,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,wID,x,y,Views,Weight,Main topic,Subtopic
115,10.0,35700.0,Организация по безопасности и сотрудничеству в Европе,41.0,0.5000100135803223,Q81299,History_and_Society.Politics_and_government,153.0,20474.144947400902,95.0,8.0,155.0,27.272728000000004,35700.0,-1623.4373,-2883.722,5851.0,5.000100135803223,History_and_Society,Politics_and_government
116,2.0,36017.0,Конклав,12.0,0.9924327731132508,Q186431,Culture.Philosophy_and_religion,192.0,0.0,192.0,34.0,192.0,11.919192,36017.0,977.7906,1017.9262,1513.0,1.9848655462265017,Culture,Philosophy_and_religion
117,1.0,36313.0,"Паршев, Андрей Петрович",33.0,0.9706977605819702,Q4346293,Culture.Biography.Biography*,23.0,0.0,140.0,21.0,0.0,10.0,36313.0,-811.0943599999997,1251.2443,281.0,0.9706977605819702,Culture,Biography*
118,2.0,36550.0,Женевские конвенции,10.0,0.952584147453308,Q133536,History_and_Society.Society,71.0,3099.0,78.0,9.0,195.0,11.919192,36550.0,-62.996414,-1580.8481,1663.0,1.905168294906616,History_and_Society,Society
119,5.0,36992.0,PlayStation,2.0,0.9958112239837646,Q10677,Culture.Media.Video_games,167.0,0.0,127.0,5.0,0.0,17.676767,36992.0,-2558.5518,883.5361300000003,7216.0,4.979056119918823,Culture,Video_games
120,8.0,37838.0,Московский физико-технический институт,5.0,0.9688661694526672,Q1367256,History_and_Society.Education,192.0,184490.73363288288,192.0,10.0,192.0,23.434343,37838.0,3351.5803,-1335.1821,3134.0,7.750929355621338,History_and_Society,Education
121,1.0,39253.0,"Стругацкий, Борис Натанович",3.0,0.9947898983955384,Q59054,Culture.Biography.Biography*,94.0,0.0,158.0,16.0,0.0,10.0,39253.0,1914.3169,2314.67,2393.0,0.9947898983955384,Culture,Biography*
122,3.0,39378.0,Межконтинентальная баллистическая ракета,31.0,0.3415925204753876,Q177471,History_and_Society.Military_and_warfare,77.0,27385.506736074058,0.0,1.0,255.0,13.838384,39378.0,796.1589,-1480.1572,2350.0,1.0247775614261627,History_and_Society,Military_and_warfare
123,13.0,39668.0,"Прокудин-Горский, Сергей Михайлович",19.0,0.9855064153671264,Q101516,Culture.Biography.Biography*,192.0,27845.0,192.0,17.0,192.0,33.030304,39668.0,1644.4741,-682.2718,5987.0,12.811583399772642,Culture,Biography*
124,5.0,39731.0,Лада Ижевск,14.0,0.9814634323120116,Q384012,History_and_Society.Society,82.0,2062.666666666583,134.0,15.0,0.0,17.676767,39731.0,-2256.2434,-34.296513,0.0,4.907317161560058,History_and_Society,Society
125,1.0,39782.0,"Девятаев, Михаил Петрович",39.0,0.9591643214225768,Q620935,Culture.Biography.Biography*,133.0,0.0,36.0,31.0,236.0,10.0,39782.0,589.8298,1649.0458,1241.0,0.9591643214225768,Culture,Biography*
126,2.0,40365.0,Мотор Сич,7.0,0.4627899398803711,Q937993,Geography.Regions.Europe.Eastern_Europe,192.0,0.0,192.0,31.0,192.0,11.919192,40365.0,2498.695,-260.0408,2214.0,0.9255798797607422,Geography,Eastern_Europe
127,3.0,41444.0,Сирокко,2.0,0.18714269995689392,Q180372,STEM.Earth_and_environment,167.0,13910.087346419785,127.0,29.0,0.0,13.838384,41444.0,-2311.6445,734.26385,849.0,0.5614280998706818,STEM,Earth_and_environment
128,1.0,41859.0,Герб Российской империи,11.0,0.6723417043685913,Q2325440,History_and_Society.History,192.0,0.0,192.0,1.0,192.0,10.0,41859.0,1500.7146,-1136.1857,2273.0,0.6723417043685913,History_and_Society,History
129,1.0,42003.0,"Хаузер, Каспар",34.0,0.8774868249893188,Q44600,Culture.Biography.Biography*,192.0,0.0,192.0,39.0,192.0,10.0,42003.0,635.78406,-1694.6125,2589.0,0.8774868249893188,Culture,Biography*
130,1.0,42488.0,Эбботт и Костелло,3.0,0.6150978803634644,Q23679,Culture.Media.Media*,94.0,0.0,158.0,16.0,0.0,10.0,42488.0,1793.1495,2212.4739,377.0,0.6150978803634644,Culture,Media*
131,1.0,43258.0,Парад,27.0,0.2227101624011993,Q657449,History_and_Society.Society,192.0,0.0,192.0,22.0,192.0,10.0,43258.0,-746.4464,126.44479,700.0,0.2227101624011993,History_and_Society,Society
132,7.0,43259.0,"Никонов, Вячеслав Алексеевич",30.0,0.9926641583442688,Q4321122,Culture.Biography.Biography*,208.0,26477.639405160025,65.0,27.0,227.0,21.515152,43259.0,-1408.8232,420.79303,7828.0,6.948649108409882,Culture,Biography*
133,1.0,43705.0,Эффект Казимира,19.0,0.7248802781105042,Q275393,STEM.Physics,192.0,0.0,192.0,17.0,192.0,10.0,43705.0,1943.7039,-499.16582999999997,1597.0,0.7248802781105042,STEM,Physics
134,3.0,44173.0,Кабул,6.0,0.9416641592979432,Q5838,Geography.Geographical,192.0,9261.060731986325,192.0,23.0,192.0,13.838384,44173.0,-1244.0723,1964.8848,2980.0,2.82499247789383,Geography,Geographical
135,1.0,44388.0,"Боливар, Симон",10.0,0.9924327731132508,Q8605,Culture.Biography.Biography*,71.0,0.0,78.0,9.0,195.0,10.0,44388.0,112.95557,-1637.0972,2397.0,0.9924327731132508,Culture,Biography*
136,6.0,44496.0,Монтевидео,25.0,0.9591643214225768,Q1335,Geography.Geographical,192.0,20529.07795826624,192.0,25.0,192.0,19.595959,44496.0,-59.677727000000004,-660.8737,2097.0,5.7549859285354605,Geography,Geographical
137,5.0,44690.0,Совет народных комиссаров СССР,11.0,0.7606606483459473,Q2136,History_and_Society.Military_and_warfare,192.0,71254.31731168811,192.0,1.0,192.0,17.676767,44690.0,1400.0212,-1039.1962,1288.0,3.8033032417297363,History_and_Society,Military_and_warfare
138,6.0,44867.0,Каракас,10.0,0.9219318628311156,Q1533,Geography.Geographical,71.0,18576.0,78.0,9.0,195.0,19.595959,44867.0,-75.747185,-1535.2007,1851.0,5.5315911769866934,Geography,Geographical
139,32.0,45042.0,Нуменор,38.0,0.24509501457214355,Q211686,Culture.Literature,192.0,811.3793597331212,192.0,32.0,192.0,69.49495,45042.0,1463.8304,-3787.3496,1183.0,7.843040466308594,Culture,Literature
140,4.0,45422.0,"Фарадей, Майкл",19.0,0.9992306232452391,Q8750,Culture.Biography.Biography*,192.0,9293.0,192.0,17.0,192.0,15.757576,45422.0,2154.609,-594.6294,5777.0,3.9969224929809566,Culture,Biography*
141,47.0,45625.0,Титаник,20.0,0.984585464000702,Q25173,History_and_Society.Transportation,234.0,149830.49954054493,159.0,29.0,0.0,98.28283,45625.0,-2647.8076,-1706.0581,30189.0,46.275516808033,History_and_Society,Transportation
142,2.0,45818.0,"Гиппиус, Зинаида Николаевна",9.0,0.9967369437217712,Q61940,Culture.Biography.Biography*,0.0,10018.07090369907,127.0,3.0,150.0,11.919192,45818.0,3576.1604,801.65985,4026.0,1.9934738874435425,Culture,Biography*
143,5.0,45859.0,"Вознесенский, Андрей Андреевич",18.0,0.9919480085372924,Q236619,Culture.Biography.Biography*,233.0,13567.175726303953,111.0,10.0,132.0,17.676767,45859.0,-884.9222,2979.9106,3080.0,4.9597400426864615,Culture,Biography*
144,4.0,46118.0,Могадишо,31.0,0.880807101726532,Q2449,Geography.Geographical,77.0,9293.0,0.0,1.0,255.0,15.757576,46118.0,681.13776,-1022.1224,1533.0,3.523228406906128,Geography,Geographical
145,20.0,46151.0,Синдарин,38.0,0.9841036200523376,Q56437,Culture.Linguistics,192.0,326.3110081763466,192.0,32.0,192.0,46.464645000000004,46151.0,759.41785,-2211.8160000000007,1691.0,19.682072401046753,Culture,Linguistics
146,1.0,46298.0,Огни святого Эльма,20.0,0.38492217659950256,Q120688,Culture.Philosophy_and_religion,234.0,0.0,159.0,29.0,0.0,10.0,46298.0,-3270.388,-2246.715,2269.0,0.38492217659950256,Culture,Philosophy_and_religion
147,2.0,47035.0,Святой Грааль,4.0,0.8706072568893433,Q162808,Culture.Literature,192.0,0.0,192.0,14.0,192.0,11.919192,47035.0,-2601.317,-912.62775,7543.0,1.7412145137786865,Culture,Literature
148,2.0,47145.0,Ноль,28.0,0.16886694729328156,Q204,STEM.Mathematics,192.0,0.0,192.0,18.0,192.0,11.919192,47145.0,500.31046,-231.3755,1015.0,0.3377338945865631,STEM,Mathematics
149,1.0,47378.0,Опус Деи,4.0,0.6442351341247559,Q160918,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,14.0,192.0,10.0,47378.0,-2492.5247,-756.51355,1814.0,0.6442351341247559,Geography,Europe*
150,1.0,47388.0,"Сервантес, Мигель де",8.0,0.9959398508071899,Q5682,Culture.Biography.Biography*,15.0,0.0,102.0,10.0,163.0,10.0,47388.0,2347.0786,-2641.7173,4201.0,0.9959398508071899,Culture,Biography*
151,1.0,48082.0,"Каррагер, Джейми",24.0,0.9989450573921204,Q172211,Culture.Biography.Biography*,0.0,0.0,172.0,0.0,0.0,10.0,48082.0,-129.42924,236.38794,523.0,0.9989450573921204,Culture,Biography*
152,7.0,48270.0,Ханой,1.0,0.946606695652008,Q1858,Geography.Regions.Asia.Asia*,0.0,37787.196849489264,153.0,6.0,89.0,21.515152,48270.0,2527.2470000000008,1215.2479,2866.0,6.6262468695640555,Geography,Asia*
153,8.0,48314.0,Двунадесятые праздники,12.0,0.9263137578964232,Q1402000,Culture.Philosophy_and_religion,192.0,708.3216214146225,192.0,34.0,192.0,23.434343,48314.0,969.6999,1092.0466,2425.0,7.410510063171386,Culture,Philosophy_and_religion
154,1.0,51100.0,"Черенков, Фёдор Фёдорович",25.0,0.9981998205184937,Q713891,Culture.Biography.Biography*,192.0,0.0,192.0,2.0,192.0,10.0,51100.0,273.76932,-577.29034,1844.0,0.9981998205184937,Culture,Biography*
155,5.0,51796.0,"Аслаханов, Асламбек Ахмедович",18.0,0.994098961353302,Q2362198,Culture.Biography.Biography*,233.0,12034.760307509741,111.0,10.0,132.0,17.676767,51796.0,-296.91733,2630.7305,898.0,4.97049480676651,Culture,Biography*
156,1.0,52226.0,"Загалло, Марио",24.0,0.9993003606796264,Q311511,Culture.Sports,0.0,0.0,172.0,0.0,0.0,10.0,52226.0,-69.818504,771.1638,709.0,0.9993003606796264,Culture,Sports
157,6.0,52377.0,Генк (футбольный клуб),26.0,0.9019306898117064,Q216032,Culture.Sports,0.0,355.9896417857373,65.0,2.0,253.0,19.595959,52377.0,-249.20879,-1512.1593,1648.0,5.411584138870238,Culture,Sports
158,19.0,52379.0,Брюгге (футбольный клуб),26.0,0.8774868249893188,Q190916,Culture.Sports,0.0,31886.088544890565,65.0,2.0,253.0,44.545456,52379.0,-1281.8978,-472.0098,2176.0,16.672249674797058,Culture,Sports
159,4.0,52543.0,Фальшфейер,33.0,0.9241518378257751,Q628261,History_and_Society.Military_and_warfare,23.0,6353.395371063585,140.0,21.0,0.0,15.757576,52543.0,-466.60495,1429.1732,2997.0,3.6966073513031006,History_and_Society,Military_and_warfare
160,9.0,52613.0,"Максвелл, Джеймс Клерк",19.0,0.9984121918678284,Q9095,Culture.Biography.Biography*,192.0,135206.6796075922,192.0,17.0,192.0,25.353535,52613.0,1986.4905,-648.3039,6090.0,8.985709726810455,Culture,Biography*
161,5.0,52615.0,Государственный музей изобразительных искусств имени А. С. Пушкина,3.0,0.839743971824646,Q4872,History_and_Society.Society,94.0,31184.679731666634,158.0,16.0,0.0,17.676767,52615.0,2467.4402,2139.424,3653.0,4.19871985912323,History_and_Society,Society
162,4.0,52691.0,"Мамонтов, Савва Иванович",3.0,0.9916942119598388,Q983994,Culture.Biography.Biography*,94.0,16459.558614479793,158.0,9.0,0.0,15.757576,52691.0,1493.2648,2189.9363,3152.0,3.966776847839355,Culture,Biography*
163,2.0,52939.0,Туман,2.0,0.348655104637146,Q37477,History_and_Society.Society,167.0,1306.502395045809,127.0,29.0,0.0,11.919192,52939.0,-2561.195,574.3308,5515.0,0.697310209274292,History_and_Society,Society
164,1.0,53095.0,Кочевники,19.0,0.6723417043685913,Q128393,History_and_Society.Society,192.0,0.0,192.0,17.0,192.0,10.0,53095.0,2082.6165,-899.93524,4052.0,0.6723417043685913,History_and_Society,Society
165,8.0,53457.0,Московский Художественный театр имени А. П. Чехова,39.0,0.9433575868606568,Q4304021,History_and_Society.Society,133.0,28670.67724952112,36.0,3.0,236.0,23.434343,53457.0,1346.5929999999996,1518.981,2639.0,7.546860694885255,History_and_Society,Society
166,15.0,53468.0,Московский Художественный театр,39.0,0.6370407938957214,Q840812,History_and_Society.Society,133.0,48269.879368195296,36.0,3.0,236.0,36.868687,53468.0,870.1513699999997,1321.1849,3592.0,9.555611908435822,History_and_Society,Society
167,6.0,53539.0,Капитан 1-го ранга,11.0,0.9883227348327636,Q20744063,History_and_Society.Military_and_warfare,192.0,143730.13248672243,192.0,5.0,192.0,19.595959,53539.0,1912.6296,-1066.4475,3202.0,5.929936408996581,History_and_Society,Military_and_warfare
168,12.0,53597.0,"Аннан, Кофи",3.0,0.9965265989303588,Q1254,Culture.Biography.Biography*,94.0,43935.05516903348,158.0,25.0,0.0,31.111109999999996,53597.0,1638.8091,1916.2004,3750.0,11.958319187164305,Culture,Biography*
169,5.0,53708.0,Первое русское кругосветное плавание,6.0,0.8439050912857056,Q4349237,History_and_Society.Society,192.0,24737.666666666664,192.0,23.0,192.0,17.676767,53708.0,-1674.5792,2034.4316,2058.0,4.219525456428528,History_and_Society,Society
170,5.0,53986.0,"Паскевич, Иван Фёдорович",21.0,0.990301549434662,Q126656,Culture.Biography.Biography*,132.0,19279.222802088134,136.0,11.0,0.0,17.676767,53986.0,-3314.7568,-317.78305,1978.0,4.95150774717331,Culture,Biography*
171,6.0,54530.0,Вознесение Девы Марии,12.0,0.9688661694526672,Q162691,Culture.Philosophy_and_religion,192.0,8241.220828574731,192.0,34.0,192.0,19.595959,54530.0,991.7136,986.1098599999999,628.0,5.813197016716003,Culture,Philosophy_and_religion
172,2.0,54657.0,Гороховец,16.0,0.9976133108139038,Q134528,History_and_Society.Society,18.0,3099.0,125.0,18.0,98.0,11.919192,54657.0,1802.3812,-1417.9171,2370.0,1.9952266216278076,History_and_Society,Society
173,5.0,54796.0,"Бобров, Всеволод Михайлович",29.0,0.99567848443985,Q433391,Culture.Biography.Biography*,182.0,4027.2416402768927,168.0,4.0,0.0,17.676767,54796.0,906.48474,295.83554,2007.0,4.97839242219925,Culture,Biography*
174,3.0,54814.0,Памятник Минину и Пожарскому,18.0,0.992888569831848,Q187531,History_and_Society.Society,233.0,6679.785217183466,111.0,10.0,132.0,13.838384,54814.0,-92.90848000000001,3070.8843,5238.0,2.978665709495544,History_and_Society,Society
175,5.0,54939.0,Кубинка,14.0,1.0000100135803225,Q155902,History_and_Society.Society,82.0,58716.240599994,134.0,15.0,0.0,17.676767,54939.0,-2681.1897,-295.57277999999997,1780.0,5.000050067901612,History_and_Society,Society
176,1.0,54962.0,"Клаузевиц, Карл фон",8.0,0.9908843636512756,Q76430,Culture.Biography.Biography*,15.0,0.0,102.0,21.0,163.0,10.0,54962.0,2044.5297,-2489.3855,1748.0,0.9908843636512756,Culture,Biography*
177,7.0,55183.0,"Бестужев-Рюмин, Алексей Петрович",8.0,0.9732507467269896,Q632874,Culture.Biography.Biography*,15.0,39835.04309064879,102.0,11.0,163.0,21.515152,55183.0,2319.7656,-2451.2993,3357.0,6.812755227088927,Culture,Biography*
178,21.0,55251.0,"Тухманов, Давид Фёдорович",18.0,0.9763205647468568,Q925653,Culture.Biography.Biography*,233.0,67949.64787714879,111.0,10.0,132.0,48.38384,55251.0,100.74568000000001,3581.9792,4007.0,20.502731859683994,Culture,Biography*
179,9.0,55461.0,"Платини, Мишель",26.0,0.9983615279197692,Q4261,Culture.Biography.Biography*,0.0,439302.39224494365,65.0,2.0,253.0,25.353535,55461.0,-1123.5988,-812.28125,2065.0,8.985253751277922,Culture,Biography*
180,4.0,56159.0,"Серов, Валентин Александрович",3.0,0.99219411611557,Q217128,Culture.Biography.Biography*,94.0,19372.227371979825,158.0,9.0,0.0,15.757576,56159.0,2073.7815,2204.6963,5706.0,3.96877646446228,Culture,Biography*
181,10.0,56325.0,Генеральный секретарь ООН,3.0,0.9304682612419128,Q81066,History_and_Society.Politics_and_government,94.0,3099.0,158.0,25.0,0.0,27.272728000000004,56325.0,1513.1027,2477.2012,3079.0,9.304682612419128,History_and_Society,Politics_and_government
182,2.0,56528.0,Союз (космический корабль),18.0,0.9976868629455566,Q579421,STEM.Space,233.0,3099.0,111.0,10.0,132.0,11.919192,56528.0,-1378.7059,2551.9688,4481.0,1.9953737258911133,STEM,Space
183,10.0,56575.0,Рождество Пресвятой Богородицы,12.0,0.6723417043685913,Q501107,Culture.Philosophy_and_religion,192.0,5032.084367110313,192.0,34.0,192.0,27.272728000000004,56575.0,1230.6136,762.5498,3705.0,6.723417043685913,Culture,Philosophy_and_religion
184,4.0,56858.0,Вознесение Господне,12.0,0.9648651480674744,Q5686605,Culture.Philosophy_and_religion,192.0,1.1428571428571428,192.0,34.0,192.0,15.757576,56858.0,1280.645,1121.4364,872.0,3.8594605922698975,Culture,Philosophy_and_religion
185,9.0,57287.0,Сретение Господне,12.0,0.6442351341247559,Q18647897,Culture.Philosophy_and_religion,192.0,5692.500101618239,192.0,34.0,192.0,25.353535,57287.0,1346.4485,909.33215,2337.0,5.798116207122803,Culture,Philosophy_and_religion
186,4.0,57373.0,Компакт-кассета,32.0,0.839743971824646,Q149757,Culture.Media.Media*,192.0,83165.0,192.0,38.0,192.0,15.757576,57373.0,-649.35974,669.2107,2266.0,3.358975887298584,Culture,Media*
187,9.0,57920.0,Сенатор США,1.0,0.7773098945617676,Q4416090,History_and_Society.Politics_and_government,0.0,70828.11324786325,153.0,6.0,89.0,25.353535,57920.0,2478.6367,1287.4888,748.0,6.995789051055908,History_and_Society,Politics_and_government
188,2.0,58197.0,Осень,16.0,0.16886694729328156,Q1314,STEM.Earth_and_environment,18.0,6109.861817016963,125.0,10.0,98.0,11.919192,58197.0,1863.8542,-1778.5227,10823.0,0.3377338945865631,STEM,Earth_and_environment
189,3.0,58248.0,"Локомотив (хоккейный клуб, Ярославль)",31.0,0.9715740084648132,Q275825,History_and_Society.Society,77.0,41752.01960979179,0.0,1.0,255.0,13.838384,58248.0,621.8489,-1421.1986,9178.0,2.9147220253944397,History_and_Society,Society
190,1.0,58729.0,"Задорнов, Михаил Михайлович",14.0,0.983095109462738,Q3313719,Culture.Biography.Biography*,82.0,0.0,134.0,7.0,0.0,10.0,58729.0,-2725.0173,-15.232192000000001,2522.0,0.983095109462738,Culture,Biography*
191,5.0,58908.0,Имам,16.0,0.9046605229377748,Q125482,Culture.Philosophy_and_religion,18.0,29057.867400040443,125.0,33.0,98.0,17.676767,58908.0,2366.197,-1753.9393,1477.0,4.523302614688874,Culture,Philosophy_and_religion
