,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
3302,1.0,23030983.0,Roy Rogers (guitarist),0.2942249774932861,Q7373318,Culture.Media.Media*,240.0,0.0,174.0,17.0,0.0,10.0,-18.096360999999998,-1.8722613000000001,163.0,1415.0,0.11519434628975266,Media*,Culture,47.95867133140563,214134.4482901916,0.00022396523172400922
3303,4.0,23099937.0,National Historic Fleet,0.21734751760959625,Q6973372,History_and_Society.Transportation,34.0,33800.770648885285,94.0,13.0,176.0,13.653847,-1.0196275,20.256178,52.0,738.0,0.07046070460704608,Transportation,History_and_Society,45.20828366279602,50125.81150312722,0.0009018962946859344
3304,9.0,23100273.0,KBS Entertainment Awards,0.538993239402771,Q624234,Culture.Media.Media*,0.0,86240.69948652928,122.0,11.0,154.0,19.74359,-17.141241,-20.28669,80.0,745.0,0.10738255033557048,Media*,Culture,388.0751323699951,25408.32394988835,0.015273543155990044
3305,2.0,23113954.0,Aldrick Robinson,0.8267217874526978,Q14564166,Culture.Sports,0.0,9.232462942824169,155.0,6.0,69.0,11.217949,-13.835942999999999,-2.6261213,459.0,1572.0,0.2919847328244275,Sports,Culture,758.9306008815765,1803406.2095849141,0.00042083175540149535
3306,1.0,23141127.0,List of Maryland Terrapins football honorees,0.10088862478733064,Q6589392,Culture.Sports,190.0,0.0,119.0,4.0,60.0,10.0,-13.791028,5.7958207,456.0,1541.0,0.29591174561972744,Sports,Culture,46.00521290302277,2738319.0239245,1.680053072745669e-05
3307,2.0,23147056.0,Maigret (1960 TV series),0.9777238368988036,Q3436377,Culture.Media.Media*,95.0,8588.55666463432,73.0,0.0,199.0,11.217949,-20.327917000000006,-9.7100115,281.0,2551.0,0.11015288122304978,Media*,Culture,549.4807963371276,347450.98869378865,0.001581462750769115
3308,2.0,23165180.0,Marais Erasmus,0.992888569831848,Q6754672,Culture.Sports,0.0,0.0,89.0,21.0,234.0,11.217949,19.108715,18.25354,147.0,566.0,0.2597173144876325,Sports,Culture,291.9092395305633,101160.12884266676,0.002885615537170445
3309,1.0,23190770.0,Wotan Wilke Möhring,0.9984612464904784,Q74258,Culture.Biography.Biography*,0.0,0.0,122.0,11.0,154.0,10.0,-0.7603976,2.580216,68.0,745.0,0.0912751677852349,Biography*,Culture,0.0,25408.32394988835,0.0
3310,1.0,23208257.0,North Carolina A&T Aggies football,0.9073222279548644,Q7054409,Culture.Sports,232.0,0.0,146.0,39.0,0.0,10.0,9.515825999999999,-12.894419000000001,11.0,45.0,0.24444444444444444,Sports,Culture,9.980544507503508,341.34432786703115,0.029238934684719223
3311,11.0,23266142.0,HMC Vigilant,0.5775054097175598,Q5630977,History_and_Society.Military_and_warfare,65.0,0.1,15.0,0.0,255.0,22.179489999999998,18.951565,21.905859,72.0,2551.0,0.02822422579380635,Military_and_warfare,History_and_Society,457.3842844963074,347450.98869378865,0.0013163994329554313
3312,2.0,23273510.0,Steve Beshear,0.6992644667625427,Q532220,History_and_Society.Politics_and_government,225.0,2179.8035060075104,71.0,3.0,228.0,11.217949,-24.707546,19.76894,125.0,1117.0,0.11190689346463742,Politics_and_government,History_and_Society,174.81611669063568,102811.61963655801,0.001700353688703822
3313,23.0,23301035.0,2010 Alabama Crimson Tide football team,0.9926641583442688,Q4616564,Culture.Sports,190.0,5239.2929380767355,119.0,4.0,60.0,36.794872,-17.9956,-20.98741,456.0,1541.0,0.29591174561972744,Sports,Culture,10411.061692714693,2738319.0239245,0.0038019900536621115
3314,11.0,23308918.0,HMC Valiant,0.6442351341247559,Q5630976,History_and_Society.Military_and_warfare,65.0,0.1,15.0,0.0,255.0,22.179489999999998,21.074402,-6.301033,72.0,2551.0,0.02822422579380635,Military_and_warfare,History_and_Society,510.2342262268066,347450.98869378865,0.0014685070494258403
3315,12.0,23310013.0,UKBF 42m Customs Cutter,0.9908843636512756,Q7864757,History_and_Society.Military_and_warfare,65.0,1.5500000000000005,15.0,0.0,255.0,23.397436,-16.741348000000002,-1.2252097,72.0,2551.0,0.02822422579380635,Military_and_warfare,History_and_Society,856.1240901947021,347450.98869378865,0.0024640139704688287
3316,11.0,23310118.0,HMC Seeker,0.5775054097175598,Q5630975,History_and_Society.Military_and_warfare,65.0,0.1,15.0,0.0,255.0,22.179489999999998,3.9949557999999996,-23.520092,72.0,2551.0,0.02822422579380635,Military_and_warfare,History_and_Society,457.3842844963074,347450.98869378865,0.0013163994329554313
3317,3.0,23403954.0,Minnie Dupree,0.275139719247818,Q3858567,History_and_Society.History,34.0,3115.4740734276756,94.0,38.0,176.0,12.435898,-22.59035,-14.518939000000001,52.0,689.0,0.07547169811320754,History,History_and_Society,42.921796202659614,46722.75220773369,0.0009186487134110877
3318,1.0,23421842.0,Fearless Tour,0.9046605229377748,Q2419130,Culture.Media.Media*,240.0,0.0,174.0,17.0,0.0,10.0,-23.671371,-4.8441267,163.0,1415.0,0.11519434628975266,Media*,Culture,147.4596652388573,214134.4482901916,0.0006886312147171309
3319,11.0,23470841.0,Ed Dickson,0.91965252161026,Q2085255,Culture.Sports,0.0,2704.297252680636,155.0,6.0,69.0,22.179489999999998,7.4907155,-24.7243,459.0,1572.0,0.2919847328244275,Sports,Culture,4643.325581610204,1803406.2095849141,0.0025747530184444395
3320,1.0,23477542.0,History of theatre,0.538993239402771,Q1061140,STEM.STEM*,192.0,0.0,192.0,12.0,192.0,10.0,18.291597,-11.907967,5.0,112.0,0.04464285714285714,STEM*,STEM,2.694966197013855,125.76896899193524,0.0214279103869148
3321,3.0,23482103.0,Fastest recorded tennis serves,0.9994907379150392,Q5437089,Culture.Sports,192.0,345.40691374425523,192.0,27.0,192.0,12.435898,-12.51698,-16.830393,85.0,399.0,0.21303258145363407,Sports,Culture,254.87013816833505,33783.33191408217,0.007544256996808996
3322,2.0,23493093.0,1971–72 South-West Indian Ocean cyclone season,0.9802908897399902,Q16240308,STEM.STEM*,0.0,0.0,122.0,11.0,154.0,11.217949,2.1394447999999997,-11.182484,25.0,745.0,0.03355704697986577,STEM*,STEM,49.01454448699951,25408.32394988835,0.0019290742901290387
3323,6.0,23493096.0,1971–72 Australian region cyclone season,0.5621865391731262,Q16156046,STEM.STEM*,0.0,11251.766512049197,122.0,11.0,154.0,16.089745,8.889391,4.71701,25.0,745.0,0.03355704697986577,STEM*,STEM,84.32798087596893,25408.32394988835,0.0033189115914251197
3324,2.0,23497000.0,Stéphane Abrial,0.7663036584854126,Q465743,History_and_Society.Military_and_warfare,225.0,0.0,71.0,3.0,228.0,11.217949,16.911299,21.528814,54.0,1117.0,0.048343777976723366,Military_and_warfare,History_and_Society,82.76079511642456,102811.61963655801,0.0008049751128227173
3325,3.0,23505728.0,Tommy (soundtrack),0.9883227348327636,Q7819158,Culture.Media.Media*,192.0,10591.000000000002,192.0,17.0,192.0,12.435898,-2.532734,-5.045656,163.0,1415.0,0.11519434628975266,Media*,Culture,483.28981733322127,214134.4482901916,0.0022569456768500628
3326,1.0,23515860.0,Xavi Pascual (basketball),0.7718535065650941,Q2607607,Culture.Sports,192.0,0.0,192.0,33.0,192.0,10.0,-9.989287,6.956641,43.0,156.0,0.2756410256410257,Sports,Culture,33.18970078229905,4335.763519890606,0.007654868774562788
3327,5.0,23566484.0,Ramon Foster,0.9875783920288086,Q14951449,Culture.Sports,0.0,8.971937015838611,155.0,6.0,69.0,14.871795,-11.601386999999999,-2.3328273,459.0,1572.0,0.2919847328244275,Sports,Culture,2266.492409706116,1803406.2095849141,0.0012567841885316505
3328,3.0,23598923.0,Xherdan Shaqiri,0.9976868629455566,Q252190,Culture.Sports,145.0,26464.0,163.0,22.0,0.0,12.435898,10.382183,1.8198020000000001,353.0,1382.0,0.25542691751085383,Sports,Culture,1056.5503878593443,619966.7926466167,0.0017042048064364345
3329,3.0,23691203.0,Trail of Robin Hood,0.9983615279197692,Q10514598,Culture.Media.Media*,192.0,15884.0,192.0,1.0,192.0,12.435898,-17.695623,12.687833,19.0,90.0,0.2111111111111111,Media*,Culture,56.90660709142684,1423.3199457153678,0.039981598840607334
3330,7.0,23704528.0,"Ashley Westwood (footballer, born 1990)",0.9626831412315368,Q59428,Culture.Sports,145.0,16664.340130094388,163.0,22.0,0.0,17.307693,-8.782761,-5.8907175,353.0,1382.0,0.25542691751085383,Sports,Culture,2378.790041983127,619966.7926466167,0.003836963640952696
3331,4.0,23712589.0,Alternative hip hop,0.7490972280502319,Q438503,Culture.Media.Media*,149.0,1322.25,127.0,15.0,0.0,13.653847,-16.170666,2.716603,13.0,321.0,0.04049844236760125,Media*,Culture,38.95305585861206,16696.727330714464,0.002332975503945373
3332,2.0,23719685.0,Corey Wootton,0.9954004287719728,Q2997277,Culture.Sports,0.0,0.0,155.0,6.0,69.0,11.217949,12.57686,18.519410999999998,459.0,1572.0,0.2919847328244275,Sports,Culture,913.777593612671,1803406.2095849141,0.0005066953794192564
3333,3.0,23739534.0,Jonathan Kodjia,0.9905974268913268,Q6273598,Culture.Sports,145.0,1.0,163.0,22.0,0.0,12.435898,15.778770999999999,6.4501586,353.0,1382.0,0.25542691751085383,Sports,Culture,1049.042675077915,619966.7926466167,0.0016920949436655926
3334,2.0,23771059.0,Nina & Frederik,0.275139719247818,Q2288571,Culture.Media.Media*,65.0,5296.0,15.0,0.0,255.0,11.217949,4.0315895,0.59967434,281.0,2551.0,0.11015288122304978,Media*,Culture,154.62852221727368,347450.98869378865,0.00044503693254287755
3335,13.0,23785293.0,Mensa (constellation),0.8840492963790894,Q9289,STEM.STEM*,154.0,108673.58554434149,102.0,2.0,134.0,24.615385,-13.246388,8.074662,60.0,730.0,0.0821917808219178,STEM*,STEM,689.5584511756897,16224.033187754452,0.04250228307571224
3336,1.0,23815677.0,Evans Evans,0.13297423720359802,Q4947320,Culture.Performing_arts,192.0,0.0,192.0,10.0,192.0,10.0,-6.4226513,-10.476364,3.0,159.0,0.018867924528301886,Performing_arts,Culture,0.3989227116107941,96758.42904360592,4.122872968834709e-06
3337,3.0,23817576.0,The Last Song (novel),0.8774868249893188,Q2034039,Culture.Media.Media*,240.0,5296.0,174.0,17.0,0.0,12.435898,-21.635051999999998,22.00405,163.0,1415.0,0.11519434628975266,Media*,Culture,429.09105741977686,214134.4482901916,0.0020038394608899147
3338,17.0,23862768.0,Anthony Castonzo,0.9284188151359558,Q428357,Culture.Sports,0.0,9898.353170331744,155.0,6.0,69.0,29.487178999999998,-23.390116,-1.9695541,459.0,1572.0,0.2919847328244275,Sports,Culture,7244.452014505863,1803406.2095849141,0.00401709386160609
3339,1.0,23864436.0,Sarah Wollaston,0.9958112239837646,Q261553,History_and_Society.Politics_and_government,28.0,0.0,127.0,2.0,89.0,10.0,-20.257135,-5.782911299999999,10.0,730.0,0.0136986301369863,Politics_and_government,History_and_Society,9.958112239837646,16224.033187754452,0.0006137877138561214
3340,2.0,23866619.0,Home (The Wiz song),0.9763205647468568,Q16995733,Culture.Media.Media*,192.0,0.0,192.0,34.0,192.0,11.217949,6.4465375,24.100514999999998,55.0,256.0,0.21484375,Media*,Culture,107.39526212215424,16891.271451354027,0.006358033048693046
3341,7.0,23890786.0,Jay Norvell,0.9935217499732972,Q6166982,Culture.Sports,190.0,299.32069251028184,119.0,4.0,60.0,17.307693,-2.5551922,-20.247495999999998,456.0,1541.0,0.29591174561972744,Sports,Culture,3171.321425914765,2738319.0239245,0.0011581270838814447
3342,5.0,23895165.0,Møre og Romsdal,0.9919480085372924,Q50627,Geography.Regions.Europe.Europe*,145.0,2572.679003551201,0.0,22.0,254.0,14.871795,-16.46881,-10.069213000000001,316.0,1382.0,0.22865412445730826,Europe*,Geography,0.0,619966.7926466167,0.0
3343,6.0,23906554.0,Taupo Volcano,1.0000100135803225,Q3775494,STEM.STEM*,232.0,435.6775572025708,108.0,25.0,146.0,16.089745,13.075536,-2.4436133,50.0,409.0,0.12224938875305626,STEM*,STEM,300.0030040740968,23895.768067628145,0.012554649979236871
3344,4.0,23930958.0,Joe Marler,0.9219318628311156,Q6211121,Culture.Sports,65.0,2646.0000000000005,15.0,0.0,255.0,13.653847,-20.679762,-14.073514999999999,57.0,2551.0,0.022344178753430026,Sports,Culture,210.2004647254944,347450.98869378865,0.0006049787497100656
3345,1.0,23936060.0,Jason Owen,0.2568419873714447,Q24189109,Culture.Media.Media*,240.0,0.0,174.0,17.0,0.0,10.0,17.339495,20.721563,163.0,1415.0,0.11519434628975266,Media*,Culture,41.865243941545494,214134.4482901916,0.00019550914986275528
3346,21.0,23945910.0,Steve Addazio,1.0000100135803225,Q7611759,Culture.Sports,190.0,24888.070972044858,119.0,4.0,60.0,34.358979999999995,-8.966604,-1.8958134999999998,456.0,1541.0,0.29591174561972744,Sports,Culture,9576.095890045168,2738319.0239245,0.003497070942567135
3347,2.0,23964655.0,Kalani Sitake,0.967909336090088,Q6350585,Culture.Sports,149.0,0.0,127.0,15.0,0.0,11.217949,-11.369139,-17.473843,70.0,321.0,0.2180685358255452,Sports,Culture,135.5073070526123,16696.727330714464,0.008115800442122564
3348,21.0,24003008.0,Blaine Gabbert,0.9991804361343384,Q2483242,Culture.Sports,0.0,15073.461112313047,155.0,6.0,69.0,34.358979999999995,6.3962639999999995,-24.15849,459.0,1572.0,0.2919847328244275,Sports,Culture,9631.100223898888,1803406.2095849141,0.005340505191071542
3349,2.0,24027156.0,Roger De Courcey,0.4765896201133728,Q7358084,Culture.Media.Media*,65.0,15882.0,15.0,0.0,255.0,11.217949,-23.399335999999998,-11.9152,281.0,2551.0,0.11015288122304978,Media*,Culture,267.8433665037155,347450.98869378865,0.0007708810025570772
3350,1.0,24038907.0,Heroes of Woodstock Tour,0.8311530351638794,Q16843271,Culture.Media.Media*,192.0,0.0,192.0,35.0,192.0,10.0,-5.522833,-24.026135999999997,43.0,267.0,0.16104868913857678,Media*,Culture,35.739580512046814,6084.3186881542215,0.00587404808062232
3351,2.0,24042549.0,Erik Koch,0.9960646033287048,Q2060216,Culture.Sports,175.0,0.0,145.0,17.0,0.0,11.217949,13.361601,-3.3045033999999998,157.0,1415.0,0.11095406360424027,Sports,Culture,312.7642854452133,214134.4482901916,0.0014605977129908596
3352,3.0,24043868.0,Doc Holliday (American football),1.0000100135803225,Q5287062,Culture.Sports,149.0,16.221086223717805,127.0,15.0,0.0,12.435898,20.809507,16.497398,70.0,321.0,0.2180685358255452,Sports,Culture,210.0021028518677,16696.727330714464,0.01257744099740782
3353,1.0,24047495.0,James Randall (murderer),0.2393593490123749,Q6141844,STEM.STEM*,192.0,0.0,192.0,11.0,192.0,10.0,-2.7709556,-1.5622025,25.0,745.0,0.03355704697986577,STEM*,STEM,5.983983725309372,25408.32394988835,0.0002355127294941337
3354,1.0,24106882.0,Garry Cook (administrator),0.1732981950044632,Q5524111,History_and_Society.Business_and_economics,28.0,0.0,127.0,9.0,89.0,10.0,24.437641,19.843792,7.0,589.0,0.011884550084889645,Business_and_economics,History_and_Society,1.2130873650312424,35213.5512163043,3.444944696374639e-05
3355,6.0,24137097.0,When I Look at You,0.9990402460098268,Q2003210,Culture.Media.Media*,240.0,121325.0,174.0,17.0,0.0,16.089745,-13.17924,24.71173,163.0,1415.0,0.11519434628975266,Media*,Culture,977.0613605976108,214134.4482901916,0.004562840628395824
3356,3.0,24148315.0,Kensington System,0.2942249774932861,Q1739013,STEM.STEM*,97.0,0.0,136.0,32.0,0.0,12.435898,-24.238970000000002,-5.0318165,25.0,533.0,0.04690431519699812,STEM*,STEM,22.066873311996456,11764.587132044137,0.0018757031644477489
3357,13.0,24161425.0,Austin Davis,0.9964163899421692,Q4823056,Culture.Sports,190.0,12780.181940057846,119.0,4.0,60.0,24.615385,-22.807356,4.7052045,456.0,1541.0,0.29591174561972744,Sports,Culture,5906.756359577179,2738319.0239245,0.0021570738500409433
3358,4.0,24165342.0,Ciaran Clark,0.9947898983955384,Q350976,Culture.Sports,145.0,32193.963706742306,163.0,22.0,0.0,13.653847,18.574234,-10.947739,353.0,1382.0,0.25542691751085383,Sports,Culture,1404.6433365345003,619966.7926466167,0.002265675118723903
3359,5.0,24186504.0,2009 MTV Europe Music Awards,0.9099169969558716,Q222203,Culture.Media.Media*,240.0,12512.149210347605,174.0,17.0,0.0,14.871795,4.0892615,-9.184852000000001,163.0,1415.0,0.11519434628975266,Media*,Culture,741.5823525190352,214134.4482901916,0.003463162319002755
3360,11.0,24212608.0,New Year Live,0.998599648475647,Q7012749,Culture.Media.Media*,192.0,5296.0,192.0,36.0,192.0,22.179489999999998,16.453623,4.78452,9.0,192.0,0.046875,Media*,Culture,98.86136519908905,4299.846670024097,0.0229918350085109
3361,3.0,24225232.0,Loras Thomas Lane,0.8774868249893188,Q6678797,Culture.Philosophy_and_religion,190.0,2645.0,119.0,46.0,60.0,12.435898,-21.87003,5.3681126,2.0,36.0,0.05555555555555555,Philosophy_and_religion,Culture,5.264920949935913,32.61714331805706,0.16141575914838682
3362,5.0,24226281.0,The Monster Ball Tour,0.6001983880996704,Q473206,Culture.Media.Media*,240.0,82446.00956955395,174.0,17.0,0.0,14.871795,8.364063,14.726571,163.0,1415.0,0.11519434628975266,Media*,Culture,489.1616863012314,214134.4482901916,0.002284367089027765
3363,6.0,24250434.0,Ray Ray,0.9890230894088744,Q7298006,Culture.Media.Media*,192.0,796.6203242339552,192.0,34.0,192.0,16.089745,-22.369778,5.9720645,55.0,256.0,0.21484375,Media*,Culture,326.37761950492853,16891.271451354027,0.019322264783019967
3364,2.0,24277629.0,Burgh Island Hotel,0.6926519870758057,Q4998624,Culture.Visual_arts.Visual_arts*,95.0,0.0,73.0,9.0,199.0,11.217949,-4.760383,14.301217000000001,10.0,589.0,0.01697792869269949,Visual_arts*,Culture,13.853039741516113,35213.5512163043,0.0003934008148289795
3365,14.0,24305505.0,1984 anti-Sikh riots,0.1520422399044037,Q3504310,History_and_Society.Military_and_warfare,192.0,89853.91666666669,192.0,26.0,192.0,25.833334,16.095207000000002,19.476213,18.0,309.0,0.05825242718446603,Military_and_warfare,History_and_Society,38.31464445590972,5801.1891623064885,0.006604619050325237
3366,22.0,24311734.0,List of Oklahoma Sooners football seasons,0.9263137578964232,Q6592753,Culture.Sports,190.0,3577.720588968454,119.0,4.0,60.0,35.57692700000001,-16.576956,-10.372551,456.0,1541.0,0.29591174561972744,Sports,Culture,9292.779619216917,2738319.0239245,0.0033936073693483326
3367,1.0,24343817.0,Somali architecture,0.275139719247818,Q7559179,STEM.STEM*,154.0,0.0,102.0,2.0,134.0,10.0,-12.278297,-21.96165,60.0,730.0,0.0821917808219178,STEM*,STEM,16.50838315486908,16224.033187754452,0.0010175264660657406
3368,13.0,24367126.0,List of Oklahoma Sooners in the NFL Draft,0.10088862478733064,Q6592759,Culture.Sports,190.0,5603.339865118896,119.0,4.0,60.0,24.615385,18.803953,-4.614197,456.0,1541.0,0.29591174561972744,Sports,Culture,598.0677677392961,2738319.0239245,0.000218406899456937
3369,1.0,24375172.0,Cecilia Chiang,0.1294127255678177,Q5056410,Culture.Literature,192.0,0.0,192.0,29.0,192.0,10.0,-23.753270999999998,22.035695999999998,8.0,187.0,0.0427807486631016,Literature,Culture,1.0353018045425415,51344.69522687793,2.0163754015245992e-05
3370,3.0,24388652.0,Derrick Morgan (American football),0.9825675487518308,Q3705892,Culture.Sports,190.0,219.1108773616508,119.0,4.0,60.0,12.435898,-18.864420000000006,14.774776000000001,456.0,1541.0,0.29591174561972744,Sports,Culture,1344.1524066925047,2738319.0239245,0.0004908677166351839
3371,2.0,24431185.0,Marco Rojas,1.0000100135803225,Q1851874,Culture.Sports,145.0,5296.0,163.0,37.0,0.0,11.217949,22.73241,7.538516,33.0,232.0,0.14224137931034486,Sports,Culture,66.00066089630128,3607.921084344387,0.01829326621989976
3372,1.0,24448293.0,List of Paris Saint-Germain F.C. managers,0.1520422399044037,Q6593535,Culture.Sports,145.0,0.0,0.0,22.0,254.0,10.0,-13.198453,-2.2250319,353.0,1382.0,0.25542691751085383,Sports,Culture,53.6709106862545,619966.7926466167,8.657062172174617e-05
3373,15.0,24475921.0,List of Oklahoma Sooners head football coaches,0.1520422399044037,Q6592757,Culture.Sports,190.0,3942.009489042799,119.0,4.0,60.0,27.051283,0.97282636,23.712324,456.0,1541.0,0.29591174561972744,Sports,Culture,1039.9689209461212,2738319.0239245,0.0003797836964429587
3374,3.0,24533257.0,Amer Abdulrahman,1.0000100135803225,Q386555,Culture.Sports,192.0,0.0,192.0,44.0,192.0,12.435898,-2.002324,-21.083212,44.0,158.0,0.27848101265822783,Sports,Culture,132.00132179260257,7450.650723539293,0.01771675074977851
3375,3.0,24588796.0,John Quayle (actor),0.1259327530860901,Q6253652,Culture.Media.Media*,95.0,0.0,73.0,0.0,199.0,12.435898,2.4774992,2.9587295,281.0,2551.0,0.11015288122304978,Media*,Culture,106.16131085157394,347450.98869378865,0.00030554326885261733
3376,1.0,24608053.0,Rick Jolly,0.8991314172744751,Q7331491,History_and_Society.Military_and_warfare,65.0,0.0,15.0,0.0,255.0,10.0,5.049498000000002,-11.433213,72.0,2551.0,0.02822422579380635,Military_and_warfare,History_and_Society,64.7374620437622,347450.98869378865,0.00018632113348457285
3377,1.0,24609751.0,Kazuyuki Miyata,1.0000100135803225,Q3082436,Culture.Sports,175.0,0.0,145.0,17.0,0.0,10.0,1.3540934,-6.810801,157.0,1415.0,0.11095406360424027,Sports,Culture,157.00157213211062,214134.4482901916,0.000733191569061997
3378,6.0,24614533.0,Hesburgh Library,0.9324633479118348,Q4499851,STEM.STEM*,190.0,5462.546959547148,119.0,4.0,60.0,16.089745,18.158352,-12.140099000000001,40.0,1541.0,0.025957170668397145,STEM*,STEM,223.79120349884042,2738319.0239245,8.172576005337306e-05
3379,4.0,24643327.0,2009–10 Premier Reserve League,0.9790457487106324,Q4616103,Culture.Sports,145.0,26460.431089743593,0.0,22.0,254.0,13.653847,-3.4288583,5.3325863,353.0,1382.0,0.25542691751085383,Sports,Culture,1382.412597179413,619966.7926466167,0.002229817166945252
3380,2.0,24645072.0,U. Sharaf Ali,0.9324633479118348,Q7863540,Culture.Sports,0.0,5296.0,122.0,11.0,154.0,11.217949,15.553966,-21.033079999999998,34.0,745.0,0.04563758389261745,Sports,Culture,63.40750765800477,25408.32394988835,0.0024955407441695264
3381,4.0,24705502.0,Field goal range,0.9986429810523988,Q5447002,Culture.Sports,0.0,330.0108626187223,155.0,6.0,69.0,13.653847,24.989141,-0.94982666,459.0,1572.0,0.2919847328244275,Sports,Culture,1833.508513212204,1803406.2095849141,0.0010166919152586364
3382,1.0,24738311.0,Queen Claye,0.9995927214622498,Q3066705,Culture.Sports,190.0,0.0,119.0,4.0,60.0,10.0,14.512154999999998,16.96814,456.0,1541.0,0.29591174561972744,Sports,Culture,455.8142809867859,2738319.0239245,0.00016645769795424446
3383,5.0,24777091.0,Denis Odoi,0.9951046109199524,Q2470063,Culture.Sports,145.0,152342.14691643958,163.0,22.0,0.0,14.871795,-10.438216,18.285852,353.0,1382.0,0.25542691751085383,Sports,Culture,1756.3596382737162,619966.7926466167,0.002832989861885792
3384,1.0,24787333.0,Jason La Canfora,0.1067005917429924,Q6162910,Culture.Internet_culture,0.0,0.0,155.0,6.0,69.0,10.0,12.69467,-3.1530502,1.0,1572.0,0.0006361323155216285,Internet_culture,Culture,0.1067005917429924,1803406.2095849141,5.916614414206294e-08
3385,4.0,24802055.0,Kiko Femenía,0.9669240117073059,Q2269948,Culture.Sports,145.0,1855.9983870985086,163.0,22.0,0.0,13.653847,24.6688,12.808622,353.0,1382.0,0.25542691751085383,Sports,Culture,1365.2967045307162,619966.7926466167,0.002202209409801309
3386,2.0,24985971.0,Muriel Landers,0.2227101624011993,Q6938646,Culture.Media.Media*,192.0,21172.0,192.0,10.0,192.0,11.217949,1.2831533000000002,5.7601137000000024,53.0,159.0,0.3333333333333333,Media*,Culture,23.60727721452713,96758.42904360592,0.00024398160912563065
3387,5.0,24987259.0,Mork & Mindy/Laverne & Shirley/Fonz Hour,0.9926641583442688,Q6912466,Culture.Media.Media*,192.0,228.11709388479008,192.0,16.0,192.0,14.871795,21.867607,16.461117,61.0,303.0,0.2013201320132013,Media*,Culture,302.762568295002,15436.803979881108,0.019613034452571558
3388,1.0,24988687.0,Vito Schnabel,0.33459946513175964,Q7937179,Culture.Visual_arts.Visual_arts*,232.0,0.0,108.0,0.0,146.0,10.0,5.170751,0.81391424,26.0,2551.0,0.010192081536652292,Visual_arts*,Culture,8.699586093425749,347450.98869378865,2.503831152166548e-05
3389,1.0,24993948.0,Ribu,0.14415885508060455,Q7322441,STEM.STEM*,232.0,0.0,108.0,25.0,146.0,10.0,-2.010539,-14.564479,50.0,409.0,0.12224938875305626,STEM*,STEM,7.207942754030228,23895.768067628145,0.00030164097398463225
3390,1.0,25012344.0,List of Inner Hebrides,1.0,Q6574262,Compilation.List_Disambig,65.0,0.0,15.0,37.0,255.0,10.0,13.905909,-4.688572,7.0,232.0,0.03017241379310345,List_Disambig,Compilation,0.0,3607.921084344387,0.0
3391,1.0,25016522.0,Scott W. Rothstein,0.6791887283325195,Q7437449,History_and_Society.Politics_and_government,192.0,0.0,192.0,3.0,192.0,10.0,-11.58734,4.351589700000001,125.0,1117.0,0.11190689346463742,Politics_and_government,History_and_Society,84.89859104156494,102811.61963655801,0.000825768442727426
3392,4.0,25037328.0,MTV Europe Music Award for Best Song,0.6150978803634644,Q31155,Culture.Media.Media*,240.0,0.0,174.0,17.0,0.0,13.653847,-12.414657,2.0094773999999997,163.0,1415.0,0.11519434628975266,Media*,Culture,401.0438179969788,214134.4482901916,0.001872859884055136
3393,1.0,25070838.0,Joe Camacho (baseball),0.994098961353302,Q16090760,Culture.Sports,240.0,0.0,174.0,17.0,0.0,10.0,15.198274,19.066785999999997,157.0,1415.0,0.11095406360424027,Sports,Culture,156.07353693246841,214134.4482901916,0.0007288576788026188
3394,6.0,25159736.0,Mohamed Ismail Ahmed Ismail,0.9763205647468568,Q6891264,Culture.Sports,192.0,3525.6428571429583,192.0,44.0,192.0,16.089745,5.731463,11.623308999999999,44.0,158.0,0.27848101265822783,Sports,Culture,257.7486290931702,7450.650723539293,0.0345941097841091
3395,4.0,25160436.0,Khaled Abdulrahman,0.9615437984466552,Q3814909,Culture.Sports,192.0,0.0,192.0,44.0,192.0,13.653847,20.089813,22.349596,44.0,158.0,0.27848101265822783,Sports,Culture,169.2317085266113,7450.650723539293,0.02271368163749071
3396,1.0,25227012.0,"Matt Smith (footballer, born 1982)",0.9715740084648132,Q6789363,Culture.Sports,145.0,0.0,163.0,37.0,0.0,10.0,-7.4424295,-16.416504,33.0,232.0,0.14224137931034486,Sports,Culture,32.061942279338844,3607.921084344387,0.008886542008488794
3397,5.0,25227094.0,Jussier Formiga,0.9916942119598388,Q6315683,Culture.Sports,175.0,39508.8214305789,145.0,17.0,0.0,14.871795,12.653666000000001,14.513789000000001,157.0,1415.0,0.11095406360424027,Sports,Culture,778.4799563884734,214134.4482901916,0.003635472772384058
3398,4.0,25268036.0,2009 Champs Sports Bowl,0.9995794296264648,Q4613511,Culture.Sports,190.0,22.289217625864687,119.0,4.0,60.0,13.653847,-19.593985,4.435641,456.0,1541.0,0.29591174561972744,Sports,Culture,1823.2328796386719,2738319.0239245,0.0006658219380975026
3399,5.0,25276093.0,James Coley,0.9924327731132508,Q6131564,Culture.Sports,190.0,113.23123693814784,119.0,4.0,60.0,14.871795,17.75465,-13.242363000000001,456.0,1541.0,0.29591174561972744,Sports,Culture,2262.746722698212,2738319.0239245,0.00082632691915323
