,Label,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
261712,Danny Blind,18.709677,0,148,245,8.494346,14.202115,261712,4,15,247.04098124098218,Q434702
262738,Bob Woodward,12.903226,152,129,0,-2.0373769,-1.7803699,262738,2,6,0.0,Q312782
263198,François Corbier,18.709677,192,192,192,4.553123,18.865267,263198,4,12,6448.627565205067,Q3084304
263686,Match de football France – RFA (1982),12.903226,235,94,0,23.378197,-1.6686851,263686,2,3,2232.0,Q319363
264440,Julien Benneteau,39.032257,41,139,0,-8.205871,19.591887,264440,11,8,1003.5131095064266,Q313402
267750,Les Hommes du président (film),15.806452,152,129,0,-13.3733425,17.234802,267750,3,6,2232.0,Q466781
267983,Wilaya de Mascara,18.709677,0,157,116,9.862591,12.8690605,267983,4,21,40710.3271607873,Q236776
268206,Dany Carrel,12.903226,0,134,135,-4.562045,-12.650157,268206,2,12,0.0,Q460823
268899,Sidi Aïch (Algérie),10.0,0,157,116,13.449041,16.907215,268899,1,21,0.0,Q1657475
269010,Lalo Schifrin,10.0,253,0,107,23.11611,-12.112398,269010,1,22,0.0,Q247293
269253,Wallen,10.0,185,97,239,-22.076904,-19.273191,269253,1,10,0.0,Q435033
269372,Pauvreté en France,15.806452,60,163,0,11.070081,-9.280406,269372,3,2,1117.0,Q3372902
270677,Roxana Maracineanu,36.129032,193,77,88,-17.31282,-18.974579,270677,10,9,307.37927703370883,Q446170
270776,Eva Joly,21.612904,193,77,88,16.160122,8.169812,270776,5,9,2302.7609974725974,Q464116
270918,Austerlitz (film),10.0,0,168,183,9.246957,-6.5022516,270918,1,21,0.0,Q2567849
272404,Réassurance,10.0,60,163,0,11.141022,13.006867,272404,1,4,0.0,Q476118
272925,Quai des Orfèvres (film),15.806452,0,168,183,19.41214,10.545757,272925,3,5,2898.9892090434537,Q1056903
273701,Sport de combat,15.806452,255,42,47,-1.5082546,19.676785,273701,3,1,7777.0,Q7128792
274590,Predator 2,10.0,185,97,239,15.839121,1.8128664,274590,1,10,0.0,Q720357
275567,Christine Ockrent,15.806452,60,163,0,-5.195428,-23.470337,275567,3,2,3347.0,Q1083732
276003,Florian Zeller,18.709677,0,134,135,-2.419757,16.151724,276003,4,0,1151.7777777777776,Q3074245
277615,Laura Flessel,36.129032,193,77,88,12.831221,0.08488407,277615,10,9,2167.698925281391,Q239263
278201,Carl Bernstein,12.903226,152,129,0,-11.2065935,-15.682457,278201,2,6,0.0,Q319967
278534,The Edge,18.709677,60,163,0,6.0561237,17.087994,278534,4,13,1997.0704844862732,Q714845
280514,Philippe Bas (homme politique),18.709677,193,77,88,14.327928,1.8786216,280514,4,9,5116.924026673442,Q3379308
285323,Jean-François Stévenin,18.709677,0,168,183,13.991963,16.665358,285323,4,5,1640.25,Q1684856
287067,Ministère français,24.516129,193,77,88,18.575293,-13.895895,287067,6,9,8556.26837433711,Q14037025
288527,Championnat du monde masculin de volley-ball,18.709677,41,139,0,-2.5258093,-20.676086,288527,4,8,0.3333333333333333,Q22669035
292075,Johnny Rep,10.0,0,148,245,10.065717,23.665142,292075,1,15,0.0,Q313382
293365,Jérémy Michalak,21.612904,235,44,170,-12.774681,5.9092298,293365,5,20,870.3017720145066,Q3190764
294561,Guerre américano-mexicaine,15.806452,60,163,0,-16.656525,13.236352,294561,3,13,3714.7241563218217,Q6683
295585,True Lies,12.903226,0,168,183,17.605583,-5.900858,295585,2,5,168.61427669552518,Q110397
296068,Faurecia,12.903226,0,134,74,-3.279363,-17.813358,296068,2,19,1117.0,Q142205
299535,Dario Moreno,10.0,0,168,183,24.57872,-13.18614,299535,1,5,0.0,Q1167073
301035,Angie Dickinson,12.903226,253,0,107,-23.952845,7.462154,301035,2,22,0.0,Q235989
301356,Béton armé,18.709677,153,96,160,-18.137983,15.547623,301356,4,16,1117.0,Q184190
303121,Habib Beye,12.903226,54,124,233,14.612233,-16.211575,303121,2,7,1117.0,Q314643
303880,Jeunesses nationalistes révolutionnaires,18.709677,0,164,49,-16.307722,11.687146,303880,4,14,1117.0,Q3178201
304569,Jacques Weber,24.516129,235,44,170,3.5132482,-20.8703,304569,6,20,115063.63806483045,Q323112
306886,Adrienne Barbeau,10.0,253,0,107,13.991025,16.306906,306886,1,22,0.0,Q253561
308035,Romain Goupil,12.903226,0,168,183,-17.913256,-2.0280848,308035,2,5,3345.0,Q653724
310006,Olivier Dacourt,21.612904,54,124,233,4.5372415,-18.288012,310006,5,7,3508.5,Q314879
314148,Roger Coggio,15.806452,0,168,183,-13.420091,0.035988774,314148,3,5,1271.533823529412,Q508777
316088,Éther diéthylique,12.903226,0,134,74,-11.263725,-6.1384416,316088,2,19,8880.0,Q202218
316728,Henri Decoin,27.419353,0,168,183,21.383465,-6.632643,316728,7,5,15044.286537690336,Q679016
318400,Jocelyn Gourvennec,21.612904,54,124,233,15.451616,15.195712,318400,5,7,171081.77285448494,Q2702339
318874,Alou Diarra,12.903226,0,148,245,7.9377627,13.195703,318874,2,15,1117.0,Q1926
320878,Emmanuel Mouret,12.903226,192,192,192,16.670185,5.3058953,320878,2,4,1117.0,Q532505
321703,Le Rideau déchiré,10.0,255,42,47,-1.1853143,14.459563,321703,1,1,0.0,Q372174
324945,Roazhon Park,27.419353,0,160,220,19.812546,7.857153,324945,7,23,47874.0,Q1121760
325677,Kathleen Turner,18.709677,253,0,107,-24.835161,-1.7152709,325677,4,22,56677.81297669419,Q222008
326382,Théories du complot à propos des attentats du 11 septembre 2001,65.16129,153,96,160,-17.8129,-21.500122,326382,20,16,1042.9775054005208,Q22763
327292,Les Sous-doués,10.0,255,42,47,-4.9971004,-5.2033386,327292,1,1,0.0,Q383220
329651,Cardiff City Football Club,10.0,54,124,233,14.122428,-19.721315,329651,1,7,0.0,Q18662
330656,Vallée de San Fernando,18.709677,185,97,239,11.663799,22.096834,330656,4,10,64194.44641693837,Q816843
331828,Red Warriors,18.709677,0,164,49,13.708983,-10.916384,331828,4,14,0.6666666666666666,Q3422795
336416,Martin Hirsch,18.709677,60,163,0,7.687034,9.976885,336416,4,2,23127.90898142554,Q3295457
343186,Rachid Taha,100.0,0,157,116,3.478525,-2.4236662,343186,32,21,53017.19359293978,Q502990
344667,USS Nautilus (SSN-571),12.903226,192,192,192,-9.5099745,-1.7074054,344667,2,18,1117.0,Q827360
346027,Bean (film),10.0,253,0,107,15.204822,21.292774,346027,1,22,0.0,Q752103
347760,Allianz Arena,15.806452,235,94,0,5.2924037,9.594138,347760,3,3,1125.3518740031896,Q127429
349115,Alpha Jet,18.709677,192,192,192,8.699788,-22.173265,349115,4,18,0.0,Q313740
354669,Ronald Koeman,44.838707,0,148,245,21.898186,-18.251154,354669,13,15,19352.092410164583,Q192635
355677,Alan Shepard,21.612904,175,95,13,13.177393,-17.0666,355677,5,13,4462.0,Q174979
355833,Danièle Thompson,12.903226,235,44,170,-23.107271,-14.617395,355833,2,5,2232.0,Q374760
355926,ESIM,12.903226,60,163,0,-13.39368,5.985484,355926,2,4,0.0,Q56315412
356971,Empire colonial néerlandais,12.903226,60,163,0,14.030304,-23.624826,356971,2,13,0.0,Q130654
357403,Julien Guiomar,24.516129,0,168,183,-11.78615,15.594344,357403,6,5,11852.749783800695,Q1712249
358899,Jacques Pâris de Bollardière,53.548386,0,126,172,11.675281,-5.7360506,358899,16,11,13512.56050255018,Q3159824
359843,Debbie Reynolds,10.0,114,121,10,3.2436874,-19.068874,359843,1,1,0.0,Q263696
360335,Dose létale médiane,10.0,185,97,239,-15.78288,2.9079568,360335,1,10,0.0,Q711849
361655,Maurice Risch,18.709677,0,168,183,20.846655,16.522064,361655,4,5,1246.5302980646447,Q529417
363309,Alain Carignon,15.806452,193,77,88,22.726616,-4.0432234,363309,3,9,0.0,Q2401871
364644,Suzy Delair,18.709677,0,168,183,13.601539,9.842036,364644,4,5,3938.0397638725103,Q269881
365156,Fanny Cottençon,10.0,0,168,183,-20.522919,15.881994,365156,1,5,0.0,Q462625
365164,Nathalie Roussel,15.806452,235,44,170,19.137613,-23.767857,365164,3,20,3150.6666666666456,Q1099022
365273,Hakim El Karoui,15.806452,193,77,88,-2.2827606,-20.064638,365273,3,9,2233.0,Q3125844
365726,Raymond Bussières,12.903226,255,42,47,-11.471903,-21.652632,365726,2,1,1117.0,Q1549201
372904,Coup-de-poing américain,10.0,255,42,47,-10.059279,-11.570227,372904,1,1,0.0,Q459414
373111,Goldie Hawn,12.903226,253,0,107,19.06633,7.1230545,373111,2,12,9746.609022022843,Q188459
378712,Georges Beller,10.0,0,168,183,-18.420708,23.196203,378712,1,5,0.0,Q1508798
380064,Riksdag (Suède),41.935482,175,95,13,-15.364446,-17.618876,380064,12,13,1542.5166666666457,Q272930
380252,Hôtel de Lassay,10.0,193,77,88,20.222727,9.226138,380252,1,9,0.0,Q1165249
381678,Frédéric Schoendoerffer,12.903226,192,192,192,10.272146,-18.166927,381678,2,4,0.0,Q3090209
381747,Anne-Marie Étienne,10.0,235,44,170,21.432867,21.33759,381747,1,20,0.0,Q2850914
384844,Taxi 2,15.806452,0,134,74,20.756872,-12.781608,384844,3,19,3605.5613688446215,Q756572
388450,Sophie de La Rochefoucauld,10.0,193,77,88,-5.2008367,-1.0450357,388450,1,9,0.0,Q3491068
390950,Cotignac,15.806452,0,126,172,8.060363,-3.9121027,390950,3,11,1117.0,Q688450
392618,Stade 2,12.903226,235,44,170,13.209852,-20.584503,392618,2,7,185032.0,Q3495474
393998,Allianz,10.0,235,94,0,-1.7345971,24.677021,393998,1,3,0.0,Q487292
394542,Bretagne (province romaine),15.806452,192,192,192,14.662863,-6.214227,394542,3,2,0.0,Q185103
396218,Opération Bojinka,12.903226,153,96,160,14.959652,-12.64057,396218,2,16,0.0,Q692398
396624,Henri Alleg,53.548386,0,126,172,-22.024918,-21.80085,396624,16,11,1322.3684591935144,Q2308461
396768,Équipe du Brésil de volley-ball,18.709677,41,139,0,18.825504,-8.434729,396768,4,8,0.3333333333333333,Q899281
405579,Christian Vincent,24.516129,192,192,192,-24.5486,10.278012,405579,6,12,4462.0,Q2965692
408091,Emma Sjöberg,10.0,0,134,74,6.550738,23.046263,408091,1,19,0.0,Q284206
409367,Stade de la Licorne,15.806452,54,124,233,-21.711985,-12.441517,409367,3,7,56467.5,Q1568249
415199,"Le Magnifique (film, 1973)",30.32258,0,168,183,-1.5949229,-2.701037,415199,8,5,12572.862205706171,Q2401518
415357,Maurice Audin,65.16129,0,126,172,24.602304,12.909424,415357,20,11,5324.776096693409,Q3182348
416325,Casino Royale (roman),27.419353,114,121,10,-5.125354,1.2065516,416325,7,0,5300.0395362485315,Q1047711
419846,Vol American Airlines 11,79.677414,153,96,160,21.304169,14.947704,419846,25,16,4567.998484712986,Q11694
419926,Vol American Airlines 77,68.064514,153,96,160,7.6918654,1.405125,419926,21,16,1304.7474452872088,Q463237
420993,Benjamin Stora,15.806452,0,126,172,-18.259336,-18.431051,420993,3,11,39.171701982228306,Q817699
423794,Folke Bernadotte,18.709677,152,129,0,-17.963297,3.3459272,423794,4,6,4456.333333333333,Q212163
426593,Armoiries de la France,12.903226,193,77,88,13.619999,21.380157,426593,2,9,2232.0,Q165432
431332,Jean-Marc Ferreri,15.806452,0,148,245,-5.011969,3.7142363,431332,3,15,1188.7384829577923,Q737722
437437,Ruth Bader Ginsburg,15.806452,152,129,0,19.159103,-24.853523,437437,3,6,4456.0,Q11116
439821,Ouragan Wilma,18.709677,192,192,192,-7.7529297,1.2059414,439821,4,13,0.6666666666666666,Q849719
440262,Mourad Boudjellal,12.903226,0,160,220,-9.581243,2.8578224,440262,2,23,0.0,Q264650
451953,GRU (Russie),12.903226,152,129,0,16.951204,1.5670444,451953,2,6,0.0,Q115782
455480,David Soul,12.903226,114,121,10,-7.841548,-5.695976,455480,2,1,1117.0,Q727752
457202,Rodolphe Burger,21.612904,0,157,116,-16.118324,-5.327446,457202,5,21,18927.293675565972,Q3438296
459856,Petites Antilles,15.806452,192,192,192,-10.657929,8.213718,459856,3,13,1032.8476190476188,Q93259
463198,Alain Afflelou (entrepreneur),12.903226,0,157,116,1.5264313,-22.82271,463198,2,21,1117.0,Q686502
466074,The Joshua Tree,15.806452,60,163,0,3.37687,10.530989,466074,3,13,0.0,Q152873
466443,Isaac de Bankolé,12.903226,114,121,10,10.875866,-16.376257,466443,2,0,1258.6561136532882,Q1342843
470007,Grand incendie de Londres,10.0,192,192,192,3.7215106,16.927313,470007,1,24,0.0,Q164679
472778,Mon beau-père et moi,10.0,152,129,0,-2.0471053,-8.271281,472778,1,6,0.0,Q623724
473093,Rémi Garde,21.612904,54,124,233,0.75375664,6.801104,473093,5,7,295.5,Q12160
473127,Marc Keller,12.903226,54,124,233,24.253119,23.756601,473127,2,7,0.0,Q120254
474123,The Boston Globe,15.806452,192,192,192,24.872923,5.569083,474123,3,25,2233.0,Q824451
477850,Masters de tennis masculin,18.709677,0,164,49,9.361103,-21.607702,477850,4,14,434.84106312530025,Q270907
482527,Jean-François Balmer,10.0,235,44,170,-14.30464,14.995945,482527,1,20,0.0,Q3165444
487968,Seuil de pauvreté,24.516129,60,163,0,9.605628,0.34812894,487968,6,2,25912.41422229573,Q205660
493584,Équipe de Gambie de football,21.612904,235,94,0,6.802059,-10.03519,493584,5,3,2249.2706349206346,Q270181
494421,Troisième Voie (France),10.0,0,164,49,-7.3561378,11.917721,494421,1,14,0.0,Q13359544
495959,Équipe de Madagascar de football,15.806452,235,94,0,-20.742905,-13.995153,495959,3,3,24.0,Q477304
502411,Steve Hillage,41.935482,0,157,116,-9.286211,8.303247,502411,12,21,219.78571428571428,Q304631
503738,Régis Laspalès,18.709677,235,44,170,13.787353,11.771535,503738,4,20,12735.991624347409,Q3455752
505409,Salisbury (Royaume-Uni),18.709677,152,129,0,14.653349,12.988174,505409,4,6,23203.01341165657,Q160642
507453,Raoni Metuktire,12.903226,235,44,170,-18.11379,1.9905388,507453,2,20,70410.54292891364,Q1797414
508563,Chaâbi algérien,21.612904,0,157,116,8.1826105,-1.0402381,508563,5,21,0.16666666666666666,Q2961766
508869,"Elektra (film, 2005)",12.903226,185,97,239,15.131704,-9.291439,508869,2,10,1117.0,Q610159
521018,Spencer Tracy,10.0,114,121,10,-1.5097268,0.34695157,521018,1,1,0.0,Q71275
522139,Tia Carrere,10.0,153,96,160,-3.6861546,9.886705,522139,1,22,0.0,Q286570
524731,Yves Jacques,12.903226,0,134,74,-20.74654,18.837225,524731,2,19,0.0,Q3573721
528527,Stade Louis-II,10.0,0,160,220,15.696701,-1.3886424,528527,1,23,0.0,Q318851
529428,Entente sportive sétifienne,12.903226,0,126,172,1.1764008,13.598932,529428,2,11,1117.0,Q1059484
531247,Feliciano López,33.225807,41,139,0,12.210984,-9.162766,531247,9,8,157.88811147963574,Q223695
537808,Cybill Shepherd,12.903226,253,0,107,2.1607406,5.603186,537808,2,22,1117.0,Q175142
540766,Jeff Koons,10.0,153,96,160,-4.70513,-13.190405,540766,1,16,0.0,Q297525
540881,Pouic-Pouic,21.612904,0,134,135,21.076937,-6.291126,540881,5,12,1579.1413134589777,Q470344
545160,Pola Negri,10.0,0,134,74,24.730412,9.798236,545160,1,19,0.0,Q230633
545712,Martine Sarcey,10.0,0,168,183,-12.788224,9.845985,545712,1,5,0.0,Q3295834
547522,James Earl Jones,12.903226,192,192,192,23.667036,-9.5931,547522,2,25,1117.0,Q203960
548640,Salomé Stévenin,21.612904,0,168,183,11.135151,-24.80824,548640,5,5,17678.944231871796,Q3292539
551774,Leslie Mann,18.709677,0,168,183,24.624907,18.246939,551774,4,5,1566.3696969696985,Q229011
558713,Liste des lacs de barrage de France,12.903226,60,163,0,-15.170639,21.745756,558713,2,4,0.0,Q3250668
560119,Burt Reynolds,82.58064,253,0,107,-12.226693,-14.860832,560119,26,22,163113.7944163971,Q202148
561885,Laura Antonelli,15.806452,0,168,183,16.146778,-0.3772447,561885,3,5,1206.0182783882772,Q239404
562737,Elche,15.806452,192,192,192,-21.87396,-8.523667,562737,3,3,0.5,Q10509
562933,Métis (Canada),15.806452,60,163,0,-10.9303875,10.0834055,562933,3,4,0.5,Q262457
563320,Pauline Viardot,12.903226,0,134,74,23.700523,2.1045377,563320,2,19,0.0,Q122998
567466,Paul Aussaresses,59.35484,0,126,172,-10.990766,-9.498882,567466,18,11,24789.613476923103,Q1891159
567920,Tryon (Caroline du Nord),12.903226,0,134,74,-14.090563,-2.441598,567920,2,2,5177.81525974026,Q2029202
575493,Saint Louis (paquebot),10.0,60,163,0,-2.530856,-16.177761,575493,1,13,0.0,Q682495
577989,Francesca Schiavone,10.0,0,164,49,-10.201312,-23.166208,577989,1,14,0.0,Q188107
583659,Texas Ranger Division,10.0,152,129,0,21.468672,19.204277,583659,1,22,0.0,Q510865
595033,Lehi,18.709677,152,129,0,-8.505892,-2.3906856,595033,4,6,372.00000000001023,Q293332
599995,Nicolas Mahut,44.838707,41,139,0,17.565243,12.032769,599995,13,8,1008.6464428397602,Q317974
601297,La Vie devant nous (série télévisée),10.0,235,44,170,-1.9471602,-20.42458,601297,1,20,0.0,Q3213636
603972,Peter et Elliott le dragon,12.903226,192,192,192,-4.4946465,2.7637498,603972,2,12,1117.0,Q1332299
605700,Vol United Airlines 175,65.16129,153,96,160,8.533654,-21.12661,605700,20,16,293.74487925161515,Q11705
605707,Vol United Airlines 93,70.96774,153,96,160,6.4988513,11.965483,605707,22,16,27198.27789400085,Q638603
608245,Vin Mariani,12.903226,60,163,0,-20.672768,-4.9924955,608245,2,4,0.0,Q1665382
609960,Margaret Smith Court,24.516129,0,164,49,11.498954,-11.903771,609960,6,14,629.6158515858497,Q202342
616979,Des gens sans importance,21.612904,0,134,135,3.6279678,-19.969776,616979,5,12,399.5593812070283,Q3024115
617031,Voici le temps des assassins,12.903226,255,42,47,19.149458,-4.326321,617031,2,1,2232.0,Q3562156
618513,Équipe de France de Coupe Davis,39.032257,41,139,0,-21.55133,2.8028457,618513,11,8,22786.970680525013,Q575550
618670,Robinson Stévenin,18.709677,0,168,183,-7.9731727,6.543474,618670,4,5,1117.0,Q3437193
619151,Circuit Paul-Ricard,12.903226,192,192,192,-22.609955,0.7293841,619151,2,17,0.0,Q171424
622490,Michel Fau,21.612904,235,44,170,10.914249,11.221757,622490,5,20,43303.28158243801,Q3309608
632078,Démocrates de Suède,39.032257,175,95,13,-19.223907,-19.312752,632078,11,13,1535.8499999999792,Q504069
642636,Andy Selva,15.806452,235,94,0,-16.650984,-14.641808,642636,3,3,0.0,Q342354
644833,Toshirō Mifune,12.903226,255,42,47,22.417606,13.817299,644833,2,1,1117.0,Q37001
649710,Claudius Dornier,18.709677,192,192,192,22.922453,-8.482957,649710,4,18,0.0,Q71007
650252,Dornier,21.612904,192,192,192,6.9295864,6.262983,650252,5,18,0.25,Q165765
654944,René Mathis,27.419353,114,121,10,11.877198,-2.9813259,654944,7,0,1756.345322582431,Q3426611
669258,Thierry Beccaro,10.0,235,44,170,-4.9650393,-9.888066,669258,1,20,0.0,Q3524133
671556,Lucie Jeanne,10.0,192,192,192,1.4299383,18.651924,671556,1,4,0.0,Q3265280
677729,Plein la gueule,10.0,253,0,107,23.420986,1.225689,677729,1,22,0.0,Q1218665
680895,Catherine Hiegel,15.806452,0,134,135,-23.056957,24.804214,680895,3,0,9682.760268447148,Q1050982
691903,Fête de la Saint-Patrick,12.903226,60,163,0,10.874934,18.400076,691903,2,13,1756.7284374208634,Q181817
696557,Mission (christianisme),12.903226,60,163,0,1.6638609,-23.105654,696557,2,2,3755.6330012448675,Q51647
698541,Bruno Roger-Petit,12.903226,193,77,88,-11.278811,22.309225,698541,2,9,0.0,Q2926946
702350,Loïc Perrin,10.0,54,124,233,-24.967108,17.703026,702350,1,7,0.0,Q2499244
703192,Rock the Casbah,18.709677,0,157,116,-12.711113,-8.274129,703192,4,21,1852.2337010598626,Q305520
704201,Françoise Arnoul,12.903226,0,134,135,-6.3537254,17.880495,704201,2,12,0.0,Q451649
704413,James Thierrée,18.709677,114,121,10,11.451288,-13.629686,704413,4,1,41935.23889493455,Q1132228
709078,Lois Jim Crow,12.903226,60,163,0,-23.28941,-24.401781,709078,2,13,2681.8001831501842,Q865365
709454,Bruno Wolkowitch,10.0,235,44,170,2.4805882,2.7239177,709454,1,20,0.0,Q2927023
715515,Steve Coogan,12.903226,152,129,0,-23.334558,19.813381,715515,2,6,1117.0,Q316709
715613,Aéronautique navale,10.0,175,95,13,-23.619225,0.14257209,715613,1,13,0.0,Q1898464
716044,Institut Montaigne,10.0,193,77,88,18.234009,5.5358562,716044,1,9,0.0,Q3151772
718885,Gérard Jouannest,15.806452,185,97,239,-13.162805,-6.3551817,718885,3,10,20508.37560158987,Q547582
722501,Sinistres Six,27.419353,185,97,239,22.012417,23.125338,722501,7,10,556.0,Q2082275
723625,Bougival,18.709677,0,134,74,12.896388,8.221914,723625,4,19,5569.0,Q399342
723646,Manécanterie des Petits Chanteurs à la croix de bois,12.903226,193,77,88,-23.237722,13.584896,723646,2,9,2232.0,Q1254833
724265,Vendredi noir (1978),10.0,60,163,0,21.1172,-16.757845,724265,1,2,0.0,Q1899132
734802,Parti communiste algérien,50.64516,0,126,172,24.272404,-8.282455,734802,15,11,1411.6196234757033,Q2118395
736463,Philippe Dumat,15.806452,255,42,47,-3.89274,3.1986032,736463,3,1,2481.701135563781,Q3379780
738637,Roddy McDowall,12.903226,175,95,13,-23.010008,-12.759109,738637,2,22,1117.0,Q283988
741501,Paul Michael Glaser,10.0,114,121,10,9.099746,-12.98933,741501,1,1,0.0,Q527306
742659,Eddie Constantine,10.0,175,95,13,-14.970123,-14.409466,742659,1,22,0.0,Q561234
744054,Téléfoot,18.709677,54,124,233,-8.4098,-5.1336336,744054,4,7,184517.0,Q3546609
745226,Des pissenlits par la racine,12.903226,0,168,183,12.359321,-17.334202,745226,2,5,1117.0,Q1979969
747889,Château de Bussy-Rabutin,12.903226,0,134,74,14.718479,-19.193167,747889,2,19,0.0,Q1552130
748872,Philippe Caroit,12.903226,192,192,192,2.3530326,-11.163214,748872,2,4,1117.0,Q3379514
750361,Monique Tarbès,12.903226,0,168,183,2.3600116,-17.182009,750361,2,5,0.0,Q3320936
757011,Sally Field,21.612904,253,0,107,22.743818,16.050009,757011,5,22,9209.185698634203,Q187033
758554,Studio City,15.806452,185,97,239,-4.5805373,22.26426,758554,3,10,3345.0,Q3143067
766715,Laure Guibert,15.806452,192,192,192,-8.898589,-18.211565,766715,3,12,338.9717956293858,Q3218765
767087,Œil (cyclone),21.612904,192,192,192,9.998378,-11.383843,767087,5,13,2.6666666666666665,Q640404
768077,Gervais Martel,12.903226,193,77,88,6.3656063,-21.59022,768077,2,9,0.0,Q3104421
776834,Tour Perret (Grenoble),10.0,153,96,160,-22.612553,-19.812662,776834,1,16,0.0,Q2446035
776972,Martin Campbell,21.612904,114,121,10,-19.913855,-1.5035988,776972,5,0,3400.7863285687076,Q282033
777842,Bethanie Mattek-Sands,30.32258,0,164,49,-24.194427,11.917948,777842,8,14,5134.412422875894,Q54537
778962,Candace Cameron Bure,12.903226,153,96,160,6.5032682,-8.100679,778962,2,22,7930.403841275811,Q235694
784552,Scala (Paris),10.0,0,134,74,19.108385,6.9341736,784552,1,19,0.0,Q3474920
786247,Mbark Boussoufa,12.903226,235,94,0,23.085373,-6.2265267,786247,2,3,2232.0,Q570109
787122,"Un, deux, trois soleils",41.935482,0,157,116,8.910948,15.533102,787122,12,21,10.635353535353536,Q2806578
789137,Atlantropa,12.903226,60,163,0,3.9305978,0.7758119,789137,2,4,0.0,Q431214
794962,Laly Meignan,18.709677,192,192,192,8.999298,24.97004,794962,4,12,3665.2199494413185,Q3216553
795138,La Reine Margot,10.0,235,44,170,10.64548,9.861619,795138,1,5,0.0,Q2020094
797597,Marisa Berenson,12.903226,153,96,160,-5.5776515,-22.773664,797597,2,16,0.0,Q285419
807091,Air Force One (film),10.0,255,42,47,5.2098384,-2.041984,807091,1,1,0.0,Q407184
807200,Dirk Kuyt,27.419353,0,148,245,15.4312105,-16.949701,807200,7,15,782.5695062247871,Q294214
807202,Ryan Babel,39.032257,0,148,245,0.5483112,17.343163,807202,11,15,1462.5455847328801,Q184218
809472,Patrick Bosso,12.903226,235,44,170,23.584284,4.49601,809472,2,20,2232.0,Q3369265
811709,Diego Benaglio,18.709677,54,124,233,-17.63514,-15.383122,811709,4,7,6637.380753304568,Q122354
812673,Wall Street (film),10.0,153,96,160,-24.085333,-16.05349,812673,1,16,0.0,Q332348
823001,Gareth Southgate,12.903226,0,148,245,-20.059532,19.23113,823001,2,15,541.7669967713435,Q316681
834685,Pierre Rabadan,12.903226,0,160,220,8.263534,14.991329,834685,2,23,25185.0,Q3386738
837431,World Trade Center (film),59.35484,153,96,160,0.43357518,1.7823672,837431,18,16,12738.278347135953,Q828547
846948,Les Enfants de la télé (France),41.935482,235,44,170,-5.1749315,-19.861786,846948,12,20,206967.36639811724,Q3232354
849285,Mike Bryan,24.516129,0,164,49,-12.468702,-14.944874,849285,6,14,4841.68705012139,Q53342
850344,Kevin Peter Hall,12.903226,185,97,239,-19.79839,3.6580372,850344,2,10,1117.0,Q361587
855582,Forces armées de la fédération de Russie,21.612904,60,163,0,16.31254,8.822294,855582,5,2,5573.0,Q193159
856865,Foottit,15.806452,114,121,10,8.398858,-12.432514,856865,3,1,0.0,Q3076715
860216,Rod Fanni,12.903226,54,124,233,23.223602,-3.0663924,860216,2,7,0.0,Q357860
861401,La Discrète,10.0,192,192,192,-13.619558,-6.169638,861401,1,12,0.0,Q3208293
861654,Abd al Malik (artiste),15.806452,185,97,239,21.696938,-10.68228,861654,3,10,20262.06345817764,Q2420980
870891,Maxime Mermoz,21.612904,0,160,220,-22.6967,13.990177,870891,5,23,0.5833333333333333,Q1638162
873468,Avraham Stern,15.806452,152,129,0,21.296608,14.9129,873468,3,6,0.3333333333333333,Q461846
882683,Jack Cassidy,10.0,175,95,13,8.950801,-1.766873,882683,1,22,0.0,Q1350489
883302,Judy Carne,10.0,253,0,107,-17.722721,-9.176917,883302,1,22,0.0,Q3188034
890935,Olivier Nakache,21.612904,0,134,74,5.5967407,-9.439992,890935,5,19,1672.5,Q74428
891339,Pierre Chirac,10.0,0,134,74,22.451197,10.304257,891339,1,19,0.0,Q3384430
891469,Sport-boules,12.903226,192,192,192,15.22909,-5.6308384,891469,2,24,0.0,Q1388349
897197,À la poursuite du diamant vert,10.0,253,0,107,16.903475,-15.3811245,897197,1,22,0.0,Q502629
902092,Fernando Santos,24.516129,54,124,233,22.451668,-3.5112598,902092,6,7,19922.00763636073,Q360687
902877,Michael Imperioli,10.0,175,95,13,-19.977512,-6.311494,902877,1,22,0.0,Q317358
904911,Ned Beatty,15.806452,253,0,107,17.919823,-20.374996,904911,3,22,0.0,Q4212
907222,Mathieu Bodmer,10.0,54,124,233,18.930458,-22.208315,907222,1,7,0.0,Q266827
908094,Philipp Kohlschreiber,18.709677,0,164,49,13.110939,24.280685,908094,4,14,1074.0801041589596,Q77149
908893,Ministère des Sports (France),27.419353,193,77,88,18.534504,-22.479765,908893,7,9,1138.421675709911,Q16009335
909790,Brock James,15.806452,0,160,220,-7.739623,16.17608,909790,3,23,0.0,Q2925903
911379,Marin Čilić,21.612904,0,164,49,8.21763,-0.29743797,911379,5,14,21514.497562990986,Q245241
913853,Équipe des Comores de football,21.612904,235,94,0,-9.382824,21.996874,913853,5,3,3344.0972222221685,Q497637
913969,Carte de séjour (groupe),30.32258,0,157,116,19.965912,-3.1543484,913969,8,21,48.953968253968256,Q2940510
917982,Susan Clark,10.0,253,0,107,-6.0214934,1.4396476,917982,1,22,0.0,Q291455
922003,Françoise Laborde (journaliste),10.0,60,163,0,-17.082445,24.873434,922003,1,2,0.0,Q3086530
