,Label,Modularity Class,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality
985840,Men_in_Black,11,12.307693,175,95,13,16.048792,-20.034706,985840,3,0,0.0
986265,Mia_Sara,14,11.153846,60,163,0,-19.32313,-11.029605,986265,2,0,4400.0
986451,Sabrina_Belleval,2,88.46154,0,168,183,-11.024481,-15.483964,986451,69,9,76.33663648124397
989560,Roberto_Di_Matteo,16,10.0,153,96,160,-13.851375,-21.584627,989560,1,12,0.0
993314,SPAL_2013,1,10.0,0,164,49,-24.839378,-2.4969316,993314,1,7,0.0
996345,Mölkky,8,10.0,0,126,172,22.54027,5.976142,996345,1,10,0.0
998482,Félix_Ioussoupov,0,11.153846,193,77,88,-19.67517,-9.571094,998482,2,4,1103.0
1002484,Jean-Jacques_Urvoas,7,11.153846,255,42,47,-20.963348,-9.875391,1002484,2,14,3303.000000000001
1015575,Yoann_Huget,15,25.0,185,97,239,12.466984,-7.570032,1015575,14,8,1425.792883870498
1017972,Vania_Vilers,12,10.0,0,134,74,19.300867,-4.8495607,1017972,1,3,0.0
1018365,Paul_Poiret,0,11.153846,193,77,88,17.40604,-22.552309,1018365,2,5,31843.65541214925
1022361,Pierre_Aguillon,15,11.153846,185,97,239,0.15210141,-14.650793,1022361,2,8,0.0
1023432,Morgan_Parra,15,26.153847,185,97,239,15.606225,9.267504,1023432,15,8,743.968374997306
1029008,Championnat_du_monde_junior_de_hockey_sur_glace,19,12.307693,235,44,170,3.7277596,4.66396,1029008,3,11,1103.0
1041759,Helen_Mirren,4,13.461538,235,94,0,16.185,-21.87372,1041759,4,5,6050.01685940943
1049479,Jack_et_le_Haricot_magique,14,11.153846,60,163,0,21.677423,7.431458,1049479,2,0,5495.0
1052654,Marly-Gomont,14,11.153846,60,163,0,-24.754053,-19.639725,1052654,2,2,1103.0
1058272,Christophe_Urios,15,16.923077,185,97,239,12.122638,9.536183,1058272,7,8,134.26096491228068
1058885,Isabelle_Candelier,14,11.153846,60,163,0,-14.707878,-9.964957,1058885,2,6,0.0
1069651,Marie-Amélie_de_Habsbourg-Lorraine,19,18.076923,235,44,170,-11.582879,-6.838062,1069651,8,11,0.26785714285714285
1071132,Constance_Towers,0,11.153846,193,77,88,8.895741,-8.360393,1071132,2,5,523.1244915267778
1071161,Karlheinz_Böhm,19,13.461538,235,44,170,16.769917,-14.691092,1071161,4,11,0.0
1076878,Hollywood_Homicide,0,11.153846,193,77,88,-21.651999,-18.310778,1076878,2,5,4400.0
1095043,George_Chakiris,0,14.615385,193,77,88,19.94379,19.616238,1095043,5,5,24314.973425289492
1100241,Élodie_Navarre,14,11.153846,60,163,0,-3.5292957,-18.61488,1100241,2,4,5495.0
1104920,Salomon_et_la_Reine_de_Saba,0,12.307693,193,77,88,-12.518092,-8.521979,1104920,3,5,2278.4398358545354
1106458,Patrick_Blondeau,1,10.0,0,164,49,16.84873,2.647215,1106458,1,7,0.0
1116018,Marie_de_Villepin,14,10.0,60,163,0,-7.567836,-11.263918,1116018,1,4,0.0
1117666,Zouk_Machine,4,10.0,235,94,0,19.692774,-15.157439,1117666,1,1,0.0
1121060,Virginie_Hocq,10,11.153846,114,121,10,21.034464,-15.643779,1121060,2,15,5495.0
1126524,Patrice_Collazo,15,14.615385,185,97,239,19.915194,-13.505223,1126524,5,8,0.0
1130599,Cocarde,13,11.153846,253,0,107,-7.119907,2.4980614,1130599,2,17,7678.999999999998
1133550,Valérie_Claisse,2,87.30769,0,168,183,21.98503,-6.4802117,1133550,68,9,0.0
1133563,Véronique_de_la_Cruz,2,87.30769,0,168,183,15.949952,4.8618402,1133563,68,9,0.0
1134828,Esther_Benbassa,8,13.461538,0,126,172,4.249185,-9.59599,1134828,4,12,88033.0
1138543,La_Bûche,14,11.153846,60,163,0,-5.4204917,-9.773404,1138543,2,4,508.04492261937037
1139603,Franck_Azéma,15,19.23077,185,97,239,5.065798,-11.81168,1139603,9,8,63.080263157895416
1149778,Jean-Michel_Dupuis,14,11.153846,60,163,0,-24.732119,-6.704978,1149778,2,4,0.0
1168560,Humvee,17,10.0,54,124,233,-19.15958,-17.189035,1168560,1,6,0.0
1168698,La_Fée_Clochette,12,12.307693,0,134,74,-22.710537,7.2127337,1168698,3,3,8768.0
1168949,Marie_Bunel,12,11.153846,0,134,74,-14.162023,-8.065991,1168949,2,3,2204.0
1176020,Bruce_Greenwood,0,12.307693,193,77,88,-1.148948,8.564491,1176020,3,5,3305.0
1177075,Walter_Brennan,0,12.307693,193,77,88,-18.071516,-23.203995,1177075,3,5,1403.2067676925622
1179910,Jean-Marie_Winling,17,10.0,54,124,233,-21.022648,4.77489,1179910,1,6,0.0
1183686,Palace_(hôtel),17,19.23077,54,124,233,13.543718,-19.009474,1183686,9,6,84032.18590926449
1193189,Michaël_Gregorio,4,10.0,235,94,0,20.640518,-23.549496,1193189,1,1,0.0
1196880,Jeffrey_Hunter,0,11.153846,193,77,88,14.170073,-22.839045,1196880,2,5,0.0
1200572,Shari_Headley,12,10.0,0,134,74,22.29318,-2.1832578,1200572,1,5,0.0
1200973,"Katia_(film,_1938)",0,18.076923,193,77,88,22.011312,0.1151139,1200973,8,4,1609.1229692177665
1201435,Jean_Peyrelevade,16,10.0,153,96,160,-11.10461,-8.74129,1201435,1,12,0.0
1201928,Franck_Passi,16,12.307693,153,96,160,-3.2576187,-0.4902695,1201928,3,12,64665.0
1201951,Gérald_Passi,16,10.0,153,96,160,3.5880144,-24.968407,1201951,1,12,0.0
1204588,Jean-Christophe_Attias,8,10.0,0,126,172,-17.897837,18.336237,1204588,1,12,0.0
1206328,Les_Blues_Brothers_(film),12,15.769232,0,134,74,-23.883186,-3.2719722,1206328,6,5,39642.93160291761
1206573,Sophie_Vouzelaud,13,15.769232,253,0,107,18.531866,-16.95571,1206573,6,9,122.42748917748912
1221003,"Alamo_(film,_2004)",0,10.0,193,77,88,-11.340502,14.946865,1221003,1,11,0.0
1224474,Florence_Darel,7,11.153846,255,42,47,1.4000028,6.582984,1224474,2,2,1103.0
1225782,Rosemary_Clooney,0,11.153846,193,77,88,11.539872,-21.20184,1225782,2,5,0.0
1229240,Elsa_Lanchester,0,10.0,193,77,88,17.601252,19.531946,1229240,1,5,0.0
1230581,Herbert_Lom,0,16.923077,193,77,88,7.260164,24.820303,1230581,7,5,6853.495344307733
1231558,Mathieu_Bastareaud,15,18.076923,185,97,239,-9.84966,6.9097943,1231558,8,8,1.1843674843674843
1237873,Concours_de_beauté,2,48.076923,0,168,183,22.620792,21.230175,1237873,34,9,1447.84078349176
1244494,Nouvel_An_japonais,6,11.153846,152,129,0,23.643831,-5.6906652,1244494,2,16,1103.0
1244922,Crypte_des_Capucins,19,22.692308,235,44,170,-7.026862,21.351107,1244922,12,11,6078.033992036171
1245038,La_Cage_aux_folles,12,13.461538,0,134,74,-20.996134,-3.148944,1245038,4,5,24946.45231471945
1245357,Rachel_Hurd-Wood,12,11.153846,0,134,74,-18.744204,1.4889317,1245357,2,3,1103.0
1246826,Louis_van_Gaal,16,12.307693,153,96,160,-20.046013,-19.453384,1246826,3,12,3291.0
1256503,Carole_Rousseau,17,12.307693,54,124,233,8.650254,-0.3746925,1256503,3,6,23214.8039547979
1266955,Nové_Město_na_Moravě,18,15.769232,0,148,245,-19.561043,16.122,1266955,6,7,12042.0
1267603,Saison_4_de_Columbo,0,10.0,193,77,88,-8.830817,18.4857,1267603,1,5,0.0
1271533,Tonya_Kinzinger,4,12.307693,235,94,0,24.578321,-6.2988935,1271533,3,1,2205.0
1314335,Philippe_de_Chauveron,14,19.23077,60,163,0,-5.0553136,-1.1172936,1314335,9,6,18038.066233549725
1329805,Taxi_4,10,14.615385,114,121,10,-13.547352,4.707277,1329805,5,15,0.0
1350076,Metz_Handball,9,21.538464,0,157,116,-19.769793,-17.438076,1350076,11,18,3842.017857142881
1359221,Marie-Claude_Pietragalla,17,13.461538,54,124,233,17.576506,-16.210875,1359221,4,6,16168.554733441935
1362893,Joseph_Bruce_Ismay,1,14.615385,0,164,49,-19.724216,11.9848175,1362893,5,7,0.0
1371103,Complexe_nucléaire_de_Hanford,6,11.153846,152,129,0,21.02499,-23.493097,1371103,2,16,1022.8278348539006
1373380,Philippe_Jaroussky,17,11.153846,54,124,233,18.82673,-3.4071004,1373380,2,2,5495.0
1388583,Monique_Mélinand,0,12.307693,193,77,88,-22.652687,-17.264105,1388583,3,4,6663.770317330372
1409628,"Témoin_à_charge_(film,_1957)",0,12.307693,193,77,88,7.1243877,-20.595049,1409628,3,5,3305.0
1410468,Haley_Bennett,0,11.153846,193,77,88,-14.211196,-5.2111297,1410468,2,3,2204.0
1412064,Vincent_Winterhalter,12,11.153846,0,134,74,0.19225548,16.236042,1412064,2,3,1103.0
1417220,Sissi_face_à_son_destin,19,29.615385,235,44,170,24.267239,23.381435,1417220,18,11,24900.3627521055
1423605,Jean-Pierre_Descombes,4,10.0,235,94,0,-15.760606,-19.81978,1423605,1,1,0.0
1429175,Joann_Sfar,14,10.0,60,163,0,24.129097,6.233729,1429175,1,2,0.0
1430360,Mélody_Vilbert,2,88.46154,0,168,183,14.336387,24.4139,1430360,69,9,13.182410235287941
1434118,Jonathan_Lambert,14,14.615385,60,163,0,-17.436611,-5.274257,1434118,5,2,18556.402111904725
1434577,Retraite_de_Russie,0,13.461538,193,77,88,-6.538402,-15.243838,1434577,4,5,1.0
1459276,Gautier_Capuçon,17,12.307693,54,124,233,-5.888155,12.013927,1459276,3,2,34095.41517057529
1472860,Yves_Belluardo,19,11.153846,235,44,170,7.9180436,9.603201,1472860,2,11,1103.0
1493868,Abigail_Sciuto,11,13.461538,175,95,13,-13.592637,19.283749,1493868,4,0,0.0
1494540,Eriq_La_Salle,12,10.0,0,134,74,-6.162328,-8.157746,1494540,1,5,0.0
1495431,Miss_Europe,2,28.461538,0,168,183,0.6723035,-4.7103834,1495431,17,9,20.850701013654007
1511317,Stanislas_Dehaene,8,10.0,0,126,172,-16.685284,21.604769,1511317,1,12,0.0
1523390,Françoise_Brion,14,14.615385,60,163,0,9.350037,0.45833734,1523390,5,4,16375.156491740074
1549048,Nodjialem_Myaro,9,14.615385,0,157,116,2.7880838,17.79067,1549048,5,18,580.0416666666708
1575978,Jacques_Vendroux_(journaliste),10,10.0,114,121,10,-11.491868,15.634344,1575978,1,15,0.0
1578512,Christiane_Legrand,0,11.153846,193,77,88,-6.451949,-18.45528,1578512,2,5,1103.0
1585567,Timothy_McGee,11,13.461538,175,95,13,20.991474,-14.154751,1585567,4,0,0.0
1596820,Daniel_Sorano,0,10.0,193,77,88,-11.961773,-5.434685,1596820,1,5,0.0
1602081,Ciarán_Hinds,4,10.0,235,94,0,-13.804809,-0.1767134,1602081,1,5,0.0
1605422,Pierre_Blanchar,12,10.0,0,134,74,22.990925,-13.2786,1605422,1,3,0.0
1608897,Sayonara_(film),0,12.307693,193,77,88,4.15745,-5.261761,1608897,3,5,2205.0
1612383,Mary_Jane_Watson,12,12.307693,0,134,74,5.518723,-7.192415,1612383,3,3,2360.2510995381854
1642583,"Âge_tendre,_la_tournée_des_idoles",4,20.384617,235,94,0,4.7648716,-20.058907,1642583,10,1,17986.10115627735
1649661,Personnages_de_Sous_le_soleil,4,10.0,235,94,0,21.568352,13.897078,1649661,1,1,0.0
1673470,Selfridges,11,12.307693,175,95,13,23.30468,14.535203,1673470,3,0,1103.0
1676639,Patrick_Catalifo,8,10.0,0,126,172,-5.544043,-7.295673,1676639,1,10,0.0
1679108,Émile_et_Images,4,14.615385,235,94,0,-23.856087,21.824766,1679108,5,1,4277.5469921169015
1688598,Philippe_Quintais,8,13.461538,0,126,172,23.165014,-22.112686,1688598,4,10,1.0
1703255,Moi..._Lolita,4,12.307693,235,94,0,18.614183,-13.243576,1703255,3,1,3871.5237752443622
1728840,Bataille_de_Changde,18,10.0,0,148,245,-20.238066,1.7210928,1728840,1,7,0.0
1766870,Fabio_Quagliarella,1,10.0,0,164,49,-10.241057,-9.628501,1766870,1,7,0.0
1769723,Ginie_Line,4,11.153846,235,94,0,-9.023621,-18.724415,1769723,2,1,1103.0
1800884,Jean-Michel_Wilmotte,17,10.0,54,124,233,16.524878,15.703045,1800884,1,6,0.0
1833206,François_Maistre,14,10.0,60,163,0,21.960436,7.4001145,1833206,1,4,0.0
1850313,Anthony_Modeste,16,11.153846,153,96,160,17.642605,15.722592,1850313,2,12,1103.0
1854003,Top_Singles_&_Titres,4,18.076923,235,94,0,9.02615,-4.2139783,1854003,8,1,13333.845811833797
1860605,Office_des_postes_et_télécommunications_de_Polynésie_française,7,12.307693,255,42,47,3.7916512,-22.273075,1860605,3,14,3.0
1862674,Les_Comancheros,0,16.923077,193,77,88,-20.458292,2.07399,1862674,7,5,36231.81907079312
1868232,"Luis_Suárez_(football,_1987)",1,13.461538,0,164,49,4.367884,20.970095,1868232,4,7,1824.3926387024696
1881348,Laura_Vandervoort,12,10.0,0,134,74,23.360317,-5.7912908,1881348,1,3,0.0
1881497,Prise_de_Moscou,0,13.461538,193,77,88,22.515537,-17.227976,1881497,4,5,149.28323850400994
1882630,Jane_Darwell,0,10.0,193,77,88,5.400159,11.301753,1882630,1,5,0.0
1911230,Thierry_Laurey,16,13.461538,153,96,160,-11.409698,14.542704,1911230,4,12,10102.550000000003
1929444,Twiggy,12,11.153846,0,134,74,-18.915436,-4.6235995,1929444,2,5,0.0
1971675,Mario_Ramsamy,4,11.153846,235,94,0,14.470426,-13.436444,1971675,2,1,0.0
1984470,Georges_Loinger,3,13.461538,0,134,135,-2.4458942,8.058399,1984470,4,8,1103.0
1985050,Peter_et_Sloane,4,11.153846,235,94,0,8.279524,-24.365118,1985050,2,1,1103.0
2024836,Laurence_Ostolaza,15,10.0,185,97,239,-12.851974,-17.398857,2024836,1,8,0.0
2030571,Lever_de_Terre,6,11.153846,152,129,0,21.091099,24.847738,2030571,2,16,0.0
2057046,Aladin_Reibel,14,10.0,60,163,0,21.770578,24.74238,2057046,1,2,0.0
2096919,Christian_Fazzino,8,11.153846,0,126,172,21.38763,16.769583,2096919,2,10,0.0
2123424,Snowboard,8,10.0,0,126,172,-20.760965,-16.391176,2123424,1,10,0.0
2162128,Tessa_Worley,8,11.153846,0,126,172,-2.4250705,-20.057756,2162128,2,10,1103.0
2169981,Beethoven_2,0,14.615385,193,77,88,-4.0812373,20.276794,2169981,5,13,2.5
2182073,Bancs_publics_(Versailles_Rive-Droite),14,12.307693,60,163,0,-2.928403,-15.112214,2182073,3,6,0.5
2191800,Tom_Wilkinson,0,14.615385,193,77,88,6.205732,21.60444,2191800,5,5,7949.478794747589
2325926,"Noël_blanc_(film,_1954)",0,12.307693,193,77,88,-16.189966,-1.3127402,2325926,3,5,136.76312755871575
2357333,Wes_Studi,6,10.0,152,129,0,-4.865364,-20.219713,2357333,1,16,0.0
2450794,Jeremy_Piven,11,12.307693,175,95,13,-11.594462,-9.186471,2450794,3,0,5495.0
2461440,Camille_Ayglon-Saurina,9,22.692308,0,157,116,24.61216,2.178977,2461440,12,18,2008.4571428570978
2467380,"Australia_(film,_2008)",12,13.461538,0,134,74,-10.5182,1.9405495,2467380,4,3,2636.3298391751905
2473207,Outsiders_(film),12,10.0,0,134,74,15.666797,-19.034365,2473207,1,3,0.0
2479241,Philippe_Luthers,10,10.0,114,121,10,-0.19660535,7.151102,2479241,1,15,0.0
2489575,Vincent_Spano,12,13.461538,0,134,74,-7.5417566,-0.5485667,2489575,4,3,7786.715181764223
2498411,Témoin_à_charge_(recueil_de_nouvelles),0,10.0,193,77,88,1.1149615,-16.763832,2498411,1,5,0.0
2509918,Miss_Réunion,2,89.61538,0,168,183,-6.182417,16.837347,2509918,70,9,683.6642722052602
2537110,Pauline_Ducruet,17,11.153846,54,124,233,6.8225455,-14.549629,2537110,2,6,0.0
2616249,Jeremy_Sumpter,12,10.0,0,134,74,23.220688,17.298212,2616249,1,3,0.0
2640851,Polina_Kouznetsova,9,11.153846,0,157,116,18.570713,1.1029278,2640851,2,18,1103.0000000000002
2678841,Saint-Tropez,0,16.923077,193,77,88,-4.036081,15.035123,2678841,7,5,166918.06220197704
2689643,Nymphette,4,10.0,235,94,0,-19.501713,16.133245,2689643,1,1,0.0
2693137,Hélène_Médigue,10,10.0,114,121,10,-10.857067,10.180266,2693137,1,15,0.0
2695632,Didier_Barbelivien,4,10.0,235,94,0,-19.110712,0.6452347,2695632,1,1,0.0
2696921,Meurtre_au_champagne,0,10.0,193,77,88,6.8306847,-17.650711,2696921,1,5,0.0
2735404,Mathias_Mlekuz,14,11.153846,60,163,0,4.9070864,12.453666,2735404,2,2,2204.0
2775877,Jennifer_Grant,6,11.153846,152,129,0,-2.354306,12.090079,2775877,2,16,1103.0
2797406,Marie-Pierre_de_La_Gontrie,8,11.153846,0,126,172,22.530151,17.265347,2797406,2,12,88479.0
2800610,"Oliver_Twist_(film,_1948)",0,14.615385,193,77,88,19.574343,16.784853,2800610,5,5,1478.0652176770602
2802074,Jimmy_Workman,11,10.0,175,95,13,18.467113,12.310033,2802074,1,0,0.0
2847325,Stuart_Whitman,0,12.307693,193,77,88,-12.007062,7.6154356,2847325,3,5,25844.2966150514
2849841,Cocarde_tricolore,13,14.615385,253,0,107,19.251106,-5.009107,2849841,5,9,8769.827406832293
2878338,Geneviève_Galéa,14,11.153846,60,163,0,-16.637798,20.926113,2878338,2,4,0.0
2900548,Rachel_Ward,12,14.615385,0,134,74,8.747394,-17.285053,2900548,5,3,7728.713108556529
2908560,Anne_Germain,0,10.0,193,77,88,-21.64528,-17.064241,2908560,1,5,0.0
2915852,Bruce_Jouanny,17,12.307693,54,124,233,3.307747,6.00573,2915852,3,6,1103.0
2954950,Christelle_Reboul,10,13.461538,114,121,10,1.3134992,13.314083,2954950,4,15,22288.351823841054
2964369,Tournoi_de_Wimbledon_2008,17,14.615385,54,124,233,-17.338978,-24.93698,2964369,5,6,913.6166666666575
2966765,Famille_Forbes_(Boston),6,13.461538,152,129,0,-4.5118365,1.0078025,2966765,4,16,0.0
2982113,La_Troisième_Fille,0,12.307693,193,77,88,-21.204065,-18.350163,2982113,3,5,2205.0
2982462,Aaron_Ramsey,15,10.0,185,97,239,-14.461161,-23.657753,2982462,1,8,0.0
2985393,Floyd_Westerman,6,11.153846,152,129,0,9.647867,-8.26008,2985393,2,16,2424.4879166272212
2995115,Sophie_Darel,4,10.0,235,94,0,17.10217,3.7128549,2995115,1,1,0.0
3015908,Luc_Bourdon_(hockey_sur_glace),19,10.0,235,44,170,-8.302135,22.943344,3015908,1,11,0.0
3040885,Cendrillon_(Disney),12,10.0,0,134,74,10.509457,0.6240165,3040885,1,3,0.0
3040923,Robin_des_Bois_(Disney),0,10.0,193,77,88,-24.698496,1.7322072,3040923,1,5,0.0
3053013,Simple_messieurs_du_tournoi_de_Wimbledon_2008,17,13.461538,54,124,233,22.143944,18.989292,3053013,4,6,0.5833333333333334
3093356,Humpty_Dumpty,12,11.153846,0,134,74,-4.2719526,-10.153215,3093356,2,3,720.9232094723811
3097760,Yvonne_Catterfeld,10,11.153846,114,121,10,-18.62267,11.537036,3097760,2,15,0.0
3107661,Arsenio_Hall,12,10.0,0,134,74,-5.3327827,-24.209934,3107661,1,5,0.0
3109866,Macarena_(chanson_de_Los_del_Río),12,11.153846,0,134,74,9.852613,-11.969391,3109866,2,3,1102.9999999999998
3115193,Grigor_Dimitrov,17,14.615385,54,124,233,-15.6265,-2.3948624,3115193,5,6,12033.1
3129754,Stéphanie,6,11.153846,152,129,0,10.477339,-5.895964,3129754,2,16,0.0
3150304,Joséphine_de_Meaux,14,11.153846,60,163,0,11.316613,3.2666986,3150304,2,6,0.0
3186723,François_Léotard,7,10.0,255,42,47,17.4099,4.414022,3186723,1,2,0.0
3191310,Olivier_Casadesus,15,13.461538,185,97,239,-19.433233,-23.656225,3191310,4,8,55703.0
3197166,Valérie_Maurice,7,10.0,255,42,47,-10.320254,10.935972,3197166,1,14,0.0
3311148,"Katia_(film,_1959)",0,16.923077,193,77,88,-5.54499,-22.751379,3311148,7,4,10474.898426843689
3333404,Michel_Le_Royer,0,15.769232,193,77,88,14.4712715,19.067625,3333404,6,5,5560.955220457852
3339660,Le_Tone,17,11.153846,54,124,233,-21.78013,-18.204802,3339660,2,6,0.0
3346979,Jérôme_Bertin,10,11.153846,114,121,10,-15.076961,4.395407,3346979,2,15,1103.0
3425614,Élisabeth-Christine_de_Brunswick-Wolfenbüttel,19,18.076923,235,44,170,4.2979436,-24.161541,3425614,8,11,38.55848428907871
3431295,La_Florida_(film),4,10.0,235,94,0,17.594393,-19.53631,3431295,1,5,0.0
3443522,Foot+,16,10.0,153,96,160,-3.9486063,-13.856693,3443522,1,12,0.0
3451500,Guinn_Williams,0,10.0,193,77,88,0.61380404,14.862094,3451500,1,5,0.0
3460345,Brandon_Walters,12,10.0,0,134,74,-24.89434,-23.585012,3460345,1,3,0.0
3481707,Henri_Lacroix,8,12.307693,0,126,172,0.59409606,2.815344,3481707,3,10,0.0
3483118,Cléopâtre_Darleux,9,20.384617,0,157,116,-15.930514,17.858553,3483118,10,18,319.71547619047215
3491412,Gaëlle_Voiry,2,89.61538,0,168,183,-2.3825834,-7.386362,3491412,70,9,30122.07409104105
3509019,Fiducial,15,11.153846,185,97,239,0.11068059,-24.881182,3509019,2,8,2204.0
3516709,Brest_Bretagne_Handball,9,15.769232,0,157,116,-9.661378,-12.280233,3516709,6,18,1.580952380952381
3543289,Miss_International,2,31.923077,0,168,183,18.787882,-16.801672,3543289,20,9,4493.107879154739
3551006,Günter_Meisner,19,10.0,235,44,170,1.2036669,-8.23367,3551006,1,11,0.0
3552921,Miss_Normandie,2,89.61538,0,168,183,3.9776478,0.7194799,3552921,70,9,89.51904671653178
3594551,Ievgueni_Zimine,19,10.0,235,44,170,-2.0140088,-22.9584,3594551,1,11,0.0
3601080,Don_Lusk,12,10.0,0,134,74,13.322753,-19.093681,3601080,1,3,0.0
3625280,Andy_Carroll,1,12.307693,0,164,49,21.341888,-17.586287,3625280,3,7,6.4
3683819,Affaire_Florence_Cassez,15,10.0,185,97,239,20.909815,-22.992828,3683819,1,8,0.0
3717411,Yves_Pignot,0,12.307693,193,77,88,15.38062,4.1024065,3717411,3,6,35834.712044855405
3738295,Charlélie_Couture,3,11.153846,0,134,135,-14.693891,-11.052379,3738295,2,8,2204.0
3741229,Sonia_Vollereaux,14,10.0,60,163,0,3.741995,20.361788,3741229,1,0,0.0
3751037,Philippe_Bruneau_(acteur),14,10.0,60,163,0,21.64596,24.816847,3751037,1,0,0.0
3760675,Thierry_Baumann,0,10.0,193,77,88,21.01289,15.26113,3760675,1,5,0.0
3779511,John_Howard_Davies,0,10.0,193,77,88,-7.347329,7.3921704,3779511,1,5,0.0
3809946,Bill_Slater,16,10.0,153,96,160,12.146087,15.47376,3809946,1,12,0.0
3822455,La_Nuit_au_musée_2,12,16.923077,0,134,74,11.38188,23.917038,3822455,7,3,957.6009491239756
3840520,Karl_Paquette,4,11.153846,235,94,0,-23.367228,-23.90536,3840520,2,1,0.0
3852608,Marcel_Campion,8,11.153846,0,126,172,-19.11453,-17.972157,3852608,2,12,1103.0
3857689,André_Bolkonsky,0,18.076923,193,77,88,-10.77552,-10.660043,3857689,8,5,300.9669614090712
3857732,Pierre_Bézoukhov,0,14.615385,193,77,88,1.8978993,-8.376018,3857732,5,5,0.8
3860147,Miss_France_2003,2,90.76923,0,168,183,23.692862,-16.868105,3860147,71,9,3772.5833357483293
3874381,Mike_Phelan,16,10.0,153,96,160,-7.1365366,-12.885481,3874381,1,12,0.0
3894194,Meurtres_de_la_lande,15,10.0,185,97,239,3.06836,-19.464594,3894194,1,8,0.0
3895020,Mizuo_Peck,12,13.461538,0,134,74,23.675049,14.470998,3895020,4,3,0.0
3909482,Rivalité_Federer-Nadal,17,14.615385,54,124,233,-0.47964457,-24.271645,3909482,5,6,1463.9833333333456
3912444,La_Nuit_au_musée_(série_de_films),12,15.769232,0,134,74,24.023197,23.23965,3912444,6,3,15285.0
3940970,Élodie_Frenck,0,10.0,193,77,88,-10.3570175,-14.999827,3940970,1,5,0.0
3950253,Thierry_Godard,14,15.769232,60,163,0,-17.55293,4.266523,3950253,6,4,14240.0
3960326,The_Full_Monty,0,13.461538,193,77,88,-21.247002,-0.70543534,3960326,4,5,1395.3735015311493
3965408,Jessica_Lowndes,0,10.0,193,77,88,9.058801,-10.744483,3965408,1,5,0.0
3968322,David_et_Jonathan_(musique),4,11.153846,235,94,0,17.097519,7.0761266,3968322,2,1,3064.9878387999643
3981136,Josef_Meinrad,19,14.615385,235,44,170,7.142183,23.02785,3981136,5,11,629.6317328557418
4006205,Drop_Dead_Diva,0,12.307693,193,77,88,-12.489796,-8.207416,4006205,3,16,3806.473567966615
4013722,Shoah,18,15.769232,0,148,245,-6.673958,4.565934,4013722,6,7,18546.0
4024673,Michael_Jones_(chanteur),4,19.23077,235,94,0,1.1191568,-18.740318,4024673,9,1,8195.84299767834
4034246,Baptiste_Giabiconi,17,13.461538,54,124,233,17.719648,18.394897,4034246,4,6,8706.630077324678
4045221,Younès_Belhanda,1,11.153846,0,164,49,-6.5764804,4.052288,4045221,2,7,0.0
4052732,Miss_Bretagne,2,88.46154,0,168,183,-0.75221235,12.582674,4052732,69,9,50.22393504243586
4057844,Miss_Lorraine,2,90.76923,0,168,183,3.374689,-10.176641,4057844,71,9,11944.417719142331
4067034,Raymonde_Allain,2,87.30769,0,168,183,13.077215,-10.814738,4067034,68,9,0.0
4071865,Miss_Corse,2,88.46154,0,168,183,-3.0623565,-15.361674,4071865,69,9,50.22393504243586
4095513,Le_Professionnel,17,15.769232,54,124,233,-16.590433,5.258218,4095513,6,6,21511.867765180054
4116463,Jake_Cherry,12,11.153846,0,134,74,-2.378702,-9.310126,4116463,2,3,0.0
4150185,The_Windmills_of_Your_Mind,4,11.153846,235,94,0,0.507229,-20.290998,4150185,2,1,2204.0
4185978,Miss_Provence,2,89.61538,0,168,183,-0.04216136,-7.4647217,4185978,70,9,63.40634527772385
4192610,Stéphanie_Tesson,10,11.153846,114,121,10,11.343246,-11.70313,4192610,2,15,7201.4527562420435
4193516,Patrick_Gallagher,12,13.461538,0,134,74,7.6982684,-17.80926,4193516,4,3,0.0
4201105,Brigade_(cuisine),17,10.0,54,124,233,-7.559479,-4.102953,4201105,1,6,0.0
4204551,Miss_Tahiti,2,96.53846,0,168,183,-19.620037,17.172535,4204551,76,9,3121.9997980683606
4204590,Miss_Aquitaine,2,90.76923,0,168,183,15.850561,-9.514012,4204590,71,9,139.7429817589676
4209664,Miss_Picardie,2,89.61538,0,168,183,11.1327305,-4.80642,4209664,70,9,126.56057152367949
4210051,Festival_international_du_cirque_de_Monte-Carlo,17,11.153846,54,124,233,14.84117,-21.155758,4210051,2,6,0.0
4214675,Miss_Île-de-France,2,90.76923,0,168,183,-8.258714,-1.327157,4214675,71,9,1070.9375572320753
4217711,Miss_Pays_de_Loire,2,88.46154,0,168,183,17.366755,-14.6503315,4217711,69,9,50.22393504243586
4227599,Andrea_Dotti_(médecin),0,10.0,193,77,88,23.517714,15.573573,4227599,1,5,0.0
4239276,Miss_Auvergne,2,88.46154,0,168,183,11.248714,2.5089908,4239276,69,9,50.22393504243586
4253263,Mark_Salling,6,11.153846,152,129,0,14.762676,20.39574,4253263,2,16,1632.031739688255
4253713,Jean-Pierre_Savelli,4,10.0,235,94,0,2.5123546,10.232964,4253713,1,1,0.0
4256183,Miss_Franche-Comté,2,88.46154,0,168,183,-24.16061,-9.740651,4256183,69,9,50.22393504243586
4256204,Miss_Poitou-Charentes,2,88.46154,0,168,183,-13.368142,5.7809553,4256204,69,9,50.22393504243586
4258156,Sayonara,0,10.0,193,77,88,19.9295,11.547418,4258156,1,5,0.0
