Id,Qid,topic,probability,page_title,wiki_db,Modularity Class,Label
28324639,Q1523258,Culture.Biography.Biography*,0.98,Jonathan_McDonald,enwiki,11.0,Football
28324639,Q1523258,Culture.Sports,0.95,Jonathan_McDonald,enwiki,11.0,Football
28324639,Q1523258,Geography.Regions.Americas.Central_America,0.78,Jonathan_McDonald,enwiki,11.0,Football
145653,Q545858,Culture.Biography.Biography*,0.99,Alexander_Knox,enwiki,3.0,The Lion King Announcement
145653,Q545858,Geography.Regions.Americas.North_America,0.57,Alexander_Knox,enwiki,3.0,The Lion King Announcement
19391031,Q7803970,Culture.Sports,1.0,Tim_Melia,enwiki,11.0,Football
19391031,Q7803970,Culture.Biography.Biography*,0.94,Tim_Melia,enwiki,11.0,Football
1150481,Q5213677,Culture.Biography.Biography*,1.0,Dan_Hicks_(sportscaster),enwiki,2.0,Canadian Football
1150481,Q5213677,Culture.Sports,0.62,Dan_Hicks_(sportscaster),enwiki,2.0,Canadian Football
1249175,Q284846,Culture.Biography.Biography*,1.0,Schalk_Burger,enwiki,0.0,Irish Rubgy Championship
1249175,Q284846,Culture.Sports,0.9,Schalk_Burger,enwiki,0.0,Irish Rubgy Championship
1249175,Q284846,Geography.Regions.Africa.Southern_Africa,0.9,Schalk_Burger,enwiki,0.0,Irish Rubgy Championship
1249175,Q284846,Geography.Regions.Africa.Africa*,0.88,Schalk_Burger,enwiki,0.0,Irish Rubgy Championship
1794193,Q3498868,Culture.Biography.Biography*,0.99,Steve_Brodie_(actor),enwiki,3.0,The Lion King Announcement
16807345,Q3021031,Geography.Regions.Europe.Northern_Europe,1.0,Declan_Kidney,enwiki,0.0,Irish Rubgy Championship
16807345,Q3021031,Geography.Regions.Europe.Europe*,1.0,Declan_Kidney,enwiki,0.0,Irish Rubgy Championship
16807345,Q3021031,Culture.Biography.Biography*,0.99,Declan_Kidney,enwiki,0.0,Irish Rubgy Championship
16807345,Q3021031,Culture.Sports,0.87,Declan_Kidney,enwiki,0.0,Irish Rubgy Championship
57105729,Q55594876,Culture.Media.Music,1.0,Love_Monster_(album),enwiki,0.0,Irish Rubgy Championship
57105729,Q55594876,Culture.Media.Media*,1.0,Love_Monster_(album),enwiki,0.0,Irish Rubgy Championship
3633865,Q578705,Culture.Biography.Biography*,1.0,Peter_DeBoer,enwiki,2.0,Canadian Football
3633865,Q578705,Culture.Sports,0.95,Peter_DeBoer,enwiki,2.0,Canadian Football
3633865,Q578705,Geography.Regions.Americas.North_America,0.58,Peter_DeBoer,enwiki,2.0,Canadian Football
568055,Q640397,Culture.Media.Music,0.99,Are_You_Experienced,enwiki,12.0,Bernardo Bertolucci death
568055,Q640397,Culture.Media.Media*,0.99,Are_You_Experienced,enwiki,12.0,Bernardo Bertolucci death
35647209,Q3695998,Culture.Biography.Biography*,1.0,Coty_Sensabaugh,enwiki,2.0,Canadian Football
35647209,Q3695998,Culture.Sports,0.96,Coty_Sensabaugh,enwiki,2.0,Canadian Football
7573137,Q851191,History_and_Society.Society,0.54,Maniq_people,enwiki,7.0,Killing in Andaman Islands 
55298997,Q40486005,Culture.Sports,0.99,Kellen_Mond,enwiki,2.0,Canadian Football
55298997,Q40486005,Culture.Biography.Biography*,0.98,Kellen_Mond,enwiki,2.0,Canadian Football
7660889,Q1000923,History_and_Society.Society,1.0,Persecution_of_Buddhists,enwiki,6.0,Ukraine
7660889,Q1000923,Culture.Philosophy_and_religion,0.99,Persecution_of_Buddhists,enwiki,6.0,Ukraine
7660889,Q1000923,Geography.Regions.Asia.Asia*,0.77,Persecution_of_Buddhists,enwiki,6.0,Ukraine
20713710,Q369814,Culture.Biography.Biography*,1.0,John_Carter_(Texas_politician),enwiki,8.0,Space missions
20713710,Q369814,History_and_Society.Politics_and_government,1.0,John_Carter_(Texas_politician),enwiki,8.0,Space missions
20713710,Q369814,Geography.Regions.Americas.North_America,0.95,John_Carter_(Texas_politician),enwiki,8.0,Space missions
45146256,Q19760783,STEM.STEM*,0.82,Innate_resistance_to_HIV,enwiki,10.0,Victoria election (Autralia)
45146256,Q19760783,STEM.Medicine_&_Health,0.65,Innate_resistance_to_HIV,enwiki,10.0,Victoria election (Autralia)
28131602,Q7765994,Culture.Media.Media*,0.99,The_SpongeBob_SquarePants_Movie_–_Music_from_the_Movie_and_More...,enwiki,9.0,Midterm US election
28131602,Q7765994,Culture.Media.Music,0.97,The_SpongeBob_SquarePants_Movie_–_Music_from_the_Movie_and_More...,enwiki,9.0,Midterm US election
8847030,Q3062575,Culture.Sports,0.74,World_Rugby_Awards,enwiki,0.0,Irish Rubgy Championship
1566564,Q5837620,Culture.Biography.Biography*,0.99,Judy_Canova,enwiki,3.0,The Lion King Announcement
26339554,Q8064960,Culture.Biography.Biography*,1.0,Zak_Brown,enwiki,6.0,Ukraine
31919770,Q6690976,Culture.Media.Music,1.0,Love_Like_This_(Faith_Evans_song),enwiki,3.0,The Lion King Announcement
31919770,Q6690976,Culture.Media.Media*,1.0,Love_Like_This_(Faith_Evans_song),enwiki,3.0,The Lion King Announcement
4425318,Q554094,Culture.Biography.Biography*,1.0,Guy_Kibbee,enwiki,3.0,The Lion King Announcement
93342,Q504403,Geography.Regions.Americas.North_America,0.83,"Bladen_County,_North_Carolina",enwiki,9.0,Midterm US election
274946,Q3182586,Culture.Biography.Biography*,1.0,John_Tesh,enwiki,9.0,Midterm US election
274946,Q3182586,Culture.Media.Media*,0.9,John_Tesh,enwiki,9.0,Midterm US election
2218308,Q289075,Culture.Biography.Biography*,1.0,Belinda_Lee,enwiki,3.0,The Lion King Announcement
31717280,Q6871376,Culture.Biography.Biography*,1.0,Miodrag_Radulović,enwiki,11.0,Football
31717280,Q6871376,Culture.Sports,1.0,Miodrag_Radulović,enwiki,11.0,Football
4556334,Q3362156,Culture.Media.Media*,0.99,The_Last_Voyage,enwiki,1.0,~~News Items~~ 
4556334,Q3362156,Culture.Media.Films,0.98,The_Last_Voyage,enwiki,1.0,~~News Items~~ 
51154324,Q28401849,Culture.Media.Media*,0.93,Guccifer_2.0,enwiki,9.0,Midterm US election
51154324,Q28401849,Culture.Internet_culture,0.83,Guccifer_2.0,enwiki,9.0,Midterm US election
51154324,Q28401849,Culture.Literature,0.83,Guccifer_2.0,enwiki,9.0,Midterm US election
51154324,Q28401849,Culture.Media.Software,0.72,Guccifer_2.0,enwiki,9.0,Midterm US election
51154324,Q28401849,Culture.Visual_arts.Visual_arts*,0.71,Guccifer_2.0,enwiki,9.0,Midterm US election
51154324,Q28401849,History_and_Society.Politics_and_government,0.53,Guccifer_2.0,enwiki,9.0,Midterm US election
51154324,Q28401849,STEM.STEM*,0.52,Guccifer_2.0,enwiki,9.0,Midterm US election
31337158,Q5274223,Culture.Biography.Biography*,1.0,Dido_Harding,enwiki,10.0,Victoria election (Autralia)
31337158,Q5274223,Culture.Biography.Women,0.96,Dido_Harding,enwiki,10.0,Victoria election (Autralia)
31337158,Q5274223,History_and_Society.Business_and_economics,0.51,Dido_Harding,enwiki,10.0,Victoria election (Autralia)
1905264,Q599329,Geography.Regions.Americas.North_America,0.96,Edwin_Sutherland,enwiki,5.0,Cambodian Genocide Sentence
1905264,Q599329,Culture.Biography.Biography*,0.95,Edwin_Sutherland,enwiki,5.0,Cambodian Genocide Sentence
1160532,Q379232,Culture.Biography.Biography*,1.0,Ieng_Sary,enwiki,5.0,Cambodian Genocide Sentence
1160532,Q379232,Geography.Regions.Asia.Asia*,0.91,Ieng_Sary,enwiki,5.0,Cambodian Genocide Sentence
1160532,Q379232,Geography.Regions.Asia.Southeast_Asia,0.65,Ieng_Sary,enwiki,5.0,Cambodian Genocide Sentence
126961,Q3072037,Geography.Regions.Americas.North_America,1.0,"Wallkill,_Orange_County,_New_York",enwiki,9.0,Midterm US election
126961,Q3072037,Geography.Geographical,0.59,"Wallkill,_Orange_County,_New_York",enwiki,9.0,Midterm US election
7759007,Q438025,Culture.Biography.Biography*,1.0,Jack_Cork,enwiki,11.0,Football
7759007,Q438025,Culture.Sports,1.0,Jack_Cork,enwiki,11.0,Football
7759007,Q438025,Geography.Regions.Europe.Northern_Europe,0.61,Jack_Cork,enwiki,11.0,Football
273869,Q76844,Culture.Biography.Biography*,0.99,Ulrich_Beck,enwiki,5.0,Cambodian Genocide Sentence
273869,Q76844,History_and_Society.Society,0.68,Ulrich_Beck,enwiki,5.0,Cambodian Genocide Sentence
273869,Q76844,Geography.Regions.Europe.Europe*,0.64,Ulrich_Beck,enwiki,5.0,Cambodian Genocide Sentence
34291983,Q6364833,Culture.Media.Films,0.99,Kansas_City_Princess,enwiki,3.0,The Lion King Announcement
34291983,Q6364833,Culture.Media.Media*,0.99,Kansas_City_Princess,enwiki,3.0,The Lion King Announcement
47699429,Q20718823,Culture.Biography.Biography*,1.0,Adam_Masina,enwiki,11.0,Football
47699429,Q20718823,Culture.Sports,0.77,Adam_Masina,enwiki,11.0,Football
52873869,Q28446972,Culture.Sports,1.0,2019_Africa_Cup_of_Nations_qualification_Group_J,enwiki,11.0,Football
25887299,Q461117,Geography.Regions.Asia.East_Asia,1.0,Dana_(South_Korean_singer),enwiki,11.0,Football
25887299,Q461117,Geography.Regions.Asia.Asia*,0.99,Dana_(South_Korean_singer),enwiki,11.0,Football
25887299,Q461117,Culture.Biography.Biography*,0.99,Dana_(South_Korean_singer),enwiki,11.0,Football
1741557,Q77175,Culture.Biography.Biography*,0.93,Friedrich_Pollock,enwiki,5.0,Cambodian Genocide Sentence
1741557,Q77175,Geography.Regions.Europe.Western_Europe,0.53,Friedrich_Pollock,enwiki,5.0,Cambodian Genocide Sentence
1306367,Q2347350,Culture.Biography.Biography*,1.0,Steve_Tasker,enwiki,2.0,Canadian Football
1306367,Q2347350,Culture.Sports,0.98,Steve_Tasker,enwiki,2.0,Canadian Football
11359309,Q838031,Culture.Media.Television,1.0,Armenia_in_the_Junior_Eurovision_Song_Contest,enwiki,6.0,Ukraine
11359309,Q838031,Culture.Media.Media*,1.0,Armenia_in_the_Junior_Eurovision_Song_Contest,enwiki,6.0,Ukraine
11359309,Q838031,Geography.Regions.Asia.West_Asia,0.98,Armenia_in_the_Junior_Eurovision_Song_Contest,enwiki,6.0,Ukraine
11359309,Q838031,Geography.Regions.Asia.Asia*,0.95,Armenia_in_the_Junior_Eurovision_Song_Contest,enwiki,6.0,Ukraine
1718459,Q7924890,Culture.Media.Media*,0.91,Vic_Reeves_Big_Night_Out,enwiki,6.0,Ukraine
1718459,Q7924890,Culture.Media.Television,0.81,Vic_Reeves_Big_Night_Out,enwiki,6.0,Ukraine
46435786,Q22025857,Culture.Sports,1.0,2016_USC_Trojans_football_team,enwiki,2.0,Canadian Football
49012129,Q22025857,Culture.Sports,1.0,2016_USC_Trojans_football_team,enwiki,2.0,Canadian Football
46435786,Q22025857,Geography.Regions.Americas.North_America,0.99,2016_USC_Trojans_football_team,enwiki,2.0,Canadian Football
49012129,Q22025857,Geography.Regions.Americas.North_America,0.99,2016_USC_Trojans_football_team,enwiki,2.0,Canadian Football
10315349,Q471730,Culture.Biography.Biography*,0.98,Arseniy_Yatsenyuk,enwiki,6.0,Ukraine
10315349,Q471730,Geography.Regions.Europe.Eastern_Europe,0.97,Arseniy_Yatsenyuk,enwiki,6.0,Ukraine
10315349,Q471730,Geography.Regions.Europe.Europe*,0.93,Arseniy_Yatsenyuk,enwiki,6.0,Ukraine
7513491,Q14456250,Geography.Regions.Asia.South_Asia,1.0,Aaraam_Thampuran,enwiki,3.0,The Lion King Announcement
7513491,Q14456250,Geography.Regions.Asia.Asia*,0.99,Aaraam_Thampuran,enwiki,3.0,The Lion King Announcement
7513491,Q14456250,Culture.Media.Media*,0.98,Aaraam_Thampuran,enwiki,3.0,The Lion King Announcement
7513491,Q14456250,Culture.Media.Films,0.95,Aaraam_Thampuran,enwiki,3.0,The Lion King Announcement
4666453,Q2565934,Culture.Biography.Biography*,1.0,Ernie_Grunfeld,enwiki,1.0,~~News Items~~ 
4666453,Q2565934,Culture.Sports,0.99,Ernie_Grunfeld,enwiki,1.0,~~News Items~~ 
4666453,Q2565934,Geography.Regions.Americas.North_America,0.89,Ernie_Grunfeld,enwiki,1.0,~~News Items~~ 
24561971,Q2832894,Culture.Biography.Biography*,0.98,Alex_Anthopoulos,enwiki,2.0,Canadian Football
24561971,Q2832894,Culture.Sports,0.78,Alex_Anthopoulos,enwiki,2.0,Canadian Football
24561971,Q2832894,Geography.Regions.Americas.North_America,0.73,Alex_Anthopoulos,enwiki,2.0,Canadian Football
2759239,Q153068,Culture.Sports,1.0,Japan_Cup,enwiki,3.0,The Lion King Announcement
4556097,Q453592,History_and_Society.Society,1.0,Raewyn_Connell,enwiki,5.0,Cambodian Genocide Sentence
4556097,Q453592,Culture.Biography.Biography*,1.0,Raewyn_Connell,enwiki,5.0,Cambodian Genocide Sentence
4556097,Q453592,Geography.Regions.Oceania,1.0,Raewyn_Connell,enwiki,5.0,Cambodian Genocide Sentence
4556097,Q453592,Culture.Biography.Women,0.91,Raewyn_Connell,enwiki,5.0,Cambodian Genocide Sentence
47791,Q31316,STEM.Technology,1.0,Mars_program,enwiki,8.0,Space missions
47791,Q31316,History_and_Society.Transportation,1.0,Mars_program,enwiki,8.0,Space missions
47791,Q31316,STEM.Space,1.0,Mars_program,enwiki,8.0,Space missions
47791,Q31316,STEM.STEM*,1.0,Mars_program,enwiki,8.0,Space missions
47791,Q31316,Geography.Regions.Asia.North_Asia,0.98,Mars_program,enwiki,8.0,Space missions
47791,Q31316,Geography.Regions.Europe.Eastern_Europe,0.97,Mars_program,enwiki,8.0,Space missions
47791,Q31316,Geography.Regions.Asia.Asia*,0.84,Mars_program,enwiki,8.0,Space missions
47791,Q31316,Geography.Regions.Europe.Europe*,0.8,Mars_program,enwiki,8.0,Space missions
47791,Q31316,History_and_Society.Military_and_warfare,0.72,Mars_program,enwiki,8.0,Space missions
47791,Q31316,History_and_Society.Society,0.7,Mars_program,enwiki,8.0,Space missions
1084037,Q321940,Culture.Sports,0.99,Dave_Sime,enwiki,9.0,Midterm US election
1084037,Q321940,Culture.Biography.Biography*,0.99,Dave_Sime,enwiki,9.0,Midterm US election
41756461,Q18113389,Culture.Sports,1.0,2021_Africa_Cup_of_Nations,enwiki,11.0,Football
41756461,Q18113389,Geography.Regions.Africa.Africa*,0.87,2021_Africa_Cup_of_Nations,enwiki,11.0,Football
41756461,Q18113389,Geography.Regions.Africa.Northern_Africa,0.62,2021_Africa_Cup_of_Nations,enwiki,11.0,Football
379995,Q18533,Culture.Sports,1.0,Own_goal,enwiki,11.0,Football
22567388,Q124879,Culture.Biography.Biography*,0.99,Sebastian_Vollmer,enwiki,2.0,Canadian Football
22567388,Q124879,Culture.Sports,0.99,Sebastian_Vollmer,enwiki,2.0,Canadian Football
31537920,Q4202130,Culture.Literature,0.95,The_Emperor_of_All_Maladies,enwiki,9.0,Midterm US election
31537920,Q4202130,Culture.Media.Books,0.9,The_Emperor_of_All_Maladies,enwiki,9.0,Midterm US election
31537920,Q4202130,Culture.Media.Media*,0.87,The_Emperor_of_All_Maladies,enwiki,9.0,Midterm US election
38173632,Q6969650,Culture.Biography.Biography*,1.0,Nathaniel_Hackett,enwiki,2.0,Canadian Football
38173632,Q6969650,Culture.Sports,0.52,Nathaniel_Hackett,enwiki,2.0,Canadian Football
73524,Q323420,Geography.Regions.Europe.Western_Europe,0.97,Westerbork_transit_camp,enwiki,6.0,Ukraine
73524,Q323420,History_and_Society.Politics_and_government,0.94,Westerbork_transit_camp,enwiki,6.0,Ukraine
73524,Q323420,Geography.Regions.Europe.Europe*,0.84,Westerbork_transit_camp,enwiki,6.0,Ukraine
73524,Q323420,Geography.Geographical,0.65,Westerbork_transit_camp,enwiki,6.0,Ukraine
73524,Q323420,History_and_Society.Military_and_warfare,0.6,Westerbork_transit_camp,enwiki,6.0,Ukraine
6446,Q196113,STEM.STEM*,0.72,Camouflage,enwiki,10.0,Victoria election (Autralia)
4669030,Q356936,STEM.STEM*,0.96,Exclusion_zone,enwiki,7.0,Killing in Andaman Islands 
1604312,Q418404,STEM.STEM*,1.0,CCR5,enwiki,10.0,Victoria election (Autralia)
1604312,Q418404,STEM.Biology,0.92,CCR5,enwiki,10.0,Victoria election (Autralia)
3879370,Q4943576,Culture.Biography.Biography*,0.99,Gemma_Craven,enwiki,3.0,The Lion King Announcement
3879370,Q4943576,Geography.Regions.Europe.Northern_Europe,0.94,Gemma_Craven,enwiki,3.0,The Lion King Announcement
3879370,Q4943576,Geography.Regions.Europe.Europe*,0.9,Gemma_Craven,enwiki,3.0,The Lion King Announcement
3879370,Q4943576,Culture.Biography.Women,0.86,Gemma_Craven,enwiki,3.0,The Lion King Announcement
3879370,Q4943576,Culture.Media.Media*,0.55,Gemma_Craven,enwiki,3.0,The Lion King Announcement
3879370,Q4943576,Culture.Performing_arts,0.53,Gemma_Craven,enwiki,3.0,The Lion King Announcement
3433186,Q1070690,Culture.Biography.Biography*,1.0,Tony_Kaye_(director),enwiki,9.0,Midterm US election
42325754,Q16227749,Culture.Biography.Biography*,0.99,Kevin_Keatts,enwiki,1.0,~~News Items~~ 
42325754,Q16227749,Culture.Sports,0.98,Kevin_Keatts,enwiki,1.0,~~News Items~~ 
42325754,Q16227749,Geography.Regions.Americas.North_America,0.66,Kevin_Keatts,enwiki,1.0,~~News Items~~ 
42158004,Q16164719,Culture.Biography.Biography*,1.0,Megan_Barry,enwiki,9.0,Midterm US election
42158004,Q16164719,Geography.Regions.Americas.North_America,0.95,Megan_Barry,enwiki,9.0,Midterm US election
10082768,Q17030410,Culture.Philosophy_and_religion,0.55,Hockney–Falco_thesis,enwiki,11.0,Football
54786032,Q39048184,Culture.Biography.Biography*,0.99,Asha_Rangappa,enwiki,9.0,Midterm US election
54786032,Q39048184,History_and_Society.Politics_and_government,0.67,Asha_Rangappa,enwiki,9.0,Midterm US election
13080138,Q3037168,Culture.Biography.Biography*,0.99,Dorothy_Dwan,enwiki,3.0,The Lion King Announcement
1436312,Q5248340,Culture.Biography.Biography*,1.0,Deborah_Norville,enwiki,1.0,~~News Items~~ 
1436312,Q5248340,Culture.Media.Media*,0.74,Deborah_Norville,enwiki,1.0,~~News Items~~ 
1436312,Q5248340,Geography.Regions.Americas.North_America,0.54,Deborah_Norville,enwiki,1.0,~~News Items~~ 
1436312,Q5248340,Culture.Biography.Women,0.52,Deborah_Norville,enwiki,1.0,~~News Items~~ 
47351118,Q19825637,History_and_Society.Politics_and_government,0.96,New_Power_Party,enwiki,9.0,Midterm US election
47351118,Q19825637,Geography.Regions.Asia.East_Asia,0.92,New_Power_Party,enwiki,9.0,Midterm US election
47351118,Q19825637,Geography.Regions.Asia.Asia*,0.9,New_Power_Party,enwiki,9.0,Midterm US election
47351118,Q19825637,History_and_Society.Society,0.85,New_Power_Party,enwiki,9.0,Midterm US election
47351118,Q19825637,Culture.Biography.Biography*,0.59,New_Power_Party,enwiki,9.0,Midterm US election
50721988,Q24452249,Culture.Biography.Biography*,0.99,Justin_Dunn,enwiki,2.0,Canadian Football
50721988,Q24452249,Culture.Sports,0.93,Justin_Dunn,enwiki,2.0,Canadian Football
53243150,Q29101154,Culture.Sports,1.0,2017_Florida_State_Seminoles_football_team,enwiki,2.0,Canadian Football
1819866,Q467524,STEM.Biology,1.0,Mangabey,enwiki,3.0,The Lion King Announcement
1819866,Q467524,STEM.STEM*,1.0,Mangabey,enwiki,3.0,The Lion King Announcement
57444024,Q53795705,Culture.Sports,0.98,Cavalry_FC,enwiki,11.0,Football
57444024,Q53795705,Geography.Regions.Americas.North_America,0.9,Cavalry_FC,enwiki,11.0,Football
2631013,Q3759425,Culture.Sports,1.0,Gene_Keady,enwiki,1.0,~~News Items~~ 
2631013,Q3759425,Culture.Biography.Biography*,0.99,Gene_Keady,enwiki,1.0,~~News Items~~ 
55960623,Q47009580,Culture.Sports,0.96,2018_Outback_Bowl,enwiki,2.0,Canadian Football
158177,Q47216,Culture.Biography.Biography*,1.0,Condoleezza_Rice,enwiki,2.0,Canadian Football
158177,Q47216,Geography.Regions.Americas.North_America,0.87,Condoleezza_Rice,enwiki,2.0,Canadian Football
158177,Q47216,Culture.Biography.Women,0.55,Condoleezza_Rice,enwiki,2.0,Canadian Football
26554437,Q1128745,Culture.Media.Media*,0.99,Hall_Pass,enwiki,0.0,Irish Rubgy Championship
26554437,Q1128745,Culture.Media.Films,0.95,Hall_Pass,enwiki,0.0,Irish Rubgy Championship
26554437,Q1128745,Culture.Media.Entertainment,0.72,Hall_Pass,enwiki,0.0,Irish Rubgy Championship
26554437,Q1128745,Geography.Regions.Americas.North_America,0.67,Hall_Pass,enwiki,0.0,Irish Rubgy Championship
55144351,Q38646391,Culture.Sports,1.0,Alek_Torgersen,enwiki,2.0,Canadian Football
55144351,Q38646391,Culture.Biography.Biography*,0.99,Alek_Torgersen,enwiki,2.0,Canadian Football
46215571,Q19675862,Culture.Media.Television,0.96,The_X-Files_(season_10),enwiki,3.0,The Lion King Announcement
48451116,Q19675862,Culture.Media.Television,0.96,The_X-Files_(season_10),enwiki,3.0,The Lion King Announcement
46215571,Q19675862,Culture.Media.Media*,0.96,The_X-Files_(season_10),enwiki,3.0,The Lion King Announcement
48451116,Q19675862,Culture.Media.Media*,0.96,The_X-Files_(season_10),enwiki,3.0,The Lion King Announcement
1873647,Q271800,Culture.Biography.Biography*,1.0,Greg_Clark,enwiki,10.0,Victoria election (Autralia)
46437939,Q271800,Culture.Biography.Biography*,1.0,Greg_Clark,enwiki,10.0,Victoria election (Autralia)
1873647,Q271800,History_and_Society.Politics_and_government,1.0,Greg_Clark,enwiki,10.0,Victoria election (Autralia)
46437939,Q271800,History_and_Society.Politics_and_government,1.0,Greg_Clark,enwiki,10.0,Victoria election (Autralia)
1873647,Q271800,Geography.Regions.Europe.Northern_Europe,0.98,Greg_Clark,enwiki,10.0,Victoria election (Autralia)
46437939,Q271800,Geography.Regions.Europe.Northern_Europe,0.98,Greg_Clark,enwiki,10.0,Victoria election (Autralia)
1873647,Q271800,Geography.Regions.Europe.Europe*,0.97,Greg_Clark,enwiki,10.0,Victoria election (Autralia)
46437939,Q271800,Geography.Regions.Europe.Europe*,0.97,Greg_Clark,enwiki,10.0,Victoria election (Autralia)
