,Qid,topic,probability,page_id,page_title,wiki_db,Modularity_Class
286,Q1000923,Culture.Philosophy_and_religion,0.99,7660889,Persecution_of_Buddhists,enwiki,6.0
287,Q1000923,Geography.Regions.Asia.Asia*,0.77,7660889,Persecution_of_Buddhists,enwiki,6.0
288,Q369814,Culture.Biography.Biography*,1.0,20713710,John_Carter_(Texas_politician),enwiki,8.0
289,Q369814,History_and_Society.Politics_and_government,1.0,20713710,John_Carter_(Texas_politician),enwiki,8.0
290,Q369814,Geography.Regions.Americas.North_America,0.95,20713710,John_Carter_(Texas_politician),enwiki,8.0
291,Q19760783,STEM.STEM*,0.82,45146256,Innate_resistance_to_HIV,enwiki,10.0
292,Q19760783,STEM.Medicine_&_Health,0.65,45146256,Innate_resistance_to_HIV,enwiki,10.0
293,Q7765994,Culture.Media.Media*,0.99,28131602,The_SpongeBob_SquarePants_Movie_–_Music_from_the_Movie_and_More...,enwiki,9.0
294,Q7765994,Culture.Media.Music,0.97,28131602,The_SpongeBob_SquarePants_Movie_–_Music_from_the_Movie_and_More...,enwiki,9.0
295,Q3062575,Culture.Sports,0.74,8847030,World_Rugby_Awards,enwiki,0.0
296,Q5837620,Culture.Biography.Biography*,0.99,1566564,Judy_Canova,enwiki,3.0
297,Q8064960,Culture.Biography.Biography*,1.0,26339554,Zak_Brown,enwiki,6.0
298,Q6690976,Culture.Media.Music,1.0,31919770,Love_Like_This_(Faith_Evans_song),enwiki,3.0
299,Q6690976,Culture.Media.Media*,1.0,31919770,Love_Like_This_(Faith_Evans_song),enwiki,3.0
300,Q554094,Culture.Biography.Biography*,1.0,4425318,Guy_Kibbee,enwiki,3.0
301,Q504403,Geography.Regions.Americas.North_America,0.83,93342,"Bladen_County,_North_Carolina",enwiki,9.0
302,Q3182586,Culture.Biography.Biography*,1.0,274946,John_Tesh,enwiki,9.0
303,Q3182586,Culture.Media.Media*,0.9,274946,John_Tesh,enwiki,9.0
304,Q289075,Culture.Biography.Biography*,1.0,2218308,Belinda_Lee,enwiki,3.0
305,Q6871376,Culture.Biography.Biography*,1.0,31717280,Miodrag_Radulović,enwiki,11.0
306,Q6871376,Culture.Sports,1.0,31717280,Miodrag_Radulović,enwiki,11.0
307,Q3362156,Culture.Media.Media*,0.99,4556334,The_Last_Voyage,enwiki,1.0
308,Q3362156,Culture.Media.Films,0.98,4556334,The_Last_Voyage,enwiki,1.0
309,Q28401849,Culture.Media.Media*,0.93,51154324,Guccifer_2.0,enwiki,9.0
310,Q28401849,Culture.Internet_culture,0.83,51154324,Guccifer_2.0,enwiki,9.0
311,Q28401849,Culture.Literature,0.83,51154324,Guccifer_2.0,enwiki,9.0
312,Q28401849,Culture.Media.Software,0.72,51154324,Guccifer_2.0,enwiki,9.0
313,Q28401849,Culture.Visual_arts.Visual_arts*,0.71,51154324,Guccifer_2.0,enwiki,9.0
314,Q28401849,History_and_Society.Politics_and_government,0.53,51154324,Guccifer_2.0,enwiki,9.0
315,Q28401849,STEM.STEM*,0.52,51154324,Guccifer_2.0,enwiki,9.0
316,Q5274223,Culture.Biography.Biography*,1.0,31337158,Dido_Harding,enwiki,10.0
317,Q5274223,Culture.Biography.Women,0.96,31337158,Dido_Harding,enwiki,10.0
318,Q5274223,History_and_Society.Business_and_economics,0.51,31337158,Dido_Harding,enwiki,10.0
319,Q599329,Geography.Regions.Americas.North_America,0.96,1905264,Edwin_Sutherland,enwiki,5.0
320,Q599329,Culture.Biography.Biography*,0.95,1905264,Edwin_Sutherland,enwiki,5.0
321,Q379232,Culture.Biography.Biography*,1.0,1160532,Ieng_Sary,enwiki,5.0
322,Q379232,Geography.Regions.Asia.Asia*,0.91,1160532,Ieng_Sary,enwiki,5.0
323,Q379232,Geography.Regions.Asia.Southeast_Asia,0.65,1160532,Ieng_Sary,enwiki,5.0
324,Q3072037,Geography.Regions.Americas.North_America,1.0,126961,"Wallkill,_Orange_County,_New_York",enwiki,9.0
325,Q3072037,Geography.Geographical,0.59,126961,"Wallkill,_Orange_County,_New_York",enwiki,9.0
326,Q438025,Culture.Biography.Biography*,1.0,7759007,Jack_Cork,enwiki,11.0
327,Q438025,Culture.Sports,1.0,7759007,Jack_Cork,enwiki,11.0
328,Q438025,Geography.Regions.Europe.Northern_Europe,0.61,7759007,Jack_Cork,enwiki,11.0
329,Q76844,Culture.Biography.Biography*,0.99,273869,Ulrich_Beck,enwiki,5.0
330,Q76844,History_and_Society.Society,0.68,273869,Ulrich_Beck,enwiki,5.0
331,Q76844,Geography.Regions.Europe.Europe*,0.64,273869,Ulrich_Beck,enwiki,5.0
332,Q6364833,Culture.Media.Films,0.99,34291983,Kansas_City_Princess,enwiki,3.0
333,Q6364833,Culture.Media.Media*,0.99,34291983,Kansas_City_Princess,enwiki,3.0
334,Q20718823,Culture.Biography.Biography*,1.0,47699429,Adam_Masina,enwiki,11.0
335,Q20718823,Culture.Sports,0.77,47699429,Adam_Masina,enwiki,11.0
336,Q28446972,Culture.Sports,1.0,52873869,2019_Africa_Cup_of_Nations_qualification_Group_J,enwiki,11.0
337,Q461117,Geography.Regions.Asia.East_Asia,1.0,25887299,Dana_(South_Korean_singer),enwiki,11.0
338,Q461117,Geography.Regions.Asia.Asia*,0.99,25887299,Dana_(South_Korean_singer),enwiki,11.0
339,Q461117,Culture.Biography.Biography*,0.99,25887299,Dana_(South_Korean_singer),enwiki,11.0
340,Q77175,Culture.Biography.Biography*,0.93,1741557,Friedrich_Pollock,enwiki,5.0
341,Q77175,Geography.Regions.Europe.Western_Europe,0.53,1741557,Friedrich_Pollock,enwiki,5.0
342,Q2347350,Culture.Biography.Biography*,1.0,1306367,Steve_Tasker,enwiki,2.0
343,Q2347350,Culture.Sports,0.98,1306367,Steve_Tasker,enwiki,2.0
344,Q838031,Culture.Media.Television,1.0,11359309,Armenia_in_the_Junior_Eurovision_Song_Contest,enwiki,6.0
345,Q838031,Culture.Media.Media*,1.0,11359309,Armenia_in_the_Junior_Eurovision_Song_Contest,enwiki,6.0
346,Q838031,Geography.Regions.Asia.West_Asia,0.98,11359309,Armenia_in_the_Junior_Eurovision_Song_Contest,enwiki,6.0
347,Q838031,Geography.Regions.Asia.Asia*,0.95,11359309,Armenia_in_the_Junior_Eurovision_Song_Contest,enwiki,6.0
348,Q7924890,Culture.Media.Media*,0.91,1718459,Vic_Reeves_Big_Night_Out,enwiki,6.0
349,Q7924890,Culture.Media.Television,0.81,1718459,Vic_Reeves_Big_Night_Out,enwiki,6.0
350,Q22025857,Culture.Sports,1.0,46435786,2016_USC_Trojans_football_team,enwiki,2.0
351,Q22025857,Culture.Sports,1.0,49012129,2016_USC_Trojans_football_team,enwiki,2.0
352,Q22025857,Geography.Regions.Americas.North_America,0.99,46435786,2016_USC_Trojans_football_team,enwiki,2.0
353,Q22025857,Geography.Regions.Americas.North_America,0.99,49012129,2016_USC_Trojans_football_team,enwiki,2.0
354,Q471730,Culture.Biography.Biography*,0.98,10315349,Arseniy_Yatsenyuk,enwiki,6.0
355,Q471730,Geography.Regions.Europe.Eastern_Europe,0.97,10315349,Arseniy_Yatsenyuk,enwiki,6.0
356,Q471730,Geography.Regions.Europe.Europe*,0.93,10315349,Arseniy_Yatsenyuk,enwiki,6.0
357,Q14456250,Geography.Regions.Asia.South_Asia,1.0,7513491,Aaraam_Thampuran,enwiki,3.0
358,Q14456250,Geography.Regions.Asia.Asia*,0.99,7513491,Aaraam_Thampuran,enwiki,3.0
359,Q14456250,Culture.Media.Media*,0.98,7513491,Aaraam_Thampuran,enwiki,3.0
360,Q14456250,Culture.Media.Films,0.95,7513491,Aaraam_Thampuran,enwiki,3.0
361,Q2565934,Culture.Biography.Biography*,1.0,4666453,Ernie_Grunfeld,enwiki,1.0
362,Q2565934,Culture.Sports,0.99,4666453,Ernie_Grunfeld,enwiki,1.0
363,Q2565934,Geography.Regions.Americas.North_America,0.89,4666453,Ernie_Grunfeld,enwiki,1.0
364,Q2832894,Culture.Biography.Biography*,0.98,24561971,Alex_Anthopoulos,enwiki,2.0
365,Q2832894,Culture.Sports,0.78,24561971,Alex_Anthopoulos,enwiki,2.0
366,Q2832894,Geography.Regions.Americas.North_America,0.73,24561971,Alex_Anthopoulos,enwiki,2.0
367,Q153068,Culture.Sports,1.0,2759239,Japan_Cup,enwiki,3.0
368,Q453592,History_and_Society.Society,1.0,4556097,Raewyn_Connell,enwiki,5.0
369,Q453592,Culture.Biography.Biography*,1.0,4556097,Raewyn_Connell,enwiki,5.0
370,Q453592,Geography.Regions.Oceania,1.0,4556097,Raewyn_Connell,enwiki,5.0
371,Q453592,Culture.Biography.Women,0.91,4556097,Raewyn_Connell,enwiki,5.0
372,Q31316,STEM.Technology,1.0,47791,Mars_program,enwiki,8.0
373,Q31316,History_and_Society.Transportation,1.0,47791,Mars_program,enwiki,8.0
374,Q31316,STEM.Space,1.0,47791,Mars_program,enwiki,8.0
375,Q31316,STEM.STEM*,1.0,47791,Mars_program,enwiki,8.0
376,Q31316,Geography.Regions.Asia.North_Asia,0.98,47791,Mars_program,enwiki,8.0
377,Q31316,Geography.Regions.Europe.Eastern_Europe,0.97,47791,Mars_program,enwiki,8.0
378,Q31316,Geography.Regions.Asia.Asia*,0.84,47791,Mars_program,enwiki,8.0
379,Q31316,Geography.Regions.Europe.Europe*,0.8,47791,Mars_program,enwiki,8.0
380,Q31316,History_and_Society.Military_and_warfare,0.72,47791,Mars_program,enwiki,8.0
381,Q31316,History_and_Society.Society,0.7,47791,Mars_program,enwiki,8.0
382,Q321940,Culture.Sports,0.99,1084037,Dave_Sime,enwiki,9.0
383,Q321940,Culture.Biography.Biography*,0.99,1084037,Dave_Sime,enwiki,9.0
384,Q18113389,Culture.Sports,1.0,41756461,2021_Africa_Cup_of_Nations,enwiki,11.0
385,Q18113389,Geography.Regions.Africa.Africa*,0.87,41756461,2021_Africa_Cup_of_Nations,enwiki,11.0
386,Q18113389,Geography.Regions.Africa.Northern_Africa,0.62,41756461,2021_Africa_Cup_of_Nations,enwiki,11.0
387,Q18533,Culture.Sports,1.0,379995,Own_goal,enwiki,11.0
388,Q124879,Culture.Biography.Biography*,0.99,22567388,Sebastian_Vollmer,enwiki,2.0
389,Q124879,Culture.Sports,0.99,22567388,Sebastian_Vollmer,enwiki,2.0
390,Q4202130,Culture.Literature,0.95,31537920,The_Emperor_of_All_Maladies,enwiki,9.0
391,Q4202130,Culture.Media.Books,0.9,31537920,The_Emperor_of_All_Maladies,enwiki,9.0
392,Q4202130,Culture.Media.Media*,0.87,31537920,The_Emperor_of_All_Maladies,enwiki,9.0
393,Q6969650,Culture.Biography.Biography*,1.0,38173632,Nathaniel_Hackett,enwiki,2.0
394,Q6969650,Culture.Sports,0.52,38173632,Nathaniel_Hackett,enwiki,2.0
395,Q323420,Geography.Regions.Europe.Western_Europe,0.97,73524,Westerbork_transit_camp,enwiki,6.0
396,Q323420,History_and_Society.Politics_and_government,0.94,73524,Westerbork_transit_camp,enwiki,6.0
397,Q323420,Geography.Regions.Europe.Europe*,0.84,73524,Westerbork_transit_camp,enwiki,6.0
398,Q323420,Geography.Geographical,0.65,73524,Westerbork_transit_camp,enwiki,6.0
399,Q323420,History_and_Society.Military_and_warfare,0.6,73524,Westerbork_transit_camp,enwiki,6.0
400,Q196113,STEM.STEM*,0.72,6446,Camouflage,enwiki,10.0
401,Q356936,STEM.STEM*,0.96,4669030,Exclusion_zone,enwiki,7.0
402,Q418404,STEM.STEM*,1.0,1604312,CCR5,enwiki,10.0
403,Q418404,STEM.Biology,0.92,1604312,CCR5,enwiki,10.0
404,Q4943576,Culture.Biography.Biography*,0.99,3879370,Gemma_Craven,enwiki,3.0
405,Q4943576,Geography.Regions.Europe.Northern_Europe,0.94,3879370,Gemma_Craven,enwiki,3.0
406,Q4943576,Geography.Regions.Europe.Europe*,0.9,3879370,Gemma_Craven,enwiki,3.0
407,Q4943576,Culture.Biography.Women,0.86,3879370,Gemma_Craven,enwiki,3.0
408,Q4943576,Culture.Media.Media*,0.55,3879370,Gemma_Craven,enwiki,3.0
409,Q4943576,Culture.Performing_arts,0.53,3879370,Gemma_Craven,enwiki,3.0
410,Q1070690,Culture.Biography.Biography*,1.0,3433186,Tony_Kaye_(director),enwiki,9.0
411,Q16227749,Culture.Biography.Biography*,0.99,42325754,Kevin_Keatts,enwiki,1.0
412,Q16227749,Culture.Sports,0.98,42325754,Kevin_Keatts,enwiki,1.0
413,Q16227749,Geography.Regions.Americas.North_America,0.66,42325754,Kevin_Keatts,enwiki,1.0
414,Q16164719,Culture.Biography.Biography*,1.0,42158004,Megan_Barry,enwiki,9.0
415,Q16164719,Geography.Regions.Americas.North_America,0.95,42158004,Megan_Barry,enwiki,9.0
416,Q17030410,Culture.Philosophy_and_religion,0.55,10082768,Hockney–Falco_thesis,enwiki,11.0
417,Q39048184,Culture.Biography.Biography*,0.99,54786032,Asha_Rangappa,enwiki,9.0
418,Q39048184,History_and_Society.Politics_and_government,0.67,54786032,Asha_Rangappa,enwiki,9.0
419,Q3037168,Culture.Biography.Biography*,0.99,13080138,Dorothy_Dwan,enwiki,3.0
420,Q5248340,Culture.Biography.Biography*,1.0,1436312,Deborah_Norville,enwiki,1.0
421,Q5248340,Culture.Media.Media*,0.74,1436312,Deborah_Norville,enwiki,1.0
422,Q5248340,Geography.Regions.Americas.North_America,0.54,1436312,Deborah_Norville,enwiki,1.0
423,Q5248340,Culture.Biography.Women,0.52,1436312,Deborah_Norville,enwiki,1.0
424,Q19825637,History_and_Society.Politics_and_government,0.96,47351118,New_Power_Party,enwiki,9.0
425,Q19825637,Geography.Regions.Asia.East_Asia,0.92,47351118,New_Power_Party,enwiki,9.0
426,Q19825637,Geography.Regions.Asia.Asia*,0.9,47351118,New_Power_Party,enwiki,9.0
427,Q19825637,History_and_Society.Society,0.85,47351118,New_Power_Party,enwiki,9.0
428,Q19825637,Culture.Biography.Biography*,0.59,47351118,New_Power_Party,enwiki,9.0
429,Q24452249,Culture.Biography.Biography*,0.99,50721988,Justin_Dunn,enwiki,2.0
430,Q24452249,Culture.Sports,0.93,50721988,Justin_Dunn,enwiki,2.0
431,Q29101154,Culture.Sports,1.0,53243150,2017_Florida_State_Seminoles_football_team,enwiki,2.0
432,Q467524,STEM.Biology,1.0,1819866,Mangabey,enwiki,3.0
433,Q467524,STEM.STEM*,1.0,1819866,Mangabey,enwiki,3.0
434,Q53795705,Culture.Sports,0.98,57444024,Cavalry_FC,enwiki,11.0
435,Q53795705,Geography.Regions.Americas.North_America,0.9,57444024,Cavalry_FC,enwiki,11.0
436,Q3759425,Culture.Sports,1.0,2631013,Gene_Keady,enwiki,1.0
437,Q3759425,Culture.Biography.Biography*,0.99,2631013,Gene_Keady,enwiki,1.0
438,Q47009580,Culture.Sports,0.96,55960623,2018_Outback_Bowl,enwiki,2.0
439,Q47216,Culture.Biography.Biography*,1.0,158177,Condoleezza_Rice,enwiki,2.0
440,Q47216,Geography.Regions.Americas.North_America,0.87,158177,Condoleezza_Rice,enwiki,2.0
441,Q47216,Culture.Biography.Women,0.55,158177,Condoleezza_Rice,enwiki,2.0
442,Q1128745,Culture.Media.Media*,0.99,26554437,Hall_Pass,enwiki,0.0
443,Q1128745,Culture.Media.Films,0.95,26554437,Hall_Pass,enwiki,0.0
444,Q1128745,Culture.Media.Entertainment,0.72,26554437,Hall_Pass,enwiki,0.0
445,Q1128745,Geography.Regions.Americas.North_America,0.67,26554437,Hall_Pass,enwiki,0.0
446,Q38646391,Culture.Sports,1.0,55144351,Alek_Torgersen,enwiki,2.0
447,Q38646391,Culture.Biography.Biography*,0.99,55144351,Alek_Torgersen,enwiki,2.0
448,Q19675862,Culture.Media.Television,0.96,46215571,The_X-Files_(season_10),enwiki,3.0
449,Q19675862,Culture.Media.Television,0.96,48451116,The_X-Files_(season_10),enwiki,3.0
450,Q19675862,Culture.Media.Media*,0.96,46215571,The_X-Files_(season_10),enwiki,3.0
451,Q19675862,Culture.Media.Media*,0.96,48451116,The_X-Files_(season_10),enwiki,3.0
452,Q271800,Culture.Biography.Biography*,1.0,1873647,Greg_Clark,enwiki,10.0
453,Q271800,Culture.Biography.Biography*,1.0,46437939,Greg_Clark,enwiki,10.0
454,Q271800,History_and_Society.Politics_and_government,1.0,1873647,Greg_Clark,enwiki,10.0
455,Q271800,History_and_Society.Politics_and_government,1.0,46437939,Greg_Clark,enwiki,10.0
456,Q271800,Geography.Regions.Europe.Northern_Europe,0.98,1873647,Greg_Clark,enwiki,10.0
457,Q271800,Geography.Regions.Europe.Northern_Europe,0.98,46437939,Greg_Clark,enwiki,10.0
458,Q271800,Geography.Regions.Europe.Europe*,0.97,1873647,Greg_Clark,enwiki,10.0
459,Q271800,Geography.Regions.Europe.Europe*,0.97,46437939,Greg_Clark,enwiki,10.0
460,Q3305315,Culture.Biography.Biography*,1.0,5392441,Paul_Cook_(footballer),enwiki,11.0
461,Q3305315,Culture.Sports,1.0,5392441,Paul_Cook_(footballer),enwiki,11.0
462,Q7562025,Culture.Sports,1.0,5319593,Sonny_Cumbie,enwiki,2.0
463,Q7562025,Culture.Biography.Biography*,0.99,5319593,Sonny_Cumbie,enwiki,2.0
464,Q7562025,Geography.Regions.Americas.North_America,0.94,5319593,Sonny_Cumbie,enwiki,2.0
465,Q1788040,History_and_Society.Military_and_warfare,1.0,26845057,"July_12,_2007,_Baghdad_airstrike",enwiki,9.0
466,Q1788040,History_and_Society.Military_and_warfare,1.0,29514150,"July_12,_2007,_Baghdad_airstrike",enwiki,9.0
467,Q1788040,Geography.Regions.Asia.West_Asia,0.96,26845057,"July_12,_2007,_Baghdad_airstrike",enwiki,9.0
468,Q1788040,Geography.Regions.Asia.West_Asia,0.96,29514150,"July_12,_2007,_Baghdad_airstrike",enwiki,9.0
469,Q1788040,Geography.Regions.Asia.Asia*,0.89,26845057,"July_12,_2007,_Baghdad_airstrike",enwiki,9.0
470,Q1788040,Geography.Regions.Asia.Asia*,0.89,29514150,"July_12,_2007,_Baghdad_airstrike",enwiki,9.0
471,Q239411,Culture.Biography.Biography*,1.0,1861441,Ivanka_Trump,enwiki,10.0
472,Q239411,Culture.Biography.Women,0.62,1861441,Ivanka_Trump,enwiki,10.0
473,Q239411,Geography.Regions.Americas.North_America,0.57,1861441,Ivanka_Trump,enwiki,10.0
474,Q3568276,Culture.Biography.Biography*,1.0,4958107,Will_Blackmon,enwiki,2.0
475,Q3568276,Culture.Sports,1.0,4958107,Will_Blackmon,enwiki,2.0
476,Q3568276,Geography.Regions.Americas.North_America,0.87,4958107,Will_Blackmon,enwiki,2.0
477,Q3595128,Geography.Regions.Asia.South_Asia,1.0,20416021,Hemant_Karkare,enwiki,6.0
478,Q3595128,Geography.Regions.Asia.Asia*,0.99,20416021,Hemant_Karkare,enwiki,6.0
479,Q3595128,Culture.Biography.Biography*,0.89,20416021,Hemant_Karkare,enwiki,6.0
480,Q27840142,Culture.Biography.Biography*,0.99,52215243,Cameron_Smith_(American_football),enwiki,2.0
481,Q27840142,Culture.Sports,0.88,52215243,Cameron_Smith_(American_football),enwiki,2.0
482,Q629461,Culture.Sports,0.78,4657769,2002–03_UEFA_Cup,enwiki,6.0
483,Q4772615,Culture.Biography.Biography*,0.98,1904584,Anthony_Grant,enwiki,1.0
484,Q4772615,Culture.Sports,0.96,1904584,Anthony_Grant,enwiki,1.0
485,Q6524237,Culture.Biography.Biography*,0.99,23623278,Leo_Singer,enwiki,3.0
486,Q6524237,Geography.Regions.Europe.Western_Europe,0.79,23623278,Leo_Singer,enwiki,3.0
487,Q660537,STEM.STEM*,1.0,1581104,Ross_River_virus,enwiki,3.0
488,Q660537,STEM.Biology,1.0,1581104,Ross_River_virus,enwiki,3.0
489,Q6178417,Culture.Biography.Biography*,1.0,34316852,Jennifer_Hedger,enwiki,2.0
490,Q6178417,Culture.Media.Media*,0.94,34316852,Jennifer_Hedger,enwiki,2.0
491,Q6178417,Geography.Regions.Americas.North_America,0.71,34316852,Jennifer_Hedger,enwiki,2.0
492,Q6178417,Culture.Sports,0.64,34316852,Jennifer_Hedger,enwiki,2.0
493,Q6178417,Culture.Biography.Women,0.5,34316852,Jennifer_Hedger,enwiki,2.0
494,Q6277480,Culture.Biography.Biography*,0.97,34975372,Jordi_Murphy,enwiki,0.0
495,Q6277480,Culture.Sports,0.91,34975372,Jordi_Murphy,enwiki,0.0
496,Q6277480,Geography.Regions.Europe.Europe*,0.82,34975372,Jordi_Murphy,enwiki,0.0
497,Q2990575,Culture.Media.Media*,0.99,2169886,Executive_Action_(film),enwiki,3.0
498,Q2990575,Culture.Media.Films,0.98,2169886,Executive_Action_(film),enwiki,3.0
499,Q1704776,Culture.Media.Films,0.99,616554,Mr._Blandings_Builds_His_Dream_House,enwiki,3.0
500,Q1704776,Culture.Media.Media*,0.99,616554,Mr._Blandings_Builds_His_Dream_House,enwiki,3.0
501,Q6114000,Culture.Biography.Biography*,0.99,38382518,Jack_McGrath_(rugby_union),enwiki,0.0
502,Q6114000,Culture.Sports,0.95,38382518,Jack_McGrath_(rugby_union),enwiki,0.0
503,Q6114000,Geography.Regions.Europe.Northern_Europe,0.92,38382518,Jack_McGrath_(rugby_union),enwiki,0.0
504,Q6114000,Geography.Regions.Europe.Europe*,0.89,38382518,Jack_McGrath_(rugby_union),enwiki,0.0
505,Q24572676,Culture.Biography.Biography*,0.92,59422947,Vasilis_Barkas,enwiki,6.0
506,Q24572676,Culture.Sports,0.72,59422947,Vasilis_Barkas,enwiki,6.0
507,Q60521557,History_and_Society.Transportation,1.0,58675524,German_torpedo_boat_T24,enwiki,6.0
508,Q60521557,Geography.Regions.Europe.Western_Europe,1.0,58675524,German_torpedo_boat_T24,enwiki,6.0
509,Q60521557,History_and_Society.Military_and_warfare,1.0,58675524,German_torpedo_boat_T24,enwiki,6.0
510,Q60521557,Geography.Regions.Europe.Europe*,0.99,58675524,German_torpedo_boat_T24,enwiki,6.0
511,Q60521557,Geography.Regions.Asia.East_Asia,0.83,58675524,German_torpedo_boat_T24,enwiki,6.0
512,Q60521557,Geography.Regions.Europe.Southern_Europe,0.59,58675524,German_torpedo_boat_T24,enwiki,6.0
513,Q4608899,History_and_Society.Education,1.0,13237088,2007_Missouri_Tigers_football_team,enwiki,2.0
514,Q4608899,Geography.Regions.Americas.North_America,1.0,13237088,2007_Missouri_Tigers_football_team,enwiki,2.0
515,Q4608899,Culture.Sports,1.0,13237088,2007_Missouri_Tigers_football_team,enwiki,2.0
516,Q749639,STEM.Biology,0.98,5485600,Insular_dwarfism,enwiki,7.0
517,Q749639,STEM.STEM*,0.97,5485600,Insular_dwarfism,enwiki,7.0
518,Q28445676,Culture.Sports,1.0,52849414,2019_Africa_Cup_of_Nations_qualification_Group_D,enwiki,11.0
519,Q26271553,Geography.Regions.Oceania,1.0,59169327,2019_Australian_federal_election,enwiki,10.0
520,Q26271553,Geography.Regions.Oceania,1.0,59220710,2019_Australian_federal_election,enwiki,10.0
521,Q26271553,Geography.Regions.Oceania,1.0,59169261,2019_Australian_federal_election,enwiki,10.0
522,Q26271553,Geography.Regions.Oceania,1.0,50466375,2019_Australian_federal_election,enwiki,10.0
523,Q26271553,History_and_Society.Politics_and_government,0.78,59169327,2019_Australian_federal_election,enwiki,10.0
524,Q26271553,History_and_Society.Politics_and_government,0.78,59220710,2019_Australian_federal_election,enwiki,10.0
525,Q26271553,History_and_Society.Politics_and_government,0.78,59169261,2019_Australian_federal_election,enwiki,10.0
526,Q26271553,History_and_Society.Politics_and_government,0.78,50466375,2019_Australian_federal_election,enwiki,10.0
527,Q22095344,Culture.Sports,1.0,49007715,Vince_Biegel,enwiki,2.0
528,Q22095344,Culture.Biography.Biography*,0.99,49007715,Vince_Biegel,enwiki,2.0
529,Q22095344,Geography.Regions.Americas.North_America,0.52,49007715,Vince_Biegel,enwiki,2.0
530,Q1154540,Geography.Regions.Asia.Asia*,1.0,2837237,Later_Jin_(Five_Dynasties),enwiki,10.0
531,Q1154540,Geography.Regions.Asia.East_Asia,1.0,2837237,Later_Jin_(Five_Dynasties),enwiki,10.0
532,Q1154540,History_and_Society.History,1.0,2837237,Later_Jin_(Five_Dynasties),enwiki,10.0
533,Q264684,Culture.Biography.Biography*,1.0,429871,John_Whittingdale,enwiki,10.0
534,Q264684,History_and_Society.Politics_and_government,1.0,429871,John_Whittingdale,enwiki,10.0
535,Q264684,Geography.Regions.Europe.Europe*,0.95,429871,John_Whittingdale,enwiki,10.0
