,Qid,topic,probability,page_id,page_title,modularity_class,wiki_db
0,Q60526029,Culture.Sports,0.7248802781105042,55232472,2019 CFL season,2,enwiki
1,Q2525451,Culture.Biography.Biography*,0.9921941161155701,3946242,Eimuntas Nekrošius,12,enwiki
2,Q2525451,Geography.Regions.Europe.Europe*,0.47739468717575073,3946242,Eimuntas Nekrošius,12,enwiki
3,Q2525451,Geography.Regions.Europe.Northern_Europe,0.4767238368988037,3946242,Eimuntas Nekrošius,12,enwiki
4,Q4845743,Culture.Biography.Biography*,0.997894287109375,8161118,Bobby Carpenter,2,enwiki
5,Q4845743,Culture.Sports,0.9971204400062561,8161118,Bobby Carpenter,2,enwiki
6,Q4845743,Geography.Regions.Americas.North_America,0.0068218579292297354,8161118,Bobby Carpenter,2,enwiki
7,Q1429374,Culture.Biography.Biography*,0.9976133108139038,51544610,Florence Kasumba,3,enwiki
8,Q1429374,Culture.Biography.Women,0.8311530351638794,51544610,Florence Kasumba,3,enwiki
9,Q818588,Culture.Biography.Biography*,0.9980832934379578,692976,Beorhtwulf of Mercia,4,enwiki
10,Q818588,History_and_Society.History,0.9496793746948242,692976,Beorhtwulf of Mercia,4,enwiki
11,Q818588,Geography.Regions.Europe.Europe*,0.16442059183120727,692976,Beorhtwulf of Mercia,4,enwiki
12,Q818588,Geography.Regions.Europe.Northern_Europe,0.12146936559677124,692976,Beorhtwulf of Mercia,4,enwiki
13,Q24050378,Culture.Biography.Biography*,0.9942797422409058,50514830,Tammy Abraham,6,enwiki
14,Q24050378,Culture.Sports,0.9893575310707092,50514830,Tammy Abraham,6,enwiki
15,Q24050378,Geography.Regions.Europe.Europe*,0.09919838809967041,50514830,Tammy Abraham,6,enwiki
16,Q24050378,Geography.Regions.Europe.Northern_Europe,0.05348043346405029,50514830,Tammy Abraham,6,enwiki
17,Q3206285,Compilation.List_Disambig,1.0,14590846,list of ships of the Ukrainian Navy,6,enwiki
18,Q3206285,History_and_Society.Military_and_warfare,0.994098961353302,14590846,list of ships of the Ukrainian Navy,6,enwiki
19,Q3206285,History_and_Society.Transportation,0.9659096002578735,14590846,list of ships of the Ukrainian Navy,6,enwiki
20,Q3206285,Geography.Regions.Europe.Europe*,0.04574816131591797,14590846,list of ships of the Ukrainian Navy,6,enwiki
21,Q5653859,History_and_Society.Transportation,0.9980832934379578,38834392,ARA San Juan,1,enwiki
22,Q5653859,History_and_Society.Military_and_warfare,0.9362950325012207,38834392,ARA San Juan,1,enwiki
23,Q55080214,Culture.Media.Television,0.979677677154541,57089040,American Soul,3,enwiki
24,Q55080214,Culture.Media.Media*,0.9724247455596924,57089040,American Soul,3,enwiki
25,Q1217369,Culture.Media.Media*,0.9919480085372925,2648856,Jane Eyre,3,enwiki
26,Q1217369,Culture.Media.Films,0.9871888160705566,2648856,Jane Eyre,3,enwiki
27,Q1982240,History_and_Society.Transportation,1.0000100135803223,11977166,Ilyushin Il-112,9,enwiki
28,Q1982240,STEM.STEM*,1.0000100135803223,11977166,Ilyushin Il-112,9,enwiki
29,Q1982240,STEM.Engineering,1.0000100135803223,11977166,Ilyushin Il-112,9,enwiki
30,Q1982240,History_and_Society.Society,0.9921941161155701,11977166,Ilyushin Il-112,9,enwiki
31,Q1982240,History_and_Society.Military_and_warfare,0.9324633479118347,11977166,Ilyushin Il-112,9,enwiki
32,Q29453129,Culture.Biography.Biography*,0.9959398508071899,53748336,Jonnu Smith,2,enwiki
33,Q29453129,Culture.Sports,0.91965252161026,53748336,Jonnu Smith,2,enwiki
34,Q591238,Culture.Biography.Biography*,0.9993003606796265,332134,Bill Fagerbakke,9,enwiki
35,Q427777,STEM.STEM*,0.8354935646057129,10444102,Science and technology of the Song dynasty,10,enwiki
36,Q427777,History_and_Society.History,0.538993239402771,10444102,Science and technology of the Song dynasty,10,enwiki
37,Q427777,Geography.Regions.Asia.East_Asia,0.12146936559677124,10444102,Science and technology of the Song dynasty,10,enwiki
38,Q427777,Geography.Regions.Asia.Asia*,0.0068218579292297354,10444102,Science and technology of the Song dynasty,10,enwiki
39,Q7836479,Culture.Sports,0.9991804361343384,20034776,Tray Blackmon,2,enwiki
40,Q7836479,Culture.Biography.Biography*,0.9973783493041992,20034776,Tray Blackmon,2,enwiki
41,Q7836479,Geography.Regions.Americas.North_America,0.12146936559677124,20034776,Tray Blackmon,2,enwiki
42,Q2860770,Culture.Media.Music,1.0000100135803223,14501954,Are You Experienced?,12,enwiki
43,Q2860770,Culture.Media.Media*,0.9994029402732849,14501954,Are You Experienced?,12,enwiki
44,Q1703957,Culture.Biography.Biography*,0.9996417164802551,2383372,Rita Johnson,3,enwiki
45,Q1703957,Culture.Biography.Women,0.546748161315918,2383372,Rita Johnson,3,enwiki
46,Q708853,Culture.Biography.Biography*,0.9987257122993469,201112,Mario Bunge,5,enwiki
47,Q708853,Culture.Philosophy_and_religion,0.9706977605819702,201112,Mario Bunge,5,enwiki
48,Q708853,STEM.STEM*,0.5078218579292297,201112,Mario Bunge,5,enwiki
49,Q317974,Culture.Sports,0.9993221759796143,5729648,Nicolas Mahut,3,enwiki
50,Q317974,Culture.Biography.Biography*,0.9963027834892273,5729648,Nicolas Mahut,3,enwiki
51,Q317974,Geography.Regions.Europe.Western_Europe,0.4687954058647156,5729648,Nicolas Mahut,3,enwiki
52,Q317974,Geography.Regions.Europe.Europe*,0.46490960025787353,5729648,Nicolas Mahut,3,enwiki
53,Q4555364,Culture.Biography.Biography*,0.99753737449646,1226632,Tina Hobley,0,enwiki
54,Q6734350,Culture.Biography.Biography*,0.9954004287719727,36894194,Trezeguet,11,enwiki
55,Q6734350,Culture.Sports,0.9841036200523376,36894194,Trezeguet,11,enwiki
56,Q6734350,Geography.Regions.Africa.Northern_Africa,0.25966064834594726,36894194,Trezeguet,11,enwiki
57,Q6734350,Geography.Regions.Africa.Africa*,0.2047950496673584,36894194,Trezeguet,11,enwiki
58,Q2670534,STEM.STEM*,0.9399233460426331,3882218,programming language theory,8,enwiki
59,Q230470,Culture.Biography.Biography*,0.9850529432296753,16172170,Connie Talbot,12,enwiki
60,Q230470,Culture.Biography.Women,0.754925012588501,16172170,Connie Talbot,12,enwiki
61,Q230470,Culture.Media.Media*,0.6926519870758057,16172170,Connie Talbot,12,enwiki
62,Q7892368,History_and_Society.Politics_and_government,0.99753737449646,1352224,United States circuit court,9,enwiki
63,Q7892368,Geography.Regions.Americas.North_America,0.48102377557754517,1352224,United States circuit court,9,enwiki
64,Q4595122,Culture.Biography.Biography*,0.9867871999740601,36682390,Bobak Ferdowsi,8,enwiki
65,Q4595122,STEM.STEM*,0.6442351341247559,36682390,Bobak Ferdowsi,8,enwiki
66,Q4595122,Geography.Regions.Americas.North_America,0.10667316818237305,36682390,Bobak Ferdowsi,8,enwiki
67,Q2875,Culture.Media.Films,0.9783946871757507,2804704,Gone with the Wind,3,enwiki
68,Q2875,Culture.Media.Media*,0.9579222798347473,2804704,Gone with the Wind,3,enwiki
69,Q5090717,Culture.Biography.Biography*,1.0000100135803223,16491946,Chen Chi-mai,9,enwiki
70,Q5090717,History_and_Society.Society,0.9971204400062561,16491946,Chen Chi-mai,9,enwiki
71,Q5090717,Geography.Regions.Asia.East_Asia,0.47988598251342773,16491946,Chen Chi-mai,9,enwiki
72,Q5090717,Geography.Regions.Asia.Asia*,0.4687954058647156,16491946,Chen Chi-mai,9,enwiki
73,Q38204090,Culture.Sports,0.9954004287719727,55089196,Feleipe Franks,2,enwiki
74,Q38204090,Culture.Biography.Biography*,0.9931061863899231,55089196,Feleipe Franks,2,enwiki
75,Q38204090,Geography.Regions.Americas.North_America,0.12146936559677124,55089196,Feleipe Franks,2,enwiki
76,Q124697,Culture.Media.Films,0.9748311638832092,909006,1900,12,enwiki
77,Q124697,Culture.Media.Media*,0.9669240117073059,909006,1900,12,enwiki
78,Q1369906,Culture.Biography.Biography*,1.0000100135803223,2888384,Henry Daniell,3,enwiki
79,Q13586568,Geography.Regions.Europe.Western_Europe,0.4738311638832092,1833654,diverging diamond interchange,9,enwiki
80,Q13586568,Geography.Regions.Europe.Europe*,0.379807101726532,1833654,diverging diamond interchange,9,enwiki
81,Q1749168,Culture.Literature,0.9615437984466553,54088,Harry Palmer,12,enwiki
82,Q1749168,Culture.Media.Media*,0.8634016513824463,54088,Harry Palmer,12,enwiki
83,Q2078878,Compilation.List_Disambig,1.0,11659694,list of living supercentenarians,6,enwiki
84,Q2078878,Culture.Biography.Biography*,0.9802908897399902,11659694,list of living supercentenarians,6,enwiki
85,Q4886315,Culture.Sports,1.0000100135803223,28323576,Ben Purkiss,11,enwiki
86,Q4886315,Culture.Biography.Biography*,1.0000100135803223,28323576,Ben Purkiss,11,enwiki
87,Q4886315,Geography.Regions.Europe.Northern_Europe,0.21760438585281372,28323576,Ben Purkiss,11,enwiki
88,Q4886315,Geography.Regions.Europe.Europe*,0.022430347442626952,28323576,Ben Purkiss,11,enwiki
89,Q104843,History_and_Society.Transportation,0.9124462008476257,7034,cruiser,6,enwiki
90,Q17065069,History_and_Society.Education,0.8962613940238953,37601302,Whitehouse High School,11,enwiki
91,Q17065069,Geography.Regions.Americas.North_America,0.8354935646057129,37601302,Whitehouse High School,11,enwiki
92,Q5378035,Culture.Sports,0.880807101726532,1669640,England national football team records,11,enwiki
93,Q5378035,Geography.Regions.Europe.Northern_Europe,0.14323513412475586,1669640,England national football team records,11,enwiki
94,Q5378035,Geography.Regions.Europe.Europe*,0.11409788036346435,1669640,England national football team records,11,enwiki
95,Q18763620,Culture.Sports,0.5775054097175598,44316528,Michigan IMG Sports Network,2,enwiki
96,Q18763620,Geography.Regions.Americas.North_America,0.04574816131591797,44316528,Michigan IMG Sports Network,2,enwiki
97,Q683112,Culture.Sports,0.9980222582817078,2569570,Turf Moor,11,enwiki
98,Q683112,Geography.Regions.Europe.Europe*,0.7310686111450195,2569570,Turf Moor,11,enwiki
99,Q683112,Geography.Regions.Europe.Northern_Europe,0.7248802781105042,2569570,Turf Moor,11,enwiki
100,Q683112,Culture.Biography.Biography*,0.607673168182373,2569570,Turf Moor,11,enwiki
101,Q7404847,STEM.STEM*,0.9963027834892273,16706134,Salish Wool Dog,3,enwiki
102,Q7404847,STEM.Biology,0.993317186832428,16706134,Salish Wool Dog,3,enwiki
103,Q919655,Culture.Media.Music,1.0000100135803223,4173540,Friday on My Mind,0,enwiki
104,Q919655,Culture.Media.Media*,0.9991540908813477,4173540,Friday on My Mind,0,enwiki
105,Q7243046,Culture.Media.Music,1.0000100135803223,15548838,Primal Scream discography,0,enwiki
106,Q7243046,Culture.Media.Media*,0.9989450573921204,15548838,Primal Scream discography,0,enwiki
107,Q17612369,Culture.Biography.Biography*,0.9908843636512756,43659046,Florent Hadergjonaj,11,enwiki
108,Q17612369,Culture.Sports,0.9808859825134277,43659046,Florent Hadergjonaj,11,enwiki
109,Q17612369,Geography.Regions.Europe.Europe*,0.40366052293777466,43659046,Florent Hadergjonaj,11,enwiki
110,Q17612369,Geography.Regions.Europe.Western_Europe,0.35486118698120117,43659046,Florent Hadergjonaj,11,enwiki
111,Q55435557,Culture.Sports,0.7371681928634644,57863442,2018–19 IIHF Continental Cup,11,enwiki
112,Q32940,Culture.Linguistics,0.9770326614379883,547482,Andamanese languages,7,enwiki
113,Q32940,Geography.Regions.Asia.Asia*,0.36960725688934326,547482,Andamanese languages,7,enwiki
114,Q32940,Geography.Regions.Asia.Southeast_Asia,0.09167657995223999,547482,Andamanese languages,7,enwiki
115,Q32940,Geography.Regions.Europe.Europe*,0.022430347442626952,547482,Andamanese languages,7,enwiki
116,Q725397,Culture.Biography.Biography*,0.9978272914886475,3500262,Paul Robinson,11,enwiki
117,Q725397,Culture.Sports,0.9970290064811707,3500262,Paul Robinson,11,enwiki
118,Q725397,Geography.Regions.Europe.Northern_Europe,0.4274188151359558,3500262,Paul Robinson,11,enwiki
119,Q725397,Geography.Regions.Europe.Europe*,0.4209318628311157,3500262,Paul Robinson,11,enwiki
120,Q454818,Culture.Biography.Biography*,0.9994397163391113,8548856,Shawna Waldron,2,enwiki
121,Q454818,Culture.Biography.Women,0.9911626577377319,8548856,Shawna Waldron,2,enwiki
122,Q24765462,Culture.Sports,0.9836069941520691,50375864,Trevor Davis,2,enwiki
123,Q24765462,Culture.Biography.Biography*,0.983095109462738,50375864,Trevor Davis,2,enwiki
124,Q21825093,Culture.Biography.Biography*,0.9955416321754456,49422336,Cha Jun-hwan,6,enwiki
125,Q21825093,Culture.Sports,0.8740872144699097,49422336,Cha Jun-hwan,6,enwiki
126,Q21825093,Geography.Regions.Asia.East_Asia,0.15742753648757934,49422336,Cha Jun-hwan,6,enwiki
127,Q21825093,Geography.Regions.Asia.Asia*,0.14323513412475586,49422336,Cha Jun-hwan,6,enwiki
128,Q26819142,Culture.Biography.Biography*,0.9859463572502136,36881830,Aleksander Čeferin,11,enwiki
129,Q26819142,Geography.Regions.Europe.Europe*,0.4669093360900879,36881830,Aleksander Čeferin,11,enwiki
130,Q26819142,Geography.Regions.Europe.Southern_Europe,0.4139109721183777,36881830,Aleksander Čeferin,11,enwiki
131,Q7293154,Culture.Biography.Biography*,0.9980832934379578,6673634,Ranjit Chowdhry,1,enwiki
132,Q7293154,Geography.Regions.Asia.Asia*,0.3344935646057129,6673634,Ranjit Chowdhry,1,enwiki
133,Q7293154,Geography.Regions.Asia.South_Asia,0.19165198707580566,6673634,Ranjit Chowdhry,1,enwiki
134,Q6339252,Geography.Regions.Americas.North_America,0.9989112615585327,2580516,KTVA,9,enwiki
135,Q6339252,Culture.Media.Television,0.7310686111450195,2580516,KTVA,9,enwiki
136,Q6339252,Culture.Media.Media*,0.6224693655967712,2580516,KTVA,9,enwiki
137,Q1085237,Culture.Sports,1.0000100135803223,2473406,Tony Warner,11,enwiki
138,Q1085237,Culture.Biography.Biography*,0.9993433356285095,2473406,Tony Warner,11,enwiki
139,Q124879,Culture.Sports,0.9850529432296753,22567388,Sebastian Vollmer,2,enwiki
140,Q124879,Culture.Biography.Biography*,0.9715740084648132,22567388,Sebastian Vollmer,2,enwiki
141,Q761869,History_and_Society.Military_and_warfare,0.9648651480674744,950216,Grisha class corvette,6,enwiki
142,Q761869,History_and_Society.Transportation,0.9416641592979431,950216,Grisha class corvette,6,enwiki
143,Q1134147,Culture.Media.Films,0.993317186832428,217750,The Whisperers,9,enwiki
144,Q1134147,Culture.Media.Media*,0.9841036200523376,217750,The Whisperers,9,enwiki
145,Q348163,Culture.Biography.Biography*,0.9994397163391113,65504,John Poindexter,9,enwiki
146,Q348163,History_and_Society.Military_and_warfare,0.8872146010398865,65504,John Poindexter,9,enwiki
147,Q348163,Geography.Regions.Americas.North_America,0.36960725688934326,65504,John Poindexter,9,enwiki
148,Q391526,Culture.Biography.Biography*,0.996837317943573,27261798,Chris Skidmore,10,enwiki
149,Q391526,History_and_Society.Politics_and_government,0.8221991658210754,27261798,Chris Skidmore,10,enwiki
150,Q391526,Geography.Regions.Europe.Europe*,0.4139109721183777,27261798,Chris Skidmore,10,enwiki
151,Q391526,Geography.Regions.Europe.Northern_Europe,0.40366052293777466,27261798,Chris Skidmore,10,enwiki
152,Q6510653,Culture.Media.Media*,0.9173126816749573,32481016,International Business Times,9,enwiki
153,Q346751,Culture.Biography.Biography*,0.9931061863899231,1060880,Cha Bum-kun,11,enwiki
154,Q346751,Culture.Sports,0.9863731861114502,1060880,Cha Bum-kun,11,enwiki
155,Q3544060,History_and_Society.Military_and_warfare,1.0000100135803223,426670,USS Tang,1,enwiki
156,Q3544060,History_and_Society.Transportation,0.9921941161155701,426670,USS Tang,1,enwiki
157,Q3544060,Geography.Regions.Asia.Asia*,0.538993239402771,426670,USS Tang,1,enwiki
158,Q12860172,Culture.Biography.Biography*,0.9949496984481812,49398052,Yukultji Napangati,7,enwiki
159,Q12860172,Culture.Biography.Women,0.6723417043685913,49398052,Yukultji Napangati,7,enwiki
160,Q12860172,Culture.Visual_arts.Visual_arts*,0.5156299471855164,49398052,Yukultji Napangati,7,enwiki
161,Q12860172,Geography.Regions.Oceania,0.2763098945617676,49398052,Yukultji Napangati,7,enwiki
162,Q541069,Culture.Biography.Biography*,0.9989112615585327,26020338,Jean Muir,3,enwiki
163,Q15628924,Compilation.List_Disambig,1.0,10602046,list of Atlanta Falcons starting quarterbacks,2,enwiki
164,Q15628924,Culture.Sports,0.9263137578964233,10602046,list of Atlanta Falcons starting quarterbacks,2,enwiki
165,Q5868738,Culture.Sports,0.6001983880996704,27397178,History of rugby union matches between Munster and New Zealand,0,enwiki
166,Q5868738,Geography.Regions.Oceania,0.49857942962646484,27397178,History of rugby union matches between Munster and New Zealand,0,enwiki
167,Q369814,History_and_Society.Politics_and_government,1.0000100135803223,20713710,John Carter,8,enwiki
168,Q369814,Culture.Biography.Biography*,1.0000100135803223,20713710,John Carter,8,enwiki
169,Q369814,Geography.Regions.Americas.North_America,0.4745869507789612,20713710,John Carter,8,enwiki
170,Q5233259,Culture.Biography.Biography*,0.9958112239837646,2819206,David Edelstein,9,enwiki
171,Q5233259,Culture.Media.Media*,0.771853506565094,2819206,David Edelstein,9,enwiki
172,Q6397297,Culture.Sports,1.0000100135803223,8827552,Kevin R. Wilson,2,enwiki
173,Q6397297,Culture.Biography.Biography*,0.9995066523551941,8827552,Kevin R. Wilson,2,enwiki
174,Q3595559,Culture.Biography.Biography*,0.9961855411529541,2701420,Nafisa Ali,1,enwiki
175,Q3595559,Culture.Biography.Women,0.7606606483459473,2701420,Nafisa Ali,1,enwiki
176,Q3595559,Geography.Regions.Asia.Asia*,0.338743971824646,2701420,Nafisa Ali,1,enwiki
177,Q3595559,Geography.Regions.Asia.South_Asia,0.17818872833251953,2701420,Nafisa Ali,1,enwiki
178,Q1473243,Geography.Regions.Asia.South_Asia,0.9935217499732971,1342636,South Andaman Island,7,enwiki
179,Q1473243,Geography.Regions.Asia.Asia*,0.9899964332580566,1342636,South Andaman Island,7,enwiki
180,Q1473243,Geography.Geographical,0.7248802781105042,1342636,South Andaman Island,7,enwiki
181,Q7949872,Culture.Media.Television,0.8031837940216064,4762820,WGN Morning News,3,enwiki
182,Q7949872,Culture.Media.Media*,0.7773098945617676,4762820,WGN Morning News,3,enwiki
183,Q7949872,Geography.Regions.Americas.North_America,0.379807101726532,4762820,WGN Morning News,3,enwiki
184,Q333336,Culture.Biography.Biography*,0.9984121918678284,177496,"Albert Grey, 4th Earl Grey",2,enwiki
185,Q333336,History_and_Society.Politics_and_government,0.5078218579292297,177496,"Albert Grey, 4th Earl Grey",2,enwiki
186,Q20645466,Culture.Biography.Biography*,0.9790457487106323,48584276,Juliana Awada,6,enwiki
187,Q20645466,Culture.Biography.Women,0.7431780099868774,48584276,Juliana Awada,6,enwiki
188,Q20645466,Geography.Regions.Americas.South_America,0.253925012588501,48584276,Juliana Awada,6,enwiki
189,Q5398368,Culture.Biography.Biography*,0.9990700483322144,1450118,Esma Cannon,11,enwiki
190,Q5398368,Geography.Regions.Oceania,0.14323513412475586,1450118,Esma Cannon,11,enwiki
191,Q56062874,Culture.Sports,0.9679093360900879,58025318,2018 Alamo Bowl,2,enwiki
192,Q3487430,Culture.Media.Television,0.9995794296264648,1071538,The Return of the Archons,9,enwiki
193,Q3487430,Culture.Media.Media*,0.9942797422409058,1071538,The Return of the Archons,9,enwiki
194,Q3487430,Culture.Media.Entertainment,0.983095109462738,1071538,The Return of the Archons,9,enwiki
195,Q183492,Culture.Biography.Biography*,0.9951046109199524,60280,Margaret Atwood,9,enwiki
196,Q183492,Culture.Literature,0.9648651480674744,60280,Margaret Atwood,9,enwiki
197,Q183492,Culture.Biography.Women,0.8872146010398865,60280,Margaret Atwood,9,enwiki
198,Q183492,Geography.Regions.Americas.North_America,0.2653036584854126,60280,Margaret Atwood,9,enwiki
199,Q4887705,Culture.Sports,0.979677677154541,13495618,Bengals–Browns rivalry,2,enwiki
200,Q4887705,Geography.Regions.Americas.North_America,0.15742753648757934,13495618,Bengals–Browns rivalry,2,enwiki
201,Q23013815,Culture.Media.Films,0.9972950220108032,49429724,Srirastu Subhamastu,3,enwiki
202,Q23013815,Culture.Media.Media*,0.9942797422409058,49429724,Srirastu Subhamastu,3,enwiki
203,Q23013815,Geography.Regions.Asia.South_Asia,0.4941046109199524,49429724,Srirastu Subhamastu,3,enwiki
204,Q23013815,Geography.Regions.Asia.Asia*,0.47739468717575073,49429724,Srirastu Subhamastu,3,enwiki
205,Q445620,Culture.Biography.Biography*,0.9986850023269653,3382014,Elizabeth May,8,enwiki
206,Q445620,Geography.Regions.Americas.North_America,0.492317186832428,3382014,Elizabeth May,8,enwiki
207,Q19760783,STEM.STEM*,0.9073222279548645,45146256,HIV immunity,10,enwiki
208,Q19760783,STEM.Medicine_&_Health,0.880807101726532,45146256,HIV immunity,10,enwiki
209,Q127031,History_and_Society.Society,0.839743971824646,91052,Taiwan Strait,6,enwiki
210,Q127031,Geography.Geographical,0.8354935646057129,91052,Taiwan Strait,6,enwiki
211,Q127031,Geography.Regions.Asia.East_Asia,0.7431780099868774,91052,Taiwan Strait,6,enwiki
212,Q127031,Geography.Regions.Asia.Asia*,0.7248802781105042,91052,Taiwan Strait,6,enwiki
213,Q127031,Culture.Biography.Biography*,0.59267657995224,91052,Taiwan Strait,6,enwiki
214,Q1424397,Culture.Sports,0.9987651705741882,2147572,Kendall Gill,3,enwiki
215,Q1424397,Culture.Biography.Biography*,0.9980222582817078,2147572,Kendall Gill,3,enwiki
216,Q1424397,Geography.Regions.Americas.North_America,0.46490960025787353,2147572,Kendall Gill,3,enwiki
217,Q55322357,Culture.Media.Media*,0.9883227348327637,57112196,"Jessica Jones, season 3",3,enwiki
218,Q55322357,Culture.Media.Television,0.9615437984466553,57112196,"Jessica Jones, season 3",3,enwiki
219,Q55322357,Culture.Visual_arts.Comics_and_Anime,0.8175845146179199,57112196,"Jessica Jones, season 3",3,enwiki
220,Q55322357,Culture.Visual_arts.Visual_arts*,0.5698626637458801,57112196,"Jessica Jones, season 3",3,enwiki
221,Q55322357,Culture.Literature,0.523430347442627,57112196,"Jessica Jones, season 3",3,enwiki
222,Q55322357,Geography.Regions.Americas.North_America,0.16442059183120727,57112196,"Jessica Jones, season 3",3,enwiki
223,Q1389353,Culture.Sports,0.9986850023269653,6311052,United States Davis Cup team,3,enwiki
224,Q1389353,Geography.Regions.Americas.North_America,0.14323513412475586,6311052,United States Davis Cup team,3,enwiki
225,Q55584468,Culture.Biography.Biography*,0.9969346523284912,57881144,Chad Kanoff,2,enwiki
226,Q55584468,Culture.Sports,0.9381340146064758,57881144,Chad Kanoff,2,enwiki
227,Q55584468,Geography.Regions.Americas.North_America,0.12146936559677124,57881144,Chad Kanoff,2,enwiki
228,Q186233,Geography.Regions.Asia.Asia*,0.6150978803634644,1750,Andaman Islands,7,enwiki
229,Q623109,Culture.Sports,0.9648651480674744,685328,sports league,11,enwiki
230,Q2564371,Culture.Biography.Biography*,0.6442351341247559,4681476,Ambarisha,3,enwiki
231,Q2564371,Geography.Regions.Asia.Asia*,0.07650540971755981,4681476,Ambarisha,3,enwiki
232,Q1392235,Culture.Biography.Biography*,0.9959398508071899,37858030,Anthony Lopes,6,enwiki
233,Q1392235,Culture.Sports,0.9939124584197998,37858030,Anthony Lopes,6,enwiki
234,Q6152775,Culture.Biography.Biography*,0.997894287109375,1607446,Jane Skinner,1,enwiki
235,Q6152775,Culture.Media.Media*,0.7931159734725952,1607446,Jane Skinner,1,enwiki
236,Q6152775,Geography.Regions.Americas.North_America,0.4927201142311096,1607446,Jane Skinner,1,enwiki
237,Q12239138,Geography.Regions.Asia.Asia*,0.13604079389572143,55362964,ALJ,8,enwiki
238,Q12239138,Geography.Regions.Asia.West_Asia,0.12146936559677124,55362964,ALJ,8,enwiki
239,Q7569944,Culture.Visual_arts.Architecture,0.9947898983955383,25070018,Southern Gas Corridor,6,enwiki
240,Q7569944,Culture.Visual_arts.Visual_arts*,0.9732507467269897,25070018,Southern Gas Corridor,6,enwiki
241,Q7569944,Geography.Regions.Americas.North_America,0.07650540971755981,25070018,Southern Gas Corridor,6,enwiki
242,Q24237,Culture.Biography.Biography*,0.9971204400062561,37310642,Andrew Nabbout,11,enwiki
243,Q24237,Culture.Sports,0.9697954058647156,37310642,Andrew Nabbout,11,enwiki
244,Q24237,Geography.Regions.Oceania,0.4209318628311157,37310642,Andrew Nabbout,11,enwiki
245,Q1049657,Culture.Media.Media*,0.6224693655967712,518436,The Scotsman,0,enwiki
246,Q1049657,Geography.Regions.Europe.Europe*,0.253925012588501,518436,The Scotsman,0,enwiki
247,Q1049657,Geography.Regions.Europe.Northern_Europe,0.12146936559677124,518436,The Scotsman,0,enwiki
248,Q1795987,Culture.Media.Films,0.9896818399429321,8576918,Blood and Sand,3,enwiki
249,Q1795987,Culture.Media.Media*,0.979677677154541,8576918,Blood and Sand,3,enwiki
250,Q182905,Culture.Biography.Biography*,0.9845854640007019,38802918,Georgi Plekhanov,5,enwiki
251,Q182905,Culture.Philosophy_and_religion,0.7057950496673584,38802918,Georgi Plekhanov,5,enwiki
252,Q182905,History_and_Society.Society,0.6791887283325195,38802918,Georgi Plekhanov,5,enwiki
253,Q947065,Culture.Sports,0.9724247455596924,1874546,Arizona Stadium,2,enwiki
254,Q947065,Geography.Regions.Americas.North_America,0.7826725244522095,1874546,Arizona Stadium,2,enwiki
255,Q19363842,Culture.Media.Media*,0.9988764524459839,5013082,Snowed Under,3,enwiki
256,Q19363842,Culture.Media.Films,0.9985088109970093,5013082,Snowed Under,3,enwiki
257,Q36479,Culture.Media.Films,0.9947898983955383,88678,The Lion King,3,enwiki
258,Q36479,Culture.Media.Media*,0.9883227348327637,88678,The Lion King,3,enwiki
259,Q36479,Culture.Media.Entertainment,0.6001983880996704,88678,The Lion King,3,enwiki
260,Q36479,Geography.Regions.Americas.North_America,0.48868183994293213,88678,The Lion King,3,enwiki
261,Q3897558,Culture.Biography.Biography*,0.9970290064811707,26522464,Pat Walshe,3,enwiki
262,Q2476473,Geography.Regions.Americas.North_America,0.9433575868606567,4081870,Oakville Assembly,8,enwiki
263,Q2476473,History_and_Society.Transportation,0.546748161315918,4081870,Oakville Assembly,8,enwiki
264,Q751846,Culture.Media.Films,0.9893575310707092,39145444,Partner,12,enwiki
265,Q751846,Culture.Media.Media*,0.9802908897399902,39145444,Partner,12,enwiki
266,Q751846,Geography.Regions.Europe.Europe*,0.338743971824646,39145444,Partner,12,enwiki
267,Q751846,Geography.Regions.Europe.Southern_Europe,0.23616819286346435,39145444,Partner,12,enwiki
268,Q2566213,Culture.Sports,0.9219318628311157,3713668,Second City derby,11,enwiki
269,Q2566213,Geography.Regions.Europe.Europe*,0.14323513412475586,3713668,Second City derby,11,enwiki
270,Q2566213,Geography.Regions.Europe.Northern_Europe,0.06118653917312622,3713668,Second City derby,11,enwiki
271,Q4602640,Culture.Sports,0.9924327731132507,10652530,2004 Cleveland Browns season,2,enwiki
272,Q4602640,Geography.Regions.Americas.North_America,0.3165845146179199,10652530,2004 Cleveland Browns season,2,enwiki
273,Q4772615,Culture.Biography.Biography*,0.9976868629455566,1904584,Anthony Grant,1,enwiki
274,Q4772615,Culture.Sports,0.9974591135978699,1904584,Anthony Grant,1,enwiki
275,Q4772615,Geography.Regions.Americas.North_America,0.06886266374588013,1904584,Anthony Grant,1,enwiki
276,Q4819684,Geography.Regions.Europe.Northern_Europe,0.8840492963790894,1973680,Audenshaw Reservoirs,7,enwiki
277,Q4819684,Geography.Regions.Europe.Europe*,0.8221991658210754,1973680,Audenshaw Reservoirs,7,enwiki
278,Q2090195,History_and_Society.History,0.9995066523551941,1244968,first contact,7,enwiki
279,Q2090195,History_and_Society.Society,0.9994215965270996,1244968,first contact,7,enwiki
