,Unnamed: 0,Qid,topic,probability,page_id,page_title,modularity_class,wiki_db,cluster,degree
3562,3562,Q5980469,Geography.Regions.Europe.Europe*,0.3952613940238953,37480176,Iain Henderson,12,enwiki,1,15.0
3563,3563,Q616400,Culture.Biography.Biography*,0.9966334104537964,2644162,Patrick Pinney,28,enwiki,2,1.0
3564,3564,Q6072879,STEM.Biology,1.0000100135803225,43545426,Fuegian dog,4,enwiki,4,3.0
3565,3565,Q6072879,STEM.STEM*,1.0000100135803225,43545426,Fuegian dog,4,enwiki,4,3.0
3566,3566,Q21198126,Culture.Media.Music,0.9770326614379884,48291870,Art Angels,1,enwiki,11,5.0
3567,3567,Q21198126,Culture.Media.Media*,0.9688661694526672,48291870,Art Angels,1,enwiki,11,5.0
3568,3568,Q212919,STEM.STEM*,0.9149109721183776,328274,palynology,17,enwiki,3,3.0
3569,3569,Q212919,STEM.Biology,0.6513648629188538,328274,palynology,17,enwiki,3,3.0
3570,3570,Q212919,STEM.Earth_and_environment,0.5312193632125854,328274,palynology,17,enwiki,3,3.0
3571,3571,Q3554487,Culture.Sports,0.967909336090088,8393068,Idaho Vandals,19,enwiki,0,1.0
3572,3572,Q3554487,Geography.Regions.Americas.North_America,0.42531375789642334,8393068,Idaho Vandals,19,enwiki,0,1.0
3573,3573,Q7132584,Culture.Media.Entertainment,0.9972950220108032,16619622,Paper,1,enwiki,11,6.0
3574,3574,Q7132584,Culture.Literature,0.9802908897399902,16619622,Paper,1,enwiki,11,6.0
3575,3575,Q7132584,Culture.Media.Media*,0.94500470161438,16619622,Paper,1,enwiki,11,6.0
3576,3576,Q7132584,Culture.Visual_arts.Visual_arts*,0.5775054097175598,16619622,Paper,1,enwiki,11,6.0
3577,3577,Q1493690,Culture.Sports,0.7931159734725952,2431138,1997 NHL Entry Draft,15,enwiki,3,1.0
3578,3578,Q1493690,Geography.Regions.Americas.North_America,0.2047950496673584,2431138,1997 NHL Entry Draft,15,enwiki,3,1.0
3579,3579,Q19849806,Culture.Biography.Biography*,0.984585464000702,46276386,Shivaram,6,enwiki,13,4.0
3580,3580,Q19874642,Culture.Biography.Biography*,0.9965265989303588,46643310,Andrea Jenkyns,1,enwiki,2,1.0
3581,3581,Q19874642,Geography.Regions.Europe.Europe*,0.4209318628311157,46643310,Andrea Jenkyns,1,enwiki,2,1.0
3582,3582,Q19874642,Geography.Regions.Europe.Northern_Europe,0.3730872144699097,46643310,Andrea Jenkyns,1,enwiki,2,1.0
3583,3583,Q19561541,Culture.Sports,1.0000100135803225,45639842,Jordan Mickey,22,enwiki,21,1.0
3584,3584,Q19561541,Culture.Biography.Biography*,0.9969346523284912,45639842,Jordan Mickey,22,enwiki,21,1.0
3585,3585,Q3918608,History_and_Society.Business_and_economics,0.9019306898117064,3679088,Marriott Hotels & Resorts,1,enwiki,2,1.0
3586,3586,Q3918608,Culture.Visual_arts.Architecture,0.7431780099868774,3679088,Marriott Hotels & Resorts,1,enwiki,2,1.0
3587,3587,Q3918608,Culture.Visual_arts.Visual_arts*,0.7248802781105042,3679088,Marriott Hotels & Resorts,1,enwiki,2,1.0
3588,3588,Q1239933,Culture.Biography.Biography*,0.9973783493041992,8543614,Donald Glover,2,enwiki,4,10.0
3589,3589,Q1239933,Culture.Media.Media*,0.8267217874526978,8543614,Donald Glover,2,enwiki,4,10.0
3590,3590,Q60987,Culture.Biography.Biography*,0.9770326614379884,6561118,Otto Rasch,15,enwiki,3,4.0
3591,3591,Q60987,History_and_Society.Military_and_warfare,0.7981967926025391,6561118,Otto Rasch,15,enwiki,3,4.0
3592,3592,Q60987,Geography.Regions.Europe.Western_Europe,0.4440047016143799,6561118,Otto Rasch,15,enwiki,3,4.0
3593,3593,Q60987,Geography.Regions.Europe.Europe*,0.3344935646057129,6561118,Otto Rasch,15,enwiki,3,4.0
3594,3594,Q14320553,Culture.Sports,0.9996640086174012,39781084,Hwang Ui-jo,11,enwiki,1,3.0
3595,3595,Q14320553,Culture.Biography.Biography*,0.992888569831848,39781084,Hwang Ui-jo,11,enwiki,1,3.0
3596,3596,Q14320553,Geography.Regions.Asia.Asia*,0.21760438585281366,39781084,Hwang Ui-jo,11,enwiki,1,3.0
3597,3597,Q210681,Culture.Media.Films,0.9893575310707092,12558286,"20,000 Years in Sing Sing",6,enwiki,5,4.0
3598,3598,Q210681,Culture.Media.Media*,0.9820237755775452,12558286,"20,000 Years in Sing Sing",6,enwiki,5,4.0
3599,3599,Q337623,Culture.Biography.Biography*,0.9967369437217712,28226894,Marco Verratti,15,enwiki,3,4.0
3600,3600,Q337623,Culture.Sports,0.946606695652008,28226894,Marco Verratti,15,enwiki,3,4.0
3601,3601,Q437429,Culture.Biography.Biography*,0.9965265989303588,1791158,Cammie King,4,enwiki,4,1.0
3602,3602,Q437429,Culture.Biography.Women,0.5775054097175598,1791158,Cammie King,4,enwiki,4,1.0
3603,3603,Q58755940,Culture.Sports,0.9796776771545409,59055106,Mike Elias,6,enwiki,5,1.0
3604,3604,Q58755940,Culture.Biography.Biography*,0.9648651480674744,59055106,Mike Elias,6,enwiki,5,1.0
3605,3605,Q7199398,Culture.Media.Radio,0.9991540908813475,28039944,Pittsburgh Steelers Radio Network,19,enwiki,0,9.0
3606,3606,Q7199398,Culture.Media.Media*,0.9626831412315368,28039944,Pittsburgh Steelers Radio Network,19,enwiki,0,9.0
3607,3607,Q7199398,Geography.Regions.Americas.North_America,0.3344935646057129,28039944,Pittsburgh Steelers Radio Network,19,enwiki,0,9.0
3608,3608,Q53673351,Culture.Sports,0.9952548146247864,57397064,2018–19 UEFA Champions League qualifying phase and play-offs,15,enwiki,3,18.0
3609,3609,Q885899,History_and_Society.Military_and_warfare,0.7186043858528137,4754,Blue Streak,15,enwiki,3,4.0
3610,3610,Q885899,STEM.STEM*,0.6584275364875793,4754,Blue Streak,15,enwiki,3,4.0
3611,3611,Q13427925,Culture.Sports,0.9958112239837646,39557542,Abdoulaye Doucouré,11,enwiki,1,2.0
3612,3612,Q13427925,Culture.Biography.Biography*,0.9871888160705566,39557542,Abdoulaye Doucouré,11,enwiki,1,2.0
3613,3613,Q13427925,Geography.Regions.Europe.Europe*,0.4745869507789612,39557542,Abdoulaye Doucouré,11,enwiki,1,2.0
3614,3614,Q13427925,Geography.Regions.Europe.Western_Europe,0.3764868249893189,39557542,Abdoulaye Doucouré,11,enwiki,1,2.0
3615,3615,Q926543,Geography.Regions.Asia.South_Asia,0.9982553720474244,1366758,Rutland Island,5,enwiki,9,17.0
3616,3616,Q926543,Geography.Regions.Asia.Asia*,0.9946250915527344,1366758,Rutland Island,5,enwiki,9,17.0
3617,3617,Q926543,Geography.Geographical,0.8439050912857056,1366758,Rutland Island,5,enwiki,9,17.0
3618,3618,Q382529,Culture.Biography.Biography*,1.0000100135803225,6832008,Mark Sandrich,6,enwiki,5,1.0
3619,3619,Q263531,Culture.Biography.Biography*,0.9939124584197998,854430,Leonard Trelawny Hobhouse,30,enwiki,6,3.0
3620,3620,Q263531,Culture.Philosophy_and_religion,0.8175845146179199,854430,Leonard Trelawny Hobhouse,30,enwiki,6,3.0
3621,3621,Q4443137,History_and_Society.Transportation,0.9808859825134276,30199272,Rubin class patrol boat,15,enwiki,3,4.0
3622,3622,Q4443137,History_and_Society.Military_and_warfare,0.9046605229377748,30199272,Rubin class patrol boat,15,enwiki,3,4.0
3623,3623,Q176304,Culture.Biography.Biography*,0.998977780342102,24196494,Mathew Leckie,11,enwiki,1,13.0
3624,3624,Q176304,Culture.Sports,0.9855064153671264,24196494,Mathew Leckie,11,enwiki,1,13.0
3625,3625,Q176304,Geography.Regions.Oceania,0.0991983880996704,24196494,Mathew Leckie,11,enwiki,1,13.0
3626,3626,Q1323708,Compilation.List_Disambig,1.0,1632896,list of artificial objects on Mars,17,enwiki,3,30.0
3627,3627,Q151902,Culture.Philosophy_and_religion,0.9993836879730223,24008,Benedict I,15,enwiki,3,8.0
3628,3628,Q151902,Culture.Biography.Biography*,0.9952548146247864,24008,Benedict I,15,enwiki,3,8.0
3629,3629,Q151902,History_and_Society.History,0.5544804334640503,24008,Benedict I,15,enwiki,3,8.0
3630,3630,Q151902,Geography.Regions.Europe.Europe*,0.3301530351638794,24008,Benedict I,15,enwiki,3,8.0
3631,3631,Q5265963,Geography.Regions.Americas.North_America,0.2653036584854126,18134498,Detroit Lions Radio Network,19,enwiki,0,7.0
3632,3632,Q6597656,Compilation.List_Disambig,1.0,24944282,list of Soviet Union–United States summits,15,enwiki,3,3.0
3633,3633,Q17199349,Compilation.List_Disambig,1.0,45201596,casualties of the Ukrainian crisis,15,enwiki,3,13.0
3634,3634,Q225583,Culture.Sports,0.9986429810523988,22100640,Mix Diskerud,0,enwiki,1,6.0
3635,3635,Q225583,Culture.Biography.Biography*,0.9983615279197692,22100640,Mix Diskerud,0,enwiki,1,6.0
3636,3636,Q225583,Geography.Regions.Europe.Europe*,0.3469777574539185,22100640,Mix Diskerud,0,enwiki,1,6.0
3637,3637,Q225583,Geography.Regions.Europe.Northern_Europe,0.0991983880996704,22100640,Mix Diskerud,0,enwiki,1,6.0
3638,3638,Q2846271,Culture.Sports,0.9987257122993468,49449812,Andre Ingram,9,enwiki,12,1.0
3639,3639,Q2846271,Culture.Biography.Biography*,0.9973783493041992,49449812,Andre Ingram,9,enwiki,12,1.0
3640,3640,Q5109480,Culture.Sports,0.9990094900131226,3927802,Paul Dalglish,11,enwiki,1,2.0
3641,3641,Q5109480,Culture.Biography.Biography*,0.9931061863899232,3927802,Paul Dalglish,11,enwiki,1,2.0
3642,3642,Q26349,STEM.Biology,0.9980222582817078,184830,Song Thrush,15,enwiki,3,1.0
3643,3643,Q26349,STEM.STEM*,0.9973783493041992,184830,Song Thrush,15,enwiki,3,1.0
3644,3644,Q26349,Geography.Regions.Oceania,0.037993239402771,184830,Song Thrush,15,enwiki,3,1.0
3645,3645,Q26349,Geography.Regions.Africa.Africa*,0.0,184830,Song Thrush,15,enwiki,3,1.0
3646,3646,Q3179594,Culture.Biography.Biography*,0.9992059469223022,63594,Joan Kirner,29,enwiki,6,7.0
3647,3647,Q3179594,Geography.Regions.Oceania,0.4990100135803223,63594,Joan Kirner,29,enwiki,6,7.0
3648,3648,Q2879945,Geography.Regions.Americas.North_America,0.9972950220108032,259694,Bainbridge,10,enwiki,10,1.0
3649,3649,Q2879945,Geography.Geographical,0.9284188151359558,259694,Bainbridge,10,enwiki,10,1.0
3650,3650,Q3136306,Culture.Sports,1.0000100135803225,6419206,Toi Cook,19,enwiki,0,3.0
3651,3651,Q3136306,Culture.Biography.Biography*,0.9995221495628356,6419206,Toi Cook,19,enwiki,0,3.0
3652,3652,Q3136306,Geography.Regions.Americas.North_America,0.04574816131591797,6419206,Toi Cook,19,enwiki,0,3.0
3653,3653,Q16213097,Culture.Biography.Biography*,0.989681839942932,41498670,Kapri Bibbs,19,enwiki,0,1.0
3654,3654,Q16213097,Culture.Sports,0.9263137578964232,41498670,Kapri Bibbs,19,enwiki,0,1.0
3655,3655,Q16213097,Geography.Regions.Americas.North_America,0.12146936559677125,41498670,Kapri Bibbs,19,enwiki,0,1.0
3656,3656,Q6118187,Culture.Biography.Biography*,0.9995794296264648,35721262,Jaco Kriel,12,enwiki,1,10.0
3657,3657,Q6118187,Culture.Sports,0.9124462008476256,35721262,Jaco Kriel,12,enwiki,1,10.0
3658,3658,Q6118187,Geography.Regions.Africa.Southern_Africa,0.23006861114501956,35721262,Jaco Kriel,12,enwiki,1,10.0
3659,3659,Q6118187,Geography.Regions.Africa.Africa*,0.0991983880996704,35721262,Jaco Kriel,12,enwiki,1,10.0
3660,3660,Q487891,Culture.Biography.Biography*,0.9814634323120116,5215870,Jo Sungmo,3,enwiki,2,1.0
3661,3661,Q487891,Culture.Media.Music,0.8840492963790894,5215870,Jo Sungmo,3,enwiki,2,1.0
3662,3662,Q487891,Culture.Media.Media*,0.8031837940216064,5215870,Jo Sungmo,3,enwiki,2,1.0
3663,3663,Q487891,Geography.Regions.Asia.East_Asia,0.3952613940238953,5215870,Jo Sungmo,3,enwiki,2,1.0
3664,3664,Q487891,Geography.Regions.Asia.Asia*,0.3730872144699097,5215870,Jo Sungmo,3,enwiki,2,1.0
3665,3665,Q28473719,Culture.Biography.Biography*,0.9964163899421692,47510434,CJ Pearson,3,enwiki,2,1.0
3666,3666,Q28473719,Culture.Media.Media*,0.7248802781105042,47510434,CJ Pearson,3,enwiki,2,1.0
3667,3667,Q11914,Culture.Sports,0.9990094900131226,24511018,2010 Abu Dhabi Grand Prix,15,enwiki,3,3.0
3668,3668,Q11914,Geography.Regions.Asia.Asia*,0.4529760947227478,24511018,2010 Abu Dhabi Grand Prix,15,enwiki,3,3.0
3669,3669,Q11914,Geography.Regions.Asia.West_Asia,0.40366052293777466,24511018,2010 Abu Dhabi Grand Prix,15,enwiki,3,3.0
3670,3670,Q680769,History_and_Society.Politics_and_government,0.7122421860694885,6488526,Georgia's Way,27,enwiki,14,1.0
3671,3671,Q680769,Geography.Regions.Asia.West_Asia,0.3730872144699097,6488526,Georgia's Way,27,enwiki,14,1.0
3672,3672,Q680769,Geography.Regions.Asia.Asia*,0.311877357006073,6488526,Georgia's Way,27,enwiki,14,1.0
3673,3673,Q17574882,Culture.Biography.Biography*,0.9972090721130372,1318744,Georg Friedrich Wilhelm Schaeffler,3,enwiki,2,1.0
3674,3674,Q17574882,History_and_Society.Business_and_economics,0.754925012588501,1318744,Georg Friedrich Wilhelm Schaeffler,3,enwiki,2,1.0
3675,3675,Q17574882,Geography.Regions.Europe.Western_Europe,0.3624016513824463,1318744,Georg Friedrich Wilhelm Schaeffler,3,enwiki,2,1.0
3676,3676,Q17574882,Geography.Regions.Europe.Europe*,0.2921159734725952,1318744,Georg Friedrich Wilhelm Schaeffler,3,enwiki,2,1.0
3677,3677,Q5529445,Culture.Biography.Biography*,0.9893575310707092,28351686,Maria Lourdes Sereno,15,enwiki,2,7.0
3678,3678,Q5529445,Geography.Regions.Asia.Southeast_Asia,0.4529760947227478,28351686,Maria Lourdes Sereno,15,enwiki,2,7.0
3679,3679,Q5529445,Geography.Regions.Asia.Asia*,0.40093068981170654,28351686,Maria Lourdes Sereno,15,enwiki,2,7.0
3680,3680,Q3273647,STEM.Engineering,0.9991804361343384,418480,EgyptAir Flight 648,3,enwiki,2,1.0
3681,3681,Q3273647,History_and_Society.Transportation,0.998142421245575,418480,EgyptAir Flight 648,3,enwiki,2,1.0
3682,3682,Q3273647,STEM.STEM*,0.9980832934379578,418480,EgyptAir Flight 648,3,enwiki,2,1.0
3683,3683,Q3273647,History_and_Society.Politics_and_government,0.7981967926025391,418480,EgyptAir Flight 648,3,enwiki,2,1.0
3684,3684,Q3273647,Geography.Regions.Asia.Asia*,0.3548611869812012,418480,EgyptAir Flight 648,3,enwiki,2,1.0
3685,3685,Q3273647,Geography.Regions.Africa.Africa*,0.2869412174224853,418480,EgyptAir Flight 648,3,enwiki,2,1.0
3686,3686,Q3273647,Geography.Regions.Asia.West_Asia,0.270853506565094,418480,EgyptAir Flight 648,3,enwiki,2,1.0
3687,3687,Q3273647,Geography.Regions.Africa.Northern_Africa,0.2653036584854126,418480,EgyptAir Flight 648,3,enwiki,2,1.0
3688,3688,Q7444357,History_and_Society.Politics_and_government,0.967909336090088,356560,Secretary of State for Work and Pensions,1,enwiki,2,8.0
3689,3689,Q1439591,Culture.Media.Films,0.994455099105835,10997756,Puffball,23,enwiki,7,13.0
3690,3690,Q1439591,Culture.Media.Media*,0.989681839942932,10997756,Puffball,23,enwiki,7,13.0
3691,3691,Q19637462,Culture.Media.Entertainment,0.9995371699333192,45498080,Craig Middlebrooks,2,enwiki,4,2.0
3692,3692,Q19637462,Culture.Literature,0.9949496984481812,45498080,Craig Middlebrooks,2,enwiki,4,2.0
3693,3693,Q19637462,Culture.Media.Television,0.9615437984466552,45498080,Craig Middlebrooks,2,enwiki,4,2.0
3694,3694,Q19637462,History_and_Society.Society,0.9481645226478576,45498080,Craig Middlebrooks,2,enwiki,4,2.0
3695,3695,Q19637462,Culture.Media.Media*,0.9304682612419128,45498080,Craig Middlebrooks,2,enwiki,4,2.0
3696,3696,Q5197706,Culture.Philosophy_and_religion,0.5156299471855164,29437250,Cyber Black Friday,6,enwiki,5,9.0
3697,3697,Q980958,Culture.Biography.Biography*,0.9947898983955384,25776236,Georgina Bloomberg,17,enwiki,15,2.0
3698,3698,Q980958,Culture.Biography.Women,0.7057950496673584,25776236,Georgina Bloomberg,17,enwiki,15,2.0
3699,3699,Q1619460,Culture.Media.Films,0.9960646033287048,61480,Broadway Melody of 1936,6,enwiki,5,4.0
3700,3700,Q1619460,Culture.Media.Media*,0.9939124584197998,61480,Broadway Melody of 1936,6,enwiki,5,4.0
3701,3701,Q118510,Culture.Biography.Biography*,0.999506652355194,3203348,Brad Johnson,19,enwiki,0,3.0
3702,3702,Q118510,Culture.Sports,0.998599648475647,3203348,Brad Johnson,19,enwiki,0,3.0
3703,3703,Q118510,Geography.Regions.Americas.North_America,0.3344935646057129,3203348,Brad Johnson,19,enwiki,0,3.0
3704,3704,Q299410,Culture.Biography.Biography*,0.9697954058647156,2340,Felix II,15,enwiki,3,2.0
3705,3705,Q299410,Culture.Philosophy_and_religion,0.812877357006073,2340,Felix II,15,enwiki,3,2.0
3706,3706,Q3746568,Culture.Biography.Biography*,0.9993221759796144,26798634,Flemming Nielsen,11,enwiki,1,1.0
3707,3707,Q3746568,Culture.Sports,0.994098961353302,26798634,Flemming Nielsen,11,enwiki,1,1.0
3708,3708,Q3746568,Geography.Regions.Europe.Northern_Europe,0.4543291201591492,26798634,Flemming Nielsen,11,enwiki,1,1.0
3709,3709,Q3746568,Geography.Regions.Europe.Europe*,0.4231518378257752,26798634,Flemming Nielsen,11,enwiki,1,1.0
3710,3710,Q2724227,Culture.Literature,0.8840492963790894,938316,Walter Skinner,4,enwiki,4,12.0
3711,3711,Q27947481,Culture.Biography.Biography*,0.9960646033287048,52602560,Donald Trump,17,enwiki,15,1.0
3712,3712,Q16235170,Culture.Biography.Biography*,0.9955416321754456,42281946,Xavier Grimble,19,enwiki,0,2.0
3713,3713,Q16235170,Culture.Sports,0.9219318628311156,42281946,Xavier Grimble,19,enwiki,0,2.0
3714,3714,Q1138657,Culture.Biography.Biography*,0.9984121918678284,2588826,Craig Russell,4,enwiki,4,1.0
3715,3715,Q1138657,Geography.Regions.Americas.North_America,0.18495945835113525,2588826,Craig Russell,4,enwiki,4,1.0
3716,3716,Q17492679,STEM.Technology,0.946606695652008,43431834,Firefly Aerospace,17,enwiki,3,4.0
3717,3717,Q17492679,STEM.Space,0.9099169969558716,43431834,Firefly Aerospace,17,enwiki,3,4.0
3718,3718,Q17492679,STEM.STEM*,0.9019306898117064,43431834,Firefly Aerospace,17,enwiki,3,4.0
3719,3719,Q17492679,History_and_Society.Transportation,0.8991314172744751,43431834,Firefly Aerospace,17,enwiki,3,4.0
3720,3720,Q17492679,History_and_Society.Business_and_economics,0.6297846436500549,43431834,Firefly Aerospace,17,enwiki,3,4.0
3721,3721,Q17492679,Geography.Regions.Americas.North_America,0.19826446676254272,43431834,Firefly Aerospace,17,enwiki,3,4.0
3722,3722,Q27824085,Culture.Biography.Biography*,0.9980222582817078,52238952,Jana Taylor,6,enwiki,5,1.0
3723,3723,Q51641672,Culture.Biography.Biography*,0.9579222798347472,57073456,Christian Sewing,3,enwiki,2,1.0
3724,3724,Q51641672,History_and_Society.Business_and_economics,0.6442351341247559,57073456,Christian Sewing,3,enwiki,2,1.0
3725,3725,Q51641672,Geography.Regions.Europe.Europe*,0.04574816131591797,57073456,Christian Sewing,3,enwiki,2,1.0
3726,3726,Q4771450,Culture.Media.Films,0.9916942119598388,37780530,Antha,6,enwiki,13,4.0
3727,3727,Q4771450,Culture.Media.Media*,0.98678719997406,37780530,Antha,6,enwiki,13,4.0
3728,3728,Q4771450,Geography.Regions.Asia.South_Asia,0.4990100135803223,37780530,Antha,6,enwiki,13,4.0
3729,3729,Q4771450,Geography.Regions.Asia.Asia*,0.4981540908813477,37780530,Antha,6,enwiki,13,4.0
3730,3730,Q48843770,Culture.Sports,0.9790457487106324,55979658,2018 Big 12 Conference football season,19,enwiki,0,15.0
3731,3731,Q15092352,Culture.Media.Television,0.7490972280502319,37804958,Junior Eurovision Song Contest 2014,13,enwiki,3,19.0
3732,3732,Q15092352,Culture.Media.Media*,0.6224693655967712,37804958,Junior Eurovision Song Contest 2014,13,enwiki,3,19.0
3733,3733,Q15092352,Geography.Regions.Europe.Europe*,0.2869412174224853,37804958,Junior Eurovision Song Contest 2014,13,enwiki,3,19.0
3734,3734,Q15092352,Geography.Regions.Europe.Southern_Europe,0.07650540971755981,37804958,Junior Eurovision Song Contest 2014,13,enwiki,3,19.0
3735,3735,Q744969,History_and_Society.Military_and_warfare,0.9820237755775452,4626624,Han–Xiongnu War,23,enwiki,7,2.0
3736,3736,Q744969,Geography.Regions.Asia.East_Asia,0.4970222582817078,4626624,Han–Xiongnu War,23,enwiki,7,2.0
3737,3737,Q744969,Geography.Regions.Asia.Asia*,0.4889964332580566,4626624,Han–Xiongnu War,23,enwiki,7,2.0
3738,3738,Q16115148,Geography.Regions.Asia.South_Asia,0.4705740084648132,2681772,Onge,5,enwiki,9,24.0
3739,3739,Q16115148,Geography.Regions.Asia.Asia*,0.4486793746948242,2681772,Onge,5,enwiki,9,24.0
3740,3740,Q28452515,Culture.Media.Music,0.9978272914886476,52118306,DC4,1,enwiki,11,4.0
3741,3741,Q28452515,Culture.Media.Media*,0.9958112239837646,52118306,DC4,1,enwiki,11,4.0
3742,3742,Q351978,Culture.Biography.Biography*,0.9995221495628356,1590930,Nat Lofthouse,11,enwiki,1,4.0
3743,3743,Q351978,Culture.Sports,0.9963027834892272,1590930,Nat Lofthouse,11,enwiki,1,4.0
3744,3744,Q3559883,Culture.Biography.Biography*,0.998977780342102,9847202,Vincent Waller,28,enwiki,2,7.0
3745,3745,Q173163,History_and_Society.History,1.0000100135803225,475840,Coat of arms of Bulgaria,15,enwiki,3,3.0
3746,3746,Q173163,Geography.Regions.Europe.Eastern_Europe,0.4980402460098266,475840,Coat of arms of Bulgaria,15,enwiki,3,3.0
3747,3747,Q173163,Geography.Regions.Europe.Europe*,0.4946784844398498,475840,Coat of arms of Bulgaria,15,enwiki,3,3.0
3748,3748,Q6702023,Culture.Biography.Biography*,0.9983615279197692,30810460,Luke Harding,3,enwiki,2,8.0
3749,3749,Q6702023,Culture.Media.Media*,0.6859594583511353,30810460,Luke Harding,3,enwiki,2,8.0
3750,3750,Q28404971,History_and_Society.Politics_and_government,0.9591643214225768,52232058,2018 United States House of Representatives elections,3,enwiki,2,21.0
