,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
31785607,Mike Kanellis,31785607,5,20,6248.115617714139,Q3857352
31800237,Alison Van Uytvanck,31800237,6,2,1990.830490912186,Q1976217
31805340,Maverick Viñales,31805340,6,35,4.166666666666666,Q925691
31810774,Brooke Baldwin,31810774,4,7,10468.287928307855,Q4974402
31852191,Manal al-Sharif,31852191,11,11,8234.632358366052,Q445754
31870803,List of people declared persona non grata,31870803,2,41,55620.0,Q6632168
31917674,Mathew Dumba,31917674,1,9,0.0,Q3298541
31939071,Bezwada Wilson,31939071,1,28,0.0,Q4900394
31943586,Anglo-Portuguese Army,31943586,3,27,0.0,Q4763657
31953858,Conor Murray,31953858,5,23,10424.833333333334,Q2993552
31955818,Princess Maria-Olympia of Greece and Denmark,31955818,1,0,0.0,Q11341012
31961181,List of IWGP Tag Team Champions,31961181,3,20,0.0,Q18355139
31964490,Shaun Johnson,31964490,4,23,29902.115506932394,Q7490891
31976586,Jared Rosholt,31976586,3,4,3556.2976356029803,Q6160091
31989681,Innocent Emeghara,31989681,2,32,9290.0,Q677926
31999538,Maureen Maher,31999538,4,25,442306.3368948113,Q6792711
32021001,Gleisi Hoffmann,32021001,10,40,1.793822393822394,Q457757
32058412,Alex McKinnon (rugby league),32058412,1,23,0.0,Q4717469
32095601,Dennis Bermudez,32095601,5,4,1893.6159334305528,Q5258197
32099540,2011 Vancouver Stanley Cup riot,32099540,3,33,123171.88502031528,Q3297592
32137565,Night Terrors (Doctor Who),32137565,3,8,0.0,Q2718191
32143200,List of LSU Tigers head football coaches,32143200,4,31,13917.791284389925,Q6576344
32186676,Tomáš Hertl,32186676,1,33,0.0,Q2257856
32216998,Tennis Masters Series records and statistics,32216998,7,2,13351.389261156852,Q7700317
32240071,Victor Klonaridis,32240071,4,38,14830.143134707825,Q2778464
32243617,Alan Pulido,32243617,1,13,0.0,Q2617208
32256479,Jason Zucker,32256479,1,9,0.0,Q1684008
32307171,1993 Wisconsin Badgers football team,32307171,2,31,9290.0,Q4588866
32427485,About Cherry,32427485,1,28,0.0,Q1070339
32439080,Ryu So-yeon,32439080,3,3,9290.0,Q5366293
32444314,Leonardo Bittencourt,32444314,11,38,20.659651271501122,Q687140
32452440,Gary Mackay-Steven,32452440,2,13,20252.953122144863,Q5525513
32491129,Germán Pezzella,32491129,2,13,0.0,Q3761173
32496189,2011 Norway attacks,32496189,25,17,95944.49965118931,Q79967
32497588,Regjeringskvartalet,32497588,11,17,909.8655009432649,Q2512114
32501324,Anders Behring Breivik,32501324,20,17,86242.9893932261,Q44220
32505830,Kieron Freeman,32505830,3,13,434.95330027064114,Q1741060
32520034,Geir Lippestad,32520034,14,17,6170.618423455029,Q1498819
32528025,The Girl Who Waited,32528025,3,8,0.0,Q3069528
32530878,Timeline of the 2011 Norway attacks,32530878,13,17,10981.070530673136,Q7806295
32540035,Phil De Fries,32540035,4,4,3547.0543943870744,Q7181834
32561003,Pac-12 Network,32561003,7,6,300248.7282375599,Q7121837
32594102,Omar Elabdellaoui,32594102,3,5,4126.321476839862,Q194769
32595100,List of Mississippi State Bulldogs head football coaches,32595100,4,31,3874.6766109474083,Q6590517
32610187,Pershing Square Capital Management,32610187,1,33,0.0,Q7170181
32676096,American Music Awards of 2011,32676096,14,12,0.16666666666666666,Q1112494
32703425,Arodys Vizcaíno,32703425,2,6,4646.0,Q2863440
32713766,Bigfin reef squid,32713766,1,37,0.0,Q1870469
32715741,Christmas (Michael Bublé album),32715741,6,30,0.0,Q808786
32747043,Danielle Kang,32747043,1,3,0.0,Q5219394
32751330,King Robbo,32751330,5,15,3.5,Q6412010
32759591,Thomas Dulorme,32759591,1,30,0.0,Q4172236
32772961,Andrew Shaw (ice hockey),32772961,2,6,4646.0,Q507379
32773374,Devante Smith-Pelly,32773374,3,33,0.0,Q427743
32781840,David DeCastro,32781840,6,9,13775.90014864243,Q3017752
32784610,Dino Ndlovu,32784610,2,10,0.0,Q5278538
32820338,Laura Wright (singer),32820338,2,23,0.0,Q16233665
32849362,Kafala system,32849362,1,11,0.0,Q1721015
32868425,Derek Mason,32868425,4,31,14495.653700729337,Q5262174
32873357,Gianluca Caprari,32873357,1,13,0.0,Q1539560
32884322,Rasul Mirzaev,32884322,3,4,34553.96268695152,Q17943518
32913466,Visa requirements for Comorian citizens,32913466,10,37,1287.0560945148802,Q7935434
32916318,Chris Guccione (umpire),32916318,1,6,0.0,Q16214863
32923222,Christian Atsu,32923222,5,13,34078.163209486505,Q919182
32926399,Bruce Irvin,32926399,7,9,11816.019515052476,Q3645474
32966695,Waffle House Index,32966695,2,19,0.0,Q2687327
32970784,Mario Addison,32970784,1,9,0.0,Q6764512
32978481,Beverly Michaels,32978481,1,27,0.0,Q851815
32994566,Luka Milivojević,32994566,4,5,4644.0,Q3702687
33006281,Murder of Larry McNabney,33006281,1,19,0.0,Q6937950
33012217,Shannon Richardson,33012217,4,44,4641.0,Q7488883
33014928,List of accidents involving sports teams,33014928,5,29,32888.740603336024,Q4137933
33052967,Xavier Cedeño,33052967,1,42,0.0,Q3570626
33056422,Hitting for the cycle,33056422,5,42,18577.0,Q1326086
33066644,Brock Osweiler,33066644,10,9,43097.77623783152,Q3645212
33089851,Mike Muscala,33089851,1,3,0.0,Q6848154
33109471,List of Monday Night Football results (2010–present),33109471,12,6,331417.63993188075,Q6590618
33112866,Damian Janikowski,33112866,1,4,0.0,Q1158449
33113566,Sherwood Content,33113566,1,3,0.0,Q1278713
33129313,Amanda Serrano,33129313,1,4,0.0,Q4739763
33141577,List of centuries scored on Test cricket debut,33141577,7,18,4163.452669552226,Q580559
33155075,Djokovic–Nadal rivalry,33155075,2,2,4646.000000000001,Q1273600
33162380,Filip Stojković,33162380,5,13,23217.0,Q5448519
33192098,Lieutenant field marshal,33192098,3,13,4646.0,Q64909
33239091,Luke Youlden,33239091,26,35,2698.0031289491017,Q16217707
33239414,Ram V. Sutar,33239414,4,28,3.3333333333333317,Q7288610
33247981,Doctor Who (season 11),33247981,12,8,65470.800406489936,Q1610927
33264600,Joe Ralls,33264600,3,5,0.0,Q6211938
33312556,List of songs written by Diane Warren,33312556,3,30,9291.0,Q6640142
33344524,Plastique (comics),33344524,2,14,0.0,Q1753332
33400090,Jason Kander,33400090,6,7,74533.20377736299,Q6162825
33424909,Ron Parker,33424909,3,9,4040.0854679776326,Q3109397
33441869,Arjan Bhullar,33441869,1,4,0.0,Q4791524
33442872,Whitney Mercilus,33442872,7,9,38.36275076287735,Q767424
33455292,Tyler Eifert,33455292,4,9,4654.886742424242,Q7860000
33467457,UEFA European Championship qualifying,33467457,3,13,10460.335924803381,Q16848281
33469479,List of Michigan Wolverines football seasons,33469479,7,31,90411.86820724049,Q6590226
33478835,Dwayne Allen,33478835,12,9,13344.179932670422,Q3041875
33553032,Red Solo Cup,33553032,3,7,9290.0,Q7305075
33574143,Joe Ellis,33574143,2,9,18572.0,Q6209691
33605744,Perth Agreement,33605744,2,0,0.0,Q7170806
33664881,Kabilan Vairamuthu,33664881,1,28,0.0,Q6344147
33704273,José Quintana,33704273,6,6,36.23922394754264,Q3186534
33708602,"Valerian Wellesley, 8th Duke of Wellington",33708602,2,0,0.0,Q320305
33708849,Adam Bighill,33708849,2,9,0.0,Q4678716
33747721,Leonardo Santos (fighter),33747721,4,4,1379.7015577502698,Q10317364
33782584,Isaiah Crowell,33782584,3,9,1093.3493321134736,Q14950279
33788257,4 point player,33788257,2,34,0.0,Q4639119
33793593,Oswaldo Arcia,33793593,1,42,0.0,Q12886359
33793915,Jeurys Familia,33793915,8,6,5498.438005068465,Q3178206
33800008,History of the Philadelphia Athletics,33800008,5,6,3093.557370017051,Q5870201
33808151,Visa requirements for Namibian citizens,33808151,21,37,14928.889845498634,Q7935498
33825234,George Barnett (musician born 1988),33825234,2,0,380.3807189608322,Q5536728
33828141,American Music Award for Favorite Pop/Rock Album,33828141,17,12,45210.5619047619,Q19858080
33843109,History of Dagestan,33843109,5,4,54973.15592902009,Q2024068
33845294,Effects of Hurricane Andrew in Florida,33845294,12,19,129044.58314071505,Q5347297
33888879,Kirk Bovill,33888879,1,1,0.0,Q6415395
33909716,Visa requirements for Cambodian citizens,33909716,3,37,86.48353509090559,Q7935427
33993016,Steven Siler,33993016,2,4,0.0,Q7615268
34005646,Sky Sports F1,34005646,5,35,333979.27085137076,Q7537514
34006492,Djokovic–Federer rivalry,34006492,1,2,0.0,Q1114857
34096333,Dan Potts (footballer),34096333,2,13,0.0,Q4203218
34123212,Al-Arab News Channel,34123212,2,11,0.0,Q4708359
34143335,C&O desk,34143335,4,25,9290.0,Q5005783
34170052,Bob Myers,34170052,4,14,22303.85082880389,Q4933485
34210451,Pavel Kadeřábek,34210451,9,38,0.0,Q3898288
34232792,2012 New York Giants season,34232792,11,36,41426.15175895504,Q4626339
34240307,List of space stations,34240307,2,26,0.0,Q6640255
34243876,Beast Quake,34243876,5,6,14763.078528481856,Q16950836
34254667,2012 New Orleans Saints season,34254667,16,9,5737.2113687472765,Q4626332
34322704,Bo Levi Mitchell,34322704,4,9,683.2785857885568,Q4931121
34338092,List of Texas Longhorns football seasons,34338092,2,31,0.0,Q6599332
34361689,Jorge Soler,34361689,5,6,1489.7055253960386,Q15115212
34371796,Women to drive movement,34371796,10,11,6342.693688900569,Q8031633
34376137,Gita Gopinath,34376137,4,25,13712.326001587917,Q5565024
34377726,George Moncur,34377726,3,13,4646.0,Q4251001
34386297,Rohini Pande,34386297,1,25,0.0,Q7359748
34441850,Tom Rogic,34441850,7,3,43377.77084778466,Q3391097
34475481,Matthias Ginter,34475481,4,13,9970.613747116991,Q129109
34499277,Brian Quick,34499277,7,9,4414.119823504147,Q2403187
34505432,Jake Marisnick,34505432,7,42,0.0,Q14327265
34518026,Jean Wyllys,34518026,1,40,0.0,Q519210
34525690,Assassination of Spencer Perceval,34525690,3,39,50996.0,Q21005831
34533718,Clare Smyth,34533718,1,18,0.0,Q5126253
34536091,Lydia Ko,34536091,4,3,32486.0,Q6707639
34571665,Hernán Pérez (baseball),34571665,8,42,12410.783959600696,Q3134292
34594225,Heath Hembree,34594225,5,42,1539.5066045033402,Q15935032
34626453,Meredith Marakovits,34626453,1,6,0.0,Q6818956
34628810,Justin Wilson (baseball),34628810,4,6,9306.925118745006,Q3190512
34664722,Marko Livaja,34664722,1,13,0.0,Q591443
34700750,Free Fatherland Party (Brazil),34700750,19,40,90.70835876294984,Q5499876
34766593,Mike Mulvey,34766593,4,3,16.11720904633562,Q6848135
34773520,Dan Sarginson,34773520,12,23,216.19295770412458,Q5214338
34788046,Pieter-Steph du Toit,34788046,6,43,0.0,Q7192749
34816991,Border Force,34816991,6,11,96735.22182140802,Q4944570
34850319,Nimr al-Nimr,34850319,10,11,30934.96585984228,Q1992645
34851669,Panhandle (disambiguation),34851669,2,19,0.0,Q167069
34878565,Scott Machado,34878565,1,3,0.0,Q1577848
34902618,Linton Vassell,34902618,3,4,645.3472689595927,Q6554924
34908639,Derek Wolfe,34908639,13,9,2740.7526236032963,Q3023782
34908999,Tyrone Crawford,34908999,8,9,265.12439293266607,Q599740
34911226,James Tedesco,34911226,7,23,6603.400512156679,Q6144069
34952204,Shawn Jordan,34952204,5,4,42295.04425461179,Q7478195
34970729,Dean Spanos,34970729,3,9,4644.0,Q5246480
34977316,Suguru Osako,34977316,1,1,0.0,Q5949613
34984208,Kony 2012,34984208,4,11,18572.0,Q31681
35007398,Jason Russell,35007398,4,11,4646.0,Q1843566
35023585,Tonny Vilhena,35023585,1,10,0.0,Q212614
35025629,Hershel Greene,35025629,5,30,36588.7332902843,Q5744440
35030985,Chaz Mostert,35030985,34,35,5675.488331979432,Q5088660
35038217,Pedro Henrique Konzen,35038217,1,32,0.0,Q7159635
35044972,Matt Barnes (baseball),35044972,7,42,9720.736960756924,Q6788312
35093982,Christin Kristoffersen,35093982,4,17,0.0,Q195829
35139405,Sunday Brunch,35139405,5,18,325413.0,Q7639349
35154255,Abdulaziz bin Salman Al Saud,35154255,5,11,9.27917133704394,Q4665821
35189147,Cara Delevingne,35189147,5,0,106572.35893222889,Q1395624
35222637,Tom Herman (American football),35222637,10,31,26032.38021882261,Q7816168
35242539,Poppy Delevingne,35242539,4,0,815.0340136274616,Q1383000
35262583,Patrick Corbin,35262583,1,19,0.0,Q3369361
35270284,Jonathan Capehart,35270284,1,25,0.0,Q6272709
35276567,TCU–Texas Tech football rivalry,35276567,2,31,0.0,Q7669791
35329753,Willie le Roux,35329753,6,43,0.0,Q8021926
35369494,Trial of Anders Behring Breivik,35369494,15,17,3348.0636305887742,Q7839971
35413066,Andreas Cornelius,35413066,1,38,0.0,Q84077
35414921,Inga Bejer Engh,35414921,10,17,0.0,Q440261
35415888,Svein Holden,35415888,11,17,543.2655686638899,Q1800070
35514894,I Should Have Never Gone Ziplining,35514894,1,11,0.0,Q970341
35547176,Pamela Austin,35547176,1,27,0.0,Q7129097
35580869,Saud Bin Salman bin Abdulaziz al Saud,35580869,3,11,9.27917133704394,Q28197146
35623176,Memphis Depay,35623176,5,13,53231.49604346506,Q1894
35633699,"Mike James (basketball, born 1990)",35633699,2,3,0.0,Q6847384
35641667,Demario Davis,35641667,6,9,56.223288340726505,Q3705263
35647209,Coty Sensabaugh,35647209,5,9,187.38122024752968,Q3695998
35649427,List of NHL players with 500 consecutive games played,35649427,1,33,0.0,Q11811966
35650384,Nate Ebner,35650384,12,9,5144.396501572914,Q3870706
35651283,Filip Kostić,35651283,5,38,2045.9190019137327,Q249198
35652257,Nate Stupar,35652257,5,9,79.1517867848144,Q3870736
35657004,2012 National League Wild Card Game,35657004,16,6,1245.113756252835,Q1967436
35737834,Brian Idowu,35737834,1,13,0.0,Q4197956
35795752,Steven Adams,35795752,1,3,0.0,Q7614435
35808227,Sandy León,35808227,8,42,9724.80362742359,Q2364289
35813750,Jackie Kucinich,35813750,3,25,12935.756032132245,Q27733739
35817122,Liam McHugh,35817122,1,9,0.0,Q6539711
35848647,Abdulrahman al-Awlaki,35848647,1,11,0.0,Q4666196
35851836,Yan Gomes,35851836,2,6,3216.410808364864,Q3077014
35859963,Shannon Gabriel,35859963,8,18,10434.574422678768,Q7488875
35874680,Bianca Henninger,35874680,1,22,0.0,Q4902495
35887235,Kévin Rodrigues,35887235,1,13,0.0,Q6453723
35901052,Fafà Picault,35901052,1,10,0.0,Q5429349
35915364,Cheri Bustos,35915364,8,25,3003.276428948583,Q723148
35924052,Brandon Workman,35924052,7,42,70738.82565771822,Q13905676
36003774,Alexandru Maxim,36003774,2,13,4646.0,Q1893192
36026210,Donna Vekić,36026210,5,2,1412.4910542648722,Q648854
36029595,West Didsbury & Chorlton A.F.C.,36029595,2,13,9290.0,Q18703
36040924,Albert Almora,36040924,11,6,5352.725685843942,Q4709621
36041217,Kevin Gausman,36041217,3,6,342.6980664753875,Q6396355
36041386,Max Fried,36041386,10,6,6524.418375567737,Q29833482
36085236,1966 NASA T-38 crash,36085236,8,26,0.0,Q4572362
36117587,El Porteñazo,36117587,3,11,59489.8923460752,Q5351866
36197596,List of members of the House of Windsor,36197596,2,0,246.19320985332698,Q6628127
36258548,The Bells of Saint John,36258548,10,8,22123.59320843114,Q6357142
36307577,UEFA Youth League,36307577,5,38,314790.9907394024,Q617077
36336870,Jānis Bordāns,36336870,1,41,0.0,Q3191217
36341639,American Music Awards of 2012,36341639,12,12,0.0,Q1391935
36349606,Todd Bertuzzi–Steve Moore incident,36349606,3,33,59846.9974810301,Q7812271
36361415,Sara bint Talal bin Abdulaziz Al Saud,36361415,5,11,56.10719637690031,Q1441910
36365101,Veton Berisha,36365101,1,38,0.0,Q304876
36373682,Teneo,36373682,1,25,0.0,Q7699703
36374147,The Crimson Horror,36374147,10,8,80213.83642025907,Q7599244
36445204,Tyreek Hill,36445204,13,9,19745.140246260147,Q3546346
36451734,A Town Called Mercy,36451734,6,8,0.0,Q1574631
36454758,List of awards and nominations received by Ed Sheeran,36454758,6,12,6968.485714285715,Q6606600
36487940,Qarabağ FK in European football,36487940,2,32,9290.0,Q5426346
36504936,Guilherme dos Santos Torres,36504936,5,5,0.0,Q2288822
36516619,James P. Allison,36516619,19,16,149770.2431896143,Q6140731
36535054,Barry Barish,36535054,12,16,257493.9466495353,Q15900993
36585853,Mansur Isaev,36585853,1,4,0.0,Q658462
36622125,Cláudio Ramos,36622125,1,13,0.0,Q5137255
36633786,Callum Paterson,36633786,3,5,0.0,Q1875480
36673831,An Adventure in Space and Time,36673831,9,8,229311.62499081844,Q4749729
36717414,Rod Streater,36717414,1,31,0.0,Q3939852
36718424,Barbara Haas,36718424,2,2,0.0,Q4858938
36732959,Cole Beasley,36732959,3,9,7.203648309472764,Q5142621
36744485,Liam Walker,36744485,8,13,1679.94654887937,Q6539830
36765607,Joël Veltman,36765607,2,13,4645.999999999999,Q129077
36801186,Collin McHugh,36801186,8,42,1548.0000000000073,Q2983404
36805964,Kerem Demirbay,36805964,1,38,0.0,Q822762
36850470,Branimir Hrgota,36850470,1,13,0.0,Q898547
36852823,Murad Machaev,36852823,4,4,13221.070898266573,Q6937189
36863913,Judy Murray,36863913,2,18,23210.0,Q6304541
36887984,Deonte Thompson,36887984,3,9,7.203648309472764,Q3705652
36894194,Trézéguet (Egyptian footballer),36894194,5,13,50635.06606866433,Q6734350
36917632,List of hurricanes named Michael,36917632,5,19,160.4986905579359,Q5948103
36934223,Death of Corryn Rayney,36934223,1,11,0.0,Q5247415
36942111,Hurricane Leslie (2012),36942111,7,19,126.26071356524803,Q3358409
36946524,Damian de Allende,36946524,6,43,0.0,Q5212361
36948150,WECP-LD,36948150,7,19,31.597922200028133,Q7948742
36967053,Lions–Packers rivalry,36967053,10,9,347356.15367474715,Q6555929
36980546,L. J. Fort,36980546,4,9,70.593818488451,Q6456501
36994830,Belinda Bencic,36994830,6,2,5618.561734250998,Q509903
37006189,Lanhee Chen,37006189,3,7,32484.466502260606,Q6487020
37008416,Charley Hull,37008416,2,3,0.0,Q5084314
37028729,Dewey Cooper,37028729,2,4,9290.0,Q5268182
37047349,Hurricane Nadine,37047349,9,19,47.45204370734387,Q559684
37056586,Erebus Motorsport,37056586,22,35,2.03635994918469,Q5385355
37072819,Val Demings,37072819,2,1,19482.59228541634,Q7909083
37136706,William Howard Arnold (physicist),37136706,2,16,0.0,Q8012566
37178159,Jürgen Locadia,37178159,3,5,8595.09298927824,Q1885
37192467,Steve Brown (wheelchair rugby),37192467,1,22,0.0,Q7612060
37250920,Magomedrasul Khasbulaev,37250920,3,4,12578.573827279693,Q4496443
37266823,Jill Ellis,37266823,8,14,1547.999999999999,Q10546516
37288774,Yuki Kawauchi,37288774,1,1,0.0,Q2576953
37291720,Wedding of Prince Andrew and Sarah Ferguson,37291720,13,0,11798.246979270494,Q17015991
37369503,Mandi (footballer),37369503,1,3,0.0,Q4792838
37405155,Chris Matthews (gridiron football),37405155,1,9,0.0,Q15735939
37438913,Oskar Sundqvist,37438913,1,33,0.0,Q6381123
37444274,Disposition Matrix,37444274,3,11,277367.9988797149,Q5282677
37487863,Stefan Johansen,37487863,2,5,986.1464466697922,Q3972254
37490705,Post-tropical cyclone,37490705,14,19,2003.009063145524,Q7233594
37497300,James Allison (motorsport),37497300,2,16,4646.0,Q3913494
37514007,Allison Williams (reporter),37514007,2,6,2923.418733177965,Q4732849
37524443,Super Junior Tag Tournament,37524443,7,20,3360.408898525356,Q7642475
37534575,Karol Linetty,37534575,1,13,0.0,Q6373051
37559898,List of piers in the United Kingdom,37559898,3,22,2322.5,Q6633414
37566527,Jacob Soboroff,37566527,2,25,15915.42490785793,Q6119288
37570939,Patriota,37570939,20,40,93.30443340902436,Q10345629
37585341,Margarita Gasparyan,37585341,7,2,365.0790673603278,Q4134097
37599797,Alex Len,37599797,2,3,0.0,Q4717362
37645014,Julia Budd,37645014,5,4,658.4353641976903,Q6306246
37683807,American Music Award for New Artist of the Year,37683807,16,12,10666.695238094551,Q1527196
37692284,Lindsey Horan,37692284,7,14,0.0,Q6552885
37693477,Central Coast Mariners Academy,37693477,8,3,4.0,Q5060586
37696085,Vladimir Mineev,37696085,1,4,0.0,Q7938502
37703191,Ryan Brasier,37703191,7,42,9720.736960756924,Q13305227
37707932,Keon Broxton,37707932,1,6,0.0,Q6393043
37742170,List of Big Ten Conference football rivalry games,37742170,1,31,0.0,Q16975709
