,Label,Modularity Class,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
268934,Men in Black 2,11,11.153846,175,95,13,12.663672,-0.71720815,268934,2,0,0.0,Q156597
270395,Klaus Nomi,17,11.153846,54,124,233,20.601227,-10.266889,270395,2,2,0.0,Q57774
270894,Madame Doubtfire,12,11.153846,0,134,74,-8.258361,-4.5904703,270894,2,3,446.11709956709973,Q483852
271680,Wolverhampton,1,11.153846,0,164,49,9.104738,-20.03761,271680,2,7,11459.474021362283,Q126269
273774,Barry Sonnenfeld,11,21.538464,175,95,13,-11.388621,9.201026,273774,11,0,5986.045067041322,Q317567
275983,Serge Moati,14,13.461538,60,163,0,11.969269,23.528625,275983,4,2,7706.035149162126,Q348890
278366,Carole Fredericks,4,15.769232,235,94,0,-7.0101833,13.636143,278366,6,1,13660.584004207167,Q341461
279846,Richard Widmark,0,14.615385,193,77,88,-19.433792,-1.6260225,279846,5,5,5232.192156237769,Q320036
280500,"Love Story (film, 1970)",0,15.769232,193,77,88,20.808918,-23.947323,280500,6,5,18660.5673710947,Q729991
283110,Question du rattachement de la Loire-Atlantique à la région Bretagne,7,11.153846,255,42,47,20.529936,-0.6532478,283110,2,14,2204.0000000000005,Q3414294
286135,Vaslav Nijinski,0,11.153846,193,77,88,-7.8587027,-9.219655,286135,2,4,0.0,Q194363
286509,Maurice Dorléac,0,10.0,193,77,88,-9.543525,-24.831226,286509,1,5,0.0,Q3300715
286632,Marius Petipa,0,12.307693,193,77,88,18.92065,20.288023,286632,3,4,191.33249872490384,Q312320
289557,Jacques Foccart,17,18.076923,54,124,233,-1.7342072,13.370652,289557,8,6,14882.879530402952,Q462077
290183,Philippe Lavil,4,11.153846,235,94,0,0.16957368,3.4199018,290183,2,1,1103.0,Q3380171
291926,"New York, section criminelle",11,13.461538,175,95,13,-11.550064,12.175856,291926,4,0,8648.775178971866,Q1055728
293363,Frank Geney,7,11.153846,255,42,47,3.1134531,8.951232,293363,2,2,3303.0,Q1856789
293365,Jérémy Michalak,7,14.615385,255,42,47,12.118176,4.980157,293365,5,2,5925.158694083696,Q3190764
294558,King Vidor,0,23.846153,193,77,88,6.744458,2.5102892,294558,13,5,8945.642998537009,Q51133
294561,Guerre américano-mexicaine,0,13.461538,193,77,88,-1.9626316,14.131031,294561,4,11,18834.462280816944,Q6683
296228,Guy Novès,15,23.846153,185,97,239,-2.317276,-8.806802,296228,13,8,483.9182751458904,Q2054824
299868,Maritie et Gilbert Carpentier,0,14.615385,193,77,88,-20.723774,23.727753,299868,5,5,100754.37153208995,Q3293741
300903,Nicoletta,4,12.307693,235,94,0,10.234199,-15.18504,300903,3,1,1103.0,Q522503
301035,Angie Dickinson,0,13.461538,193,77,88,11.761217,4.088175,301035,4,5,17.886111111111116,Q235989
301081,Tour de France 1997,8,18.076923,0,126,172,-23.211391,-18.719664,301081,8,10,269.6318181818182,Q757405
305530,Daniel Barenboim,4,10.0,235,94,0,-3.1264305,8.864382,305530,1,1,0.0,Q152768
306444,Claude Puel,1,10.0,0,164,49,-24.024754,-8.626567,306444,1,7,0.0,Q128898
309044,Corynne Charby,4,10.0,235,94,0,3.4893312,11.845354,309044,1,1,0.0,Q442436
314415,Paul-Loup Sulitzer,4,10.0,235,94,0,17.49587,-18.978945,314415,1,1,0.0,Q1982105
315576,Albert Finney,0,15.769232,193,77,88,7.712459,-14.677062,315576,6,5,5800.3524600434785,Q219546
315911,Frères Taloche,10,13.461538,114,121,10,-6.6890297,6.95764,315911,4,15,4405.0,Q3089470
316445,"Peter Pan (film, 2003)",12,13.461538,0,134,74,14.4264145,21.960403,316445,4,3,6596.0,Q1364029
316538,Jules-Édouard Moustic,14,10.0,60,163,0,-24.862833,-24.950218,316538,1,2,0.0,Q3188382
317576,Stadium de Toulouse,15,19.23077,185,97,239,-14.891558,-11.545249,317576,9,8,13115.96507936508,Q738044
317584,Stade Chaban-Delmas,15,22.692308,185,97,239,-24.01542,11.028891,317584,12,8,1700.4528138528322,Q386547
318874,Alou Diarra,16,12.307693,153,96,160,1.2268002,11.708883,318874,3,12,14161.0,Q1926
319333,Pont-Saint-Esprit,8,10.0,0,126,172,13.827352,-3.333668,319333,1,7,0.0,Q243074
320684,Saint-Lary-Soulan,8,11.153846,0,126,172,-22.075674,16.17093,320684,2,10,15.5,Q1323323
321689,Thomas Andrews,1,14.615385,0,164,49,-19.444208,-5.9304085,321689,5,7,0.0,Q275937
322504,Claudio Chiappucci,8,15.769232,0,126,172,-3.8843224,17.827513,322504,6,10,0.0,Q375233
325088,Bataille de Little Bighorn,6,11.153846,152,129,0,-9.666387,-20.171913,325088,2,16,0.0,Q205422
325281,Jacques Laffite,17,10.0,54,124,233,0.49932763,16.549078,325281,1,6,0.0,Q171434
332057,Tour de France 1994,8,21.538464,0,126,172,3.3657832,15.875251,332057,11,10,10619.454040403985,Q898077
332618,Tour de France 1991,8,16.923077,0,126,172,-22.9211,9.444574,332618,7,10,0.3666666666666667,Q754990
333100,Claude Bertrand (acteur),0,28.461538,193,77,88,9.105501,-4.0070314,333100,17,5,44103.34045546627,Q2976994
334273,Union sportive Orléans Loiret football,16,19.23077,153,96,160,-14.115745,-10.152823,334273,9,12,6330.149999999992,Q369349
337855,Bruno Julliard,8,10.0,0,126,172,19.505966,12.87958,337855,1,12,0.0,Q993393
339380,Léopold Ier de Lorraine,19,22.692308,235,44,170,4.90655,12.301291,339380,12,11,1131.0296368939864,Q319954
339461,Korfbal,8,11.153846,0,126,172,19.452997,-15.408607,339461,2,10,7679.0,Q192937
341866,Raiatea,7,14.615385,255,42,47,-23.01705,-15.986768,341866,5,14,185.42724614566637,Q847008
344512,Les Désastreuses Aventures des orphelins Baudelaire (film),11,12.307693,175,95,13,14.58822,20.59668,344512,3,0,3262.773294199943,Q116905
345067,Vincent Vittoz,18,10.0,0,148,245,-24.733326,23.28141,345067,1,7,0.0,Q179564
345278,Pierre Groscolas,4,11.153846,235,94,0,11.201012,6.626285,345278,2,1,0.0,Q3385335
352309,Tempête Lothar,17,10.0,54,124,233,-1.3506826,-7.0509033,352309,1,6,0.0,Q520286
355833,Danièle Thompson,14,19.23077,60,163,0,11.975702,-14.327027,355833,9,4,59983.12859727896,Q374760
357066,Championnat de Norvège de football,16,11.153846,153,96,160,-17.990547,-18.555052,357066,2,12,0.0,Q201671
358462,John Landis,12,14.615385,0,134,74,-4.664392,12.446664,358462,5,5,21036.841621998927,Q51564
359441,Ludwig ou le Crépuscule des dieux,19,15.769232,235,44,170,24.8713,9.237384,359441,6,11,7693.5,Q700765
364644,Suzy Delair,15,12.307693,185,97,239,6.2026315,-14.055947,364644,3,8,61713.0,Q269881
368162,Odon Vallet,6,10.0,152,129,0,-11.685207,-19.93273,368162,1,16,0.0,Q2014713
368437,Linda Fiorentino,11,11.153846,175,95,13,3.7008443,10.608643,368437,2,0,0.0,Q204393
369723,Raúl Juliá,11,10.0,175,95,13,3.7832127,-8.517012,369723,1,0,0.0,Q317654
370755,Tosca,14,11.153846,60,163,0,-24.062511,-24.233383,370755,2,4,0.0,Q192941
371282,Faut pas rêver,7,12.307693,255,42,47,-9.061217,-12.710979,371282,3,14,1102.9999999999989,Q3067511
377320,Laurent Ournac,17,14.615385,54,124,233,-8.773838,-10.159999,377320,5,6,28581.91969545038,Q3219420
377391,Pierre Goldman,3,10.0,0,134,135,-1.9126418,10.168059,377391,1,8,0.0,Q980955
379274,Samantha Mathis,11,11.153846,175,95,13,-20.502258,5.656941,379274,2,0,1103.0,Q237190
384844,Taxi 2,10,14.615385,114,121,10,10.203537,21.338745,384844,5,15,0.0,Q756572
385573,François Feldman,4,11.153846,235,94,0,12.378052,-5.1580777,385573,2,1,395.35705786915906,Q3084609
386054,Votation,7,11.153846,255,42,47,-7.262157,-22.694342,386054,2,14,1103.0000000000002,-1
388393,Victor Victoria,0,10.0,193,77,88,-18.109324,-6.362176,388393,1,5,0.0,Q936037
394166,Patrick Fiori,4,16.923077,235,94,0,-7.8791766,5.1083364,394166,7,1,4931.563273499847,Q471087
401204,Louise Bourgeois (plasticienne),4,10.0,235,94,0,2.413536,24.263899,401204,1,1,0.0,Q159409
402382,Joe Cole,1,10.0,0,164,49,4.78044,16.298687,402382,1,7,0.0,Q184946
403146,Goldfinger,0,12.307693,193,77,88,2.4186497,4.9585085,403146,3,5,2205.0,Q106440
406098,Mehdi El Glaoui,14,10.0,60,163,0,-15.199081,17.471865,406098,1,6,0.0,Q2690822
406513,Groupe Latécoère,7,10.0,255,42,47,-4.6012006,13.946038,406513,1,14,0.0,Q1516576
408091,Emma Sjöberg,10,14.615385,114,121,10,21.722414,-9.479958,408091,5,15,0.0,Q284206
408501,André Bouchet,4,11.153846,235,94,0,19.967566,-3.7329204,408501,2,1,4400.0,Q2847344
413583,"Vincent, François, Paul… et les autres",19,10.0,235,44,170,19.76662,-21.21851,413583,1,11,0.0,Q628975
415916,Théâtre Mariinsky,0,14.615385,193,77,88,13.982147,14.749017,415916,5,4,3942.981411836615,Q207028
416008,Isabelle Mir,8,12.307693,0,126,172,-6.8860455,-8.722909,416008,3,10,368.16666666667743,Q437081
416940,Annie Famose,8,11.153846,0,126,172,22.366552,2.2185142,416940,2,10,0.0,Q437064
417662,Michel Guérard,17,10.0,54,124,233,-2.2036233,-23.4007,417662,1,6,0.0,Q737600
422397,Robert Iger,12,10.0,0,134,74,-18.40463,-18.21803,422397,1,3,0.0,Q532423
422812,"Cléopâtre (film, 1963)",0,13.461538,193,77,88,-0.91203594,-9.155904,422812,4,5,5110.130708289726,Q4430
430597,Dominique Wolton,16,10.0,153,96,160,12.980513,-12.707483,430597,1,12,0.0,Q3035531
433442,William Holden,0,18.076923,193,77,88,3.271312,15.848355,433442,8,5,13416.693630343501,Q95002
434667,Marie-Agnès Gillot,4,16.923077,235,94,0,6.4550867,7.9784384,434667,7,1,10680.702072681252,Q6762619
439921,Charles-Alexandre de Lorraine,19,18.076923,235,44,170,18.276426,16.09578,439921,8,11,135.55766579267177,Q158232
440915,Jennifer Jones,19,10.0,235,44,170,-7.047494,2.3643465,440915,1,11,0.0,Q189895
442727,Sylvie Guillem,4,10.0,235,94,0,8.09225,-14.7063055,442727,1,1,0.0,Q264574
444586,Tom Novembre,3,11.153846,0,134,135,-24.08842,16.968533,444586,2,8,1103.0,Q3530821
446368,Giani Esposito,4,12.307693,235,94,0,-24.127314,4.4108734,446368,3,1,1103.0,Q3105220
457097,Bernard Farcy,10,18.076923,114,121,10,-23.566412,4.1295943,457097,8,15,10965.0,Q822410
459172,Ergotisme,8,11.153846,0,126,172,24.01866,15.859374,459172,2,7,1103.0,Q955948
459210,Blizzard (météorologie),6,10.0,152,129,0,12.207193,-21.005507,459210,1,16,0.0,Q205418
460254,Bing Crosby,0,14.615385,193,77,88,13.561856,13.034582,460254,5,5,3321.8691655770604,Q72984
462086,Géraldine Pailhas,14,12.307693,60,163,0,-15.466184,5.546963,462086,3,4,15260.0,Q469967
465741,"Peter Pan (film, 1953)",12,13.461538,0,134,74,22.912893,-6.4952993,465741,4,3,3306.0,Q270470
466694,Claude Bessy,4,14.615385,235,94,0,0.2439213,-16.387129,466694,5,1,6813.161928130634,Q2977002
468556,Molde FK,16,11.153846,153,96,160,-3.28185,-19.511213,468556,2,12,0.0,Q208552
468738,Ole Gunnar Solskjær,16,13.461538,153,96,160,19.347576,-6.564699,468738,4,12,2204.0,Q18976
473793,Alfred Nakache,3,13.461538,0,134,135,-16.393768,-17.620537,473793,4,8,10940.0,Q2835370
490615,Émile Wandelmer,4,11.153846,235,94,0,13.129765,-1.3361866,490615,2,1,0.0,Q3588794
494625,Pragmatique Sanction (Autriche),19,18.076923,235,44,170,10.337613,-13.404624,494625,8,11,437.89829104080934,Q313102
498751,Reginald Owen,0,10.0,193,77,88,-2.7324018,1.9564724,498751,1,5,0.0,Q577687
505223,"Guerre et Paix (film, 1956)",0,25.0,193,77,88,-0.565806,10.815772,505223,14,5,13678.3648037545,Q643811
509032,Vincent Clerc,15,22.692308,185,97,239,17.844622,8.280527,509032,12,8,19629.49880119918,Q475438
510762,"Les Quatre Filles du docteur March (film, 1994)",11,10.0,175,95,13,-17.543097,4.8721094,510762,1,0,0.0,Q850522
513058,Gérard Miller,7,15.769232,255,42,47,2.2406194,-14.221452,513058,6,2,7302.670087110722,Q3124179
519241,Jean-Claude Casadesus,15,13.461538,185,97,239,1.2792919,-9.584379,519241,4,8,1103.0,Q1420733
519973,Pascal Boniface,16,11.153846,153,96,160,6.3502336,-13.026392,519973,2,12,1103.0,Q3367301
521204,Paula Hitler,19,12.307693,235,44,170,-6.82464,10.132458,521204,3,11,0.0,Q84328
522091,Martin Short,0,10.0,193,77,88,23.513441,24.759186,522091,1,13,0.0,Q329744
522503,Phil Hartman,0,11.153846,193,77,88,13.779343,-23.940067,522503,2,13,1103.0,Q366834
523039,Georges Kiejman,3,14.615385,0,134,135,0.2777487,10.579379,523039,5,8,6593.0,Q3102972
528459,Douchka Esposito,4,12.307693,235,94,0,17.529526,-6.9687977,528459,3,1,4400.0,Q3038164
531532,Laure Belleville,2,88.46154,0,168,183,14.821356,1.0183637,531532,69,9,45.05606090550754,Q3218746
531623,Mareva Georges,2,91.92307,0,168,183,9.227721,-3.409661,531623,72,9,42103.95857899052,Q3290433
537772,Jocelyne Béroard,4,10.0,235,94,0,-9.27,-8.233551,537772,1,1,0.0,Q3179858
542030,"Le Grand Restaurant (film, 1966)",12,10.0,0,134,74,-11.895721,-8.495118,542030,1,5,0.0,Q1575832
542601,Frosinone,17,10.0,54,124,233,-21.377977,-3.2631361,542601,1,6,0.0,Q13413
543884,Bob Hoskins,0,14.615385,193,77,88,0.22075406,1.9964465,543884,5,5,3857.6524702998813,Q211283
545068,Sophie Favier,0,13.461538,193,77,88,-22.23258,-8.398027,545068,4,5,56734.99374667634,Q3490929
545210,Suzy Solidor,15,10.0,185,97,239,3.9786532,-7.3263526,545210,1,8,0.0,Q440371
545504,Claire Guyot,11,16.923077,175,95,13,2.5657697,-6.026506,545504,7,0,9238.18727373763,Q582065
547321,Pierre-Karl Fabergé,0,12.307693,193,77,88,8.7119665,11.456266,547321,3,4,158.68982497486772,Q189762
547532,Lucie dos Santos,6,15.769232,152,129,0,-17.031689,21.337547,547532,6,16,5785.6333333333505,Q231103
553378,Dyan Cannon,6,10.0,152,129,0,-11.82329,7.705597,553378,1,16,0.0,Q236688
554717,James Lovell,6,12.307693,152,129,0,-9.178864,4.0278025,554717,3,16,551.0,Q111240
554956,Le Plus Grand Cabaret du monde,10,10.0,114,121,10,-10.900618,9.106784,554956,1,15,0.0,Q3225699
555389,"Beethoven (film, 1992)",0,16.923077,193,77,88,1.6736803,-24.455301,555389,7,13,6595.5,Q754892
555700,Shirley et Dino,10,11.153846,114,121,10,-20.656937,17.533293,555700,2,15,1103.0,Q3482339
556103,Charles Grodin,0,11.153846,193,77,88,-24.665018,-16.834656,556103,2,13,0.0,Q467570
556110,Bonnie Hunt,0,11.153846,193,77,88,-7.2118363,1.9869002,556110,2,13,0.0,Q272952
556118,Christopher Castile,0,12.307693,193,77,88,9.815616,16.392147,556118,3,13,0.0,Q1086562
556150,Sarah Rose Karr,0,12.307693,193,77,88,-5.9712315,-15.44361,556150,3,13,0.0,Q433079
557892,George de Kent,0,10.0,193,77,88,10.289708,12.291146,557892,1,4,0.0,Q160770
559179,Roberto Succo,8,10.0,0,126,172,0.26055354,22.364857,559179,1,7,0.0,Q1389384
562207,Robert Stevenson (réalisateur),0,16.923077,193,77,88,22.581865,24.037542,562207,7,5,7156.349791964215,Q725060
563277,Mado Robin,17,11.153846,54,124,233,-22.015244,-23.766869,563277,2,2,1103.0,Q269046
567915,Sophie-Charlotte en Bavière,19,18.076923,235,44,170,23.452276,6.040861,567915,8,11,703.1215202387048,Q60912
568038,Maximilien en Bavière,19,20.384617,235,44,170,-16.839067,10.628137,568038,10,11,211.2052803501054,Q434826
568053,Ludovica de Bavière,19,23.846153,235,44,170,-4.860455,-0.16752605,568053,13,11,2328.024462162262,Q57531
568636,Sophie de Bavière,19,26.153847,235,44,170,-15.305946,-15.190042,568636,15,11,6059.004460794845,Q57653
568648,Hélène en Bavière,19,16.923077,235,44,170,-23.93772,-9.966887,568648,7,11,44.85278637591003,Q60292
569653,Hopman Cup,17,12.307693,54,124,233,-18.609343,-18.224186,569653,3,6,3.033333333333333,Q331570
569952,John Gavin,0,12.307693,193,77,88,-1.4123206,13.069575,569952,3,5,1220.5796921678298,Q145627
573678,Rita Wilson,0,10.0,193,77,88,19.756674,-6.565857,573678,1,13,0.0,Q234144
575124,Maximilien Ier (roi de Bavière),19,16.923077,235,44,170,1.3520116,19.299793,575124,7,11,2318.199878763869,Q44319
576507,Marielle Goitschel,8,13.461538,0,126,172,-16.268522,8.95421,576507,4,10,4748.666666666677,Q255909
584749,Brides-les-Bains,8,12.307693,0,126,172,-1.0361316,-19.211931,584749,3,10,1849.3333333333283,Q1222398
591277,Le Chat potté,12,12.307693,0,134,74,10.751033,-6.448363,591277,3,3,0.0,Q2283527
592133,Jean-Bernard Hebey,7,10.0,255,42,47,-21.194603,3.4887016,592133,1,2,0.0,Q3164580
597176,Léon Werth,17,10.0,54,124,233,-12.075362,14.208365,597176,1,6,0.0,Q733174
620386,Robert Walker (acteur),19,12.307693,235,44,170,9.76549,24.520227,620386,3,11,2205.0,Q550059
620403,Gyula Andrássy,19,14.615385,235,44,170,16.809586,15.492532,620403,5,11,8431.481037136567,Q313557
621616,Exodus 1947,3,10.0,0,134,135,1.7684281,-24.605316,621616,1,8,0.0,Q1384118
622758,Paul Hogan,0,10.0,193,77,88,1.505778,-24.226715,622758,1,5,0.0,Q296641
625086,Teddy Sheringham,16,12.307693,153,96,160,-3.3856752,-12.815861,625086,3,12,1103.0,Q234576
626389,Ugo Mola,15,27.307693,185,97,239,-9.528788,17.941807,626389,16,8,19653.741051297857,Q3547810
626644,Narodnaïa Volia (XIXe siècle),0,13.461538,193,77,88,14.537884,6.4028687,626644,4,4,81.20043577148999,Q787001
630497,Un prince à New York,12,14.615385,0,134,74,-14.608292,14.309944,630497,5,5,4406.0,Q493755
631435,Belmondo,17,12.307693,54,124,233,-11.759656,19.909872,631435,3,6,0.0,Q816090
633162,Elsa Fayer,7,14.615385,255,42,47,-0.22261672,-8.005961,633162,5,2,2205.0,Q3051717
644288,Saut à ski aux Jeux olympiques de 1988,8,12.307693,0,126,172,16.861462,16.92501,644288,3,10,0.0,Q631484
645645,Helmut Berger,19,10.0,235,44,170,-23.050896,-21.32207,645645,1,11,0.0,Q78561
645804,Famille Casadesus,15,12.307693,185,97,239,-23.065077,-5.866718,645804,3,8,0.0,Q1046698
651281,Au cœur du mensonge,14,10.0,60,163,0,13.693904,-9.246513,651281,1,0,0.0,Q72330
652631,Sud Radio (France),15,16.923077,185,97,239,7.8190203,-10.40848,652631,7,8,53940.0,Q372375
653121,Christopher Thompson,14,14.615385,60,163,0,-9.998187,-20.736612,653121,5,4,16662.898727863,Q2966653
654626,Thomas Lombard,15,10.0,185,97,239,-23.323727,-9.414485,654626,1,8,0.0,Q3525365
655921,Thierry Mandon,6,11.153846,152,129,0,1.3395073,-10.711945,655921,2,16,1103.0,Q3524408
656649,Edmond Dantès,12,11.153846,0,134,74,-4.1497655,0.019274129,656649,2,3,3303.0,Q1952877
657393,Kia Motors,17,10.0,54,124,233,11.84407,17.318962,657393,1,6,0.0,Q35349
657995,Ernst Marischka,19,21.538464,235,44,170,16.02301,17.261065,657995,11,11,836.4036058930881,Q112121
661345,Yannick Nézet-Séguin,14,10.0,60,163,0,-23.125927,23.47037,661345,1,4,0.0,Q951548
663434,Alexandre de La Patellière,14,13.461538,60,163,0,-8.995927,-9.163529,663434,4,4,3303.5,Q2834188
663837,Gazogène,17,10.0,54,124,233,-4.1879497,5.6149006,663837,1,6,0.0,Q649134
664569,Mahina,7,15.769232,255,42,47,24.697197,14.368228,664569,6,14,16.6548117386934,Q530692
666256,Ed Wynn,0,10.0,193,77,88,20.904922,17.005098,666256,1,5,0.0,Q259537
669091,Roy Hodgson,1,13.461538,0,164,49,11.317556,12.342397,669091,4,7,928.8735449555238,Q203781
677451,La Course au jouet,0,13.461538,193,77,88,-9.392037,-20.716757,677451,4,13,10963.0,Q1064530
682482,Barbouze,17,10.0,54,124,233,-16.971481,-10.216728,682482,1,6,0.0,Q2884229
683021,Michael Carrick,16,11.153846,153,96,160,24.190434,-1.453495,683021,2,12,33.0,Q29566
684213,Angela Gheorghiu,14,11.153846,60,163,0,15.499626,-3.9622304,684213,2,4,0.0,Q159092
690789,Berghof,19,13.461538,235,44,170,-7.9840236,-16.775188,690789,4,11,1.5,Q163181
694193,Alain Portes,9,14.615385,0,157,116,-21.781487,-24.97822,694193,5,18,138.86785714285713,Q1275560
695179,Randolph Scott,0,10.0,193,77,88,-12.647082,2.8686147,695179,1,5,0.0,Q295984
695715,George Peppard,0,14.615385,193,77,88,-12.711954,-17.766188,695715,5,5,15252.459602616711,Q36980
697921,Hôtel de Crillon,17,12.307693,54,124,233,-11.525095,-12.3161955,697921,3,6,3305.0,Q692768
698157,Bernard-Pierre Donnadieu,11,12.307693,175,95,13,-12.108314,-15.496223,698157,3,3,3305.0,Q517272
704099,Patricia Neal,0,12.307693,193,77,88,12.801286,-23.782738,704099,3,5,1103.0,Q191027
713253,Debra Messing,0,10.0,193,77,88,-19.604206,-0.19601697,713253,1,5,0.0,Q228739
715515,Steve Coogan,12,14.615385,0,134,74,-0.70433885,-8.2515135,715515,5,3,10.000000000000002,Q316709
720160,Capitaine Crochet,12,11.153846,0,134,74,11.126198,-8.985981,720160,2,3,0.0,Q1035128
723646,Manécanterie des Petits Chanteurs à la croix de bois,4,12.307693,235,94,0,22.969296,-1.8448479,723646,3,1,5499.0,Q1254833
730541,Stade Marcel-Michelin,15,10.0,185,97,239,-5.1944323,1.7437361,730541,1,8,0.0,Q1164900
733083,La Macarena,12,10.0,0,134,74,-8.420588,0.80871445,733083,1,3,0.0,Q400715
736463,Philippe Dumat,0,14.615385,193,77,88,20.716888,-8.756804,736463,5,5,43115.15104336797,Q3379780
736517,Magda Schneider,19,16.923077,235,44,170,-1.9172918,-1.123958,736517,7,11,6588.166666666666,Q62327
738637,Roddy McDowall,0,12.307693,193,77,88,23.07026,23.398893,738637,3,5,8501.803216983937,Q283988
742605,Gustav Knuth,19,15.769232,235,44,170,9.900865,24.04361,742605,6,11,0.16666666666666666,Q69382
750052,Miss Belgique,7,23.846153,255,42,47,-17.62799,-3.577577,750052,13,9,2062.535669091131,Q1089665
751244,Shrek le troisième,12,12.307693,0,134,74,7.2088776,21.162666,751244,3,3,0.0,Q486588
755132,Rip Torn,11,15.769232,175,95,13,5.01921,14.389674,755132,6,0,17585.44423527393,Q313522
755442,Famille Dolgoroukov,0,13.461538,193,77,88,-17.67009,4.3187995,755442,4,4,79.7302687777659,Q775738
756210,Bryan Brown,12,12.307693,0,134,74,13.729726,-23.533873,756210,3,3,1685.9092617908402,Q363659
759888,Faubourg 36,11,11.153846,175,95,13,-19.593145,-18.449636,759888,2,3,1103.0,Q639855
759929,Ekaterina Mikhaïlovna Dolgoroukova,0,20.384617,193,77,88,-23.274637,12.129652,759929,10,4,1045.9013278546502,Q242892
762665,Père et Maire,7,11.153846,255,42,47,-18.079473,-1.2683853,762665,2,2,2204.0,Q3411601
769699,François Pirette,10,10.0,114,121,10,-16.147804,22.978285,769699,1,15,0.0,Q3085575
786334,Roberto Benzi,17,10.0,54,124,233,19.476648,15.252366,786334,1,2,0.0,Q1956016
786715,Theo Walcott,1,14.615385,0,164,49,-21.037018,-15.966271,786715,5,7,1930.1142395863876,Q29516
790114,Timothy Spall,0,13.461538,193,77,88,-19.380003,-18.390133,790114,4,5,6141.916731444744,Q287824
806687,Amélie Goudjo,9,16.923077,0,157,116,20.398232,-24.862116,806687,7,18,138.24166666666667,Q2844758
812510,James Bowie,0,11.153846,193,77,88,0.30930823,-0.91124195,812510,2,5,0.0,Q433657
814110,Épopée de Manas,7,10.0,255,42,47,-0.8761357,19.715616,814110,1,2,0.0,Q690174
815743,Stade de la Source,16,12.307693,153,96,160,22.846498,0.93122935,815743,3,12,354.31666666667803,Q3496035
820804,Karim Ziani,16,15.769232,153,96,160,12.157661,8.679599,820804,6,12,11150.866666666581,Q313159
823237,Maxence Perrin,11,10.0,175,95,13,-16.39973,-5.3259144,823237,1,3,0.0,Q953208
826337,Nouvelle Vague (groupe),7,11.153846,255,42,47,-1.8497814,-21.693806,826337,2,2,0.0,Q831029
829939,Daphne Zuniga,11,10.0,175,95,13,-14.669861,-14.864583,829939,1,0,0.0,Q236204
836848,Richard Chamberlain,12,13.461538,0,134,74,-13.386451,19.682293,836848,4,3,9745.59911826135,Q295847
843354,Maxime Médard,15,28.461538,185,97,239,22.708519,-14.2606535,843354,17,8,4617.794510898575,Q2182964
846215,Linda Hunt,14,12.307693,60,163,0,-10.271028,-23.909725,846215,3,0,9730.771850881038,Q232874
847936,Canon de Pachelbel,17,10.0,54,124,233,4.849069,13.854661,847936,1,2,0.0,Q689519
849911,Pawnees,6,11.153846,152,129,0,-5.465355,0.53504604,849911,2,16,1103.0,Q750947
850250,Philippe Tesson,10,14.615385,114,121,10,15.251002,-12.553344,850250,5,15,12698.043571758666,Q3380767
852806,Mel Ferrer,0,14.615385,193,77,88,-9.720385,3.3331745,852806,5,5,371.39271723251454,Q333475
852814,Robert Wolders,0,10.0,193,77,88,9.915259,19.16976,852814,1,5,0.0,Q1344534
853065,Les Associés,12,10.0,0,134,74,-11.230615,19.538586,853065,1,3,0.0,Q4536
855373,Trésor national (Japon),13,12.307693,253,0,107,-11.647604,6.6983056,855373,3,17,1100.9999999999995,Q1139795
855649,Paul Belmondo (pilote),17,12.307693,54,124,233,-20.322536,-10.57569,855649,3,6,0.0,Q171557
856071,Il était une fois (groupe),4,11.153846,235,94,0,3.7460163,4.1196675,856071,2,1,1103.0,Q130490
858954,Gaël (prénom),2,10.0,0,168,183,-10.1376505,23.624725,858954,1,9,0.0,Q15729610
860608,Joan Cusack,11,13.461538,175,95,13,-21.357035,13.4888,860608,4,0,9556.361026947445,Q272946
861600,Palmarès du simple messieurs du tournoi de Wimbledon,17,12.307693,54,124,233,-10.449402,-14.537702,861600,3,6,0.0,Q723937
865437,Patrick Wayne,0,14.615385,193,77,88,13.013997,-2.1584237,865437,5,5,5654.784951433918,Q2001604
865452,Linda Cristal,0,11.153846,193,77,88,15.595631,-22.764288,865452,2,5,263.6929636669851,Q437034
870891,Maxime Mermoz,15,18.076923,185,97,239,-0.82634556,-2.6603444,870891,8,8,165.2647435897394,Q1638162
873608,Guy Béart,14,11.153846,60,163,0,13.306318,-23.758741,873608,2,4,0.0,Q74042
874673,Hubert de Givenchy,0,13.461538,193,77,88,-24.64904,4.3631635,874673,4,5,31676.456530682626,Q167318
874949,Edwige Lemoine,12,12.307693,0,134,74,5.510552,-8.424659,874949,3,3,10949.0,Q3048751
877959,Guilhem Guirado,15,10.0,185,97,239,-5.1334205,8.315501,877959,1,8,0.0,Q2359466
878369,Tony Goldwyn,0,11.153846,193,77,88,-7.6781144,-7.4204507,878369,2,5,3198.8015937677824,Q224754
879577,Rusty James,12,11.153846,0,134,74,16.60409,-7.3503013,879577,2,3,1103.0,Q845102
880002,Liste des devises de villes,8,11.153846,0,126,172,-19.060677,-21.075829,880002,2,7,2204.0,Q3675536
881730,Miguel Ferrer,14,11.153846,60,163,0,0.61715335,-0.6231681,881730,2,0,3862.2793370155623,Q463497
882112,Les Valeurs de la famille Addams,11,15.769232,175,95,13,-2.5587182,1.3238921,882112,6,0,3191.2156909528962,Q204725
