,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class
232,2.0,14040.0,"Завадский, Юрий Александрович",0.6150978803634644,Q860409,History_and_Society.Society,4685.673871989802,22.0
233,2.0,14040.0,"Завадский, Юрий Александрович",0.6150978803634644,Q860409,History_and_Society.Military_and_warfare,4685.673871989802,22.0
234,2.0,14040.0,"Завадский, Юрий Александрович",0.16027602553367615,Q860409,Culture.Performing_arts,4685.673871989802,22.0
235,2.0,14040.0,"Завадский, Юрий Александрович",0.12146936559677124,Q860409,Geography.Regions.Asia.North_Asia,4685.673871989802,22.0
236,2.0,14040.0,"Завадский, Юрий Александрович",0.11409788036346435,Q860409,Geography.Regions.Asia.Asia*,4685.673871989802,22.0
237,2.0,14040.0,"Завадский, Юрий Александрович",0.0,Q860409,Geography.Regions.Europe.Eastern_Europe,4685.673871989802,22.0
238,2.0,14040.0,"Завадский, Юрий Александрович",0.0,Q860409,Geography.Regions.Europe.Europe*,4685.673871989802,22.0
239,5.0,14644.0,Съезд народных депутатов России,0.9481645226478577,Q2358985,History_and_Society.Society,17787.691582984524,16.0
240,5.0,14644.0,Съезд народных депутатов России,0.3557848632335663,Q2358985,History_and_Society.Politics_and_government,17787.691582984524,16.0
241,5.0,14644.0,Съезд народных депутатов России,0.1520422399044037,Q2358985,History_and_Society.Military_and_warfare,17787.691582984524,16.0
242,5.0,14644.0,Съезд народных депутатов России,0.0,Q2358985,Geography.Regions.Asia.Asia*,17787.691582984524,16.0
243,5.0,14644.0,Съезд народных депутатов России,0.0,Q2358985,Geography.Regions.Europe.Eastern_Europe,17787.691582984524,16.0
244,7.0,14958.0,Филиокве,0.9399233460426331,Q204085,Culture.Philosophy_and_religion,987.8961665473818,7.0
245,7.0,14958.0,Филиокве,0.1259327530860901,Q204085,History_and_Society.History,987.8961665473818,7.0
246,7.0,14958.0,Филиокве,0.0,Q204085,Geography.Regions.Europe.Europe*,987.8961665473818,7.0
247,7.0,14958.0,Филиокве,0.0,Q204085,Geography.Regions.Europe.Western_Europe,987.8961665473818,7.0
248,1.0,15841.0,Восток-2,1.0000100135803223,Q221678,STEM.Space,0.0,8.0
249,1.0,15841.0,Восток-2,1.0000100135803223,Q221678,History_and_Society.Transportation,0.0,8.0
250,1.0,15841.0,Восток-2,1.0000100135803223,Q221678,STEM.Technology,0.0,8.0
251,1.0,15841.0,Восток-2,0.9991269707679749,Q221678,STEM.STEM*,0.0,8.0
252,1.0,15841.0,Восток-2,0.8479777574539185,Q221678,History_and_Society.Society,0.0,8.0
253,1.0,15841.0,Восток-2,0.0,Q221678,Geography.Regions.Europe.Europe*,0.0,8.0
254,1.0,15841.0,Восток-2,0.0,Q221678,Geography.Regions.Asia.Asia*,0.0,8.0
255,16.0,16119.0,Пилотируемый космический корабль,0.29422497749328613,Q18609085,STEM.STEM*,4406.663633640213,8.0
256,16.0,16119.0,Пилотируемый космический корабль,0.0,Q18609085,Geography.Regions.Asia.Asia*,4406.663633640213,8.0
257,16.0,16119.0,Пилотируемый космический корабль,0.0,Q18609085,Geography.Regions.Americas.North_America,4406.663633640213,8.0
258,16.0,16119.0,Пилотируемый космический корабль,0.0,Q18609085,Geography.Regions.Europe.Europe*,4406.663633640213,8.0
259,4.0,16177.0,Реймс,0.9304682612419128,Q41876,Geography.Regions.Europe.Europe*,23704.90267119751,12.0
260,4.0,16177.0,Реймс,0.9046605229377747,Q41876,Geography.Regions.Europe.Western_Europe,23704.90267119751,12.0
261,4.0,16177.0,Реймс,0.6791887283325195,Q41876,Geography.Geographical,23704.90267119751,12.0
262,1.0,17128.0,Луна-3,1.0000100135803223,Q942814,STEM.Space,0.0,8.0
263,1.0,17128.0,Луна-3,0.9991269707679749,Q942814,History_and_Society.Transportation,0.0,8.0
264,1.0,17128.0,Луна-3,0.998977780342102,Q942814,STEM.STEM*,0.0,8.0
265,1.0,17128.0,Луна-3,0.9976868629455566,Q942814,STEM.Technology,0.0,8.0
266,1.0,17128.0,Луна-3,0.8080772161483765,Q942814,History_and_Society.Society,0.0,8.0
267,1.0,17128.0,Луна-3,0.3007555902004242,Q942814,History_and_Society.Military_and_warfare,0.0,8.0
268,1.0,17128.0,Луна-3,0.10667316818237305,Q942814,Geography.Regions.Europe.Eastern_Europe,0.0,8.0
269,1.0,17128.0,Луна-3,0.04574816131591797,Q942814,Geography.Regions.Asia.North_Asia,0.0,8.0
270,1.0,17128.0,Луна-3,0.0,Q942814,Geography.Regions.Asia.Asia*,0.0,8.0
271,1.0,17128.0,Луна-3,0.0,Q942814,Geography.Regions.Europe.Europe*,0.0,8.0
272,2.0,18165.0,Скополамин,0.9964163899421692,Q337188,STEM.STEM*,1792.0,5.0
273,2.0,18165.0,Скополамин,0.9886782765388489,Q337188,STEM.Medicine_&_Health,1792.0,5.0
274,2.0,18165.0,Скополамин,0.3629792034626007,Q337188,STEM.Chemistry,1792.0,5.0
275,2.0,18593.0,Четырежды Герои Советского Союза,0.38492217659950256,Q1959736,History_and_Society.Military_and_warfare,0.0,14.0
276,2.0,18593.0,Четырежды Герои Советского Союза,0.33459946513175964,Q1959736,STEM.STEM*,0.0,14.0
277,2.0,18593.0,Четырежды Герои Советского Союза,0.22816647589206696,Q1959736,History_and_Society.Society,0.0,14.0
278,2.0,18593.0,Четырежды Герои Советского Союза,0.22816647589206696,Q1959736,STEM.Technology,0.0,14.0
279,2.0,18593.0,Четырежды Герои Советского Союза,0.22271016240119934,Q1959736,Culture.Media.Media*,0.0,14.0
280,2.0,18593.0,Четырежды Герои Советского Союза,0.1732981950044632,Q1959736,Culture.Biography.Biography*,0.0,14.0
281,2.0,18593.0,Четырежды Герои Советского Союза,0.14034625887870789,Q1959736,History_and_Society.History,0.0,14.0
282,2.0,18593.0,Четырежды Герои Советского Союза,0.0,Q1959736,Geography.Regions.Europe.Europe*,0.0,14.0
283,2.0,18593.0,Четырежды Герои Советского Союза,0.0,Q1959736,Geography.Regions.Asia.Asia*,0.0,14.0
284,2.0,18593.0,Четырежды Герои Советского Союза,0.0,Q1959736,Geography.Regions.Europe.Eastern_Europe,0.0,14.0
285,2.0,18593.0,Четырежды Герои Советского Союза,0.0,Q1959736,Geography.Regions.Asia.North_Asia,0.0,14.0
286,22.0,18601.0,Суборбитальный космический полёт,1.0000100135803223,Q832435,STEM.Technology,2170.604941327168,8.0
287,22.0,18601.0,Суборбитальный космический полёт,1.0000100135803223,Q832435,STEM.STEM*,2170.604941327168,8.0
288,22.0,18601.0,Суборбитальный космический полёт,1.0000100135803223,Q832435,History_and_Society.Transportation,2170.604941327168,8.0
289,22.0,18601.0,Суборбитальный космический полёт,1.0000100135803223,Q832435,STEM.Space,2170.604941327168,8.0
290,24.0,18728.0,Митрополит,0.6001983880996704,Q189854,Culture.Philosophy_and_religion,7318.67291012123,7.0
291,24.0,18728.0,Митрополит,0.40734341740608215,Q189854,History_and_Society.Society,7318.67291012123,7.0
292,24.0,18728.0,Митрополит,0.22816647589206696,Q189854,History_and_Society.History,7318.67291012123,7.0
293,24.0,18728.0,Митрополит,0.0,Q189854,Geography.Regions.Europe.Europe*,7318.67291012123,7.0
294,10.0,22142.0,Епархии Русской православной церкви,1.0,Q3725311,Compilation.List_Disambig,1331.2715418760479,7.0
295,10.0,22142.0,Епархии Русской православной церкви,0.9973783493041992,Q3725311,History_and_Society.Society,1331.2715418760479,7.0
296,10.0,22142.0,Епархии Русской православной церкви,0.9961855411529541,Q3725311,Culture.Philosophy_and_religion,1331.2715418760479,7.0
297,10.0,22142.0,Епархии Русской православной церкви,0.3276783227920532,Q3725311,Culture.Biography.Biography*,1331.2715418760479,7.0
298,10.0,22142.0,Епархии Русской православной церкви,0.25966064834594726,Q3725311,Geography.Regions.Asia.Asia*,1331.2715418760479,7.0
299,10.0,22142.0,Епархии Русской православной церкви,0.0,Q3725311,Geography.Regions.Asia.West_Asia,1331.2715418760479,7.0
300,10.0,22142.0,Епархии Русской православной церкви,0.0,Q3725311,Geography.Regions.Asia.South_Asia,1331.2715418760479,7.0
301,10.0,22142.0,Епархии Русской православной церкви,0.0,Q3725311,Geography.Regions.Americas.North_America,1331.2715418760479,7.0
302,7.0,22147.0,Чернигов,0.9939124584197998,Q157053,Geography.Regions.Europe.Europe*,532.9562527004776,10.0
303,7.0,22147.0,Чернигов,0.9924327731132507,Q157053,Geography.Regions.Europe.Eastern_Europe,532.9562527004776,10.0
304,7.0,22147.0,Чернигов,0.546748161315918,Q157053,Geography.Geographical,532.9562527004776,10.0
305,14.0,22706.0,Ингушетия,0.9770326614379883,Q5219,History_and_Society.Society,34624.311202594065,14.0
306,14.0,22706.0,Ингушетия,0.3923468291759491,Q5219,Geography.Regions.Europe.Europe*,34624.311202594065,14.0
307,14.0,22706.0,Ингушетия,0.320831298828125,Q5219,Geography.Regions.Asia.North_Asia,34624.311202594065,14.0
308,14.0,22706.0,Ингушетия,0.2509227991104126,Q5219,Geography.Regions.Europe.Eastern_Europe,34624.311202594065,14.0
309,14.0,22706.0,Ингушетия,0.20690405368804932,Q5219,Geography.Regions.Asia.Asia*,34624.311202594065,14.0
310,14.0,22706.0,Ингушетия,0.1968362182378769,Q5219,Geography.Geographical,34624.311202594065,14.0
311,4.0,23593.0,"Гергиев, Валерий Абисалович",0.9960646033287048,Q165693,Culture.Biography.Biography*,4746.291959278026,15.0
312,4.0,23593.0,"Гергиев, Валерий Абисалович",0.7057950496673584,Q165693,Culture.Media.Music,4746.291959278026,15.0
313,4.0,23593.0,"Гергиев, Валерий Абисалович",0.6584275364875793,Q165693,Culture.Media.Media*,4746.291959278026,15.0
314,4.0,23593.0,"Гергиев, Валерий Абисалович",0.5156299471855164,Q165693,History_and_Society.Society,4746.291959278026,15.0
315,4.0,23593.0,"Гергиев, Валерий Абисалович",0.1520422399044037,Q165693,Culture.Performing_arts,4746.291959278026,15.0
316,4.0,23593.0,"Гергиев, Валерий Абисалович",0.14415885508060455,Q165693,History_and_Society.Military_and_warfare,4746.291959278026,15.0
317,4.0,23593.0,"Гергиев, Валерий Абисалович",0.10088862478733063,Q165693,Culture.Biography.Women,4746.291959278026,15.0
318,4.0,23593.0,"Гергиев, Валерий Абисалович",0.0068218579292297354,Q165693,Geography.Regions.Europe.Europe*,4746.291959278026,15.0
319,4.0,23593.0,"Гергиев, Валерий Абисалович",0.0,Q165693,Geography.Regions.Asia.Asia*,4746.291959278026,15.0
320,4.0,23593.0,"Гергиев, Валерий Абисалович",0.0,Q165693,Geography.Regions.Europe.Eastern_Europe,4746.291959278026,15.0
321,4.0,23593.0,"Гергиев, Валерий Абисалович",0.0,Q165693,Geography.Regions.Asia.North_Asia,4746.291959278026,15.0
322,18.0,23926.0,Схизма,0.8670457601547241,Q41521,Culture.Philosophy_and_religion,5811.765530466719,7.0
323,18.0,23926.0,Схизма,0.11921291798353195,Q41521,History_and_Society.Politics_and_government,5811.765530466719,7.0
324,18.0,23926.0,Схизма,0.11280541121959686,Q41521,History_and_Society.History,5811.765530466719,7.0
325,18.0,23926.0,Схизма,0.10375863313674927,Q41521,History_and_Society.Society,5811.765530466719,7.0
326,15.0,23937.0,Р-7,0.9989450573921204,Q221675,History_and_Society.Military_and_warfare,2548.2584295171005,8.0
327,15.0,23937.0,Р-7,0.8311530351638794,Q221675,History_and_Society.Transportation,2548.2584295171005,8.0
328,15.0,23937.0,Р-7,0.8221991658210754,Q221675,STEM.STEM*,2548.2584295171005,8.0
329,15.0,23937.0,Р-7,0.6992644667625427,Q221675,History_and_Society.Society,2548.2584295171005,8.0
330,15.0,23937.0,Р-7,0.6859594583511353,Q221675,STEM.Technology,2548.2584295171005,8.0
331,15.0,23937.0,Р-7,0.287777841091156,Q221675,STEM.Engineering,2548.2584295171005,8.0
332,15.0,23937.0,Р-7,0.14323513412475586,Q221675,Geography.Regions.Asia.North_Asia,2548.2584295171005,8.0
333,15.0,23937.0,Р-7,0.0,Q221675,Geography.Regions.Europe.Eastern_Europe,2548.2584295171005,8.0
334,15.0,23937.0,Р-7,0.0,Q221675,Geography.Regions.Europe.Europe*,2548.2584295171005,8.0
335,15.0,23937.0,Р-7,0.0,Q221675,Geography.Regions.Asia.Asia*,2548.2584295171005,8.0
336,5.0,24022.0,Монофизитство,0.7186043858528137,Q183091,History_and_Society.History,2921.361181600781,7.0
337,5.0,24022.0,Монофизитство,0.6224693655967712,Q183091,Culture.Philosophy_and_religion,2921.361181600781,7.0
338,5.0,24022.0,Монофизитство,0.320831298828125,Q183091,History_and_Society.Society,2921.361181600781,7.0
339,5.0,24022.0,Монофизитство,0.287777841091156,Q183091,History_and_Society.Politics_and_government,2921.361181600781,7.0
340,5.0,24022.0,Монофизитство,0.0,Q183091,Geography.Regions.Europe.Europe*,2921.361181600781,7.0
341,5.0,24022.0,Монофизитство,0.0,Q183091,Geography.Regions.Europe.Southern_Europe,2921.361181600781,7.0
342,5.0,24022.0,Монофизитство,0.0,Q183091,Geography.Regions.Europe.Western_Europe,2921.361181600781,7.0
343,5.0,24022.0,Монофизитство,0.0,Q183091,Geography.Regions.Asia.West_Asia,2921.361181600781,7.0
344,5.0,24022.0,Монофизитство,0.0,Q183091,Geography.Geographical,2921.361181600781,7.0
345,1.0,24606.0,Кукушка (фильм),0.9149109721183777,Q387140,Culture.Media.Media*,0.0,4.0
346,1.0,24606.0,Кукушка (фильм),0.8080772161483765,Q387140,Culture.Media.Films,0.0,4.0
347,1.0,24606.0,Кукушка (фильм),0.3140605390071869,Q387140,History_and_Society.Society,0.0,4.0
348,1.0,24606.0,Кукушка (фильм),0.22271016240119934,Q387140,History_and_Society.Military_and_warfare,0.0,4.0
349,1.0,24606.0,Кукушка (фильм),0.04574816131591797,Q387140,Geography.Regions.Europe.Europe*,0.0,4.0
350,1.0,24635.0,Меха (жанр),1.0000100135803223,Q4292083,Culture.Visual_arts.Comics_and_Anime,0.0,21.0
351,1.0,24635.0,Меха (жанр),1.0000100135803223,Q4292083,Culture.Literature,0.0,21.0
352,1.0,24635.0,Меха (жанр),1.0000100135803223,Q4292083,Culture.Visual_arts.Visual_arts*,0.0,21.0
353,1.0,24635.0,Меха (жанр),0.7057950496673584,Q4292083,Culture.Media.Media*,0.0,21.0
354,1.0,24635.0,Меха (жанр),0.6442351341247559,Q4292083,Culture.Media.Entertainment,0.0,21.0
355,8.0,25375.0,"Ким, Юлий Черсанович",0.9926641583442688,Q750943,Culture.Biography.Biography*,39073.18106861608,22.0
356,8.0,25375.0,"Ким, Юлий Черсанович",0.4688006341457367,Q750943,History_and_Society.Society,39073.18106861608,22.0
357,8.0,25375.0,"Ким, Юлий Черсанович",0.13297423720359802,Q750943,Culture.Media.Media*,39073.18106861608,22.0
358,8.0,25375.0,"Ким, Юлий Черсанович",0.1067005917429924,Q750943,Culture.Media.Music,39073.18106861608,22.0
359,8.0,25375.0,"Ким, Юлий Черсанович",0.0,Q750943,Geography.Regions.Asia.Asia*,39073.18106861608,22.0
360,14.0,25458.0,"Рогозин, Дмитрий Олегович",0.9919480085372925,Q737463,Culture.Biography.Biography*,137500.4654110815,8.0
361,14.0,25458.0,"Рогозин, Дмитрий Олегович",0.5775054097175598,Q737463,History_and_Society.Society,137500.4654110815,8.0
362,14.0,25458.0,"Рогозин, Дмитрий Олегович",0.26285186409950256,Q737463,History_and_Society.Politics_and_government,137500.4654110815,8.0
363,14.0,25458.0,"Рогозин, Дмитрий Олегович",0.0,Q737463,Geography.Regions.Europe.Europe*,137500.4654110815,8.0
