,Label,Modularity Class,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
5470128,Jasper Cillessen,16,20.434784,153,96,160,-1.3824415,-17.650448,5470128,9,15,987.9716797989533,Q128719
5503269,Sindicato Español Universitario,2,10.0,193,77,88,-10.792887,-22.2622,5503269,1,4,0.0,Q3065766
5654984,Prison de Serkadji,4,10.0,60,163,0,13.455537,20.549225,5654984,1,6,0.0,Q3403985
5757940,Camille Lopez,6,32.173912,0,126,172,-1.7611052,4.0799375,5757940,18,11,5.381212045608329,Q2935003
5760008,Nicolás Sánchez,6,13.913044,0,126,172,20.017588,-2.0181777,5760008,4,11,0.2,Q542948
5774291,Sébastien Vahaamahina,6,33.47826,0,126,172,18.312044,4.560981,5774291,19,11,397.92379761203523,Q3510346
5775410,Sadisme et masochisme au cinéma,5,19.130436,54,124,233,10.696184,-4.9334292,5775410,8,1,18270.401321315512,Q3461143
5837952,Rosalie van Breemen,5,11.304348,54,124,233,7.428219,9.318704,5837952,2,1,0.0,Q2529433
5848874,Nagano White Ring,4,10.0,60,163,0,-14.66963,9.463903,5848874,1,6,0.0,Q3133398
5878086,Union économique eurasiatique,2,24.347828,193,77,88,0.57624626,-18.059765,5878086,12,4,36259.543373903536,Q4173083
5899868,Petro Porochenko,9,19.130436,255,42,47,16.239826,15.926532,5899868,8,4,8342.45244630381,Q58077
5932194,Thievy Bifouma,15,10.0,0,148,245,-23.362064,-17.479717,5932194,1,3,0.0,Q2637074
5959388,Jean Marsh,3,12.608696,152,129,0,17.994707,14.452305,5959388,3,9,3141.0,Q271448
5988595,Siège de Homs,17,94.78261,235,94,0,13.92616,9.295381,5988595,66,7,6866.141719636317,Q1071119
6043426,Koenigsegg Agera R,3,11.304348,152,129,0,-11.438804,-19.46897,6043426,2,9,1049.0000000000002,Q2428693
6103113,Golden Disk Awards,14,37.391304,0,164,49,-24.415255,17.46111,6103113,22,2,0.3,Q484182
6113875,Stars 80 (film),14,11.304348,0,164,49,9.708047,18.771206,6113875,2,2,0.0,Q3497218
6162900,Sylvie Vartan et Johnny Hallyday,13,11.304348,0,134,74,24.047762,-18.435547,6162900,2,17,1049.0,Q3507406
6167313,Bundesverband Musikindustrie,14,37.391304,0,164,49,-17.526985,23.552418,6167313,22,2,524.0000000000001,Q691840
6178857,Swissporarena,16,15.217392,153,96,160,-0.031855717,-22.783222,6178857,5,15,600.5119047619039,Q692534
6312365,Régis Gurtner,2,11.304348,193,77,88,-4.8334527,-24.02937,6312365,2,4,0.0,Q2178709
6346968,Following (série télévisée),11,10.0,0,168,183,13.496099,13.914669,6346968,1,8,0.0,Q1189631
6364993,Moon Dailly,3,12.608696,152,129,0,23.682444,-8.63633,6364993,3,9,4184.0,Q3323546
6368334,Olivier Faure (homme politique),4,13.913044,60,163,0,17.601858,-18.577444,6368334,4,6,15048.33333333357,Q3351018
6370464,Julien Aubert,4,12.608696,60,163,0,-23.100542,7.266913,6370464,3,6,1961.7537772590792,Q1457778
6370722,Éva Sas,19,11.304348,185,97,239,3.6643572,13.491564,6370722,2,5,4184.0,Q3592676
6421963,Kora Awards,14,37.391304,0,164,49,21.726725,10.910064,6421963,22,2,0.3,Q966467
6430710,Kepa Arrizabalaga,16,12.608696,153,96,160,-12.099358,3.5359325,6430710,3,0,14339.573965740161,Q3195361
6440241,Attentat de Damas du 18 juillet 2012,10,47.826084,114,121,10,18.666199,14.191635,6440241,30,13,12.483250291257193,Q2869985
6455773,Timo Werner,16,15.217392,153,96,160,22.931215,15.105739,6455773,5,0,3143.0,Q3529022
6458671,Nathan Aké,16,20.434784,153,96,160,10.829657,-2.0921273,6458671,9,15,1763.9473734070307,Q1755683
6517379,Massacre de Daraya,10,49.130432,114,121,10,8.301498,-11.360673,6517379,31,13,201.46746686316374,Q611149
6526812,Gaël Fickou,6,32.173912,0,126,172,-13.568362,10.647663,6526812,18,11,1424.9321081696082,Q3099860
6541037,Moi et toi,5,21.73913,54,124,233,-7.0301957,17.961937,6541037,10,1,11.494444444444444,Q3019887
6699907,Le Père (Zeller),3,10.0,152,129,0,-2.4028995,24.559414,6699907,1,9,0.0,Q3226107
6718862,Incidents de frontière turco-syriens,17,92.17391,235,94,0,-19.237013,-10.019919,6718862,64,7,6907.487224210789,Q15817274
6718865,Confrontations israélo-syriennes pendant la guerre civile syrienne,17,97.391304,235,94,0,12.335681,-20.290539,6718865,68,7,4661.530058928108,Q17386637
6723881,Red 2,11,13.913044,0,168,183,19.55992,8.005903,6723881,4,8,3143.0,Q903930
6749677,Grenade assourdissante,19,11.304348,185,97,239,-22.218676,24.526455,6749677,2,5,0.0,Q153544
6805676,"Les Miller, une famille en herbe",5,13.913044,54,124,233,-3.3502114,-13.690536,6805676,4,1,5229.0,Q3566895
6839738,Marine ukrainienne,9,12.608696,255,42,47,3.101052,20.828005,6839738,3,4,0.0,Q932840
6870853,Ian MacDonald (acteur),5,11.304348,54,124,233,13.596469,-3.823031,6870853,2,1,0.0,Q1655562
6883853,Liste des chansons de Michel Sardou,12,19.130436,0,160,220,-15.947019,19.558277,6883853,8,16,0.0,Q16035306
6890585,Ralph Amoussou,13,11.304348,0,134,74,5.0337768,-23.67068,6890585,2,17,0.0,Q15069796
6953215,Fabio Conversi,11,10.0,0,168,183,13.2119665,-23.172337,6953215,1,1,0.0,Q1390499
6963352,Les Lacs du Connemara (chanson),12,19.130436,0,160,220,-9.732587,10.029003,6963352,8,16,0.0,Q3233486
6967221,Grace Huang,3,10.0,152,129,0,17.676252,12.176877,6967221,1,9,0.0,Q5591220
6981310,Antonio Rüdiger,16,12.608696,153,96,160,13.478977,5.914302,6981310,3,0,7301.0,Q96755
6985058,Vladimir Petković,16,17.826088,153,96,160,-12.452816,1.9948269,6985058,7,15,0.0,Q123937
6986865,Palais des papes de Sorgues,0,10.0,235,44,170,12.538802,-10.150379,6986865,1,10,0.0,Q9393076
7001571,Ada Hegerberg,15,17.826088,0,148,245,0.792405,-21.235594,7001571,7,3,56.899349539349465,Q129118
7005647,Mercure rouge,11,11.304348,0,168,183,2.408777,-16.369652,7005647,2,8,1049.0,Q1778343
7035135,Walter Keane,0,11.304348,235,44,170,8.505854,19.061197,7035135,2,2,0.0,Q7965324
7035181,Margaret Keane,0,11.304348,235,44,170,3.4730551,6.2896633,7035181,2,2,0.0,Q5402192
7047855,Need for Speed (film),3,15.217392,152,129,0,15.102791,-0.6977765,7047855,5,9,16585.0,Q13374569
7065002,Todd Graff,11,10.0,0,168,183,-16.189404,-23.86541,7065002,1,8,0.0,Q1606898
7113223,Hugues de Montalembert,4,10.0,60,163,0,-10.31331,-15.648491,7113223,1,4,0.0,Q1636074
7127933,Trace Awards,14,37.391304,0,164,49,8.105296,-15.708868,7127933,22,2,0.3,Q16680846
7148115,Conflit au Liban (2011-2017),17,83.04348,235,94,0,-15.328692,-1.0266297,7148115,57,7,376.56528903186563,Q130714
7163598,Lucas Pouille,13,25.652174,0,134,74,12.231285,-13.807272,7163598,13,17,1069.1442174492176,Q13403768
7166132,Belgian Entertainment Association,14,37.391304,0,164,49,-24.313978,-17.389118,7166132,22,2,0.3,Q4882464
7214598,John Oliver (comédien),11,10.0,0,168,183,-9.022639,-14.545886,7214598,1,8,0.0,Q1701254
7241633,Coupe Davis 2014,13,23.043478,0,134,74,-22.346136,-2.5136352,7241633,11,17,4.910714285714286,Q14916861
7261301,Big Eyes,0,12.608696,235,44,170,4.983817,16.780455,7261301,3,2,2096.0,Q10858674
7271092,Tin Jedvaj,16,11.304348,153,96,160,-10.087548,7.7274575,7271092,2,15,0.0,Q7807765
7275503,Diego Laxalt,16,15.217392,153,96,160,-15.286616,19.06971,7275503,5,15,0.25,Q6999245
7306444,Divock Origi,16,13.913044,153,96,160,7.344939,-22.982555,7306444,4,15,462.0317042606511,Q4254043
7329304,Jordan Ferri,8,11.304348,253,0,107,1.6781528,14.334309,7329304,2,0,3141.000000000001,Q4014513
7356251,Massacre de la Ghouta,17,94.78261,235,94,0,-5.2969723,5.7037716,7356251,66,7,2711.6639929626012,Q14626794
7360169,"Jorginho (football, 1991)",16,11.304348,153,96,160,-11.274343,24.508434,7360169,2,0,9369.0,Q3810078
7388426,Borna Ćorić,13,23.043478,0,134,74,4.666297,-8.405983,7388426,11,17,246.97926788897684,Q14905846
7412468,Birdman (film),5,10.0,54,124,233,-6.8238516,9.554981,7412468,1,1,0.0,Q13255497
7443826,Josua Tuisova,6,12.608696,0,126,172,-3.682967,4.6730957,7443826,3,11,0.0,Q15653152
7476570,Isabelle Charest,4,12.608696,60,163,0,0.017406229,-23.813496,7476570,3,6,3141.0,Q6078198
7491413,Guiorgui Margvelachvili,9,12.608696,255,42,47,-11.236284,-7.3260264,7491413,3,4,0.0,Q13107337
7530965,Damien Le Tallec,8,11.304348,253,0,107,-0.9355466,2.113994,7530965,2,0,2096.0000000000005,Q702085
7637071,Rita Hayworth et la Rédemption de Shawshank,5,10.0,54,124,233,-17.41979,8.817395,7637071,1,1,0.0,Q968314
7705597,Famille de Montalembert,4,12.608696,60,163,0,-20.26939,20.166016,7705597,3,4,2097.0,Q16034188
7784859,François-Xavier Bellamy,19,13.913044,185,97,239,-22.774763,15.62328,7784859,4,5,21176.833333333325,Q15724624
7838194,Concours Eurovision de la chanson 2015,0,11.304348,235,44,170,21.531895,-11.054362,7838194,2,2,32.321428571428584,Q15215081
7883768,Djamel Benlamri,15,12.608696,0,148,245,-6.034686,0.24151336,7883768,3,3,0.0,Q5285221
7888944,République populaire de Donetsk,9,21.73913,255,42,47,20.117388,1.2275425,7888944,10,4,31899.843570761503,Q16150196
7891129,Patricia Hayes,3,10.0,152,129,0,-3.9877505,21.70314,7891129,1,9,0.0,Q178654
7910678,Liste de massacres de la guerre civile syrienne,17,96.08696,235,94,0,19.12356,11.947811,7910678,67,7,463.404078548554,Q4702317
7963236,Crise ukrainienne,9,21.73913,255,42,47,18.001822,0.5738261,7963236,10,4,4721.204853521778,Q16918333
7972871,Podemos (parti espagnol),19,11.304348,185,97,239,-0.024815166,7.58054,7972871,2,5,0.0,Q16059622
7979731,Quincy Promes,16,19.130436,153,96,160,-16.824696,12.271766,7979731,8,15,0.2857142857142857,Q2092290
7997754,Mate Pavić,13,11.304348,0,134,74,-6.5659127,11.452085,7997754,2,17,0.2,Q1588571
8005042,Jefferson Poirot,6,28.26087,0,126,172,4.2566743,-0.7890488,8005042,15,11,1.7312041286886486,Q17350850
8103270,Grenade de désencerclement,19,13.913044,185,97,239,-20.23447,0.9511985,8103270,4,5,3143.0,Q18414248
8142200,"Midi, gare centrale",11,10.0,0,168,183,8.425643,-15.703782,8142200,1,8,0.0,Q3819802
8148468,Saint-Domingue (colonie française),4,15.217392,60,163,0,6.689739,-9.383031,8148468,5,4,4815.814324561052,Q861551
8159520,Teddy Thomas,6,15.217392,0,126,172,-16.474522,-16.660643,8159520,5,11,3.6016190079270576,Q17497081
8235149,Joe Gomez,16,12.608696,153,96,160,-16.520136,-12.090461,8235149,3,15,0.0,Q17505113
8237563,Jason Denayer,8,11.304348,253,0,107,8.972146,-15.439775,8237563,2,0,15525.0,Q17517046
8276084,Kévin Azaïs,1,12.608696,175,95,13,3.403988,6.3986454,8276084,3,14,3141.0,Q18179055
8324409,Bataille de Kobané,10,49.130432,114,121,10,3.7204247,4.4759545,8324409,31,13,201.46746686316374,Q18071930
8343630,Opérations aériennes de la coalition internationale en Syrie,17,96.08696,235,94,0,21.677963,22.954262,8343630,67,7,6521.407479866692,Q18121212
8353623,Diego libre dans sa tête,14,11.304348,0,164,49,-24.952627,14.631075,8353623,2,2,0.0,Q18214548
8375089,Pierre-Hugues Herbert,13,25.652174,0,134,74,5.246138,5.7056146,8375089,13,17,5.057907925407926,Q2093033
8376730,Déclaration commune soviéto-japonaise de 1956,9,10.0,255,42,47,14.428711,-22.724487,8376730,1,4,0.0,Q1062468
8378557,Je vole (chanson),12,19.130436,0,160,220,18.440449,14.284285,8378557,8,16,0.0,Q18197662
8410956,La Couleur de la victoire,5,11.304348,54,124,233,18.556065,4.5510406,8410956,2,1,1049.0,Q17515125
8498540,Callum Wilson,16,10.0,153,96,160,12.431289,9.650256,8498540,1,15,0.0,Q5022998
8580160,Bataille de Wadi al-Deïf,17,93.478264,235,94,0,13.633444,9.929682,8580160,65,7,225.86543102974716,Q18349084
8615226,Juliette Méadel,4,12.608696,60,163,0,-7.7828436,-14.421137,8615226,3,6,0.0,Q19629275
8660471,Manifestations des 10 et 11 janvier 2015,0,10.0,235,44,170,-24.23448,5.8042674,8660471,1,10,0.0,Q18752188
8660506,Anders Danielsen Lie,3,10.0,152,129,0,4.380042,-7.095218,8660506,1,9,0.0,Q4753762
8686842,Maxwel Cornet,8,11.304348,253,0,107,23.915075,10.356308,8686842,2,0,16544.0,Q15081929
8749498,Marc Zinga,1,10.0,175,95,13,-20.190447,21.249022,8749498,1,14,0.0,Q19629963
8781115,Filmographie de Gary Cooper,5,11.304348,54,124,233,18.797306,22.298384,8781115,2,1,0.0,Q5524894
8785623,Loïs Diony,8,13.913044,253,0,107,-1.7479547,13.755471,8785623,4,0,0.0,Q19630216
8793986,Bataille de Tall Hamis (2015),10,49.130432,114,121,10,21.126875,-11.149711,8793986,31,13,201.46746686316374,Q19428973
8802846,Bataille de Tall Tamer,17,71.30435,235,94,0,-3.8991387,10.773979,8802846,48,7,4410.838378346337,Q20050670
8853053,"Le Livre de la jungle (film, 2016)",11,10.0,0,168,183,13.57231,-12.476387,8853053,1,8,0.0,Q16857406
8858714,Jessie Usher,3,10.0,152,129,0,-16.30844,11.783232,8858714,1,9,0.0,Q19519424
8968965,Bataille de Cheikh Hilal,10,49.130432,114,121,10,23.736835,-17.449213,8968965,31,13,201.46746686316374,Q19677088
8969958,Bataille de Bosra,10,49.130432,114,121,10,-18.754755,15.637302,8969958,31,13,201.46746686316374,Q19678104
9003510,Ludwig Dahlberg,20,19.130436,0,134,135,-7.0294046,16.527792,9003510,8,12,0.0,Q5615226
9037545,Mia madre,3,12.608696,152,129,0,-9.23191,11.50489,9037545,3,9,0.0,Q19800919
9039312,Dheepan,1,15.217392,175,95,13,15.254411,-10.830526,9039312,5,14,7439.75,Q19816574
9049146,Julien Marchand,6,12.608696,0,126,172,-13.7702,-5.0858088,9049146,3,11,0.0,Q19843698
9061990,Bataille de Jisr al-Choghour (2015),17,93.478264,235,94,0,-12.095706,-15.317448,9061990,65,7,225.86543102974716,Q19829429
9128600,Bataille de Palmyre (2015),17,93.478264,235,94,0,-3.4872003,-10.319789,9128600,65,7,386.8643767620383,Q19926256
9142307,TrackMania,3,13.913044,152,129,0,18.083279,5.617872,9142307,4,9,1047.0000000000002,Q813266
9180892,Rush Hour (série télévisée),0,11.304348,235,44,170,-15.190348,6.6981006,9180892,2,2,1049.0,Q18483020
9188681,Bataille du Qalamoun,10,36.086956,114,121,10,17.162945,-3.3413825,9188681,21,13,36.37764574675122,Q19899398
9190026,Bataille de Hassaké (mai-juin 2015),10,49.130432,114,121,10,4.5022564,-0.4150771,9190026,31,13,201.46746686316374,Q20045227
9195452,Bataille de Sourane,10,49.130432,114,121,10,24.842478,-10.960477,9195452,31,13,201.46746686316374,Q20054367
9202337,Bataille de la Brigade 52,17,11.304348,235,94,0,-23.16385,-4.3142834,9202337,2,7,0.0,Q20064850
9203473,Massacres de Barouda,17,89.565216,235,94,0,-21.26919,-2.202014,9203473,62,7,838.3499457552367,Q20073889
9207906,Bataille du Régiment 46,10,49.130432,114,121,10,-15.865286,-5.7098675,9207906,31,13,201.46746686316374,Q20083880
9210473,Bataille de Tall Abyad,10,46.52174,114,121,10,8.41057,12.065421,9210473,29,13,7.632371880607252,Q20087579
9221529,Bataille de Bousra al-Harir,10,49.130432,114,121,10,2.8032455,15.961626,9221529,31,13,201.46746686316374,Q20149136
9223886,Saison 6 de Danse avec les stars,13,12.608696,0,134,74,-24.323809,-9.262729,9223886,3,17,2097.0,Q20649853
9239175,Bataille de Hassaké (juin-juillet 2015),17,93.478264,235,94,0,-8.085261,10.041378,9239175,65,7,225.86543102974716,Q20241081
9241258,Massacre de Kobané,17,94.78261,235,94,0,9.217963,11.872442,9241258,66,7,750.3654310297454,Q20278906
9251705,Antoine Dupont,6,36.086956,0,126,172,1.891605,-4.0330367,9251705,21,11,367.1591445019763,Q20666534
9263538,Benoît Dubois,13,10.0,0,134,74,17.927933,19.370857,9263538,1,17,0.0,Q20666529
9264022,Bataille de Zabadani (2015),17,93.478264,235,94,0,-16.490868,21.690453,9264022,65,7,2583.6009646226175,Q20644419
9314676,Floride (film),3,16.52174,152,129,0,11.504027,-12.994106,9314676,6,9,3139.5,Q20718321
9316526,Bataille de Sahl al-Ghab,17,58.260868,235,94,0,-2.0047898,22.171581,9316526,38,7,1.321798858867824,Q20738856
9319775,Bataille de Sarrine,17,92.17391,235,94,0,11.7811165,10.403169,9319775,64,7,205.56831639115825,Q20715216
9326230,Combat de Malkiyé,17,93.478264,235,94,0,9.198823,-12.297968,9326230,65,7,225.86543102974716,Q20747268
9351918,Bataille de Marea (2015),10,49.130432,114,121,10,12.184929,-14.27901,9351918,31,13,201.46746686316374,Q20820942
9375438,Antonythasan Jesuthasan,1,11.304348,175,95,13,17.763718,3.322112,9375438,2,14,0.0,Q12989491
9436740,Coupe Davis 2016,13,25.652174,0,134,74,2.9991117,-22.892717,9436740,13,17,251.64998217469122,Q20807306
9449153,Centre de détention de Tokyo,19,10.0,185,97,239,7.3408813,-18.91127,9449153,1,5,0.0,Q5359497
9465275,Intervention militaire de la Russie en Syrie,17,100.0,235,94,0,15.912045,-2.360487,9465275,70,7,2099.062971261354,Q21032720
9465373,Edimilson Fernandes,16,17.826088,153,96,160,2.4676826,24.702454,9465373,7,15,0.0,Q21005806
9471795,Mehdi Tahrat,15,12.608696,0,148,245,2.9357412,17.955797,9471795,3,3,0.0,Q21091624
9484021,Opération Inherent Resolve,17,84.347824,235,94,0,-20.043629,-16.168547,9484021,58,7,2018.2726790532895,Q18357664
9493795,Baptiste Serin,6,30.869566,0,126,172,21.1321,-16.724201,9493795,17,11,2.5707146181991383,Q21152023
9506483,Ben Volavola,6,12.608696,0,126,172,20.431252,15.1940975,9506483,3,11,0.0,Q4886609
9591017,Crise russo-turque de 2015,17,98.695656,235,94,0,16.613457,-22.271431,9591017,69,7,105225.73416066504,Q21540349
9630179,Attentat de Tall Tamer,17,93.478264,235,94,0,17.948668,24.79299,9630179,65,7,225.86543102974716,Q21769904
9666406,Offensive de Tichrine,17,94.78261,235,94,0,0.92509305,-20.646807,9666406,66,7,1136.397147758188,Q21860041
9690525,Anderson .Paak,14,10.0,0,164,49,-11.67151,20.023737,9690525,1,2,0.0,Q20810369
9709183,La Canopée,4,10.0,60,163,0,23.495907,-10.9861965,9709183,1,5,0.0,Q15977258
9727284,Clément Métayer,3,12.608696,152,129,0,-20.009666,20.72012,9727284,3,9,7301.0,Q22248249
9745210,Bataille de Cheikh Meskin,10,49.130432,114,121,10,17.584528,4.127948,9745210,31,13,13.753883450369177,Q22063520
9785450,Bataille de Tall Rifaat (février 2016),17,92.17391,235,94,0,17.508976,20.980837,9785450,64,7,205.56831639115825,Q22809365
9801677,Attentat de Sayyida Zeinab du 21 février 2016,17,92.17391,235,94,0,-7.2928348,-19.372253,9801677,64,7,865.3955056424624,Q22918854
9806727,Tom Payne (acteur),5,11.304348,54,124,233,5.4700804,-11.66097,9806727,2,1,1049.0,Q7817189
9807174,Paul « Jesus » Monroe,5,11.304348,54,124,233,-2.3841808,-1.4340565,9807174,2,1,2096.0,Q21233569
9812538,Bataille de Khanasser,10,49.130432,114,121,10,3.0042002,4.52934,9812538,31,13,201.46746686316374,Q22947394
9825371,Paula Daly,11,10.0,0,168,183,13.020536,1.3343436,9825371,1,1,0.0,Q23295449
9830058,Raid de Tall Abyad,10,25.652174,114,121,10,14.624936,0.84423476,9830058,13,13,0.0,Q23002069
9833878,Coupe Davis 2017,13,25.652174,0,134,74,6.2810984,11.63116,9833878,13,17,8.802813852813852,Q26927414
9846610,Alisson Becker,16,13.913044,153,96,160,-9.156439,12.638386,9846610,4,15,5161.772017688198,Q18237361
9854109,Pierre Lottin,13,11.304348,0,134,74,-14.80192,4.6249394,9854109,2,17,0.0,Q23774055
9864012,Bataille de Palmyre (mars 2016),17,96.08696,235,94,0,8.772544,-8.70656,9864012,67,7,474.8916461356466,Q23057866
9894619,Opération Impact,17,80.434784,235,94,0,19.682377,1.9503616,9894619,55,7,52723.953907611314,Q18357658
9912529,Leslie Zemeckis,5,11.304348,54,124,233,-18.048632,-11.059467,9912529,2,1,0.0,Q23767052
9976518,Sakina Karchaoui,15,17.826088,0,148,245,-20.352486,6.5565453,9976518,7,3,0.7499999999999999,Q23874818
9991968,Bataille de Tall Rifaat (avril 2016),10,49.130432,114,121,10,3.2354136,13.159569,9991968,31,13,201.46746686316374,Q24034421
10023780,Nico Elvedi,16,17.826088,153,96,160,-13.067999,-12.554506,10023780,7,15,0.0,Q18637339
10027831,Bataille de Khan Touman,10,49.130432,114,121,10,-1.1763201,19.188374,10027831,31,13,201.46746686316374,Q24195849
10031278,Attentats de Tartous et Jablé,10,47.826084,114,121,10,3.5535138,-4.943803,10031278,30,13,12.483250291257193,Q24232860
10042336,Christian Pulisic,16,11.304348,153,96,160,-2.3109741,-21.457788,10042336,2,0,8336.0,Q22279773
10043128,Offensive de Raqqa (mai 2016),17,92.17391,235,94,0,6.4107947,19.629995,10043128,64,7,205.56831639115825,Q24255637
10047211,Attentat de Damas du 10 mai 2012,17,89.565216,235,94,0,13.003369,-5.085978,10047211,62,7,838.3499457552367,Q4546888
10048643,Attentats de Damas du 23 décembre 2011,17,93.478264,235,94,0,-18.84133,9.79427,10048643,65,7,225.86543102974716,Q4620883
10049802,Attentat de Homs du 29 avril 2014,17,90.86957,235,94,0,14.267004,6.1116395,10049802,63,7,578.7918869695122,Q24263984
10049839,Attentat de Homs du 1er octobre 2014,17,92.17391,235,94,0,1.0440685,-9.879767,10049839,64,7,205.56831639115825,Q24264064
10050232,Attentat de Jaramana du 28 novembre 2012,17,93.478264,235,94,0,-18.304873,-11.7954,10050232,65,7,225.86543102974716,Q24264744
10050815,Attentat de Damas du 21 mars 2013,10,47.826084,114,121,10,-7.7890434,23.661968,10050815,30,13,12.483250291257193,Q24265127
10055859,Oleksandr Zinchenko,9,11.304348,255,42,47,17.458668,-24.494186,10055859,2,0,1049.0,Q19636859
10066402,Bataille de Manbij,17,80.434784,235,94,0,23.336428,7.1498833,10066402,55,7,29.62624786912486,Q23701421
10103736,Offensive de Tabqa,17,93.478264,235,94,0,-20.235447,8.478451,10103736,65,7,225.86543102974716,Q24291590
10117300,Bataille de Boukamal (2016),10,47.826084,114,121,10,-12.652892,-3.2280223,10117300,30,13,2.702208917547385,Q25036172
10151244,Attentat de Damas du 21 février 2013,17,93.478264,235,94,0,19.51767,-4.6660542,10151244,65,7,430.30573771873884,Q16820635
10152394,Attentat de Sayyida Zeinab du 31 janvier 2016,10,46.52174,114,121,10,-23.32692,-22.762041,10152394,29,13,7.632371880607252,Q22343579
10152635,Attentat de Homs du 21 février 2016,17,89.565216,235,94,0,-3.4497046,23.447105,10152635,62,7,838.3499457552367,Q22924593
10164628,Steven Bergwijn,16,19.130436,153,96,160,18.762756,-23.020866,10164628,8,15,0.2857142857142857,Q17496653
10176980,Marie-Antoinette Katoto,15,16.52174,0,148,245,-5.3770986,-20.2893,10176980,6,3,0.5095238095238095,Q26203389
10185382,Hamed Abdel-Samad,4,10.0,60,163,0,-11.241321,-19.737133,10185382,1,6,0.0,Q48559
10196291,Marc Fesneau,19,10.0,185,97,239,-12.533061,16.966198,10196291,1,5,0.0,Q6755549
10226122,Bataille de Hassaké (2016),17,93.478264,235,94,0,16.914867,23.361967,10226122,65,7,746.6716526509149,Q26413779
10231012,Bataille de Jarablous (2016),17,94.78261,235,94,0,-13.495665,-5.608579,10231012,66,7,7846.069200818523,Q27306899
10237914,Luka Jović,9,13.913044,255,42,47,-8.989416,15.42878,10237914,4,0,1054.666666666667,Q16979983
10315440,Concours Eurovision de la chanson junior 2017,2,11.304348,193,77,88,19.62981,-18.286762,10315440,2,4,0.0,Q27038157
10325448,Ligue Europa 2017-2018,9,24.347828,255,42,47,-15.437325,14.95411,10325448,12,0,39295.04465838081,Q22976888
10350356,Voie de la Géorgie,9,12.608696,255,42,47,-3.0514297,3.3570137,10350356,3,4,0.0,Q680769
10362628,Mouctar Diakhaby,9,10.0,255,42,47,23.535547,7.7926607,10362628,1,0,0.0,Q26897360
10416989,Offensive de Raqqa (2016-2017),17,93.478264,235,94,0,-2.4103603,-7.190419,10416989,65,7,956.5471959525315,Q27761867
10446961,Moise Kean,16,11.304348,153,96,160,1.1233872,-10.413581,10446961,2,15,1049.0,Q27889974
10463806,Semi Radradra,6,12.608696,0,126,172,-5.0182667,-2.3150866,10463806,3,11,0.0,Q16234943
10463962,Brahim Díaz,9,10.0,255,42,47,-16.901442,-5.6954174,10463962,1,0,0.0,Q26973015
10495019,Bataille de Palmyre (décembre 2016),17,93.478264,235,94,0,-2.380027,-23.232218,10495019,65,7,367.5754169445604,Q27988133
10517597,Théo Fernandez,13,11.304348,0,134,74,-17.438313,-7.7096014,10517597,2,17,0.0,Q28497094
10602858,Concours Eurovision de la chanson 2018,2,11.304348,193,77,88,-16.49261,-5.158764,10602858,2,4,9369.0,Q25408640
10606182,Federico Chiesa,16,10.0,153,96,160,6.8424535,17.42113,10606182,1,15,0.0,Q26704703
10606886,Rodrigo Bentancur,16,16.52174,153,96,160,-2.722061,20.741703,10606886,6,15,5225.25,Q18817134
10620380,Bataille de Marea (2016),10,49.130432,114,121,10,-13.833082,20.057762,10620380,31,13,201.46746686316374,Q25242026
10627071,Supervision musicale,14,37.391304,0,164,49,24.82682,5.477528,10627071,22,2,524.0000000000001,Q424038
10668175,Attentat de Soussiane,10,47.826084,114,121,10,13.279116,21.191828,10668175,30,13,12.483250291257193,Q28836383
10669833,Attentats de Homs du 25 février 2017,17,94.78261,235,94,0,5.593198,20.05727,10669833,66,7,893.0095449402654,Q28839248
10672907,Arthur Iturria,6,28.26087,0,126,172,-11.905781,6.710754,10672907,15,11,0.779655067155067,Q22117295
10681298,Bataille de Palmyre (2017),17,94.78261,235,94,0,-14.548982,-10.331498,10681298,66,7,1398.6247651493893,Q28858948
10684661,Denzel Dumfries,16,19.130436,153,96,160,7.4017034,2.2081964,10684661,8,15,0.2857142857142857,Q19882816
10710126,Attentat de Damas du 11 mars 2017,10,46.52174,114,121,10,-4.5057826,-17.93555,10710126,29,13,7.632371880607252,Q28934470
10720223,Attentat de Damas du 15 mars 2017,17,93.478264,235,94,0,-0.83438456,-1.0166975,10720223,65,7,225.86543102974716,Q28952564
10720638,Les Tuche 3,13,13.913044,0,134,74,8.839766,16.188675,10720638,4,17,1.5,Q30738504
10736071,Terrorisme en 2015,17,10.0,235,94,0,12.335875,16.249664,10736071,1,7,0.0,Q18701646
10744289,Offensive de Hama (2017),17,94.78261,235,94,0,-18.873304,-12.083894,10744289,66,7,299.9303113284866,Q29033178
10744913,Offensive de Tasil (2017),10,47.826084,114,121,10,1.4418323,-23.320805,10744913,30,13,12.483250291257193,Q29034100
10766268,Attaque chimique de Khan Cheikhoun,17,94.78261,235,94,0,14.722265,-24.589489,10766268,66,7,364.95231124239996,Q29154471
10793119,Attentat de Rachidine,17,92.17391,235,94,0,16.063576,8.878401,10793119,64,7,205.56831639115825,Q29413569
10802676,Kimberly Scott,11,11.304348,0,168,183,-19.586832,11.547355,10802676,2,8,0.0,Q1741631
10815766,Bataille de Tabqa (2017),17,72.608696,235,94,0,-19.109816,-23.349985,10815766,49,7,4477.969707815149,Q29258911
