,Label,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality
904050,Peter_Berg,12.686567,255,42,47,-22.467695,21.91495,904050,3,17,9663.0
904060,Jacques_Morel_(acteur),10.0,185,97,239,5.794979,5.451145,904060,1,9,0.0
904288,Jean-Luc_Azoulay,16.716417,192,192,192,-22.770021,23.247602,904288,6,20,56240.65954302179
904334,Leo_Gordon,10.0,153,96,160,5.3534565,-21.7458,904334,1,18,0.0
904404,SummerSlam,20.74627,192,192,192,-10.623183,-19.054558,904404,9,16,545.237292667477
906003,Tournoi_de_tennis_de_Shanghai,19.402985,192,192,192,6.895418,3.6522212,906003,8,2,0.619047619047619
906295,Carmina_Burana_(cantate),10.0,255,42,47,-3.5428672,11.314079,906295,1,13,0.0
906389,Phoenix_(groupe),12.686567,0,134,74,-12.009498,-17.513676,906389,3,1,9663.0
907057,Liste_des_films_produits_par_Warner_Bros._Pictures,12.686567,54,124,233,-18.013365,-2.119753,907057,3,5,14302.099848623895
907222,Mathieu_Bodmer,10.0,60,163,0,-0.82563007,12.840304,907222,1,0,0.0
907636,Ludovic,11.343284,60,163,0,11.1290655,5.084421,907636,2,0,9662.0
908229,Licence_(France),30.149254,193,77,88,-9.918351,11.57318,908229,16,10,36903.213561395925
908528,Kevin_Sorbo,12.686567,255,42,47,-17.909107,-5.590242,908528,3,17,9663.0
909188,Jerome_Kaino,16.716417,175,95,13,-2.5582407,22.850151,909188,6,3,4997.835597369739
909254,Rob_Halford,10.0,235,44,170,-21.230572,-2.9274154,909254,1,4,0.0
909567,Boris_Terral,10.0,235,44,170,-18.53995,23.856657,909567,1,4,0.0
909742,Abeille_Gélinas,10.0,185,97,239,-20.76852,-11.795866,909742,1,26,0.0
909790,Brock_James,18.059702,175,95,13,22.519058,6.4853773,909790,7,3,106.07124660070613
910980,Rùm,10.0,175,95,13,-10.047394,11.805643,910980,1,3,0.0
912353,Spectroscopie,16.716417,192,192,192,-20.843605,-14.791939,912353,6,17,24353.345122203413
915307,Douglas_A-4_Skyhawk,11.343284,0,160,220,22.999632,-0.7970567,915307,2,18,18330.792661071286
915795,Projection_orthographique,14.029851,0,148,245,-15.998564,-6.471653,915795,4,21,14492.0
917762,Université_catholique_de_Louvain_(1835-1968),10.0,0,168,183,1.5729249,13.706326,917762,1,0,0.0
919539,Omar_Epps,10.0,54,124,233,8.185442,-11.659987,919539,1,20,0.0
919548,Ally_Walker,14.029851,0,164,49,14.627615,-8.764879,919548,4,9,9622.823140307853
920152,Katharine_Ross,12.686567,0,134,74,-16.669054,-3.0953865,920152,3,1,11167.782584155126
922927,Diageo,11.343284,255,42,47,-20.064236,-14.876251,922927,2,13,4832.0
926337,Bénédicte_Delmas,11.343284,0,126,172,17.659336,16.959425,926337,2,5,9798.910153089373
926884,"Ils_(film,_2006)",11.343284,153,96,160,-1.2232457,7.1212316,926884,2,10,628.6832589869105
928028,Photoluminescence,22.089554,192,192,192,13.561132,-0.85138726,928028,10,17,7344.800232376335
929392,Élisabeth_Lévy,12.686567,193,77,88,-7.981437,4.6172338,929392,3,10,7138.239076158606
931595,Évaluation_par_les_pairs,12.686567,0,148,245,10.247101,-4.1957235,931595,3,21,7336.907564976184
932832,Jérôme_Bellay,11.343284,192,192,192,-16.295324,-16.812748,932832,2,32,19316.0
934359,Ken_Howard_(acteur),10.0,54,124,233,-6.8885226,-0.13126191,934359,1,5,0.0
935868,Myrna_Loy,12.686567,153,96,160,18.764793,-20.866583,935868,3,18,722.6547339060679
935877,GGL_Stadium,14.029851,175,95,13,-6.713377,0.5385417,935877,4,3,343.4868150573123
935913,Flushing_Meadows-Corona_Park,31.492537,192,192,192,-20.70308,-5.3859916,935913,17,8,8235.932607939012
935957,Rui_Pataca,10.0,0,168,183,-10.627777,1.9578538,935957,1,0,0.0
937542,Gueule_de_bois,10.0,192,192,192,12.996502,17.370941,937542,1,10,0.0
940243,Frédéric_Hantz,10.0,60,163,0,-12.98804,16.829378,940243,1,0,0.0
941669,Bonnet_phrygien,11.343284,114,121,10,5.613879,16.162292,941669,2,6,0.0
943347,Pierre_Dux,20.74627,0,134,74,-16.97674,7.5408974,943347,9,1,22373.689381176147
943452,Emphysème_pulmonaire,11.343284,192,192,192,4.374184,17.271196,943452,2,30,14490.0
946453,Renaud_Cohade,11.343284,60,163,0,20.100674,-8.985292,946453,2,0,471.0339169175166
946882,Trish_Stratus,10.0,192,192,192,-23.55245,20.57603,946882,1,16,0.0
947609,René_Manzor,12.686567,0,126,172,-1.6866181,-8.839408,947609,3,1,9663.0
947667,Hubert_Nyssen,10.0,152,129,0,24.462254,-20.572142,947667,1,12,0.0
948353,Stephanie_McMahon-Levesque,22.089554,192,192,192,-17.991716,-3.2083411,948353,10,16,853.6954698938293
948364,"36,_quai_des_Orfèvres",11.343284,235,44,170,0.7809489,-10.717837,948364,2,4,8721.448596293192
948365,Dictature_militaire_en_Argentine_(1976-1983),18.059702,0,134,135,8.065341,-10.793608,948365,7,22,21867.995906232736
949002,Sinsheim,12.686567,0,168,183,-0.63211733,20.107513,949002,3,0,554.2906512101848
949537,"Exodus_(film,_1960)",10.0,253,0,107,-2.999212,-17.40192,949537,1,6,0.0
950226,Joyeuses_Pâques_(film),10.0,152,129,0,-17.571808,-16.771229,950226,1,12,0.0
952552,Mousa_Dembélé,22.089554,0,168,183,16.476313,-1.9241554,952552,10,0,20509.3948164313
953141,Louise_Conte,11.343284,54,124,233,-20.227554,0.043325886,953141,2,12,1796.7919360115511
953346,Stade_Auguste-Delaune,19.402985,60,163,0,-16.171415,-7.6992207,953346,8,0,10825.582968588438
953562,Mindy_Sterling,11.343284,192,192,192,-19.376722,11.071935,953562,2,2,0.0
953774,Leonor_Varela,10.0,0,134,135,-18.32306,-15.01629,953774,1,14,0.0
954086,"Week-end_(film,_1967)",11.343284,235,44,170,1.3474852,-11.441588,954086,2,4,1512.565133329121
955184,Seth_Green,14.029851,192,192,192,-24.391882,-3.7741778,955184,4,2,65991.61108794028
955587,Otto,11.343284,235,44,170,-2.6789455,-6.399259,955587,2,4,4832.0
955839,Équipe_de_France_féminine_de_football_des_moins_de_20_ans,23.432835,60,163,0,6.9814544,-4.706527,955839,11,0,47096.356024224864
956955,Philippe_Lioret,14.029851,235,94,0,12.198213,15.504308,956955,4,12,59250.321262537305
957331,Ceinture_de_feu_du_Pacifique,14.029851,60,163,0,-1.2468153,4.8897734,957331,4,25,14493.0
957751,Kevin_Durand,10.0,235,94,0,2.3538544,23.399136,957751,1,2,0.0
959006,Crabe_de_cocotier,10.0,193,77,88,-6.111805,-2.4907613,959006,1,10,0.0
959505,World_Team_Cup,10.0,192,192,192,-14.787983,18.860657,959505,1,2,0.0
959786,Michael_Cera,14.029851,153,96,160,23.93854,-14.216286,959786,4,13,2415.5
960424,Charlotte_de_Belgique,10.0,153,96,160,18.840027,16.03439,960424,1,18,0.0
961444,Ian_Ziering,11.343284,192,192,192,13.350472,-1.7257148,961444,2,30,4832.0
962075,Joachim_Löw,14.029851,0,168,183,-7.458538,-17.892712,962075,4,0,3966.0074174594774
962873,Noel_Gallagher,11.343284,255,42,47,-23.249594,-11.070163,962873,2,13,28861.252119662466
963096,Les_Dix_Commandements_(comédie_musicale),12.686567,192,192,192,2.2895052,15.294242,963096,3,11,22055.404826667156
963852,Imelda_Staunton,12.686567,255,42,47,5.183892,12.663345,963852,3,13,10806.691598186158
965395,Tribunal_de_grande_instance_(France),19.402985,193,77,88,0.8989259,-1.4250782,965395,8,10,41500.27559152493
965433,Eddie_Fatu,19.402985,192,192,192,17.641254,-12.621641,965433,8,16,2194.115610778936
966150,Morgan_Amalfitano,12.686567,60,163,0,-11.915703,-21.4356,966150,3,0,20110.01161263237
966208,Serge_Romano,11.343284,60,163,0,-17.818281,-6.516803,966208,2,0,793.7094499035928
966243,Anthony_Bourdain,14.029851,0,134,74,-10.325464,14.456985,966243,4,1,12374.157255786375
966947,Marianne_Basler,12.686567,192,192,192,3.258007,24.147268,966947,3,1,9452.08773281348
967050,Debi_Mazar,10.0,54,124,233,24.383919,20.18608,967050,1,5,0.0
967120,Records_du_tennis,20.74627,192,192,192,13.525106,-12.6873865,967120,9,2,28740.726190477297
968273,Guillaume_Sanche_de_Gascogne,10.0,152,129,0,-13.3365555,20.245867,968273,1,12,0.0
968404,WWE_Raw,47.611942,192,192,192,-1.0200397,14.957291,968404,29,16,73785.57667746324
969112,Farley_Granger,11.343284,235,44,170,3.5453708,-10.939565,969112,2,4,13229.363358122278
970600,Basilique_de_Saint-Nicolas-de-Port,10.0,193,77,88,9.299336,-0.76065385,970600,1,10,0.0
970782,Mickey_Rooney,12.686567,153,96,160,-4.937293,-16.850363,970782,3,18,13486.36736997215
972450,Babsie_Steger,12.686567,193,77,88,5.622207,-15.879153,972450,3,10,25892.41033128502
972891,Planète_naine,11.343284,0,148,245,-15.897697,-3.2742915,972891,2,14,4143.356272345911
973963,Van_Heflin,10.0,185,97,239,21.527262,-1.6165335,973963,1,11,0.0
973972,Liste_des_présentateurs_du_Journal_de_13_heures_de_France_2,10.0,192,192,192,8.604426,15.817344,973972,1,32,0.0
974054,Anish_Kapoor,10.0,0,148,245,-2.0534537,-21.89307,974054,1,21,0.0
974085,Les_Dieux_du_stade_(calendrier),10.0,60,163,0,15.140913,7.122765,974085,1,0,0.0
975405,Alexandre_Hélios,12.686567,0,134,135,7.6076674,-18.690725,975405,3,14,2414.5
975410,Ptolémée_Philadelphe,11.343284,0,134,135,-9.137802,20.533907,975410,2,14,0.0
977116,Montreuil_(Pas-de-Calais),10.0,193,77,88,12.467115,23.836966,977116,1,10,0.0
977385,Mario_Gómez,12.686567,0,168,183,-7.5738473,-11.615323,977385,3,0,5892.087858686534
977697,Kévin_Monnet-Paquet,11.343284,60,163,0,-19.728611,-18.485954,977697,2,0,883.9130537730377
979292,Jean-Michel_Aphatie,30.149254,193,77,88,10.923453,-17.025469,979292,16,10,147054.73448191752
979516,David_Yates,24.77612,255,42,47,20.75956,24.749521,979516,12,13,51420.82443254119
980146,Layer_Cake,11.343284,0,157,116,-22.472727,-10.9147215,980146,2,7,0.0
980616,4_Non_Blondes,10.0,54,124,233,-5.202579,12.54252,980616,1,5,0.0
980930,Mena_Suvari,15.373135,152,129,0,17.573952,-7.580866,980930,5,29,19316.333333333332
981788,Sopassure,11.343284,192,192,192,-11.216662,12.325637,981788,2,10,0.0
984025,Roger_Maris,11.343284,0,157,116,7.3370867,5.587447,984025,2,17,0.0
984465,Robbie_Jarvis,10.0,255,42,47,-14.591661,-5.270039,984465,1,13,0.0
984818,Suspiria,11.343284,192,192,192,4.95089,-18.879198,984818,2,22,4832.0
986371,Raoul_Nordling,15.373135,0,134,74,-1.0675764,-3.4568453,986371,5,1,62.74076967494151
988293,Marc_Fievet,11.343284,235,94,0,-22.533302,21.620148,988293,2,5,4832.0
988494,Sébastien_Castro,12.686567,185,97,239,14.27392,-19.979834,988494,3,9,0.0
989293,Frosinone_Calcio,15.373135,0,168,183,24.697079,4.4426403,989293,5,0,123.91302036791323
989560,Roberto_Di_Matteo,12.686567,0,168,183,-14.6969,7.82818,989560,3,0,801.916526869847
989941,Dominique_Guillo,10.0,235,44,170,21.660501,-10.25509,989941,1,4,0.0
990110,Enrico_Chiesa,11.343284,0,168,183,14.471373,14.872924,990110,2,0,2.5
993109,Romantisme_français,10.0,54,124,233,-15.465386,-15.22162,993109,1,12,0.0
993648,Stade_San_Paolo,10.0,0,168,183,21.049503,-22.607925,993648,1,0,0.0
998260,Virginie_Lemoine,11.343284,0,126,172,2.5538816,-10.967144,998260,2,27,2471.150461951565
999483,Stade_Marcantonio-Bentegodi,12.686567,0,168,183,-17.034065,19.707249,999483,3,0,5595.6900962435375
1000854,Xavier_Couture,10.0,192,192,192,0.07751298,13.576851,1000854,1,1,0.0
1003447,"Shaft_(film,_2000)",11.343284,54,124,233,13.021701,0.5113108,1003447,2,5,10891.609205186916
1003720,Grand_Prix_automobile_de_Belgique_1998,26.119404,41,139,0,23.874023,-7.41971,1003720,13,23,1670.7096926440106
1004232,Paul_Mercey,11.343284,235,94,0,19.584078,11.406432,1004232,2,12,14490.0
1005578,Franck_Sauzée,12.686567,60,163,0,2.118659,-7.8199434,1005578,3,0,43.348809523809535
1007746,Lucas_Black,10.0,152,129,0,12.96931,14.447672,1007746,1,29,0.0
1008352,Eusebio_Di_Francesco,11.343284,0,168,183,-6.3422136,13.330521,1008352,2,0,1137.2334847545878
1010583,Khalid_Maadour,14.029851,235,44,170,-17.89161,23.081388,1010583,4,4,4832.0
1011152,Victoria_Azarenka,38.208954,192,192,192,0.8224788,-23.85921,1011152,22,8,24447.13263101583
1011165,Ban_Ki-moon,30.149254,253,0,107,-6.149789,-9.868103,1011165,16,6,901.1575345655245
1012948,Saeqeh,11.343284,0,160,220,-10.697215,22.764925,1012948,2,18,0.0
1013460,Gérard_Mordillat,18.059702,152,129,0,14.304477,17.487204,1013460,7,12,38960.776424471005
1016200,Benjamin_Nivet,10.0,60,163,0,-6.908385,-10.871476,1016200,1,0,0.0
1016710,Claire_Nadeau,15.373135,235,94,0,5.3282833,8.3349,1016710,5,12,91140.70278261729
1016864,Université_de_Leipzig,14.029851,0,148,245,-7.9367023,-16.091719,1016864,4,21,1651.3037540735695
1018208,Institut_du_Bon-Pasteur,10.0,192,192,192,-2.2777083,-17.751013,1018208,1,21,0.0
1022643,Soukhoï_Su-35,12.686567,0,160,220,-11.059481,24.238592,1022643,3,18,2341.5533878450256
1022761,Touche_pas_à_mes_filles,11.343284,235,94,0,17.056904,-0.5237929,1022761,2,12,23972.945412301277
1024875,Hortense_Dufour,10.0,0,148,245,-20.918596,22.81246,1024875,1,27,0.0
1026211,Syndrome_de_Diogène,11.343284,192,192,192,14.176181,-13.693259,1026211,2,10,4832.0
1027770,Solliciteur,11.343284,192,192,192,2.9898155,-20.739346,1027770,2,0,4832.0
1029177,Henri_Joyeux,11.343284,0,157,116,-16.37084,-10.980629,1029177,2,7,4832.0
1030030,Kojo_Annan,11.343284,253,0,107,-22.658932,22.781307,1030030,2,6,0.0
1030920,Jean_Topart,14.029851,0,134,74,0.0111505035,3.0374613,1030920,4,1,55839.16813360916
1036272,Dora_Doll,14.029851,235,94,0,4.1322436,11.092453,1036272,4,12,3889.6703127030028
1037662,Le_Livre_de_Jérémie_(film),12.686567,0,134,74,17.982512,12.717172,1037662,3,1,6448.3661484695185
1038214,Rafael_Benítez,19.402985,0,168,183,15.929711,-16.482168,1038214,8,0,37402.183970470964
1038228,Gérard_Chaillou,11.343284,185,97,239,-22.534237,-3.782585,1038228,2,12,16237.36053272571
1038610,Claire_Maurier,12.686567,185,97,239,-21.663435,0.58645856,1038610,3,1,6121.071424206763
1039202,ADM-Aeolus,15.373135,192,192,192,-24.495241,-4.0873837,1039202,5,11,9664.5
1041780,Sébastien_Piocelle,10.0,60,163,0,23.11107,23.9049,1041780,1,0,0.0
1043401,Robert_Vizet,10.0,0,157,116,-15.936421,17.879797,1043401,1,21,0.0
1043687,Jane_Lynch,15.373135,153,96,160,16.406532,23.759216,1043687,5,13,9663.0
1046505,Marche_des_fiertés,11.343284,192,192,192,-13.5854645,-6.3039684,1046505,2,1,4832.0
1047722,Gert_Fröbe,10.0,0,134,74,-8.215326,-12.838001,1047722,1,1,0.0
1048087,Irish_Sport_Horse,12.686567,0,157,116,-1.3273238,-24.985975,1048087,3,7,0.0
1048481,Bilan_carbone,10.0,193,77,88,8.800407,-6.383423,1048481,1,10,0.0
1049167,Jacques_Debû-Bridel,10.0,193,77,88,17.902166,-22.915636,1049167,1,10,0.0
1051377,Compétitions_de_clubs_français_de_rugby_à_XV,15.373135,175,95,13,0.46924594,10.742827,1051377,5,3,9662.0
1053829,Zone_rouge_(séquelles_de_guerre),11.343284,175,95,13,18.482061,-19.901512,1053829,2,10,5619.605037463624
1054795,Atterrisseur,11.343284,192,192,192,-13.248096,-0.6948694,1054795,2,11,0.0
1055360,Bill_Hader,11.343284,153,96,160,15.379113,-6.9276705,1055360,2,13,0.0
1055562,Convergence_évolutive,11.343284,193,77,88,22.18738,-22.657326,1055562,2,10,4832.0
1056068,Paul_Baysse,15.373135,60,163,0,-13.017708,22.33772,1056068,5,0,16197.874212595383
1057579,Robert_Blake_(acteur),11.343284,192,192,192,-11.887988,-9.391571,1057579,2,9,8008.693114567229
1057650,Corinne_Diacre,12.686567,60,163,0,19.89753,-15.327206,1057650,3,0,2684.6732255854054
1057838,Ben_Chaplin,10.0,54,124,233,-10.322155,19.091396,1057838,1,12,0.0
1057842,Balthazar_Getty,10.0,0,164,49,-12.740868,12.310769,1057842,1,15,0.0
1058272,Christophe_Urios,15.373135,175,95,13,21.94607,-12.9465,1058272,5,3,4832.0
1058885,Isabelle_Candelier,20.74627,185,97,239,-3.0222857,16.45138,1058885,9,9,18331.953124519783
1059910,Viaduc_de_la_Concorde,10.0,0,157,116,22.644495,-18.083649,1059910,1,21,0.0
1060450,Christophe_Lemoine,18.059702,192,192,192,21.316042,19.097933,1060450,7,2,59416.693149400846
1065236,Unione_Sportiva_Sassuolo_Calcio,20.74627,0,168,183,24.941473,-17.156275,1065236,9,0,18705.441206275376
1066336,Arbre_généalogique_de_la_XVIIIe_dynastie_égyptienne,22.089554,0,134,135,-5.5846972,-22.004778,1066336,10,14,13.159423909423907
1066548,Encéphalopathie,11.343284,192,192,192,-20.136642,20.451603,1066548,2,34,4832.0
1066978,Lysistrata,10.0,185,97,239,11.737596,7.769902,1066978,1,1,0.0
1066980,Pierre_Blaise,11.343284,255,42,47,-22.691467,4.3481703,1066980,2,13,0.0
1067882,Industrialisation,15.373135,253,0,107,-16.212294,-17.951107,1067882,5,6,30246.31853820083
1068600,Michel_Der_Zakarian,24.77612,60,163,0,-6.025409,-18.00187,1068600,12,0,86707.06561837379
1069736,Dominique_Davray,12.686567,235,94,0,10.980363,-22.358973,1069736,3,12,2287.2979358720713
1070694,Jean-Christophe_Hembert,16.716417,0,164,49,24.536581,-10.952768,1070694,6,13,3620.7430432162255
1073126,Gustavo_Poyet,12.686567,60,163,0,7.70495,-14.262687,1073126,3,0,9663.0
1073188,Châteaux_de_Lastours,11.343284,192,192,192,-4.1045675,21.884403,1073188,2,22,0.0
1074174,Adel_Taarabt,10.0,0,168,183,-10.917858,-3.048168,1074174,1,0,0.0
1076110,Marianne_James,14.029851,0,126,172,10.2668295,-6.1485076,1076110,4,24,11170.434340292428
1077626,Lanoline,10.0,193,77,88,-21.643856,10.32436,1077626,1,10,0.0
1080293,Lois_du_jeu,12.686567,192,192,192,-6.2270274,19.12372,1080293,3,0,7467.741433785495
1083092,Aquaponie,10.0,255,42,47,22.646132,7.2288322,1083092,1,13,0.0
1084094,Danger_immédiat_(film),10.0,235,94,0,-13.563635,-20.284267,1084094,1,12,0.0
1085436,Bertrand_Gachot,12.686567,41,139,0,6.114861,-16.080832,1085436,3,23,1.0836385836385842
1085494,Euphrosyne_(mythologie),10.0,0,134,74,8.040985,18.80897,1085494,1,7,0.0
1085740,Benoît_Trémoulinas,10.0,0,168,183,18.751656,17.06624,1085740,1,0,0.0
1086637,Catherine_Belkhodja,10.0,152,129,0,-21.672676,-21.31086,1086637,1,12,0.0
1087282,Vaisseau_fantôme,10.0,255,42,47,13.9050255,5.780731,1087282,1,13,0.0
1088375,Union_personnelle,12.686567,192,192,192,11.275687,17.28192,1088375,3,26,4832.0
1092504,Vanessa_Guedj,14.029851,0,164,49,20.043621,-7.3933663,1092504,4,13,0.25
1095043,George_Chakiris,12.686567,0,134,74,-21.19392,-16.28489,1095043,3,1,23187.907375309016
1095742,Fernando_Llorente,10.0,0,168,183,16.697872,-3.4802034,1095742,1,0,0.0
1097429,Héréros,14.029851,0,160,220,-12.905053,24.918957,1097429,4,37,14490.0
1104112,Chakib_Khelil,10.0,193,77,88,5.288159,-22.576727,1104112,1,10,0.0
1104235,Transylvania_(film),10.0,0,134,74,12.113608,21.421583,1104235,1,1,0.0
1105147,Boulanger_(entreprise),10.0,193,77,88,5.046245,16.627377,1105147,1,10,0.0
1105160,Arnaud_Giovaninetti,12.686567,235,44,170,15.755883,-8.917497,1105160,3,4,16751.022497370686
1106950,Festival_de_montgolfières_de_Gatineau,10.0,193,77,88,24.180376,-2.9314575,1106950,1,10,0.0
1107127,Gatineau,11.343284,185,97,239,-24.059637,12.694667,1107127,2,26,980.9726485046351
1109575,Rothschild_&_Cie,10.0,192,192,192,-22.730759,1.3090193,1109575,1,6,0.0
1110933,Youssouf_Mulumbu,11.343284,0,168,183,5.6707277,18.612446,1110933,2,0,57.44685656629357
1111326,"Le_Grand_Chef_(film,_1959)",11.343284,0,134,74,-2.9859338,-5.7029657,1111326,2,1,4137.21690990319
1112040,Coup_de_torchon,12.686567,235,94,0,19.915546,24.409536,1112040,3,12,3430.6688026111246
1112072,Bernard_Tiphaine,15.373135,0,164,49,-7.089592,15.970869,1112072,5,9,60647.21452074389
1113004,Lars_Løkke_Rasmussen,14.029851,193,77,88,-17.339445,21.68257,1113004,4,10,4611.072844135217
1115926,Le_Siècle,24.77612,193,77,88,5.279923,18.410276,1115926,12,10,56415.615856838966
1118322,Christian_Coulson,11.343284,255,42,47,17.175379,-12.895673,1118322,2,13,2408.4447549898
1119261,Bar_Refaeli,12.686567,255,42,47,13.85056,-7.4517045,1119261,3,13,2284.5035658152538
1121725,Mâkhétaton,15.373135,0,134,135,-6.2083464,15.821512,1121725,5,14,0.7678571428571428
1122431,AGM-65_Maverick,11.343284,0,126,172,-10.744201,-24.467764,1122431,2,24,0.0
1126524,Patrice_Collazo,20.74627,175,95,13,-13.172428,22.695536,1126524,9,3,74.19623026781045
1127447,Exposition_universelle_de_1900,10.0,192,192,192,23.956446,6.7347937,1127447,1,35,0.0
1127877,Diabolo_menthe,27.462687,235,94,0,-8.561596,-13.982531,1127877,14,12,92811.85042945413
1128064,Sébastien_Roudet,14.029851,60,163,0,15.94908,-9.060922,1128064,4,0,1424.8975038107553
1128714,Alice_Dona,19.402985,0,126,172,-15.514733,-18.350027,1128714,8,5,20537.677272276957
1133303,Jean_Viard,11.343284,193,77,88,-23.608316,-12.553828,1133303,2,10,263.2988427294921
1138407,Temps,10.0,0,148,245,-23.57195,-16.2437,1138407,1,10,0.0
1138578,Sarah_Palin,32.835823,153,96,160,-13.3425255,11.26809,1138578,18,18,397655.75894817046
1141225,James_et_Oliver_Phelps,10.0,255,42,47,18.353527,-24.762978,1141225,1,13,0.0
1141479,Kirk_Cameron,10.0,0,126,172,-6.6143823,11.086057,1141479,1,5,0.0
1142185,Éric_Salvail,11.343284,185,97,239,-9.879732,24.343231,1142185,2,26,4831.999999999999
1143217,Phyllobates_terribilis,10.0,0,126,172,-8.567348,13.024402,1143217,1,24,0.0
1146055,Maria_Lark,11.343284,0,164,49,-9.81124,-2.7993171,1146055,2,15,0.0
1149381,Christian_Charmetant,10.0,0,126,172,4.8158,8.478246,1149381,1,1,0.0
1150665,António_Guterres,28.805971,253,0,107,-17.539001,-0.260699,1150665,15,6,563.4162173395327
1150816,Opération_Okavango,12.686567,193,77,88,0.5065585,-14.042757,1150816,3,10,0.0
1152099,Le_Virginien,11.343284,0,134,74,-5.936721,-17.96143,1152099,2,1,4832.0
1152422,Lucrèce_Borgia_(Hugo),12.686567,54,124,233,-13.104914,22.731424,1152422,3,12,14490.0
1154946,Laurent_Gamelon,14.029851,235,94,0,-4.590755,23.74586,1154946,4,12,92797.73701904877
1155093,Europa_Europa,10.0,54,124,233,7.1637444,-15.7203245,1155093,1,5,0.0
1155196,Serge_Joncour,11.343284,255,42,47,20.609697,-10.292515,1155196,2,17,19235.980619994563
1155799,Matt_Murphy,15.373135,54,124,233,24.173166,-21.042402,1155799,5,5,173.30698919115295
1158966,Erykah_Badu,11.343284,255,42,47,-22.473618,4.078284,1158966,2,13,4832.0
1160001,Mickey_Mantle,12.686567,0,157,116,14.280884,12.295503,1160001,3,17,0.5
1160198,Agnès_Desarthe,10.0,152,129,0,1.3339312,8.245715,1160198,1,11,0.0
1160992,Cléopâtre_(mini-série),11.343284,0,134,135,-10.042624,-24.83374,1160992,2,14,4832.0
1162059,Barbara_Beretta,16.716417,54,124,233,-22.925886,7.0202355,1162059,6,5,105150.72440564295
1162172,Bridget_Jones,10.0,235,94,0,-20.264103,-7.8312006,1162172,1,2,0.0
1164500,Vulgarisation,11.343284,0,164,49,24.284473,-22.517292,1164500,2,10,1407.8386579665728
1165227,Moteur_sans_balais,16.716417,114,121,10,-5.623301,-5.9090734,1165227,6,17,17423.009182311565
1165579,Championnat_du_monde_de_cyclisme_sur_route_masculin,18.059702,192,192,192,11.050874,-19.941624,1165579,7,11,16095.607129570206
1167151,60_millions_de_consommateurs,11.343284,193,77,88,12.855843,10.651222,1167151,2,10,0.0
1168949,Marie_Bunel,11.343284,235,44,170,-11.33459,-10.443765,1168949,2,4,975.6116722861941
1170850,Technologie,15.373135,192,192,192,-23.920797,12.662174,1170850,5,15,40189.7434977771
1174911,Gladwyn_Jebb,27.462687,253,0,107,13.178328,6.5442066,1174911,14,6,141.9753892592457
1174918,Laurence_Jalbert,10.0,54,124,233,9.619231,-16.360123,1174918,1,5,0.0
1175168,Amy_Acker,12.686567,54,124,233,6.9656324,19.887056,1175168,3,5,14490.0
1177835,Régis_Brouard,12.686567,60,163,0,17.016428,-17.650652,1177835,3,0,2693.8667201362223
1178053,Édouard_Leclerc,11.343284,152,129,0,-13.029106,-9.475872,1178053,2,4,8687.449457687877
1183257,Joueurs_de_tennis_numéros_1_mondiaux,19.402985,192,192,192,24.620108,22.132042,1183257,8,2,19109.35952381037
1183370,Kaia_Kanepi,14.029851,192,192,192,-13.939586,15.853406,1183370,4,8,4890.328297604743
1183375,Ardennais_(cheval),16.716417,0,160,220,-10.26735,21.983831,1183375,6,24,42258.30201076856
1184375,Bring_Me_the_Horizon,11.343284,192,192,192,11.06656,-2.0706437,1184375,2,16,4832.0
1186694,Pelle_le_Conquérant,10.0,54,124,233,24.938158,0.3423336,1186694,1,5,0.0
1191045,Tournoi_de_tennis_de_Monte-Carlo,20.74627,192,192,192,11.863537,-7.817475,1191045,9,2,1.1523809523809523
1191278,Époque_contemporaine,24.77612,193,77,88,-9.408984,-13.088451,1191278,12,10,125438.34353929471
1192332,Jeffrey_Wright,14.029851,54,124,233,12.509213,-9.247355,1192332,4,5,38329.8347495597
1192695,Goichi_Suda,12.686567,192,192,192,-18.214233,10.655535,1192695,3,9,0.0
1194012,Eddie_Kaye_Thomas,15.373135,152,129,0,11.611372,22.516426,1194012,5,29,25.357142857142854
1195651,Guerre_de_Canudos,14.029851,0,160,220,-20.383656,0.28602502,1195651,4,24,24147.0
1196379,Jablonec_nad_Nisou,11.343284,0,168,183,3.6189694,24.22489,1196379,2,0,0.0
1197308,Tom_Schacht,18.059702,192,192,192,4.6631947,19.463387,1197308,7,20,6045.101982298938
1197387,Micky_Sébastian,12.686567,0,157,116,-21.373621,18.53624,1197387,3,12,9663.0
1197550,Loi_de_Coulomb_(électrostatique),15.373135,114,121,10,18.430891,-14.1413965,1197550,5,17,159.97917194850535
1199664,Pierre_Billon_(auteur-compositeur),14.029851,0,126,172,-17.223791,18.364809,1199664,4,27,13040.556712426129
1200514,La_Main_droite_du_diable,11.343284,153,96,160,-12.976397,20.781092,1200514,2,18,0.0
1205203,Burberry,20.74627,255,42,47,-6.8923297,11.357838,1205203,9,13,84892.01969266884
1206195,Éva_Darlan,12.686567,152,129,0,-4.4193406,-1.9646336,1206195,3,12,24909.049288269038
1206311,Mevlüt_Erdinç,11.343284,0,168,183,-16.501202,-0.6374894,1206311,2,0,0.0
1206328,Les_Blues_Brothers_(film),26.119404,54,124,233,21.137398,4.239403,1206328,13,5,35648.97155363774
