,Label,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
5541384,Éric Antoine (magicien),25.0,152,129,0,3.1199174,9.19467,5541384,7,5,219.01283117753718,Q3590946
5545378,Distribution automobile,10.0,0,168,183,-17.637333,-14.69117,5545378,1,12,0.0,Q786803
5545821,Stephan El Shaarawy,12.5,60,163,0,-15.321016,-23.197035,5545821,2,2,467.10371586879114,Q12984
5556106,Saison 2 de Danse avec les stars,25.0,152,129,0,19.925396,5.5962615,5556106,7,0,9965.203889491559,Q3468457
5577717,Thierry Neuville,17.5,192,192,192,22.19557,5.2337165,5577717,4,25,0.25,Q975283
5597119,Faouzi Ghoulam,20.0,60,163,0,21.059647,18.785767,5597119,5,2,0.0,Q2484011
5614385,Fatoumata Diawara,10.0,0,134,135,14.218702,0.48295644,5614385,1,5,0.0,Q707255
5619277,Jade Foret,12.5,235,94,0,-23.575367,-11.149312,5619277,2,1,147.77318250231647,Q3160413
5636365,Andrew Scott (acteur),10.0,0,160,220,15.287526,-13.191858,5636365,1,17,0.0,Q507322
5659351,Wilfried Zaha,15.0,175,95,13,20.222094,6.3817525,5659351,3,6,16296.0,Q713711
5663483,Vampire Academy,27.5,253,0,107,24.166765,-16.786932,5663483,8,7,4362.34603199089,Q1089186
5663855,Morsure de glace,17.5,253,0,107,-0.2487298,-6.8185673,5663855,4,7,0.0,Q904193
5667642,C. Thomas Howell,10.0,54,124,233,16.485815,-23.502243,5667642,1,3,0.0,Q464522
5699626,Malek Jaziri,32.5,114,121,10,-16.222624,18.091589,5699626,10,20,0.7875481000481002,Q440477
5713096,Spectacles de Johnny Hallyday,27.5,192,192,192,15.338982,-3.3948274,5713096,8,13,24443.51963207266,Q3492856
5746939,Rory Kockott,12.5,235,44,170,8.527538,-24.969294,5746939,2,9,0.0,Q3442046
5792124,Gabriella Wilde,10.0,54,124,233,13.183762,-23.762537,5792124,1,3,0.0,Q371860
5796005,Promesse de sang,17.5,253,0,107,-24.152058,-0.54134417,5796005,4,7,0.0,Q1462607
5796240,Le Blues du businessman,10.0,153,96,160,-23.501114,-9.258406,5796240,1,19,0.0,Q17174980
5816101,Michael D. Higgins,10.0,0,160,220,15.324682,3.9285178,5816101,1,16,0.0,Q57276
5862938,Joanna Kulig,12.5,0,134,74,2.8155382,-11.569204,5862938,2,4,0.0,Q3179653
5890895,Système de réduction de la traînée,10.0,0,164,49,19.948517,24.94942,5890895,1,10,0.0,Q173604
5909938,"La Guerre des mondes (radio, 1938)",10.0,54,124,233,-2.4200695,16.192568,5909938,1,3,0.0,Q24958
5936642,Timișoara Saracens,10.0,235,44,170,-14.308765,-14.344644,5936642,1,9,0.0,Q3415102
5957405,Argo (film),30.0,0,134,74,-17.947247,-18.437973,5957405,9,4,19547.68786351606,Q59653
5962907,Ophélia Kolb,12.5,193,77,88,-0.5471437,-5.86694,5962907,2,5,702.3704754310012,Q3354159
5968489,Saison 3 de Danse avec les stars,22.5,152,129,0,-21.784355,-16.943817,5968489,6,0,6767.107509355694,Q3468701
5975809,A. J. Buckley,12.5,54,124,233,-5.1701818,5.4483004,5975809,2,3,684.0,Q18219
6032063,Kévin Rimane,10.0,175,95,13,-12.204797,1.6517714,6032063,1,6,0.0,Q3201166
6046042,Marie (chanson),15.0,192,192,192,12.047934,12.648638,6046042,3,13,455.0000000000099,Q3292325
6046896,Jack Sock,45.0,114,121,10,21.84771,-0.14476535,6046896,15,20,36.520608971924766,Q54663
6138512,Ross Barkley,20.0,175,95,13,-5.71258,15.985298,6138512,5,6,2789.8317765567735,Q326240
6146015,Laurent Nunez,10.0,0,168,183,-12.13701,24.708752,6146015,1,12,0.0,Q3219418
6161438,Jack Reacher,12.5,0,134,74,3.019205,3.3000667,6161438,2,4,1369.0,Q590252
6176897,Danila Kozlovski,12.5,253,0,107,-10.336519,-8.437718,6176897,2,7,0.0,Q3015088
6179246,Valon Berisha,17.5,60,163,0,5.3833528,8.83596,6179246,4,2,13.750000000000021,Q275986
6199443,Matthieu Orphelin,10.0,0,168,183,-10.491233,-7.673707,6199443,1,12,0.0,Q30351663
6211473,Moto3,15.0,0,164,49,18.368023,-9.073582,6211473,3,10,0.0,Q524610
6257061,Vigilance météorologique de Météo France,15.0,192,192,192,-11.758275,10.556762,6257061,3,24,9547.0,Q3558138
6260132,Nathalie Saint-Cricq,10.0,235,94,0,-13.409723,-15.429715,6260132,1,1,0.0,Q3336670
6280933,Ross Lynch,15.0,54,124,233,-18.414875,18.097391,6280933,3,3,1369.0,Q455827
6284730,Nader Boussandel,12.5,192,192,192,-12.40276,-11.704168,6284730,2,1,1369.0,Q3334837
6292281,Noom Diawara,15.0,192,192,192,-1.6484836,23.912449,6292281,3,1,5464.0,Q3343393
6328431,Saison 5 de Mentalist,17.5,0,164,49,-9.948605,-18.206888,6328431,4,10,1369.0,Q782587
6329245,Liste des statues les plus hautes,17.5,193,77,88,-4.237473,-20.278828,6329245,4,16,2736.0,Q668728
6330731,Patrick Calvar,10.0,0,168,183,2.7196014,-9.35297,6330731,1,12,0.0,Q3369308
6340838,Sloane Stephens,12.5,114,121,10,-11.113775,-16.404366,6340838,2,20,0.0,Q54670
6348577,Romain Métanire,12.5,235,44,170,-9.303582,8.564517,6348577,2,2,0.0,Q3440726
6352488,Iago Aspas,10.0,175,95,13,10.847468,-15.915038,6352488,1,6,0.0,Q26380
6368240,Stéphane Travert,50.0,0,168,183,-12.944932,20.077606,6368240,17,12,1644.9297506820362,Q3502105
6369496,Christophe Castaner,80.0,0,168,183,-22.846678,-20.52789,6369496,29,12,9047.328728243618,Q1726930
6370722,Éva Sas,10.0,255,42,47,-12.584277,5.523607,6370722,1,8,0.0,Q3592676
6388704,Ola Rapace,10.0,0,160,220,8.9008875,13.128231,6388704,1,17,0.0,Q521623
6391063,"Moi, moche et méchant 2",20.0,192,192,192,24.842606,19.432878,6391063,5,7,0.25,Q637212
6449715,Atticus Shaffer,10.0,0,134,135,12.681084,-20.894756,6449715,1,5,0.0,Q32754
6490235,Lucas Ocampos,20.0,235,44,170,11.705703,-2.3615386,6490235,5,2,18159.796780453038,Q194579
6519945,Nationalité américaine,15.0,193,77,88,19.921299,-6.8769116,6519945,3,16,2737.0,Q15133865
6526812,Gaël Fickou,20.0,235,44,170,11.289153,-6.3457403,6526812,5,9,2.5,Q3099860
6531230,Île de Sein,10.0,152,129,0,6.725082,2.1338892,6531230,1,0,0.0,Q228472
6556874,Hôtel de Clermont (Paris),10.0,0,168,183,-13.963146,-22.220356,6556874,1,12,0.0,Q3145812
6560545,Discographie de Queen,30.0,153,96,160,14.34875,-23.486534,6560545,9,19,2157.500000000018,Q903754
6563022,Marine Vacth,10.0,0,134,135,-10.9477005,-20.401627,6563022,1,5,0.0,Q3293222
6592503,Pierre Bertrand (chanteur),12.5,153,96,160,-2.8446496,5.0786586,6592503,2,19,0.0,Q3383959
6622505,Skyfall (chanson),10.0,152,129,0,22.46817,-21.06703,6622505,1,0,0.0,Q326790
6695575,Arkadiusz Milik,20.0,60,163,0,-18.525341,10.442387,6695575,5,2,0.0,Q137231
6713093,Narendra Modi,12.5,60,163,0,22.076895,24.604713,6713093,2,6,0.0,Q1058
6721293,Les Schtroumpfs 2,20.0,153,96,160,2.4332724,-17.6895,6721293,5,19,16537.076159643108,Q1253366
6736950,Andrea Manfredi,10.0,193,77,88,14.557546,-14.256621,6736950,1,16,0.0,Q2846364
6755009,Alexis Corbière,15.0,0,168,183,13.160556,8.035036,6755009,3,12,1369.0,Q2834481
6789731,Discographie de Jean Ferrat,15.0,0,134,74,13.512531,-23.746037,6789731,3,4,0.0,Q3029939
6842070,Greg Evigan,10.0,41,139,0,11.990832,-8.391066,6842070,1,14,0.0,Q1320797
6930609,Rachid Ghezzal,17.5,175,95,13,24.768091,6.8916855,6930609,4,6,5862.075604585411,Q3186498
6946638,Extrême droite par pays,25.0,0,148,245,3.3273695,-14.008385,6946638,7,15,57155.488358545656,Q12257430
6981203,Croix de saint Pierre,10.0,193,77,88,-2.7277226,-15.131361,6981203,1,0,0.0,Q611126
6981310,Antonio Rüdiger,10.0,175,95,13,-18.525381,-1.2805637,6981310,1,6,0.0,Q96755
7038023,John le Rouge,17.5,0,164,49,2.823175,17.030453,7038023,4,10,8184.0,Q2109776
7083172,"Raphaël Guerreiro (football, 1993)",17.5,60,163,0,14.606677,-22.415226,7083172,4,2,1141.666666666683,Q4241680
7098076,AgustaWestland AW169,15.0,175,95,13,20.16126,-24.038807,7098076,3,6,0.0,Q398904
7103060,Mário Rui,22.5,60,163,0,4.290064,-10.679568,7103060,6,2,10.333333333333332,Q3869208
7135534,"Amour sur place ou à emporter (film, 2014)",12.5,192,192,192,-1.0099219,15.099142,7135534,2,1,0.0,Q15136227
7156200,Riester,10.0,0,168,183,-16.162954,22.265182,7156200,1,12,0.0,Q1520295
7163598,Lucas Pouille,40.0,114,121,10,18.27484,-7.692392,7163598,13,20,123.68006063137764,Q13403768
7185514,Marius Copil,15.0,114,121,10,-8.948814,11.713153,7185514,3,20,4.9681216931216925,Q523725
7188258,Toto Wolff,17.5,0,164,49,-13.48525,12.850873,7188258,4,10,0.0,Q90005
7201532,Pygargue,10.0,192,192,192,-20.32781,-0.6842261,7201532,1,11,0.0,Q147403
7264592,Carinne Teyssandier,10.0,235,94,0,-18.235132,13.291417,7264592,1,1,0.0,Q16536103
7297794,Tao Okamoto,10.0,54,124,233,-16.912415,-0.5684018,7297794,1,3,0.0,Q4353280
7300157,Saison 4 de Danse avec les stars,20.0,152,129,0,2.0057836,14.085865,7300157,5,0,11391.321868425428,Q14827808
7317090,Zakaria Bakkali,10.0,60,163,0,5.774438,12.989988,7317090,1,2,0.0,Q14375620
7343303,Louis-Jean Cormier,10.0,153,96,160,23.653101,15.900157,7343303,1,19,0.0,Q16661276
7388426,Borna Ćorić,15.0,114,121,10,5.8305,-15.117515,7388426,3,20,18.455555555555556,Q14905846
7408239,Boeing 737 Max,20.0,193,77,88,-4.75175,-11.155206,7408239,5,16,4144.273525664126,Q139289
7415905,Hélène Grémillon,10.0,0,126,172,9.694492,4.654974,7415905,1,0,0.0,Q11976474
7428836,João Sousa,35.0,114,121,10,-8.435926,-9.407797,7428836,11,20,1.8647546897546898,Q1338865
7432069,Thomas Fontaine,17.5,235,44,170,-11.79907,1.7029562,7432069,4,2,2736.0,Q3990617
7447694,Morgan Sanson,12.5,235,44,170,-10.606991,-18.759455,7447694,2,2,0.0,Q6911830
7472464,Nathalie Loiseau,65.0,0,168,183,-10.726563,-15.492218,7472464,23,12,614.4156462035902,Q16666184
7510658,Kenny Lala,15.0,175,95,13,12.992795,9.098305,7510658,3,6,1369.0,Q129175
7530965,Damien Le Tallec,15.0,235,44,170,-20.940025,-8.883916,7530965,3,2,481.64064954065,Q702085
7542517,Vampire Academy (film),27.5,253,0,107,21.040709,-1.0831432,7542517,8,7,4362.34603199089,Q13217284
7559054,Alex Sandro,17.5,60,163,0,2.9542584,12.028514,7559054,4,6,0.0,Q551192
7561373,Jamie Vardy,20.0,175,95,13,15.301927,3.4108815,7561373,5,6,3795.105416046887,Q6147586
7583985,Johanna van Gogh,17.5,0,134,135,2.6269615,-0.16731419,7583985,4,5,0.0,Q2554450
7588225,Ida (film),15.0,0,134,74,21.122042,16.754469,7588225,3,4,2736.0,Q15087230
7594049,Trilogie de Cédric Klapisch,10.0,54,124,233,12.057467,20.483826,7594049,1,5,0.0,Q16029011
7642472,Shepperton,10.0,192,192,192,18.727943,-3.1562903,7642472,1,11,0.0,Q1545679
7661460,SIS Building,20.0,0,160,220,11.760691,-23.709177,7661460,5,17,1607.4580115286246,Q198536
7675190,Leslie Azzoulai,12.5,0,134,135,9.928288,12.522357,7675190,2,5,0.0,Q15973442
7683524,Fabio Quartararo,17.5,0,164,49,-11.661359,0.8433428,7683524,4,10,721.2743297003428,Q16635516
7688570,Karim Rissouli,10.0,235,94,0,2.3769064,8.070682,7688570,1,1,0.0,Q16648075
7711543,Inondation de Vaison-la-Romaine en septembre 1992,10.0,192,192,192,-24.581762,3.9881806,7711543,1,24,0.0,Q16010610
7714621,Frédéric Haziza,10.0,235,44,170,-8.582003,-16.384134,7714621,1,2,0.0,Q15971607
7749367,Élection présidentielle brésilienne de 2014,45.0,0,148,245,22.236141,16.880547,7749367,15,15,15.256490709452077,Q17320127
7750913,Filip Krajinović,10.0,114,121,10,15.947719,9.5799465,7750913,1,20,0.0,Q178244
7777362,Charles Harrelson,10.0,0,157,116,17.217503,20.97214,7777362,1,23,0.0,Q2194178
7793749,Numéro permanent en Formule 1,27.5,0,164,49,18.118414,-19.883818,7793749,8,10,220.67591830927182,Q16040788
7808669,Thomas Ramos,17.5,235,44,170,8.3686075,-15.273587,7808669,4,9,2051.0,Q16679970
7808910,Charles Consigny,20.0,192,192,192,-3.0026171,-17.53268,7808910,5,22,6825.0,Q16027770
7818416,Emiliano Sala,15.0,235,44,170,21.92593,20.809324,7818416,3,2,6007.031135531129,Q31442
7819020,Liste des accidents aériens par nombre de victimes,12.5,193,77,88,10.581764,10.780512,7819020,2,16,0.0,Q3834411
7828022,Olivier Dion,15.0,152,129,0,16.34363,20.85317,7828022,3,0,0.0,Q16667923
7907727,Clinton Njie,15.0,235,44,170,8.828617,-3.4815736,7907727,3,2,1073.0441527426835,Q5134192
7924222,Sacrifice ultime,17.5,253,0,107,0.32063204,-24.45393,7924222,4,7,0.0,Q6494630
7949552,Le Monde de Jamy,10.0,235,94,0,-5.6777606,20.880482,7949552,1,1,0.0,Q17355348
7952623,Esteban Ocon,42.5,0,164,49,-13.740221,17.771454,7952623,14,10,2566.1831796590736,Q15074165
7993502,Paula Yates,12.5,152,129,0,-1.3925041,6.9616804,7993502,2,0,0.0,Q436394
8006898,Dominic Thiem,12.5,114,121,10,-23.407812,4.472282,8006898,2,20,948.3898249898469,Q88762
8031505,La Tête haute (film),10.0,152,129,0,-12.640539,3.93712,8031505,1,23,0.0,Q17632280
8032715,Saison 7 de Mentalist,12.5,54,124,233,0.15395617,-24.193335,8032715,2,3,0.5,Q17639046
8090305,Lucy Fry,12.5,253,0,107,4.58936,15.761448,8090305,2,7,0.0,Q1580624
8092487,Les Boxtrolls,10.0,153,96,160,-15.40181,-1.3373111,8092487,1,5,0.0,Q12103758
8116892,Simon Falette,10.0,235,44,170,4.9828515,-3.7963932,8116892,1,2,0.0,Q7518720
8142386,Sergej Milinković-Savić,20.0,60,163,0,23.011065,24.267902,8142386,5,2,4529.045904415267,Q15673000
8183345,Éric Coquerel,25.0,0,168,183,3.3999863,8.339998,8183345,7,12,104323.50831059877,Q17485936
8184046,Les Minions,17.5,192,192,192,3.279614,-10.135225,8184046,4,7,0.0,Q13619743
8195225,Andrej Kramarić,15.0,60,163,0,15.381993,-19.46068,8195225,3,2,273.2093321956035,Q502898
8195847,Manufacture des tabacs de Strasbourg,10.0,0,126,172,-20.51013,-23.226147,8195847,1,5,0.0,Q17634721
8231306,Max Verstappen,47.5,0,164,49,12.976717,-7.684155,8231306,16,10,537.7366311206684,Q2239218
8272933,Jordan Amavi,15.0,235,44,170,-15.479581,-19.553963,8272933,3,2,3231.7332796201713,Q14943864
8280601,Alix Bénézech,12.5,193,77,88,-23.40915,6.7218423,8280601,2,5,645.0629817604007,Q15973592
8291846,Assassinat de Sadi Carnot,17.5,192,192,192,19.261858,-18.392788,8291846,4,24,1.0,Q18213987
8302774,Jeux Invictus,10.0,0,157,116,-20.630438,20.38284,8302774,1,23,0.0,Q16987323
8334255,Chambre des députés (Brésil),45.0,0,148,245,22.487484,-6.788529,8334255,15,15,1930.966303084189,Q1834804
8338874,Loi favorisant la diffusion et la protection de la création sur internet,15.0,0,168,183,-6.358862,-14.548695,8338874,3,12,2049.982144522145,Q509714
8358273,Les Mystères de Laura,15.0,0,126,172,1.131039,-23.494387,8358273,3,3,16101.31925899133,Q16915631
8375089,Pierre-Hugues Herbert,40.0,114,121,10,14.830342,-1.4496164,8375089,13,20,579.0177940947467,Q2093033
8404986,Sophie Rundle,10.0,54,124,233,23.500105,7.9080663,8404986,1,3,0.0,Q7563060
8438402,La Cinquième Vague,17.5,54,124,233,-9.56857,22.845228,8438402,4,3,4104.0,Q17436508
8454953,Klô Pelgag,10.0,153,96,160,2.8460896,-24.27092,8454953,1,19,0.0,Q18488792
8488518,Jean Michaël Seri,15.0,175,95,13,-13.565285,-8.254905,8488518,3,6,14959.0,Q6171506
8499825,Kiernan Shipka,17.5,54,124,233,-24.654772,14.433005,8499825,4,3,116.31355996944235,Q439939
8565307,Bienvenue chez les Huang,10.0,0,134,135,3.1302216,22.99736,8565307,1,5,0.0,Q16919664
8567289,La Chute de Londres,12.5,0,160,220,-16.166092,5.9670024,8567289,2,17,43.18557676140075,Q18350210
8592374,Ruben Loftus-Cheek,10.0,60,163,0,-7.8476996,-18.575542,8592374,1,2,0.0,Q18616995
8651283,Disparue en hiver,10.0,0,157,116,21.59877,-8.506126,8651283,1,23,0.0,Q19544286
8779587,Snowden (film),12.5,0,134,74,2.9700012,-15.231282,8779587,2,0,1369.0,Q19315473
8795090,Liste des dirigeants du Grand Orient de France,10.0,255,42,47,16.794983,-9.766548,8795090,1,8,0.0,Q19630453
8824839,Michelle Gomez,17.5,54,124,233,22.99489,-20.853245,8824839,4,3,5464.0,Q5860905
8826274,Françoise Michaud,10.0,185,97,239,3.9589927,-3.6632156,8826274,1,5,0.0,Q19545152
9055324,Stéphane Bouillon,10.0,0,168,183,-2.5167968,-18.88116,9055324,1,12,0.0,Q19839076
9123110,Rod Paradot,15.0,152,129,0,-15.302551,12.93142,9123110,3,23,4213.27277377738,Q19945198
9129594,Courtney Eaton,10.0,54,124,233,4.1327834,9.694751,9129594,1,3,0.0,Q16728739
9149807,Song to Song,10.0,0,164,49,-8.894071,-23.921616,9149807,1,10,0.0,Q12130601
9225784,Dorothée Olliéric,10.0,235,94,0,22.695404,-10.088473,9225784,1,1,0.0,Q20241037
9251705,Antoine Dupont,15.0,235,44,170,5.5490103,1.7607124,9251705,3,9,0.5,Q20666534
9287527,Patrice Michaud,12.5,153,96,160,15.687549,4.560471,9287527,2,19,0.0,Q20670956
9328394,Lucas Vázquez,15.0,175,95,13,12.139416,-7.982292,9328394,3,6,1369.0,Q5981954
9366541,Hôtel Transylvanie 2,17.5,253,0,107,3.8727114,13.626878,9366541,4,7,20385.88243765911,Q15270775
9375903,Vincent Koziello,10.0,175,95,13,-7.3244777,18.758263,9375903,1,6,0.0,Q18619364
9387316,Championnat du monde de Formule 1 2016,47.5,0,164,49,11.222354,15.388393,9387316,16,10,281.25949394499924,Q17455748
9457651,Opération Lava Jato,20.0,0,148,245,20.071606,-2.102052,9457651,5,15,322.18656365552675,Q18479704
9484301,Meurtres à Avignon,10.0,0,126,172,7.3485794,20.18617,9484301,1,5,0.0,Q21427627
9509946,Sophie de Closets,10.0,185,97,239,8.115663,17.592329,9509946,1,18,0.0,Q21198349
9528625,Un amour impossible,12.5,193,77,88,-21.073893,-6.6357417,9528625,2,4,1806.5152297951147,Q21428084
9539355,Live by Night,22.5,0,134,74,-3.8188741,-11.9543495,9539355,6,4,4059.0005346205257,Q21293827
9596573,Philippe Brach,12.5,153,96,160,-5.8515077,-24.675528,9596573,2,19,1369.0,Q21567924
9597086,Déforestation du bassin amazonien,10.0,0,148,245,-7.282971,12.162544,9597086,1,15,0.0,Q5251697
9597849,Kyle Edmund,12.5,114,121,10,-13.200234,-1.2179822,9597849,2,20,0.0,Q6451141
9597874,Charles Leclerc (pilote automobile),40.0,0,164,49,-13.569834,5.5565825,9597874,13,10,78.46975895874458,Q17541912
9610904,La Petite Histoire de France,12.5,193,77,88,7.38748,-18.921598,9610904,2,5,272.66573981573987,Q21715195
9678347,"Moonlight (film, 2016)",12.5,0,134,74,-13.063632,-24.961576,9678347,2,4,2140.6737747324387,Q21527875
9724431,Pierre Slidja,10.0,60,163,0,23.277431,-20.257856,9724431,1,2,0.0,Q20896015
9829941,Copa América 2019,10.0,60,163,0,2.4566324,-7.2486897,9829941,1,6,0.0,Q4630358
9850359,Ministère régalien,10.0,0,168,183,6.0855565,-10.597724,9850359,1,12,0.0,Q25384779
9857286,Youssef Aït Bennasser,12.5,60,163,0,15.592452,17.645727,9857286,2,2,12.25,Q21620694
9912472,Élections fédérales allemandes de 2017,17.5,0,134,74,-19.112534,13.358065,9912472,4,4,8305.033710579935,Q15062956
9922555,Nuit debout,10.0,192,192,192,-18.980795,-2.080091,9922555,1,24,0.0,Q23725830
9934030,Famille Consigny,20.0,192,192,192,11.355025,-16.145386,9934030,5,22,684.0,Q23783078
9947510,Paterson (film),10.0,192,192,192,-14.917321,4.2582445,9947510,1,11,0.0,Q23817035
9951303,Destitution de Dilma Rousseff,27.5,0,148,245,8.964815,21.422441,9951303,8,15,14.529996889829805,Q23712863
9975911,Alex Roe,10.0,54,124,233,20.172056,0.7448296,9975911,1,3,0.0,Q20873391
9981371,Vichai Srivaddhanaprabha,25.0,175,95,13,-24.863667,-2.9103048,9981371,7,6,1172.7890287605849,Q6631231
10010347,Gaëtan Laborde,15.0,235,44,170,24.03591,-21.12788,10010347,3,2,1659.1703684328684,Q18001481
10012893,Chicago Justice,10.0,0,134,74,-10.400753,2.5764744,10012893,1,0,0.0,Q24068396
10012985,Zackary Arthur,10.0,54,124,233,23.232977,-16.53886,10012985,1,3,0.0,Q20973706
10069987,Glottophobie,10.0,0,168,183,18.535803,-17.409134,10069987,1,12,0.0,Q976277
10071348,Aleksandr Golovine,12.5,60,163,0,6.6993737,-6.775931,10071348,2,2,1331.5833333333333,Q15065431
10072520,Bruno Jeudy,15.0,0,168,183,-0.09389134,-4.994427,10072520,3,12,1369.7999999999997,Q24456729
10080444,La Boutique des secrets,12.5,54,124,233,0.6214547,-0.47755086,10080444,2,5,10602.050307200272,Q16665698
10086526,"Moi, moche et méchant 3",20.0,192,192,192,14.129531,6.6876082,10086526,5,7,0.25,Q22997984
10143066,Élections législatives gabonaises de 2018,10.0,255,42,47,23.034863,22.279137,10143066,1,8,0.0,Q22669598
10155464,Championnat du monde de Formule 1 2017,55.0,0,164,49,-0.8066892,10.360549,10155464,19,10,553.1631878972257,Q20755615
10164748,"Moi, moche et méchant (série de films)",22.5,192,192,192,-7.0474567,7.397085,10164748,6,7,6825.25,Q5264979
10170679,Saison 1 de Bull,10.0,54,124,233,-0.85550326,16.096691,10170679,1,3,0.0,Q28736551
10187406,Sébastien Thoen,22.5,235,94,0,9.8710165,-9.474838,10187406,6,1,87435.71557051553,Q26255294
10196291,Marc Fesneau,57.5,0,168,183,21.31766,19.905352,10196291,20,12,76.01455416730963,Q6755549
10211357,Gildas Philippe,10.0,235,94,0,-0.29673877,18.844362,10211357,1,1,0.0,Q20642460
10237914,Luka Jović,12.5,235,44,170,10.878919,-9.487014,10237914,2,2,2740.0936876332844,Q16979983
10265377,Ismaël Bennacer,15.0,175,95,13,15.669716,-2.8959682,10265377,3,6,7160.633031881911,Q20740627
10275925,Arthur Benzaquen,10.0,192,192,192,-2.385625,18.460022,10275925,1,1,0.0,Q27962117
10278985,"Wanderson (football, 1994)",15.0,60,163,0,-14.729909,13.57126,10278985,3,2,0.0,Q17327541
10305305,The Seasons,10.0,153,96,160,1.6008376,-1.5188141,10305305,1,19,0.0,Q48746872
10308305,Adrien Tameze,15.0,60,163,0,-24.895323,-17.345608,10308305,3,2,1369.0,Q20896002
10322899,Steppenwolf (DC Comics),15.0,54,124,233,-16.68005,7.2546453,10322899,3,3,0.0,Q3973228
10325448,Ligue Europa 2017-2018,60.000004,60,163,0,19.799206,1.7888865,10325448,21,2,69866.02174954419,Q22976888
10373322,Christopher Hart,12.5,253,0,107,6.291176,-13.743177,10373322,2,7,1761.7953533394702,Q5112492
10392340,Malang Sarr,10.0,60,163,0,16.859104,19.748798,10392340,1,2,0.0,Q26405823
10403561,Georgio,10.0,152,129,0,-0.08153197,3.6312294,10403561,1,5,0.0,Q36695463
10415134,Julian Nagelsmann,15.0,60,163,0,16.564638,-16.154564,10415134,3,2,139.325,Q21226404
10470180,Social justice warrior,10.0,0,134,74,20.54798,13.932362,10470180,1,4,0.0,Q23719438
10478147,Loïc Badiashile,12.5,60,163,0,-14.238514,15.376117,10478147,2,2,74.41804457044539,Q26209510
10491521,Ahmet Zappa,10.0,41,139,0,4.2274075,18.443197,10491521,1,14,0.0,Q401963
10516675,2Frères,10.0,153,96,160,23.014648,-3.4136958,10516675,1,19,0.0,Q28495570
10522225,Mounir Mahjoubi,65.0,0,168,183,18.378078,-4.3265657,10522225,23,12,40.088126296934355,Q28105164
10552901,Daniil Medvedev,20.0,114,121,10,14.160022,11.7736,10552901,5,20,9.373885836385837,Q21622022
10569195,Denis Bouanga,12.5,235,44,170,8.970074,-8.9568,10569195,2,2,0.0,Q21620919
10583378,Détournement du vol Paris-Nice du 18 octobre 1973,10.0,0,157,116,23.070896,11.960964,10583378,1,23,0.0,Q28496348
10606886,Rodrigo Bentancur,20.0,60,163,0,24.714773,5.2047668,10606886,5,6,1711.4602062643237,Q18817134
10612917,BATX,10.0,0,168,183,-0.14380224,-14.961213,10612917,1,12,0.0,Q28604378
10630197,Marcela Temer,15.0,0,148,245,-14.233054,6.557913,10630197,3,15,0.18055555555555558,Q10324996
10696838,Jaz Sinclair,12.5,54,124,233,-10.374922,12.921339,10696838,2,3,0.0,Q20741007
10722520,Rick Yancey,10.0,54,124,233,24.817816,-6.2458677,10722520,1,3,0.0,Q2151644
10729810,Ghalya Lacroix,10.0,0,134,135,6.8715267,-7.182238,10729810,1,5,0.0,Q28973683
10753052,Élections générales brésiliennes de 2018,22.5,0,148,245,5.73504,11.936212,10753052,6,15,0.18633540372670807,Q28220142
10753057,Élections parlementaires brésiliennes de 2018,40.0,0,148,245,12.89241,-9.806463,10753057,13,15,4.475103359421573,Q56351812
10759121,Andréa Bescond,12.5,192,192,192,21.55834,-0.6097104,10759121,2,7,14949.0,Q29440413
10760027,Coupe de la Ligue française de football 2017-2018,17.5,235,44,170,-8.2284565,-18.181097,10760027,4,2,1670.481688246394,Q33779779
10762351,Ministère de la Cohésion des territoires,20.0,0,168,183,6.0657997,-12.076252,10762351,5,12,1369.0,Q30728051
10819331,Manuel Bompard,15.0,0,168,183,24.708462,20.556171,10819331,3,12,9.833333333333329,Q29575749
10842458,Martin Terrier,10.0,175,95,13,-1.0352671,5.9691157,10842458,1,6,0.0,Q27978968
10867326,Castaner,10.0,0,168,183,16.961658,-18.180672,10867326,1,12,0.0,Q30208117
10871858,Federico Valverde,12.5,60,163,0,-12.782937,-24.622345,10871858,2,6,429.03112129700395,Q19509544
10879454,Coupe de France de football 2017-2018,20.0,235,44,170,-22.890759,17.022482,10879454,5,2,7562.2399725274745,Q30306812
10887455,Vladimir Consigny,12.5,192,192,192,-22.967487,-20.86655,10887455,2,22,0.0,Q30118257
10912800,Laurent Nuñez,57.5,0,168,183,-19.837854,-2.355682,10912800,20,12,2737.267300194932,Q30729111
10915434,Romain Ntamack,15.0,235,44,170,9.414837,11.715458,10915434,3,9,683.5,Q30223019
10927543,Meurtres à Strasbourg,22.5,0,126,172,-14.395276,-3.6922064,10927543,6,5,5072.746473587457,Q30740958
10934619,Laetitia Avia,17.5,0,168,183,-17.016773,15.430284,10934619,4,12,5469.0,Q30339351
10934719,Stanislas Guerini,10.0,0,168,183,14.062945,3.2369761,10934719,1,12,0.0,Q30343112
10934891,Muriel Ressiguier,10.0,0,168,183,19.77796,23.546482,10934891,1,12,0.0,Q30386985
10934911,Bastien Lachaud,15.0,0,168,183,14.822234,-19.661598,10934911,3,12,1.0,Q30349862
10935317,Sonia Krimi,10.0,0,168,183,-7.6045027,3.639078,10935317,1,12,0.0,Q30349588
